time;gFx;gFy;gFz;TgF
0.6870;-0.0170;0.0861;0.9733;0.977
0.6920;-0.0150;0.0849;0.9811;0.985
0.6970;-0.0107;0.0833;0.9814;0.985
0.7020;-0.0071;0.0795;0.9866;0.990
0.7070;-0.0065;0.0794;0.9857;0.989
0.7170;-0.0073;0.0768;0.9861;0.989
0.7190;-0.0082;0.0793;0.9831;0.986
0.7230;-0.0098;0.0815;0.9846;0.988
0.7290;-0.0101;0.0859;0.9864;0.990
0.7480;-0.0122;0.0881;0.9940;0.998
0.7490;-0.0172;0.0866;1.0002;1.004
0.7510;-0.0178;0.0859;1.0007;1.005
0.7520;-0.0151;0.0808;0.9992;1.003
0.7530;-0.0144;0.0775;1.0010;1.004
0.7560;-0.0133;0.0765;1.0003;1.003
0.7650;-0.0115;0.0749;1.0029;1.006
0.7680;-0.0140;0.0746;1.0022;1.005
0.7720;-0.0150;0.0754;1.0014;1.004
0.7760;-0.0164;0.0751;0.9949;0.998
0.7820;-0.0178;0.0788;0.9901;0.993
0.7870;-0.0184;0.0818;0.9802;0.984
0.7910;-0.0194;0.0822;0.9788;0.982
0.7970;-0.0205;0.0815;0.9814;0.985
0.8010;-0.0219;0.0817;0.9817;0.985
0.8060;-0.0244;0.0809;0.9830;0.987
0.8100;-0.0236;0.0826;0.9857;0.989
0.8160;-0.0247;0.0843;0.9834;0.987
0.8210;-0.0238;0.0863;0.9890;0.993
0.8260;-0.0243;0.0850;0.9875;0.991
0.8430;-0.0271;0.0865;0.9895;0.994
0.8450;-0.0269;0.0845;0.9882;0.992
0.8470;-0.0279;0.0842;0.9938;0.998
0.8500;-0.0280;0.0847;0.9961;1.000
0.8510;-0.0259;0.0844;0.9998;1.004
0.8640;-0.0205;0.0849;0.9980;1.002
0.8650;-0.0164;0.0853;0.9998;1.004
0.8670;-0.0144;0.0811;0.9989;1.002
0.8710;-0.0126;0.0759;1.0000;1.003
0.8760;-0.0116;0.0754;0.9971;1.000
0.8810;-0.0105;0.0763;0.9954;0.998
0.8850;-0.0091;0.0788;0.9952;0.998
0.8900;-0.0104;0.0794;0.9933;0.997
0.8970;-0.0117;0.0790;0.9900;0.993
0.9010;-0.0167;0.0801;0.9873;0.991
0.9050;-0.0217;0.0784;0.9858;0.989
0.9090;-0.0249;0.0811;0.9855;0.989
0.9150;-0.0274;0.0814;0.9880;0.992
0.9200;-0.0281;0.0834;0.9890;0.993
0.9250;-0.0260;0.0808;0.9846;0.988
0.9320;-0.0249;0.0790;0.9844;0.988
0.9350;-0.0236;0.0773;0.9863;0.990
0.9410;-0.0223;0.0759;0.9874;0.991
0.9450;-0.0236;0.0737;0.9950;0.998
0.9550;-0.0221;0.0694;0.9996;1.002
0.9590;-0.0220;0.0645;1.0083;1.011
0.9610;-0.0237;0.0650;1.0079;1.010
0.9700;-0.0246;0.0656;1.0084;1.011
0.9720;-0.0254;0.0658;1.0158;1.018
0.9740;-0.0294;0.0654;1.0156;1.018
0.9950;-0.0315;0.0660;1.0174;1.020
1.0280;-0.0311;0.0645;1.0183;1.021
1.0290;-0.0337;0.0634;1.0139;1.016
1.0300;-0.0351;0.0669;1.0096;1.012
1.0320;-0.0373;0.0721;1.0062;1.009
1.0330;-0.0379;0.0745;1.0041;1.008
1.0340;-0.0385;0.0768;1.0018;1.006
1.0350;-0.0385;0.0768;1.0018;1.006
1.0370;-0.0365;0.0785;1.0031;1.007
1.0390;-0.0358;0.0810;1.0015;1.005
1.0400;-0.0336;0.0819;0.9990;1.003
1.0420;-0.0324;0.0836;0.9963;1.000
1.0430;-0.0307;0.0875;0.9950;0.999
1.0450;-0.0259;0.0865;0.9913;0.995
1.0520;-0.0235;0.0854;0.9899;0.994
1.0570;-0.0211;0.0832;0.9874;0.991
1.0590;-0.0186;0.0841;0.9867;0.990
1.0650;-0.0197;0.0870;0.9833;0.987
1.0680;-0.0189;0.0888;0.9770;0.981
1.0730;-0.0160;0.0916;0.9706;0.975
1.0780;-0.0140;0.0933;0.9678;0.972
1.0830;-0.0107;0.0926;0.9609;0.965
1.0880;-0.0098;0.0929;0.9541;0.959
1.0920;-0.0072;0.0940;0.9475;0.952
1.0990;-0.0076;0.0934;0.9472;0.952
1.1020;-0.0037;0.0911;0.9435;0.948
1.1080;-0.0031;0.0915;0.9464;0.951
1.1180;-0.0001;0.0900;0.9456;0.950
1.1190;0.0016;0.0886;0.9450;0.949
1.1220;0.0034;0.0869;0.9497;0.954
1.1270;0.0030;0.0862;0.9535;0.957
1.1420;-0.0005;0.0815;0.9581;0.962
1.1430;-0.0049;0.0810;0.9634;0.967
1.1450;-0.0115;0.0795;0.9729;0.976
1.1470;-0.0175;0.0812;0.9739;0.977
1.1640;-0.0238;0.0840;0.9758;0.980
1.1660;-0.0279;0.0862;0.9761;0.980
1.1670;-0.0304;0.0873;0.9759;0.980
1.1690;-0.0344;0.0886;0.9759;0.980
1.1710;-0.0367;0.0920;0.9744;0.979
1.1770;-0.0360;0.0931;0.9712;0.976
1.1820;-0.0377;0.0909;0.9744;0.979
1.1870;-0.0329;0.0849;0.9777;0.982
1.1920;-0.0304;0.0795;0.9784;0.982
1.1990;-0.0299;0.0779;0.9824;0.986
1.2020;-0.0278;0.0776;0.9880;0.991
1.2060;-0.0296;0.0798;0.9855;0.989
1.2120;-0.0332;0.0804;0.9835;0.987
1.2170;-0.0349;0.0817;0.9773;0.981
1.2220;-0.0361;0.0813;0.9731;0.977
1.2270;-0.0351;0.0848;0.9707;0.975
1.2390;-0.0348;0.0847;0.9704;0.975
1.2410;-0.0330;0.0868;0.9667;0.971
1.2430;-0.0348;0.0868;0.9642;0.969
1.2480;-0.0357;0.0866;0.9646;0.969
1.2520;-0.0355;0.0856;0.9634;0.968
1.2630;-0.0341;0.0853;0.9617;0.966
1.2660;-0.0322;0.0860;0.9621;0.967
1.2680;-0.0281;0.0870;0.9618;0.966
1.2880;-0.0214;0.0864;0.9653;0.969
1.2910;-0.0156;0.0838;0.9671;0.971
1.2930;-0.0136;0.0809;0.9692;0.973
1.2950;-0.0101;0.0775;0.9670;0.970
1.2980;-0.0059;0.0719;0.9656;0.968
1.2990;-0.0012;0.0694;0.9675;0.970
1.3010;-0.0002;0.0688;0.9714;0.974
1.3150;-0.0010;0.0680;0.9731;0.976
1.3180;-0.0065;0.0716;0.9784;0.981
1.3190;-0.0116;0.0715;0.9829;0.986
1.3220;-0.0166;0.0740;0.9908;0.994
1.3250;-0.0241;0.0801;0.9948;0.998
1.3320;-0.0260;0.0800;0.9952;0.999
1.3390;-0.0299;0.0790;0.9961;1.000
1.3400;-0.0310;0.0796;0.9988;1.002
1.3450;-0.0302;0.0774;1.0023;1.006
1.3500;-0.0282;0.0771;1.0065;1.010
1.3550;-0.0259;0.0764;1.0047;1.008
1.3600;-0.0199;0.0746;1.0094;1.012
1.3690;-0.0202;0.0760;1.0108;1.014
1.3700;-0.0189;0.0763;1.0111;1.014
1.3750;-0.0180;0.0772;1.0080;1.011
1.3790;-0.0162;0.0772;1.0057;1.009
1.3850;-0.0175;0.0792;1.0072;1.010
1.3900;-0.0150;0.0814;1.0051;1.008
1.3950;-0.0185;0.0840;0.9990;1.003
1.4090;-0.0193;0.0839;0.9950;0.999
1.4100;-0.0203;0.0843;0.9964;1.000
1.4110;-0.0236;0.0850;0.9979;1.002
1.4150;-0.0219;0.0825;0.9975;1.001
1.4270;-0.0240;0.0853;0.9982;1.002
1.4290;-0.0257;0.0859;1.0014;1.005
1.4300;-0.0265;0.0874;0.9999;1.004
1.4360;-0.0278;0.0891;0.9984;1.003
1.4390;-0.0277;0.0900;0.9979;1.002
1.4440;-0.0286;0.0887;0.9998;1.004
1.4520;-0.0296;0.0898;1.0035;1.008
1.4540;-0.0252;0.0880;1.0018;1.006
1.4590;-0.0246;0.0877;0.9984;1.003
1.4630;-0.0226;0.0885;1.0018;1.006
1.4680;-0.0208;0.0872;0.9990;1.003
1.4730;-0.0188;0.0878;0.9979;1.002
1.5160;-0.0202;0.0884;0.9985;1.003
1.5180;-0.0158;0.0890;0.9965;1.001
1.5200;-0.0157;0.0880;0.9950;0.999
1.5210;-0.0149;0.0887;0.9887;0.993
1.5220;-0.0181;0.0892;0.9796;0.984
1.5230;-0.0178;0.0928;0.9754;0.980
1.5250;-0.0198;0.0966;0.9686;0.974
1.5260;-0.0203;0.0956;0.9594;0.964
1.5280;-0.0190;0.0957;0.9588;0.964
1.5290;-0.0181;0.0927;0.9594;0.964
1.5300;-0.0162;0.0938;0.9604;0.965
1.5350;-0.0162;0.0938;0.9604;0.965
1.5380;-0.0117;0.0885;0.9650;0.969
1.5430;-0.0112;0.0873;0.9679;0.972
1.5470;-0.0118;0.0849;0.9748;0.979
1.5520;-0.0117;0.0848;0.9780;0.982
1.5570;-0.0103;0.0815;0.9860;0.989
1.5620;-0.0098;0.0788;0.9962;0.999
1.5720;-0.0086;0.0759;0.9988;1.002
1.5730;-0.0062;0.0743;0.9980;1.001
1.5760;-0.0037;0.0716;0.9977;1.000
1.5840;-0.0005;0.0671;0.9978;1.000
1.5860;0.0035;0.0711;0.9968;0.999
1.5920;0.0051;0.0699;0.9943;0.997
1.5960;0.0078;0.0674;0.9891;0.991
1.6020;0.0076;0.0641;0.9876;0.990
1.6060;0.0080;0.0630;0.9883;0.990
1.6110;0.0059;0.0655;0.9889;0.991
1.6180;-0.0002;0.0716;0.9934;0.996
1.6210;-0.0072;0.0737;0.9880;0.991
1.6260;-0.0081;0.0738;0.9872;0.990
1.6320;-0.0086;0.0749;0.9850;0.988
1.6380;-0.0086;0.0762;0.9855;0.988
1.6410;-0.0114;0.0768;0.9877;0.991
1.6460;-0.0111;0.0806;0.9871;0.990
1.6540;-0.0145;0.0790;0.9879;0.991
1.6570;-0.0150;0.0791;0.9856;0.989
1.6610;-0.0150;0.0792;0.9911;0.994
1.6660;-0.0151;0.0768;0.9899;0.993
1.6710;-0.0125;0.0760;0.9901;0.993
1.6760;-0.0098;0.0754;0.9913;0.994
1.6820;-0.0090;0.0742;0.9902;0.993
1.7020;-0.0065;0.0691;0.9931;0.996
1.7050;-0.0033;0.0690;0.9943;0.997
1.7070;-0.0040;0.0676;0.9955;0.998
1.7100;-0.0064;0.0660;0.9995;1.002
1.7130;-0.0046;0.0677;1.0062;1.009
1.7160;-0.0078;0.0681;1.0069;1.009
1.7190;-0.0095;0.0687;1.0099;1.012
1.7210;-0.0095;0.0725;1.0112;1.014
1.7280;-0.0144;0.0726;1.0101;1.013
1.7310;-0.0171;0.0735;1.0059;1.009
1.7400;-0.0170;0.0723;1.0037;1.006
1.7420;-0.0179;0.0710;1.0002;1.003
1.7470;-0.0168;0.0739;0.9916;0.995
1.7500;-0.0181;0.0733;0.9885;0.991
1.7560;-0.0180;0.0762;0.9838;0.987
1.7600;-0.0170;0.0754;0.9852;0.988
1.7650;-0.0176;0.0726;0.9873;0.990
1.7770;-0.0167;0.0719;0.9883;0.991
1.7790;-0.0155;0.0694;0.9916;0.994
1.7810;-0.0117;0.0686;0.9975;1.000
1.7850;-0.0098;0.0699;0.9973;1.000
1.7900;-0.0118;0.0705;0.9981;1.001
1.7940;-0.0123;0.0725;0.9943;0.997
1.8000;-0.0134;0.0720;0.9944;0.997
1.8090;-0.0118;0.0735;0.9889;0.992
1.8110;-0.0085;0.0720;0.9870;0.990
1.8140;-0.0054;0.0704;0.9855;0.988
1.8340;-0.0027;0.0704;0.9817;0.984
1.8360;-0.0020;0.0730;0.9794;0.982
1.8410;-0.0018;0.0716;0.9755;0.978
1.8420;0.0007;0.0739;0.9678;0.971
1.8430;-0.0009;0.0764;0.9655;0.969
1.8450;-0.0027;0.0775;0.9637;0.967
1.8520;-0.0034;0.0790;0.9621;0.965
1.8540;-0.0040;0.0774;0.9643;0.967
1.8640;-0.0042;0.0764;0.9624;0.965
1.8650;0.0001;0.0762;0.9598;0.963
1.8690;0.0016;0.0782;0.9642;0.967
1.8820;0.0001;0.0787;0.9616;0.965
1.8830;-0.0016;0.0787;0.9585;0.962
1.8850;-0.0021;0.0798;0.9573;0.961
1.8910;-0.0029;0.0815;0.9603;0.964
1.8930;-0.0059;0.0792;0.9586;0.962
1.8990;-0.0055;0.0802;0.9637;0.967
1.9050;-0.0061;0.0785;0.9638;0.967
1.9090;-0.0100;0.0776;0.9675;0.971
1.9140;-0.0111;0.0770;0.9728;0.976
1.9180;-0.0120;0.0769;0.9783;0.981
1.9240;-0.0116;0.0749;0.9816;0.985
1.9280;-0.0098;0.0713;0.9875;0.990
1.9340;-0.0068;0.0699;0.9922;0.995
1.9390;-0.0064;0.0682;0.9947;0.997
1.9430;-0.0081;0.0671;0.9993;1.002
1.9490;-0.0082;0.0683;1.0017;1.004
1.9530;-0.0109;0.0710;1.0042;1.007
1.9620;-0.0166;0.0721;1.0001;1.003
1.9640;-0.0208;0.0771;0.9957;0.999
1.9680;-0.0229;0.0799;0.9902;0.994
1.9880;-0.0231;0.0807;0.9871;0.991
1.9890;-0.0242;0.0801;0.9810;0.985
1.9910;-0.0260;0.0811;0.9769;0.981
1.9920;-0.0251;0.0821;0.9764;0.980
1.9930;-0.0235;0.0847;0.9808;0.985
2.0030;-0.0242;0.0842;0.9861;0.990
2.0040;-0.0262;0.0880;0.9865;0.991
2.0320;-0.0236;0.0848;0.9926;0.996
2.0330;-0.0226;0.0783;0.9951;0.998
2.0330;-0.0252;0.0746;1.0000;1.003
2.0350;-0.0269;0.0755;1.0012;1.004
2.0360;-0.0247;0.0777;1.0053;1.009
2.0370;-0.0233;0.0778;1.0070;1.010
2.0390;-0.0244;0.0761;1.0068;1.010
2.0420;-0.0245;0.0760;1.0075;1.011
2.0460;-0.0261;0.0740;1.0061;1.009
2.0510;-0.0268;0.0741;1.0079;1.011
2.0560;-0.0268;0.0741;1.0079;1.011
2.0610;-0.0252;0.0715;1.0084;1.011
2.0660;-0.0252;0.0706;1.0098;1.013
2.0720;-0.0208;0.0703;1.0086;1.011
2.0760;-0.0197;0.0694;1.0092;1.012
2.0810;-0.0175;0.0699;1.0094;1.012
2.0910;-0.0162;0.0693;1.0102;1.013
2.0920;-0.0177;0.0677;1.0071;1.010
2.0960;-0.0184;0.0687;1.0050;1.007
2.1010;-0.0198;0.0682;1.0053;1.008
2.1130;-0.0189;0.0709;1.0016;1.004
2.1160;-0.0220;0.0735;0.9993;1.002
2.1170;-0.0228;0.0764;0.9984;1.002
2.1370;-0.0249;0.0778;1.0002;1.004
2.1390;-0.0269;0.0738;1.0026;1.006
2.1400;-0.0274;0.0754;1.0053;1.008
2.1420;-0.0261;0.0754;1.0026;1.006
2.1430;-0.0249;0.0762;0.9994;1.003
2.1450;-0.0233;0.0767;0.9981;1.001
2.1500;-0.0226;0.0742;0.9926;0.996
2.1560;-0.0198;0.0722;0.9856;0.988
2.1610;-0.0123;0.0719;0.9828;0.986
2.1650;-0.0114;0.0674;0.9794;0.982
2.1700;-0.0089;0.0650;0.9813;0.984
2.1760;-0.0065;0.0638;0.9790;0.981
2.1810;-0.0044;0.0633;0.9811;0.983
2.1850;-0.0058;0.0628;0.9845;0.987
2.1900;-0.0077;0.0661;0.9848;0.987
2.1950;-0.0085;0.0660;0.9866;0.989
2.2000;-0.0107;0.0664;0.9831;0.985
2.2090;-0.0154;0.0673;0.9808;0.983
2.2130;-0.0156;0.0692;0.9813;0.984
2.2150;-0.0194;0.0684;0.9810;0.984
2.2200;-0.0196;0.0652;0.9875;0.990
2.2270;-0.0205;0.0649;0.9863;0.989
2.2310;-0.0206;0.0665;0.9868;0.989
2.2350;-0.0226;0.0679;0.9855;0.988
2.2540;-0.0217;0.0684;0.9857;0.988
2.2560;-0.0233;0.0663;0.9874;0.990
2.2590;-0.0202;0.0655;0.9860;0.988
2.2610;-0.0170;0.0640;0.9879;0.990
2.2620;-0.0155;0.0630;0.9872;0.989
2.2640;-0.0173;0.0606;0.9830;0.985
2.2780;-0.0200;0.0616;0.9822;0.984
2.2800;-0.0202;0.0621;0.9792;0.981
2.2810;-0.0231;0.0662;0.9772;0.980
2.2830;-0.0235;0.0693;0.9730;0.976
2.2920;-0.0253;0.0697;0.9697;0.973
2.2940;-0.0254;0.0722;0.9695;0.973
2.2990;-0.0285;0.0721;0.9673;0.970
2.3050;-0.0267;0.0756;0.9666;0.970
2.3090;-0.0272;0.0738;0.9674;0.971
2.3130;-0.0243;0.0759;0.9647;0.968
2.3180;-0.0229;0.0794;0.9631;0.967
2.3250;-0.0235;0.0762;0.9639;0.967
2.3280;-0.0211;0.0745;0.9634;0.966
2.3330;-0.0210;0.0761;0.9670;0.970
2.3390;-0.0167;0.0740;0.9684;0.971
2.3430;-0.0183;0.0726;0.9696;0.972
2.3480;-0.0150;0.0740;0.9722;0.975
2.3540;-0.0139;0.0739;0.9778;0.981
2.3690;-0.0149;0.0724;0.9803;0.983
2.3710;-0.0164;0.0708;0.9809;0.984
2.3730;-0.0166;0.0682;0.9844;0.987
2.3740;-0.0172;0.0699;0.9857;0.988
2.3820;-0.0166;0.0709;0.9844;0.987
2.3830;-0.0180;0.0682;0.9862;0.989
2.3880;-0.0180;0.0700;0.9849;0.988
2.3920;-0.0190;0.0698;0.9848;0.987
2.3970;-0.0187;0.0696;0.9853;0.988
2.4030;-0.0203;0.0687;0.9874;0.990
2.4070;-0.0200;0.0677;0.9870;0.990
2.4320;-0.0194;0.0707;0.9850;0.988
2.4330;-0.0169;0.0691;0.9891;0.992
2.4350;-0.0183;0.0701;0.9905;0.993
2.4360;-0.0195;0.0738;0.9948;0.998
2.4400;-0.0197;0.0752;0.9957;0.999
2.4410;-0.0213;0.0741;0.9955;0.998
2.4480;-0.0200;0.0762;0.9908;0.994
2.4490;-0.0178;0.0745;0.9865;0.989
2.4530;-0.0175;0.0739;0.9824;0.985
2.4580;-0.0174;0.0730;0.9770;0.980
2.4620;-0.0169;0.0736;0.9749;0.978
2.4810;-0.0173;0.0759;0.9767;0.980
2.4830;-0.0188;0.0753;0.9812;0.984
2.4840;-0.0154;0.0756;0.9846;0.988
2.4850;-0.0139;0.0729;0.9880;0.991
2.4860;-0.0155;0.0669;0.9940;0.996
2.4930;-0.0156;0.0655;0.9936;0.996
2.4960;-0.0161;0.0631;0.9937;0.996
2.5010;-0.0149;0.0670;0.9959;0.998
2.5050;-0.0158;0.0677;0.9999;1.002
2.5110;-0.0181;0.0680;1.0033;1.006
2.5150;-0.0193;0.0690;1.0063;1.009
2.5220;-0.0200;0.0699;1.0051;1.008
2.5410;-0.0219;0.0715;0.9991;1.002
2.5430;-0.0224;0.0749;0.9951;0.998
2.5440;-0.0214;0.0770;0.9932;0.996
2.5450;-0.0188;0.0775;0.9908;0.994
2.5460;-0.0206;0.0757;0.9855;0.989
2.5500;-0.0173;0.0713;0.9844;0.987
2.5550;-0.0164;0.0692;0.9836;0.986
2.5660;-0.0137;0.0729;0.9803;0.983
2.5670;-0.0147;0.0727;0.9788;0.982
2.5700;-0.0139;0.0724;0.9770;0.980
2.5770;-0.0139;0.0724;0.9770;0.980
2.5800;-0.0166;0.0739;0.9755;0.978
2.5840;-0.0209;0.0746;0.9799;0.983
2.5890;-0.0254;0.0768;0.9857;0.989
2.5950;-0.0260;0.0763;0.9874;0.991
2.6000;-0.0288;0.0781;0.9900;0.993
2.6040;-0.0266;0.0814;0.9923;0.996
2.6110;-0.0286;0.0817;0.9934;0.997
2.6150;-0.0291;0.0798;0.9894;0.993
2.6210;-0.0283;0.0805;0.9846;0.988
2.6260;-0.0300;0.0806;0.9855;0.989
2.6290;-0.0297;0.0797;0.9838;0.987
2.6340;-0.0277;0.0835;0.9853;0.989
2.6400;-0.0275;0.0834;0.9825;0.986
2.6460;-0.0263;0.0838;0.9835;0.987
2.6490;-0.0256;0.0817;0.9856;0.989
2.6540;-0.0249;0.0811;0.9831;0.987
2.6650;-0.0263;0.0818;0.9850;0.989
2.6660;-0.0268;0.0824;0.9881;0.992
2.6690;-0.0303;0.0863;0.9902;0.994
2.6740;-0.0310;0.0861;0.9917;0.996
2.6870;-0.0313;0.0819;0.9948;0.999
2.6880;-0.0302;0.0854;0.9942;0.998
2.6900;-0.0312;0.0836;0.9923;0.996
2.6960;-0.0340;0.0825;0.9896;0.994
2.6990;-0.0308;0.0845;0.9893;0.993
2.7040;-0.0311;0.0848;0.9886;0.993
2.7120;-0.0348;0.0869;0.9883;0.993
2.7150;-0.0347;0.0861;0.9859;0.990
2.7180;-0.0318;0.0893;0.9829;0.987
2.7240;-0.0291;0.0890;0.9828;0.987
2.7280;-0.0285;0.0874;0.9793;0.984
2.7340;-0.0282;0.0880;0.9769;0.981
2.7390;-0.0294;0.0872;0.9749;0.979
2.7460;-0.0288;0.0863;0.9749;0.979
2.7480;-0.0286;0.0864;0.9772;0.981
2.7540;-0.0279;0.0869;0.9825;0.987
