time;gFx;gFy;gFz;TgF
0.2540;-0.0319;0.0718;0.9682;0.971
0.2600;-0.0351;0.0672;0.9780;0.981
0.2720;-0.0390;0.0660;0.9885;0.991
0.2730;-0.0425;0.0608;1.0012;1.004
0.2740;-0.0452;0.0584;1.0107;1.013
0.2800;-0.0474;0.0600;1.0191;1.022
0.2840;-0.0482;0.0613;1.0237;1.027
0.2890;-0.0482;0.0642;1.0214;1.025
0.2970;-0.0456;0.0644;1.0170;1.020
0.3000;-0.0452;0.0674;1.0152;1.018
0.3040;-0.0440;0.0689;1.0114;1.015
0.3100;-0.0429;0.0718;1.0081;1.012
0.3230;-0.0432;0.0732;1.0056;1.009
0.3250;-0.0450;0.0739;1.0046;1.008
0.3260;-0.0457;0.0768;1.0034;1.007
0.3300;-0.0456;0.0792;1.0021;1.006
0.3330;-0.0449;0.0770;1.0065;1.010
0.3390;-0.0452;0.0778;1.0062;1.010
0.3430;-0.0452;0.0778;1.0062;1.010
0.3480;-0.0443;0.0770;1.0042;1.008
0.3540;-0.0441;0.0763;1.0040;1.008
0.3590;-0.0442;0.0736;1.0056;1.009
0.3640;-0.0422;0.0746;1.0034;1.007
0.3690;-0.0423;0.0768;1.0006;1.004
0.3730;-0.0442;0.0782;0.9965;1.001
0.3800;-0.0441;0.0817;0.9905;0.995
0.3830;-0.0461;0.0840;0.9863;0.991
0.3880;-0.0478;0.0845;0.9789;0.984
0.3930;-0.0493;0.0875;0.9835;0.989
0.3990;-0.0477;0.0894;0.9846;0.990
0.4030;-0.0505;0.0925;0.9843;0.990
0.4090;-0.0525;0.0953;0.9825;0.988
0.4140;-0.0523;0.0953;0.9797;0.986
0.4180;-0.0473;0.0928;0.9810;0.987
0.4230;-0.0470;0.0951;0.9814;0.987
0.4330;-0.0464;0.0940;0.9786;0.984
0.4340;-0.0445;0.0941;0.9726;0.978
0.4390;-0.0431;0.0944;0.9701;0.976
0.4420;-0.0429;0.0955;0.9693;0.975
0.4470;-0.0419;0.0959;0.9671;0.973
0.4530;-0.0421;0.0957;0.9623;0.968
0.4590;-0.0409;0.0934;0.9588;0.964
0.4730;-0.0396;0.0935;0.9579;0.963
0.4740;-0.0412;0.0952;0.9600;0.966
0.4750;-0.0365;0.0917;0.9641;0.969
0.4790;-0.0379;0.0848;0.9761;0.981
0.4930;-0.0385;0.0783;0.9829;0.987
0.4960;-0.0368;0.0702;0.9907;0.994
0.5400;-0.0380;0.0641;1.0015;1.004
0.5410;-0.0423;0.0622;1.0085;1.011
0.5410;-0.0429;0.0605;1.0211;1.024
0.5420;-0.0428;0.0594;1.0294;1.032
0.5430;-0.0433;0.0572;1.0306;1.033
0.5440;-0.0456;0.0558;1.0301;1.033
0.5450;-0.0453;0.0535;1.0258;1.028
0.5470;-0.0413;0.0545;1.0219;1.024
0.5470;-0.0396;0.0552;1.0144;1.017
0.5500;-0.0373;0.0569;1.0061;1.008
0.5510;-0.0384;0.0605;0.9901;0.993
0.5520;-0.0389;0.0649;0.9800;0.983
0.5530;-0.0402;0.0679;0.9697;0.973
0.5570;-0.0413;0.0717;0.9626;0.966
0.5610;-0.0423;0.0741;0.9586;0.962
0.5660;-0.0415;0.0760;0.9555;0.959
0.5710;-0.0412;0.0782;0.9530;0.957
0.5760;-0.0401;0.0820;0.9503;0.955
0.5850;-0.0387;0.0824;0.9500;0.954
0.5880;-0.0365;0.0810;0.9453;0.950
0.5900;-0.0363;0.0778;0.9490;0.953
0.6000;-0.0359;0.0768;0.9569;0.961
0.6010;-0.0367;0.0761;0.9640;0.968
0.6050;-0.0366;0.0730;0.9643;0.968
0.6110;-0.0332;0.0715;0.9660;0.969
0.6430;-0.0327;0.0718;0.9667;0.970
0.6450;-0.0268;0.0687;0.9646;0.967
0.6460;-0.0228;0.0663;0.9693;0.972
0.6470;-0.0202;0.0653;0.9659;0.968
0.6500;-0.0167;0.0634;0.9621;0.964
0.6510;-0.0137;0.0616;0.9623;0.964
0.6520;-0.0123;0.0633;0.9662;0.968
0.6530;-0.0104;0.0619;0.9701;0.972
0.6650;-0.0114;0.0594;0.9671;0.969
0.6660;-0.0095;0.0592;0.9633;0.965
0.6670;-0.0101;0.0583;0.9671;0.969
0.6690;-0.0122;0.0580;0.9673;0.969
0.6750;-0.0150;0.0607;0.9685;0.971
0.6820;-0.0208;0.0623;0.9762;0.978
0.6850;-0.0231;0.0610;0.9825;0.985
0.6900;-0.0266;0.0588;0.9904;0.992
0.6970;-0.0297;0.0602;0.9919;0.994
0.7010;-0.0324;0.0607;0.9905;0.993
0.7050;-0.0332;0.0639;0.9889;0.992
0.7110;-0.0311;0.0664;0.9881;0.991
0.7160;-0.0328;0.0683;0.9902;0.993
0.7200;-0.0324;0.0668;0.9956;0.998
0.7250;-0.0320;0.0659;0.9927;0.995
0.7300;-0.0318;0.0661;0.9956;0.998
0.7430;-0.0316;0.0690;0.9958;0.999
0.7450;-0.0330;0.0694;0.9976;1.001
0.7460;-0.0325;0.0676;0.9978;1.001
0.7540;-0.0355;0.0660;1.0004;1.003
0.7550;-0.0361;0.0697;0.9994;1.002
0.7590;-0.0402;0.0726;0.9960;0.999
0.7660;-0.0395;0.0748;0.9956;0.999
0.7680;-0.0388;0.0778;0.9934;0.997
0.7750;-0.0379;0.0776;0.9913;0.995
0.7790;-0.0373;0.0788;0.9912;0.995
0.7840;-0.0354;0.0764;0.9867;0.990
0.7890;-0.0332;0.0752;0.9831;0.987
0.7940;-0.0322;0.0726;0.9848;0.988
0.8000;-0.0326;0.0716;0.9883;0.991
0.8030;-0.0338;0.0701;0.9955;0.999
0.8090;-0.0329;0.0690;1.0020;1.005
0.8190;-0.0288;0.0682;1.0014;1.004
0.8200;-0.0277;0.0648;1.0004;1.003
0.8240;-0.0256;0.0654;0.9946;0.997
0.8290;-0.0255;0.0646;0.9937;0.996
0.8370;-0.0255;0.0640;0.9933;0.996
0.8380;-0.0248;0.0660;0.9937;0.996
0.8440;-0.0267;0.0696;0.9965;0.999
0.8530;-0.0288;0.0699;0.9993;1.002
0.8540;-0.0341;0.0726;1.0013;1.004
0.8590;-0.0341;0.0741;1.0012;1.005
0.8640;-0.0378;0.0743;0.9982;1.002
0.8680;-0.0400;0.0737;0.9992;1.003
0.8730;-0.0383;0.0745;1.0024;1.006
0.8790;-0.0382;0.0755;1.0010;1.005
0.8960;-0.0382;0.0790;1.0039;1.008
0.9000;-0.0409;0.0783;1.0022;1.006
0.9020;-0.0376;0.0797;1.0016;1.005
0.9040;-0.0404;0.0771;1.0023;1.006
0.9060;-0.0423;0.0784;0.9993;1.003
0.9080;-0.0423;0.0784;0.9993;1.003
0.9180;-0.0432;0.0791;1.0043;1.008
0.9210;-0.0408;0.0797;1.0045;1.008
0.9240;-0.0418;0.0787;1.0046;1.009
0.9280;-0.0410;0.0778;1.0081;1.012
0.9370;-0.0421;0.0788;1.0006;1.005
0.9390;-0.0466;0.0799;0.9998;1.004
0.9410;-0.0500;0.0793;1.0004;1.005
0.9480;-0.0536;0.0798;1.0065;1.011
0.9530;-0.0531;0.0821;1.0125;1.017
0.9570;-0.0520;0.0790;1.0158;1.020
0.9610;-0.0515;0.0760;1.0177;1.022
0.9670;-0.0492;0.0765;1.0133;1.017
0.9720;-0.0476;0.0740;1.0094;1.013
0.9770;-0.0457;0.0752;1.0045;1.008
0.9820;-0.0442;0.0764;1.0021;1.006
1.0100;-0.0460;0.0776;0.9995;1.004
1.0110;-0.0465;0.0779;0.9963;1.000
1.0120;-0.0495;0.0804;0.9930;0.997
1.0130;-0.0514;0.0823;0.9893;0.994
1.0150;-0.0516;0.0825;0.9844;0.989
1.0160;-0.0490;0.0825;0.9813;0.986
1.0170;-0.0500;0.0830;0.9767;0.981
1.0220;-0.0505;0.0843;0.9718;0.977
1.0250;-0.0492;0.0865;0.9675;0.973
1.0310;-0.0506;0.0873;0.9610;0.966
1.0360;-0.0512;0.0883;0.9601;0.966
1.0410;-0.0558;0.0878;0.9633;0.969
1.0460;-0.0583;0.0884;0.9681;0.974
1.0560;-0.0583;0.0865;0.9769;0.982
1.0570;-0.0584;0.0878;0.9797;0.985
1.0600;-0.0555;0.0845;0.9766;0.982
1.0710;-0.0509;0.0837;0.9693;0.974
1.0720;-0.0476;0.0817;0.9636;0.968
1.0750;-0.0435;0.0790;0.9600;0.964
1.0790;-0.0438;0.0783;0.9607;0.965
1.0850;-0.0419;0.0788;0.9604;0.965
1.0900;-0.0441;0.0773;0.9609;0.965
1.0960;-0.0440;0.0785;0.9645;0.969
1.0990;-0.0435;0.0759;0.9634;0.967
1.1050;-0.0424;0.0759;0.9687;0.973
1.1110;-0.0398;0.0732;0.9839;0.987
1.1150;-0.0399;0.0705;0.9923;0.996
1.1220;-0.0346;0.0663;0.9914;0.994
1.1250;-0.0326;0.0655;0.9908;0.993
1.1300;-0.0307;0.0634;0.9879;0.990
1.1360;-0.0246;0.0659;0.9804;0.983
1.1390;-0.0230;0.0672;0.9734;0.976
1.1440;-0.0229;0.0691;0.9673;0.970
1.1540;-0.0263;0.0704;0.9627;0.966
1.1560;-0.0288;0.0712;0.9600;0.963
1.1600;-0.0315;0.0726;0.9632;0.966
1.1660;-0.0342;0.0762;0.9647;0.968
1.1950;-0.0350;0.0774;0.9711;0.975
1.2040;-0.0332;0.0757;0.9750;0.978
1.2060;-0.0324;0.0717;0.9780;0.981
1.2080;-0.0346;0.0690;0.9789;0.982
1.2090;-0.0341;0.0717;0.9808;0.984
1.2110;-0.0356;0.0731;0.9813;0.985
1.2120;-0.0341;0.0732;0.9852;0.988
1.2140;-0.0352;0.0712;0.9861;0.989
1.2150;-0.0396;0.0714;0.9828;0.986
1.2170;-0.0435;0.0748;0.9830;0.987
1.2190;-0.0448;0.0754;0.9871;0.991
1.2280;-0.0462;0.0762;0.9970;1.001
1.2290;-0.0446;0.0753;1.0003;1.004
1.2330;-0.0445;0.0755;0.9997;1.004
1.2380;-0.0450;0.0784;0.9958;1.000
1.2430;-0.0467;0.0782;0.9890;0.993
1.2480;-0.0457;0.0817;0.9859;0.990
1.2530;-0.0445;0.0815;0.9853;0.990
1.2580;-0.0445;0.0843;0.9857;0.990
1.2630;-0.0442;0.0865;0.9831;0.988
1.2700;-0.0443;0.0866;0.9766;0.981
1.2720;-0.0414;0.0864;0.9784;0.983
1.2780;-0.0428;0.0851;0.9776;0.982
1.2830;-0.0450;0.0833;0.9790;0.984
1.2900;-0.0446;0.0852;0.9831;0.988
1.2930;-0.0411;0.0854;0.9846;0.989
1.2980;-0.0435;0.0883;0.9819;0.987
1.3120;-0.0425;0.0891;0.9823;0.987
1.3150;-0.0447;0.0872;0.9877;0.993
1.3170;-0.0465;0.0873;0.9890;0.994
1.3180;-0.0512;0.0857;0.9921;0.997
1.3320;-0.0534;0.0847;0.9926;0.998
1.3340;-0.0530;0.0865;0.9956;1.001
1.3360;-0.0525;0.0868;0.9950;1.000
1.3380;-0.0503;0.0831;0.9927;0.997
1.3420;-0.0493;0.0818;0.9915;0.996
1.3480;-0.0455;0.0803;0.9911;0.995
1.3560;-0.0452;0.0804;0.9858;0.990
1.3570;-0.0435;0.0806;0.9894;0.994
1.3630;-0.0437;0.0798;0.9841;0.988
1.3690;-0.0420;0.0778;0.9864;0.990
1.3720;-0.0453;0.0777;0.9897;0.994
1.3780;-0.0451;0.0795;0.9943;0.999
1.3820;-0.0470;0.0798;0.9976;1.002
1.3900;-0.0490;0.0820;0.9925;0.997
1.3930;-0.0480;0.0812;0.9929;0.997
1.3980;-0.0482;0.0808;0.9894;0.994
1.4080;-0.0459;0.0848;0.9862;0.991
1.4120;-0.0469;0.0864;0.9811;0.986
1.4140;-0.0446;0.0867;0.9790;0.984
1.4170;-0.0448;0.0848;0.9750;0.980
1.4240;-0.0403;0.0864;0.9703;0.975
1.4270;-0.0423;0.0875;0.9686;0.973
1.4320;-0.0404;0.0877;0.9723;0.977
1.4550;-0.0400;0.0864;0.9756;0.980
1.4570;-0.0385;0.0870;0.9772;0.982
1.4590;-0.0390;0.0842;0.9814;0.986
1.4620;-0.0390;0.0827;0.9814;0.986
1.4630;-0.0383;0.0834;0.9860;0.990
1.4660;-0.0384;0.0801;0.9855;0.990
1.4680;-0.0384;0.0801;0.9855;0.990
1.4700;-0.0353;0.0804;0.9830;0.987
1.4760;-0.0327;0.0770;0.9841;0.988
1.5080;-0.0319;0.0753;0.9825;0.986
1.5100;-0.0338;0.0756;0.9830;0.987
1.5110;-0.0329;0.0772;0.9804;0.984
1.5120;-0.0333;0.0766;0.9820;0.986
1.5140;-0.0359;0.0793;0.9822;0.986
1.5150;-0.0362;0.0796;0.9767;0.981
1.5180;-0.0382;0.0804;0.9747;0.979
1.5200;-0.0376;0.0818;0.9753;0.979
1.5210;-0.0367;0.0810;0.9751;0.979
1.5280;-0.0359;0.0784;0.9750;0.979
1.5290;-0.0370;0.0758;0.9775;0.981
1.5340;-0.0332;0.0749;0.9727;0.976
1.5400;-0.0313;0.0754;0.9750;0.978
1.5450;-0.0286;0.0734;0.9765;0.980
1.5500;-0.0275;0.0726;0.9789;0.982
1.5550;-0.0278;0.0697;0.9790;0.982
1.5590;-0.0284;0.0654;0.9804;0.983
1.5650;-0.0294;0.0679;0.9859;0.989
1.5690;-0.0337;0.0722;0.9846;0.988
1.5770;-0.0373;0.0752;0.9857;0.989
1.5790;-0.0391;0.0760;0.9831;0.987
1.5840;-0.0394;0.0759;0.9832;0.987
1.5940;-0.0385;0.0719;0.9869;0.990
1.5960;-0.0387;0.0701;0.9888;0.992
1.5990;-0.0390;0.0724;0.9897;0.993
1.6090;-0.0373;0.0724;0.9923;0.996
1.6130;-0.0363;0.0713;0.9916;0.995
1.6140;-0.0363;0.0704;0.9926;0.996
1.6190;-0.0396;0.0710;0.9972;1.001
1.6240;-0.0412;0.0701;0.9964;1.000
1.6300;-0.0413;0.0745;0.9988;1.002
1.6340;-0.0413;0.0756;0.9999;1.004
1.6400;-0.0431;0.0773;0.9996;1.004
1.6450;-0.0415;0.0778;0.9971;1.001
1.6490;-0.0424;0.0774;0.9953;0.999
1.6540;-0.0436;0.0786;0.9932;0.997
1.6600;-0.0422;0.0804;0.9907;0.995
1.6660;-0.0421;0.0799;0.9852;0.989
1.6690;-0.0399;0.0801;0.9826;0.987
1.6740;-0.0401;0.0814;0.9759;0.980
1.6780;-0.0392;0.0837;0.9744;0.979
1.6840;-0.0368;0.0834;0.9783;0.983
1.6900;-0.0389;0.0834;0.9784;0.983
1.6940;-0.0396;0.0860;0.9772;0.982
1.6980;-0.0430;0.0872;0.9822;0.987
1.7080;-0.0423;0.0854;0.9830;0.988
1.7100;-0.0415;0.0835;0.9829;0.987
1.7130;-0.0438;0.0828;0.9830;0.987
1.7170;-0.0450;0.0832;0.9865;0.991
1.7340;-0.0476;0.0847;0.9879;0.993
1.7360;-0.0438;0.0857;0.9875;0.992
1.7370;-0.0453;0.0842;0.9868;0.991
1.7390;-0.0451;0.0837;0.9926;0.997
1.7570;-0.0430;0.0807;0.9976;1.002
1.7590;-0.0413;0.0773;0.9995;1.003
1.7630;-0.0400;0.0763;0.9990;1.003
1.7640;-0.0384;0.0746;1.0023;1.006
1.7660;-0.0372;0.0762;1.0026;1.006
1.7670;-0.0390;0.0759;1.0001;1.004
1.7750;-0.0366;0.0768;0.9969;1.001
1.7800;-0.0333;0.0773;0.9936;0.997
1.7830;-0.0324;0.0748;0.9904;0.994
1.7870;-0.0338;0.0737;0.9923;0.996
1.7930;-0.0341;0.0741;0.9904;0.994
1.7970;-0.0367;0.0719;0.9915;0.995
1.8020;-0.0357;0.0727;0.9904;0.994
1.8120;-0.0348;0.0730;0.9921;0.995
1.8140;-0.0335;0.0718;0.9903;0.993
1.8180;-0.0348;0.0738;0.9838;0.987
1.8260;-0.0348;0.0743;0.9807;0.984
1.8290;-0.0393;0.0733;0.9799;0.983
1.8330;-0.0400;0.0750;0.9813;0.985
1.8360;-0.0415;0.0799;0.9867;0.991
1.8440;-0.0416;0.0801;0.9852;0.989
1.8460;-0.0392;0.0784;0.9797;0.984
1.8510;-0.0368;0.0781;0.9758;0.980
1.8700;-0.0363;0.0749;0.9683;0.972
1.8720;-0.0356;0.0729;0.9656;0.969
1.8790;-0.0377;0.0741;0.9652;0.969
1.8820;-0.0370;0.0740;0.9745;0.978
1.8840;-0.0396;0.0744;0.9841;0.988
1.8850;-0.0396;0.0715;0.9913;0.995
1.8860;-0.0406;0.0694;0.9915;0.995
1.8960;-0.0386;0.0666;0.9933;0.996
1.8980;-0.0390;0.0680;0.9951;0.998
1.9010;-0.0386;0.0718;0.9954;0.999
1.9070;-0.0428;0.0742;0.9929;0.997
1.9100;-0.0424;0.0749;0.9886;0.992
1.9150;-0.0420;0.0755;0.9860;0.990
1.9220;-0.0400;0.0738;0.9869;0.990
1.9310;-0.0418;0.0776;0.9829;0.987
1.9320;-0.0402;0.0793;0.9811;0.985
1.9350;-0.0388;0.0754;0.9849;0.989
1.9410;-0.0392;0.0770;0.9830;0.987
1.9450;-0.0395;0.0771;0.9800;0.984
1.9500;-0.0372;0.0789;0.9813;0.985
1.9560;-0.0388;0.0787;0.9814;0.985
1.9600;-0.0393;0.0799;0.9800;0.984
1.9660;-0.0382;0.0808;0.9790;0.983
1.9700;-0.0385;0.0784;0.9786;0.982
1.9920;-0.0393;0.0790;0.9774;0.981
1.9940;-0.0379;0.0759;0.9790;0.983
1.9950;-0.0368;0.0753;0.9790;0.983
1.9960;-0.0388;0.0758;0.9775;0.981
1.9970;-0.0386;0.0756;0.9791;0.983
2.0020;-0.0390;0.0773;0.9836;0.987
2.0030;-0.0391;0.0763;0.9875;0.991
2.0150;-0.0415;0.0743;0.9910;0.995
2.0170;-0.0418;0.0737;0.9888;0.992
2.0220;-0.0418;0.0738;0.9838;0.987
2.0240;-0.0418;0.0738;0.9838;0.987
2.0290;-0.0387;0.0726;0.9812;0.985
2.0340;-0.0365;0.0716;0.9756;0.979
2.0410;-0.0370;0.0723;0.9728;0.976
2.0440;-0.0338;0.0742;0.9692;0.973
2.0480;-0.0354;0.0731;0.9677;0.971
2.0540;-0.0371;0.0741;0.9701;0.974
2.0590;-0.0411;0.0743;0.9821;0.986
2.0630;-0.0447;0.0761;0.9871;0.991
2.0680;-0.0455;0.0763;0.9889;0.993
2.0740;-0.0446;0.0751;0.9891;0.993
2.0800;-0.0421;0.0730;0.9832;0.987
2.0850;-0.0404;0.0733;0.9802;0.984
2.0900;-0.0399;0.0737;0.9758;0.979
2.0950;-0.0402;0.0751;0.9724;0.976
2.0990;-0.0420;0.0747;0.9742;0.978
2.1040;-0.0452;0.0753;0.9777;0.982
2.1180;-0.0485;0.0765;0.9866;0.991
2.1190;-0.0492;0.0747;0.9910;0.995
2.1210;-0.0492;0.0738;0.9929;0.997
2.1230;-0.0470;0.0719;0.9933;0.997
2.1330;-0.0451;0.0702;0.9932;0.997
2.1340;-0.0430;0.0667;0.9949;0.998
2.1380;-0.0427;0.0686;0.9984;1.002
2.1440;-0.0459;0.0690;1.0001;1.004
2.1470;-0.0462;0.0662;0.9971;1.000
2.1530;-0.0475;0.0707;0.9945;0.998
2.1600;-0.0500;0.0718;0.9922;0.996
2.1620;-0.0551;0.0761;0.9883;0.993
2.1680;-0.0592;0.0808;0.9904;0.995
2.1740;-0.0591;0.0832;0.9935;0.999
2.1820;-0.0603;0.0859;0.9923;0.998
2.1850;-0.0603;0.0883;0.9922;0.998
2.1880;-0.0619;0.0905;0.9926;0.999
2.1970;-0.0586;0.0888;0.9836;0.989
2.2000;-0.0559;0.0925;0.9755;0.981
2.2030;-0.0544;0.0928;0.9747;0.981
2.2080;-0.0505;0.0952;0.9704;0.976
2.2190;-0.0512;0.0953;0.9682;0.974
2.2220;-0.0540;0.0977;0.9665;0.973
2.2250;-0.0571;0.1013;0.9697;0.977
2.2280;-0.0580;0.1018;0.9723;0.979
2.2340;-0.0563;0.1025;0.9759;0.983
2.2380;-0.0538;0.0977;0.9803;0.987
2.2420;-0.0510;0.0947;0.9797;0.986
2.2580;-0.0487;0.0903;0.9756;0.981
2.2620;-0.0478;0.0884;0.9742;0.979
2.2640;-0.0444;0.0877;0.9744;0.979
2.2660;-0.0428;0.0892;0.9762;0.981
2.2670;-0.0442;0.0862;0.9827;0.987
2.2720;-0.0433;0.0858;0.9844;0.989
2.2850;-0.0419;0.0825;0.9907;0.995
2.2880;-0.0428;0.0780;0.9947;0.999
2.2910;-0.0413;0.0756;0.9979;1.002
2.2930;-0.0367;0.0716;0.9976;1.001
2.2980;-0.0317;0.0710;0.9966;1.000
2.3010;-0.0279;0.0694;0.9905;0.993
2.3070;-0.0263;0.0665;0.9938;0.996
2.3130;-0.0236;0.0643;0.9912;0.994
2.3170;-0.0255;0.0622;0.9923;0.995
2.3200;-0.0274;0.0640;0.9944;0.997
2.3270;-0.0303;0.0649;0.9929;0.995
2.3300;-0.0294;0.0697;0.9933;0.996
2.3360;-0.0285;0.0724;0.9924;0.995
2.3410;-0.0294;0.0694;0.9919;0.995
2.3460;-0.0297;0.0687;0.9894;0.992
2.3500;-0.0297;0.0683;0.9920;0.995
2.3710;-0.0305;0.0686;0.9868;0.990
2.3790;-0.0305;0.0686;0.9868;0.990
2.3820;-0.0305;0.0686;0.9868;0.990
2.3840;-0.0305;0.0686;0.9868;0.990
2.3860;-0.0210;0.0611;0.9867;0.989
2.3880;-0.0230;0.0599;0.9852;0.987
2.3900;-0.0244;0.0595;0.9899;0.992
2.3920;-0.0240;0.0605;0.9928;0.995
2.3940;-0.0294;0.0603;0.9942;0.996
2.3960;-0.0314;0.0605;0.9935;0.996
2.4150;-0.0343;0.0633;0.9941;0.997
2.4160;-0.0352;0.0655;0.9930;0.996
2.4170;-0.0356;0.0685;0.9847;0.988
2.4220;-0.0366;0.0719;0.9777;0.981
2.4240;-0.0382;0.0736;0.9714;0.975
2.4260;-0.0383;0.0757;0.9695;0.973
2.4310;-0.0382;0.0727;0.9679;0.971
2.4350;-0.0371;0.0742;0.9694;0.973
2.4390;-0.0368;0.0757;0.9742;0.978
2.4450;-0.0363;0.0769;0.9766;0.980
2.4490;-0.0386;0.0774;0.9786;0.982
2.4540;-0.0371;0.0768;0.9812;0.985
2.4590;-0.0381;0.0771;0.9800;0.984
2.4760;-0.0377;0.0762;0.9801;0.984
2.4770;-0.0412;0.0784;0.9797;0.984
2.4790;-0.0399;0.0792;0.9828;0.987
2.4810;-0.0424;0.0818;0.9790;0.983
2.4850;-0.0452;0.0828;0.9734;0.978
2.4880;-0.0481;0.0859;0.9682;0.973
2.4940;-0.0503;0.0880;0.9726;0.978
2.4980;-0.0512;0.0881;0.9772;0.983
2.5030;-0.0506;0.0887;0.9788;0.984
2.5080;-0.0510;0.0881;0.9803;0.986
2.5130;-0.0498;0.0872;0.9807;0.986
2.5180;-0.0483;0.0850;0.9794;0.984
2.5230;-0.0464;0.0857;0.9815;0.986
2.5340;-0.0466;0.0841;0.9852;0.990
2.5380;-0.0473;0.0806;0.9835;0.988
2.5400;-0.0501;0.0826;0.9840;0.989
2.5460;-0.0514;0.0847;0.9853;0.990
2.5480;-0.0522;0.0872;0.9874;0.993
2.5530;-0.0512;0.0870;0.9897;0.995
2.5590;-0.0506;0.0839;0.9912;0.996
2.5630;-0.0495;0.0847;0.9911;0.996
2.5680;-0.0462;0.0833;0.9912;0.996
2.5720;-0.0443;0.0831;0.9878;0.992
2.5790;-0.0435;0.0825;0.9867;0.991
2.5830;-0.0435;0.0825;0.9867;0.991
2.5880;-0.0433;0.0784;0.9863;0.990
2.5930;-0.0426;0.0786;0.9868;0.991
2.5980;-0.0437;0.0785;0.9835;0.988
2.6030;-0.0440;0.0785;0.9870;0.991
2.6070;-0.0472;0.0814;0.9847;0.989
2.6130;-0.0521;0.0804;0.9885;0.993
2.6170;-0.0521;0.0804;0.9885;0.993
2.6230;-0.0510;0.0801;0.9874;0.992
2.6270;-0.0501;0.0812;0.9875;0.992
2.6310;-0.0523;0.0801;0.9839;0.989
2.6360;-0.0509;0.0812;0.9829;0.988
2.6430;-0.0508;0.0798;0.9835;0.988
2.6560;-0.0462;0.0791;0.9827;0.987
2.6570;-0.0470;0.0797;0.9864;0.991
2.6580;-0.0458;0.0793;0.9897;0.994
2.6730;-0.0466;0.0778;0.9882;0.992
2.6750;-0.0482;0.0744;0.9849;0.989
2.6770;-0.0464;0.0774;0.9879;0.992
2.6800;-0.0458;0.0756;0.9908;0.995
2.6810;-0.0467;0.0748;0.9898;0.994
2.6870;-0.0467;0.0760;0.9904;0.994
2.6910;-0.0449;0.0768;0.9896;0.994
2.7000;-0.0428;0.0732;0.9876;0.991
2.7020;-0.0425;0.0713;0.9877;0.991
2.7060;-0.0397;0.0729;0.9863;0.990
2.7110;-0.0409;0.0719;0.9840;0.987
2.7170;-0.0386;0.0731;0.9842;0.988
2.7210;-0.0392;0.0717;0.9870;0.990
2.7260;-0.0376;0.0699;0.9875;0.991
2.7310;-0.0388;0.0683;0.9845;0.988
2.7370;-0.0390;0.0674;0.9836;0.987
2.7420;-0.0376;0.0668;0.9802;0.983
2.7480;-0.0388;0.0685;0.9773;0.980
