time;gFx;gFy;gFz;TgF
0.3170;-0.0067;0.3985;0.8873;0.973
0.3560;-0.0071;0.3968;0.8874;0.972
0.3570;-0.0060;0.3953;0.8918;0.976
0.3580;-0.0060;0.3917;0.8980;0.980
0.3610;-0.0088;0.3906;0.9020;0.983
0.3620;-0.0163;0.3939;0.9063;0.988
0.3630;-0.0219;0.3993;0.9116;0.995
0.3650;-0.0277;0.4010;0.9223;1.006
0.3660;-0.0298;0.4020;0.9304;1.014
0.3670;-0.0310;0.4009;0.9398;1.022
0.3690;-0.0316;0.3968;0.9450;1.025
0.3700;-0.0335;0.3903;0.9481;1.026
0.3800;-0.0374;0.3836;0.9466;1.022
0.3810;-0.0373;0.3782;0.9502;1.023
0.3970;-0.0366;0.3753;0.9485;1.021
0.3980;-0.0355;0.3748;0.9495;1.021
0.4000;-0.0350;0.3726;0.9470;1.018
0.4010;-0.0335;0.3712;0.9420;1.013
0.4230;-0.0306;0.3690;0.9400;1.010
0.4250;-0.0289;0.3689;0.9342;1.005
0.4260;-0.0259;0.3664;0.9268;0.997
0.4270;-0.0271;0.3690;0.9215;0.993
0.4270;-0.0271;0.3690;0.9215;0.993
0.4320;-0.0272;0.3716;0.9141;0.987
0.4360;-0.0262;0.3743;0.9075;0.982
0.4390;-0.0261;0.3789;0.9019;0.979
0.4440;-0.0288;0.3825;0.8964;0.975
0.4670;-0.0286;0.3874;0.8926;0.973
0.4680;-0.0274;0.3869;0.8869;0.968
0.4690;-0.0263;0.3857;0.8828;0.964
0.4700;-0.0261;0.3859;0.8788;0.960
0.4710;-0.0283;0.3892;0.8764;0.959
0.4790;-0.0286;0.3909;0.8742;0.958
0.4800;-0.0270;0.3934;0.8746;0.959
0.4840;-0.0269;0.3949;0.8811;0.966
0.4890;-0.0321;0.3943;0.8813;0.966
0.4950;-0.0302;0.3921;0.8915;0.974
0.5080;-0.0304;0.3898;0.8924;0.974
0.5100;-0.0300;0.3913;0.8946;0.977
0.5110;-0.0319;0.3955;0.8982;0.982
0.5220;-0.0306;0.3964;0.8968;0.981
0.5240;-0.0271;0.3960;0.8943;0.978
0.5250;-0.0280;0.4007;0.8910;0.977
0.5400;-0.0283;0.4027;0.8891;0.976
0.5420;-0.0288;0.4039;0.8890;0.977
0.5430;-0.0297;0.4068;0.8899;0.979
0.5440;-0.0334;0.4128;0.8923;0.984
0.5640;-0.0338;0.4167;0.8994;0.992
0.5680;-0.0345;0.4200;0.9058;0.999
0.5690;-0.0351;0.4207;0.9094;1.003
0.5700;-0.0365;0.4197;0.9163;1.008
0.5710;-0.0366;0.4187;0.9205;1.012
0.5730;-0.0366;0.4135;0.9232;1.012
0.6040;-0.0341;0.4114;0.9283;1.016
0.6050;-0.0313;0.4060;0.9318;1.017
0.6070;-0.0316;0.3996;0.9386;1.021
0.6080;-0.0302;0.3934;0.9371;1.017
0.6100;-0.0297;0.3920;0.9386;1.018
0.6110;-0.0317;0.3918;0.9397;1.019
0.6140;-0.0317;0.3911;0.9366;1.015
0.6150;-0.0313;0.3916;0.9359;1.015
0.6240;-0.0274;0.3901;0.9384;1.017
0.6260;-0.0244;0.3900;0.9405;1.018
0.6270;-0.0233;0.3859;0.9380;1.015
0.6340;-0.0263;0.3851;0.9374;1.014
0.6370;-0.0246;0.3830;0.9364;1.012
0.6420;-0.0233;0.3814;0.9308;1.006
0.6520;-0.0197;0.3771;0.9320;1.006
0.6540;-0.0195;0.3732;0.9285;1.001
0.6580;-0.0177;0.3712;0.9193;0.992
0.6630;-0.0156;0.3651;0.9134;0.984
0.6760;-0.0142;0.3644;0.9045;0.975
0.7220;-0.0145;0.3691;0.8959;0.969
0.7240;-0.0145;0.3718;0.8897;0.964
0.7260;-0.0159;0.3767;0.8852;0.962
0.7270;-0.0194;0.3805;0.8835;0.962
0.7280;-0.0192;0.3856;0.8808;0.962
0.7290;-0.0204;0.3877;0.8820;0.964
0.7300;-0.0169;0.3879;0.8847;0.966
0.7310;-0.0202;0.3892;0.8851;0.967
0.7320;-0.0205;0.3868;0.8864;0.967
0.7330;-0.0161;0.3835;0.8871;0.967
0.7340;-0.0116;0.3803;0.8928;0.970
0.7350;-0.0097;0.3789;0.8953;0.972
0.7360;-0.0082;0.3775;0.8973;0.973
0.7370;-0.0066;0.3771;0.8963;0.972
0.7430;-0.0064;0.3802;0.8955;0.973
0.7450;-0.0105;0.3828;0.8962;0.975
0.7680;-0.0138;0.3883;0.8973;0.978
0.7690;-0.0136;0.3936;0.8979;0.981
0.7700;-0.0153;0.3972;0.8996;0.983
0.7710;-0.0172;0.3988;0.9009;0.985
0.7720;-0.0183;0.4016;0.9039;0.989
0.7760;-0.0169;0.4054;0.9038;0.991
0.7800;-0.0178;0.4065;0.9069;0.994
0.7930;-0.0189;0.4085;0.9086;0.996
0.7940;-0.0176;0.4100;0.9112;0.999
0.8000;-0.0172;0.4077;0.9138;1.001
0.8010;-0.0155;0.4077;0.9136;1.001
0.8050;-0.0158;0.4050;0.9150;1.001
0.8110;-0.0202;0.4064;0.9142;1.001
0.8150;-0.0188;0.4092;0.9145;1.002
0.8200;-0.0203;0.4130;0.9139;1.003
0.8270;-0.0219;0.4137;0.9207;1.010
0.8310;-0.0237;0.4147;0.9237;1.013
0.8520;-0.0252;0.4142;0.9270;1.016
0.8540;-0.0207;0.4134;0.9317;1.019
0.8570;-0.0173;0.4118;0.9341;1.021
0.8580;-0.0148;0.4060;0.9348;1.019
0.8600;-0.0134;0.3987;0.9322;1.014
0.8620;-0.0175;0.3967;0.9328;1.014
0.9350;-0.0160;0.3936;0.9328;1.013
0.9400;-0.0160;0.3905;0.9360;1.014
0.9430;-0.0138;0.3887;0.9373;1.015
0.9470;-0.0138;0.3887;0.9373;1.015
0.9500;-0.0107;0.3851;0.9402;1.016
0.9530;-0.0095;0.3809;0.9346;1.009
0.9570;-0.0135;0.3811;0.9321;1.007
0.9600;-0.0170;0.3795;0.9291;1.004
0.9640;-0.0157;0.3801;0.9248;1.000
0.9660;-0.0114;0.3785;0.9259;1.000
0.9670;-0.0131;0.3784;0.9224;0.997
0.9680;-0.0111;0.3726;0.9226;0.995
0.9690;-0.0083;0.3693;0.9253;0.996
0.9700;-0.0069;0.3611;0.9251;0.993
0.9720;-0.0074;0.3567;0.9206;0.987
0.9730;-0.0122;0.3564;0.9119;0.979
0.9740;-0.0150;0.3584;0.9075;0.976
0.9750;-0.0167;0.3641;0.9027;0.973
0.9760;-0.0150;0.3663;0.9027;0.974
0.9770;-0.0171;0.3692;0.8979;0.971
0.9780;-0.0191;0.3683;0.8977;0.971
0.9790;-0.0209;0.3692;0.8979;0.971
0.9810;-0.0214;0.3670;0.8930;0.966
0.9820;-0.0178;0.3665;0.8884;0.961
0.9850;-0.0125;0.3649;0.8828;0.955
0.9890;-0.0077;0.3622;0.8808;0.952
0.9930;-0.0018;0.3590;0.8825;0.953
0.9980;0.0032;0.3578;0.8796;0.950
1.0040;0.0049;0.3590;0.8771;0.948
1.0080;0.0060;0.3625;0.8760;0.948
1.0130;0.0097;0.3677;0.8810;0.955
1.0380;0.0109;0.3764;0.8815;0.959
1.0400;0.0092;0.3827;0.8841;0.963
1.0420;0.0095;0.3875;0.8862;0.967
1.0430;0.0100;0.3906;0.8891;0.971
1.0450;0.0085;0.3935;0.8948;0.978
1.0490;0.0063;0.3952;0.9062;0.989
1.0520;0.0037;0.3986;0.9133;0.997
1.0540;-0.0008;0.4007;0.9222;1.005
1.0570;-0.0057;0.4032;0.9269;1.011
1.0940;-0.0124;0.4058;0.9354;1.020
1.0960;-0.0173;0.4071;0.9397;1.024
1.0970;-0.0210;0.4081;0.9512;1.035
1.0980;-0.0322;0.4067;0.9613;1.044
1.1000;-0.0384;0.4013;0.9689;1.049
1.1020;-0.0459;0.3962;0.9731;1.052
1.1030;-0.0497;0.3968;0.9715;1.051
1.1040;-0.0571;0.3936;0.9715;1.050
1.1050;-0.0600;0.3941;0.9720;1.051
1.1070;-0.0649;0.3962;0.9656;1.046
1.1120;-0.0693;0.3965;0.9679;1.048
1.1320;-0.0718;0.3960;0.9695;1.050
1.1330;-0.0749;0.3952;0.9665;1.047
1.1340;-0.0824;0.3925;0.9643;1.044
1.1370;-0.0843;0.3925;0.9601;1.041
1.1380;-0.0875;0.3884;0.9518;1.032
1.1730;-0.0906;0.3861;0.9453;1.025
1.1740;-0.0904;0.3812;0.9367;1.015
1.1750;-0.0917;0.3801;0.9273;1.006
1.1770;-0.0923;0.3797;0.9210;1.000
1.1780;-0.0912;0.3771;0.9093;0.989
1.1940;-0.0905;0.3763;0.8965;0.976
1.1960;-0.0925;0.3782;0.8891;0.971
1.1970;-0.0935;0.3790;0.8862;0.968
1.1980;-0.0964;0.3819;0.8824;0.966
1.1980;-0.0927;0.3839;0.8819;0.966
1.1990;-0.0927;0.3845;0.8801;0.965
1.2000;-0.0900;0.3825;0.8821;0.966
1.2010;-0.0934;0.3848;0.8782;0.963
1.2060;-0.0978;0.3901;0.8818;0.969
1.2100;-0.1035;0.3966;0.8810;0.972
1.2150;-0.1055;0.4062;0.8823;0.977
1.2200;-0.1087;0.4172;0.8794;0.979
1.2250;-0.1065;0.4278;0.8796;0.984
1.2300;-0.1040;0.4372;0.8786;0.987
1.2460;-0.1003;0.4439;0.8808;0.991
1.2470;-0.0980;0.4473;0.8830;0.995
1.2480;-0.0952;0.4466;0.8832;0.994
1.2500;-0.0919;0.4437;0.8813;0.991
1.2870;-0.0884;0.4424;0.8793;0.988
1.2890;-0.0804;0.4405;0.8808;0.988
1.2900;-0.0754;0.4401;0.8819;0.988
1.2910;-0.0733;0.4361;0.8817;0.986
1.2910;-0.0741;0.4370;0.8829;0.988
1.2920;-0.0722;0.4344;0.8892;0.992
1.2930;-0.0673;0.4354;0.8969;0.999
1.2940;-0.0651;0.4330;0.9058;1.006
1.2950;-0.0649;0.4288;0.9129;1.011
1.3000;-0.0663;0.4249;0.9208;1.016
1.3060;-0.0690;0.4229;0.9321;1.026
1.3100;-0.0720;0.4201;0.9427;1.035
1.3140;-0.0737;0.4208;0.9511;1.043
1.3220;-0.0757;0.4181;0.9599;1.050
1.3250;-0.0754;0.4163;0.9646;1.053
1.3300;-0.0745;0.4154;0.9602;1.049
1.3350;-0.0745;0.4154;0.9602;1.049
1.3410;-0.0738;0.4115;0.9565;1.044
1.3450;-0.0737;0.4079;0.9510;1.037
1.3490;-0.0661;0.4033;0.9396;1.025
1.3570;-0.0639;0.3955;0.9300;1.013
1.3590;-0.0609;0.3897;0.9213;1.002
1.3640;-0.0546;0.3832;0.9059;0.985
1.3730;-0.0508;0.3802;0.8930;0.972
1.3750;-0.0465;0.3749;0.8840;0.961
1.3790;-0.0486;0.3701;0.8732;0.950
1.3840;-0.0490;0.3729;0.8698;0.948
1.3920;-0.0504;0.3692;0.8529;0.931
1.3940;-0.0450;0.3574;0.8310;0.906
1.3990;-0.0401;0.3481;0.8202;0.892
1.4200;-0.0411;0.3454;0.8074;0.879
1.4210;-0.0417;0.3520;0.7917;0.867
1.4230;-0.0434;0.3571;0.7692;0.849
1.4240;-0.0433;0.3674;0.7519;0.838
1.4250;-0.0398;0.3782;0.7377;0.830
1.4280;-0.0357;0.3833;0.7264;0.822
1.4330;-0.0319;0.3882;0.7164;0.815
1.4600;-0.0274;0.3909;0.7171;0.817
1.4620;-0.0213;0.3906;0.7184;0.818
1.4630;-0.0179;0.3925;0.7268;0.826
1.4640;-0.0147;0.3957;0.7357;0.835
1.4660;-0.0111;0.3996;0.7536;0.853
1.4670;-0.0108;0.4000;0.7721;0.870
1.4680;-0.0086;0.3968;0.7887;0.883
1.4760;-0.0084;0.3951;0.8134;0.904
1.4770;-0.0100;0.3928;0.8389;0.926
1.4840;-0.0104;0.3927;0.8653;0.950
1.4900;-0.0146;0.3942;0.8880;0.972
1.4920;-0.0219;0.3954;0.9093;0.992
1.4980;-0.0274;0.3960;0.9324;1.013
1.5030;-0.0257;0.4042;0.9547;1.037
1.5120;-0.0256;0.4079;0.9690;1.052
1.5130;-0.0156;0.4127;0.9795;1.063
1.5170;-0.0120;0.4174;1.0021;1.086
1.5390;-0.0133;0.4078;1.0142;1.093
1.5400;-0.0140;0.3951;1.0111;1.086
1.5420;-0.0015;0.3887;1.0071;1.079
1.5430;0.0069;0.3811;1.0090;1.079
1.5440;0.0123;0.3771;1.0067;1.075
1.5470;0.0190;0.3771;1.0060;1.075
1.5510;0.0230;0.3774;1.0039;1.073
1.5820;0.0261;0.3786;1.0039;1.073
1.5830;0.0253;0.3830;1.0011;1.072
1.5840;0.0231;0.3856;0.9976;1.070
1.5860;0.0218;0.3912;0.9972;1.071
1.5880;0.0172;0.3923;0.9997;1.074
1.5900;0.0120;0.3967;1.0001;1.076
1.5910;0.0081;0.4001;1.0003;1.077
1.5920;0.0049;0.4017;0.9990;1.077
1.5980;0.0018;0.4045;1.0004;1.079
1.6030;-0.0040;0.4070;0.9966;1.077
1.6060;-0.0086;0.4137;0.9954;1.078
1.6120;-0.0184;0.4260;0.9912;1.079
1.6160;-0.0271;0.4339;0.9847;1.076
1.6230;-0.0297;0.4396;0.9783;1.073
1.6260;-0.0308;0.4465;0.9743;1.072
1.6300;-0.0334;0.4494;0.9646;1.065
1.6350;-0.0376;0.4498;0.9592;1.060
1.6410;-0.0417;0.4490;0.9562;1.057
1.6460;-0.0438;0.4445;0.9532;1.053
1.6510;-0.0451;0.4411;0.9552;1.053
1.6810;-0.0467;0.4307;0.9543;1.048
1.7420;-0.0493;0.4216;0.9569;1.047
1.7440;-0.0553;0.4114;0.9622;1.048
1.7450;-0.0593;0.4040;0.9709;1.053
1.7460;-0.0604;0.3983;0.9772;1.057
1.7470;-0.0636;0.3901;0.9808;1.057
1.7490;-0.0622;0.3791;0.9857;1.058
1.7500;-0.0613;0.3709;0.9952;1.064
1.7510;-0.0613;0.3579;0.9960;1.060
1.7520;-0.0628;0.3458;0.9941;1.054
1.7530;-0.0613;0.3388;0.9904;1.048
1.7540;-0.0617;0.3321;0.9809;1.037
1.7550;-0.0660;0.3315;0.9734;1.030
1.7560;-0.0679;0.3324;0.9673;1.025
1.7580;-0.0686;0.3348;0.9562;1.015
1.7590;-0.0702;0.3359;0.9464;1.007
1.7600;-0.0681;0.3391;0.9300;0.992
1.7610;-0.0724;0.3464;0.9230;0.988
1.7610;-0.0705;0.3472;0.9114;0.978
1.7620;-0.0657;0.3453;0.8979;0.964
1.7630;-0.0698;0.3418;0.8866;0.953
1.7640;-0.0695;0.3448;0.8726;0.941
1.7650;-0.0665;0.3469;0.8618;0.931
1.7690;-0.0636;0.3530;0.8523;0.925
1.7890;-0.0595;0.3542;0.8421;0.916
1.7960;-0.0559;0.3572;0.8342;0.909
1.7980;-0.0559;0.3572;0.8342;0.909
1.7990;-0.0559;0.3572;0.8342;0.909
1.8000;-0.0559;0.3572;0.8342;0.909
1.8010;-0.0575;0.3748;0.8222;0.905
1.8030;-0.0577;0.3803;0.8252;0.910
1.8180;-0.0575;0.3884;0.8240;0.913
1.8190;-0.0603;0.3951;0.8249;0.917
1.8200;-0.0634;0.3968;0.8242;0.917
1.8590;-0.0632;0.4003;0.8293;0.923
1.8600;-0.0586;0.4030;0.8319;0.926
1.8600;-0.0589;0.4071;0.8353;0.931
1.8610;-0.0580;0.4090;0.8424;0.938
1.8630;-0.0577;0.4088;0.8503;0.945
1.8640;-0.0563;0.4090;0.8559;0.950
1.8650;-0.0545;0.4071;0.8613;0.954
1.8660;-0.0539;0.4079;0.8696;0.962
1.8670;-0.0559;0.4068;0.8812;0.972
1.8680;-0.0580;0.4082;0.8853;0.977
1.8770;-0.0583;0.4086;0.8890;0.980
1.8780;-0.0567;0.4117;0.8934;0.985
1.8840;-0.0578;0.4150;0.8984;0.991
1.8890;-0.0583;0.4211;0.9040;0.999
1.8950;-0.0575;0.4226;0.9066;1.002
1.8990;-0.0594;0.4256;0.9096;1.006
1.9030;-0.0560;0.4270;0.9107;1.007
1.9090;-0.0514;0.4278;0.9138;1.010
1.9130;-0.0512;0.4245;0.9130;1.008
1.9180;-0.0519;0.4234;0.9155;1.010
1.9260;-0.0488;0.4224;0.9200;1.014
1.9280;-0.0478;0.4234;0.9194;1.013
1.9330;-0.0480;0.4230;0.9207;1.014
1.9370;-0.0478;0.4203;0.9256;1.018
1.9450;-0.0472;0.4178;0.9269;1.018
1.9480;-0.0468;0.4142;0.9257;1.015
1.9550;-0.0456;0.4095;0.9257;1.013
1.9580;-0.0434;0.4060;0.9252;1.011
1.9810;-0.0428;0.4026;0.9250;1.010
1.9820;-0.0431;0.3998;0.9205;1.004
1.9830;-0.0435;0.3995;0.9257;1.009
1.9850;-0.0451;0.4005;0.9251;1.009
1.9910;-0.0426;0.3997;0.9243;1.008
1.9920;-0.0434;0.3959;0.9267;1.009
1.9940;-0.0416;0.3963;0.9252;1.007
2.0230;-0.0428;0.3915;0.9221;1.003
2.0250;-0.0422;0.3889;0.9229;1.002
2.0270;-0.0415;0.3888;0.9246;1.004
2.0280;-0.0421;0.3895;0.9263;1.006
2.0290;-0.0442;0.3874;0.9241;1.003
2.0300;-0.0438;0.3875;0.9300;1.008
2.0310;-0.0450;0.3872;0.9286;1.007
2.0310;-0.0434;0.3877;0.9256;1.004
2.0360;-0.0473;0.3888;0.9209;1.001
2.0430;-0.0497;0.3884;0.9191;0.999
2.0470;-0.0492;0.3917;0.9160;0.997
2.0520;-0.0482;0.3941;0.9174;1.000
2.0570;-0.0468;0.3941;0.9179;1.000
2.0610;-0.0412;0.3916;0.9157;0.997
2.0660;-0.0383;0.3879;0.9110;0.991
2.0720;-0.0360;0.3834;0.9080;0.986
2.0900;-0.0321;0.3779;0.9042;0.981
2.0910;-0.0302;0.3741;0.9077;0.982
2.0920;-0.0323;0.3751;0.9094;0.984
2.0940;-0.0343;0.3798;0.9095;0.986
2.0950;-0.0346;0.3818;0.9086;0.986
2.1280;-0.0366;0.3871;0.9055;0.985
2.1300;-0.0343;0.3883;0.9073;0.987
2.1320;-0.0363;0.3919;0.9042;0.986
2.1340;-0.0360;0.3909;0.9029;0.985
2.1350;-0.0355;0.3921;0.9007;0.983
2.1360;-0.0360;0.3963;0.9001;0.984
2.1370;-0.0379;0.3983;0.9017;0.986
2.1380;-0.0393;0.3990;0.9016;0.987
2.1430;-0.0368;0.3986;0.9006;0.986
2.1470;-0.0366;0.3975;0.8984;0.983
2.1500;-0.0362;0.3928;0.9008;0.983
2.1680;-0.0365;0.3924;0.9022;0.984
2.1690;-0.0348;0.3911;0.9011;0.983
2.1700;-0.0348;0.3938;0.9014;0.984
2.1700;-0.0357;0.3925;0.9027;0.985
2.1740;-0.0366;0.3951;0.9058;0.989
2.1800;-0.0401;0.3966;0.9023;0.986
2.1840;-0.0402;0.3975;0.9049;0.989
2.1900;-0.0431;0.3964;0.9044;0.988
2.1950;-0.0390;0.3962;0.9047;0.988
2.2000;-0.0380;0.3946;0.9053;0.988
2.2040;-0.0400;0.3917;0.9067;0.989
2.2120;-0.0408;0.3909;0.9062;0.988
2.2140;-0.0391;0.3914;0.9009;0.983
2.2200;-0.0398;0.3946;0.9001;0.984
2.2250;-0.0420;0.4005;0.8962;0.983
2.2330;-0.0453;0.4044;0.8971;0.985
2.2350;-0.0440;0.4082;0.8963;0.986
2.2390;-0.0431;0.4095;0.8976;0.988
2.2670;-0.0427;0.4062;0.8962;0.985
2.2690;-0.0427;0.4062;0.8962;0.985
2.2700;-0.0423;0.4077;0.8989;0.988
2.2710;-0.0397;0.4043;0.9003;0.988
2.2720;-0.0391;0.4019;0.9066;0.992
2.2740;-0.0397;0.3982;0.9130;0.997
2.2750;-0.0419;0.3985;0.9206;1.004
2.3230;-0.0450;0.3997;0.9259;1.010
2.3240;-0.0451;0.4000;0.9319;1.015
2.3240;-0.0476;0.3991;0.9326;1.016
2.3250;-0.0483;0.3967;0.9347;1.017
2.3270;-0.0484;0.3969;0.9323;1.014
2.3280;-0.0475;0.3959;0.9325;1.014
2.3290;-0.0491;0.3952;0.9373;1.018
2.3300;-0.0484;0.3930;0.9402;1.020
2.3310;-0.0484;0.3909;0.9383;1.018
2.3320;-0.0486;0.3910;0.9352;1.015
2.3330;-0.0494;0.3939;0.9315;1.013
2.3340;-0.0490;0.3953;0.9267;1.009
2.3410;-0.0479;0.3964;0.9205;1.003
2.3430;-0.0502;0.3997;0.9210;1.005
2.3480;-0.0542;0.4034;0.9162;1.003
2.3520;-0.0522;0.4048;0.9116;0.999
2.3590;-0.0507;0.4040;0.9062;0.993
2.3760;-0.0479;0.4048;0.9019;0.990
2.3780;-0.0446;0.4035;0.8994;0.987
2.3790;-0.0434;0.4012;0.8976;0.984
2.3800;-0.0478;0.4014;0.8909;0.978
2.3820;-0.0479;0.3997;0.8943;0.981
2.4130;-0.0491;0.3985;0.8919;0.978
2.4140;-0.0476;0.4004;0.8934;0.980
2.4150;-0.0492;0.3998;0.8972;0.983
2.4170;-0.0505;0.3988;0.9016;0.987
2.4180;-0.0564;0.3991;0.9034;0.989
2.4190;-0.0585;0.3987;0.8972;0.984
2.4200;-0.0579;0.4001;0.9001;0.987
2.4240;-0.0564;0.4005;0.9012;0.988
2.4340;-0.0542;0.4002;0.9017;0.988
2.4360;-0.0549;0.3984;0.9053;0.991
2.4370;-0.0549;0.3955;0.9034;0.988
2.4420;-0.0515;0.3943;0.9016;0.985
2.4470;-0.0512;0.3965;0.9019;0.987
2.4520;-0.0530;0.3968;0.9021;0.987
2.4560;-0.0545;0.3976;0.9020;0.987
2.4630;-0.0566;0.4010;0.9055;0.992
2.4660;-0.0561;0.4042;0.9036;0.991
2.4730;-0.0553;0.4039;0.9039;0.992
2.4770;-0.0545;0.4021;0.9026;0.990
2.4840;-0.0536;0.4007;0.9006;0.987
2.4870;-0.0551;0.4020;0.9028;0.990
2.4920;-0.0556;0.4037;0.9055;0.993
2.4990;-0.0566;0.4023;0.9081;0.995
2.5010;-0.0565;0.3986;0.9133;0.998
2.5070;-0.0571;0.3989;0.9184;1.003
2.5120;-0.0573;0.3988;0.9209;1.005
2.5330;-0.0566;0.3983;0.9223;1.006
2.5350;-0.0567;0.3976;0.9207;1.004
2.5360;-0.0573;0.3959;0.9221;1.005
2.5370;-0.0546;0.3977;0.9194;1.003
2.5390;-0.0558;0.3977;0.9210;1.005
2.5400;-0.0558;0.3969;0.9143;0.998
2.5450;-0.0529;0.3970;0.9069;0.991
2.5740;-0.0520;0.3952;0.8992;0.984
2.5750;-0.0523;0.3985;0.8956;0.982
2.5760;-0.0536;0.4019;0.8917;0.980
2.5770;-0.0496;0.4026;0.8896;0.978
2.5790;-0.0490;0.3999;0.8944;0.981
2.5800;-0.0508;0.3972;0.8983;0.983
2.5810;-0.0505;0.3941;0.9031;0.987
2.5850;-0.0493;0.3934;0.9060;0.989
2.5900;-0.0500;0.3956;0.9095;0.993
2.5940;-0.0487;0.3957;0.9124;0.996
2.6010;-0.0481;0.3961;0.9141;0.997
2.6040;-0.0483;0.3995;0.9219;1.006
2.6110;-0.0497;0.4002;0.9285;1.012
2.6140;-0.0527;0.3983;0.9268;1.010
2.6190;-0.0525;0.4006;0.9237;1.008
2.6230;-0.0503;0.4021;0.9219;1.007
2.6290;-0.0514;0.4044;0.9188;1.005
2.6340;-0.0492;0.4026;0.9158;1.002
2.6400;-0.0475;0.4005;0.9085;0.994
2.6450;-0.0490;0.4010;0.9076;0.993
2.6800;-0.0473;0.4007;0.9069;0.993
2.6830;-0.0467;0.4017;0.9066;0.993
2.6850;-0.0450;0.4004;0.9065;0.992
2.6860;-0.0427;0.3999;0.9078;0.993
2.6880;-0.0420;0.3967;0.9078;0.992
2.6900;-0.0414;0.3949;0.9045;0.988
2.6920;-0.0401;0.3964;0.9037;0.988
2.6940;-0.0385;0.3933;0.9012;0.984
2.6950;-0.0389;0.3933;0.8979;0.981
2.6960;-0.0350;0.3917;0.8932;0.976
2.7120;-0.0348;0.3917;0.8903;0.973
2.7130;-0.0348;0.3917;0.8903;0.973
2.7140;-0.0324;0.3926;0.8840;0.968
2.7160;-0.0312;0.3946;0.8780;0.963
2.7180;-0.0330;0.3971;0.8764;0.963
2.7230;-0.0347;0.3986;0.8750;0.962
2.7270;-0.0363;0.4014;0.8724;0.961
2.7440;-0.0365;0.4024;0.8765;0.965
2.7460;-0.0371;0.4049;0.8761;0.966
2.7470;-0.0365;0.4012;0.8771;0.965
2.7480;-0.0347;0.3988;0.8811;0.968
2.7520;-0.0321;0.3925;0.8866;0.970
