time;gFx;gFy;gFz;TgF
0.5510;-0.0446;0.1388;0.9781;0.989
0.5520;-0.0473;0.1374;0.9775;0.988
0.5540;-0.0473;0.1344;0.9745;0.985
0.5550;-0.0494;0.1363;0.9761;0.987
0.5570;-0.0484;0.1392;0.9794;0.990
0.5580;-0.0482;0.1395;0.9769;0.988
0.5590;-0.0492;0.1391;0.9784;0.989
0.5600;-0.0468;0.1372;0.9773;0.988
0.5620;-0.0472;0.1313;0.9760;0.986
0.5630;-0.0489;0.1316;0.9740;0.984
0.5640;-0.0525;0.1331;0.9740;0.984
0.5650;-0.0525;0.1331;0.9740;0.984
0.5660;-0.0544;0.1358;0.9712;0.982
0.5670;-0.0559;0.1360;0.9797;0.991
0.5680;-0.0525;0.1344;0.9831;0.994
0.5690;-0.0530;0.1331;0.9832;0.994
0.5740;-0.0509;0.1314;0.9828;0.993
0.5780;-0.0530;0.1314;0.9810;0.991
0.5900;-0.0532;0.1322;0.9791;0.989
0.5910;-0.0559;0.1358;0.9799;0.991
0.5920;-0.0595;0.1357;0.9824;0.993
0.6040;-0.0592;0.1361;0.9874;0.999
0.6060;-0.0598;0.1355;0.9886;1.000
0.6070;-0.0578;0.1353;0.9890;1.000
0.6170;-0.0545;0.1363;0.9864;0.997
0.6190;-0.0523;0.1358;0.9871;0.998
0.6210;-0.0516;0.1360;0.9860;0.997
0.6290;-0.0487;0.1413;0.9799;0.991
0.6330;-0.0486;0.1422;0.9765;0.988
0.6360;-0.0471;0.1451;0.9744;0.986
0.6420;-0.0426;0.1429;0.9711;0.982
0.6540;-0.0397;0.1448;0.9676;0.979
0.6600;-0.0382;0.1443;0.9693;0.981
0.6610;-0.0364;0.1441;0.9693;0.981
0.6620;-0.0365;0.1449;0.9692;0.981
0.6690;-0.0368;0.1448;0.9695;0.981
0.6700;-0.0371;0.1470;0.9700;0.982
0.6760;-0.0363;0.1466;0.9703;0.982
0.6820;-0.0374;0.1453;0.9690;0.981
0.6870;-0.0366;0.1422;0.9682;0.979
0.6910;-0.0352;0.1416;0.9675;0.978
0.6980;-0.0384;0.1422;0.9646;0.976
0.7010;-0.0379;0.1413;0.9641;0.975
0.7060;-0.0402;0.1413;0.9656;0.977
0.7110;-0.0416;0.1419;0.9621;0.973
0.7160;-0.0393;0.1380;0.9602;0.971
0.7220;-0.0418;0.1385;0.9613;0.972
0.7250;-0.0392;0.1383;0.9590;0.970
0.7360;-0.0403;0.1352;0.9625;0.973
0.7380;-0.0410;0.1347;0.9637;0.974
0.7420;-0.0440;0.1341;0.9701;0.980
0.7460;-0.0462;0.1325;0.9715;0.982
0.7520;-0.0495;0.1315;0.9790;0.989
0.7570;-0.0535;0.1295;0.9875;0.997
0.7620;-0.0556;0.1290;0.9903;1.000
0.7660;-0.0608;0.1275;0.9904;1.000
0.7740;-0.0608;0.1258;0.9912;1.001
0.7770;-0.0642;0.1264;0.9935;1.004
0.7810;-0.0639;0.1259;0.9969;1.007
0.7880;-0.0622;0.1256;0.9951;1.005
0.7910;-0.0576;0.1251;0.9962;1.006
0.7970;-0.0533;0.1268;0.9907;1.000
0.8210;-0.0502;0.1317;0.9905;1.001
0.8230;-0.0470;0.1364;0.9853;0.996
0.8250;-0.0441;0.1378;0.9786;0.989
0.8260;-0.0401;0.1431;0.9698;0.981
0.8270;-0.0367;0.1450;0.9662;0.978
0.8290;-0.0315;0.1462;0.9562;0.968
0.8310;-0.0294;0.1464;0.9517;0.963
0.8390;-0.0272;0.1459;0.9489;0.960
0.8410;-0.0260;0.1459;0.9501;0.962
0.8450;-0.0285;0.1485;0.9530;0.965
0.8500;-0.0302;0.1525;0.9565;0.969
0.8550;-0.0320;0.1529;0.9609;0.973
0.8610;-0.0374;0.1546;0.9690;0.982
0.8640;-0.0413;0.1512;0.9753;0.988
0.8700;-0.0435;0.1509;0.9791;0.992
0.8750;-0.0458;0.1498;0.9826;0.995
0.8800;-0.0474;0.1479;0.9899;1.002
0.8840;-0.0491;0.1468;0.9927;1.005
0.8900;-0.0511;0.1468;0.9929;1.005
0.8950;-0.0501;0.1469;0.9923;1.004
0.9040;-0.0507;0.1455;0.9925;1.004
0.9050;-0.0495;0.1460;0.9927;1.005
0.9100;-0.0474;0.1463;0.9965;1.008
0.9140;-0.0482;0.1470;0.9957;1.008
0.9190;-0.0473;0.1482;0.9918;1.004
0.9240;-0.0418;0.1498;0.9896;1.002
0.9280;-0.0410;0.1532;0.9885;1.001
0.9440;-0.0417;0.1539;0.9866;0.999
0.9450;-0.0421;0.1578;0.9823;0.996
0.9460;-0.0409;0.1578;0.9811;0.995
0.9480;-0.0421;0.1557;0.9829;0.996
0.9550;-0.0430;0.1543;0.9773;0.990
0.9600;-0.0444;0.1548;0.9739;0.987
0.9630;-0.0473;0.1540;0.9712;0.985
0.9680;-0.0459;0.1550;0.9744;0.988
0.9730;-0.0454;0.1556;0.9733;0.987
0.9790;-0.0464;0.1551;0.9744;0.988
0.9840;-0.0476;0.1513;0.9723;0.985
1.0040;-0.0494;0.1508;0.9711;0.984
1.0050;-0.0501;0.1486;0.9736;0.986
1.0060;-0.0517;0.1479;0.9779;0.990
1.0080;-0.0534;0.1462;0.9820;0.994
1.0090;-0.0547;0.1458;0.9862;0.998
1.0150;-0.0564;0.1426;0.9884;1.000
1.0200;-0.0566;0.1389;0.9912;1.002
1.0220;-0.0592;0.1385;0.9929;1.004
1.0290;-0.0583;0.1396;0.9936;1.005
1.0380;-0.0602;0.1379;0.9910;1.002
1.0400;-0.0604;0.1380;0.9847;0.996
1.0410;-0.0616;0.1377;0.9825;0.994
1.0460;-0.0640;0.1379;0.9767;0.988
1.0520;-0.0635;0.1390;0.9757;0.988
1.0570;-0.0630;0.1391;0.9738;0.986
1.0610;-0.0613;0.1388;0.9695;0.981
1.0840;-0.0580;0.1382;0.9666;0.978
1.0860;-0.0538;0.1396;0.9645;0.976
1.0870;-0.0510;0.1391;0.9637;0.975
1.0890;-0.0510;0.1391;0.9637;0.975
1.0900;-0.0475;0.1378;0.9618;0.973
1.0910;-0.0469;0.1382;0.9595;0.970
1.0960;-0.0460;0.1380;0.9615;0.972
1.1110;-0.0453;0.1377;0.9615;0.972
1.1120;-0.0454;0.1383;0.9595;0.970
1.1140;-0.0455;0.1393;0.9627;0.974
1.1180;-0.0474;0.1395;0.9662;0.977
1.1210;-0.0483;0.1388;0.9678;0.979
1.1260;-0.0506;0.1386;0.9692;0.980
1.1310;-0.0545;0.1382;0.9728;0.984
1.1360;-0.0551;0.1417;0.9709;0.983
1.1420;-0.0537;0.1408;0.9714;0.983
1.1460;-0.0532;0.1415;0.9767;0.988
1.1550;-0.0525;0.1420;0.9728;0.984
1.1560;-0.0517;0.1423;0.9710;0.983
1.1610;-0.0473;0.1431;0.9719;0.984
1.1660;-0.0441;0.1436;0.9685;0.980
1.1710;-0.0416;0.1474;0.9637;0.976
1.1770;-0.0429;0.1476;0.9650;0.977
1.1810;-0.0437;0.1501;0.9653;0.978
1.1860;-0.0437;0.1533;0.9674;0.980
1.1900;-0.0447;0.1559;0.9627;0.976
1.1950;-0.0441;0.1547;0.9648;0.978
1.2040;-0.0419;0.1551;0.9642;0.977
1.2060;-0.0388;0.1528;0.9658;0.979
1.2110;-0.0385;0.1506;0.9651;0.978
1.2160;-0.0373;0.1499;0.9670;0.979
1.2260;-0.0387;0.1508;0.9712;0.984
1.2280;-0.0364;0.1525;0.9726;0.985
1.2360;-0.0391;0.1513;0.9740;0.986
1.2370;-0.0409;0.1502;0.9785;0.991
1.2430;-0.0420;0.1519;0.9833;0.996
1.2450;-0.0434;0.1489;0.9880;1.000
1.2500;-0.0431;0.1451;0.9905;1.002
1.2550;-0.0443;0.1455;0.9929;1.005
1.2600;-0.0460;0.1422;0.9944;1.006
1.2650;-0.0472;0.1420;0.9935;1.005
1.2700;-0.0481;0.1426;0.9930;1.004
1.2750;-0.0471;0.1425;0.9942;1.005
1.2790;-0.0501;0.1408;0.9998;1.011
1.2850;-0.0518;0.1407;0.9957;1.007
1.2900;-0.0509;0.1397;0.9956;1.007
1.2950;-0.0479;0.1402;0.9984;1.009
1.2990;-0.0456;0.1400;0.9986;1.009
1.3040;-0.0420;0.1395;0.9988;1.009
1.3100;-0.0415;0.1404;0.9984;1.009
1.3150;-0.0394;0.1413;0.9955;1.006
1.3240;-0.0407;0.1412;0.9959;1.007
1.3260;-0.0409;0.1416;0.9908;1.002
1.3300;-0.0412;0.1403;0.9899;1.001
1.3410;-0.0418;0.1392;0.9897;1.000
1.3450;-0.0423;0.1405;0.9878;0.999
1.3480;-0.0434;0.1404;0.9875;0.998
1.3500;-0.0434;0.1419;0.9891;1.000
1.3740;-0.0412;0.1406;0.9858;0.997
1.3800;-0.0392;0.1413;0.9856;0.996
1.3830;-0.0384;0.1399;0.9802;0.991
1.3850;-0.0371;0.1404;0.9806;0.991
1.3880;-0.0368;0.1408;0.9753;0.986
1.3900;-0.0373;0.1429;0.9740;0.985
1.3910;-0.0347;0.1414;0.9694;0.980
1.3940;-0.0332;0.1418;0.9699;0.981
1.3960;-0.0363;0.1422;0.9685;0.980
1.3980;-0.0355;0.1434;0.9676;0.979
1.4040;-0.0396;0.1422;0.9707;0.982
1.4090;-0.0406;0.1466;0.9672;0.979
1.4140;-0.0447;0.1464;0.9645;0.977
1.4230;-0.0443;0.1454;0.9684;0.980
1.4250;-0.0427;0.1386;0.9690;0.980
1.4270;-0.0456;0.1351;0.9708;0.981
1.4340;-0.0500;0.1354;0.9693;0.980
1.4400;-0.0542;0.1364;0.9739;0.985
1.4430;-0.0519;0.1369;0.9758;0.987
1.4480;-0.0497;0.1353;0.9807;0.991
1.4580;-0.0457;0.1362;0.9829;0.993
1.4590;-0.0456;0.1342;0.9829;0.993
1.4630;-0.0456;0.1354;0.9824;0.993
1.4680;-0.0456;0.1379;0.9814;0.992
1.4730;-0.0506;0.1357;0.9825;0.993
1.4770;-0.0544;0.1357;0.9775;0.988
1.5070;-0.0574;0.1365;0.9793;0.990
1.5090;-0.0583;0.1336;0.9782;0.989
1.5100;-0.0582;0.1331;0.9773;0.988
1.5120;-0.0576;0.1330;0.9761;0.987
1.5130;-0.0574;0.1336;0.9775;0.988
1.5140;-0.0533;0.1330;0.9785;0.989
1.5160;-0.0480;0.1315;0.9775;0.987
1.5180;-0.0481;0.1316;0.9795;0.989
1.5290;-0.0486;0.1334;0.9802;0.990
1.5300;-0.0498;0.1352;0.9803;0.991
1.5320;-0.0528;0.1416;0.9809;0.992
1.5500;-0.0553;0.1433;0.9853;0.997
1.5510;-0.0553;0.1416;0.9878;0.999
1.5520;-0.0539;0.1391;0.9903;1.001
1.5530;-0.0546;0.1383;0.9899;1.001
1.5580;-0.0542;0.1382;0.9872;0.998
1.5610;-0.0519;0.1383;0.9851;0.996
1.5660;-0.0530;0.1367;0.9839;0.995
1.5840;-0.0484;0.1383;0.9827;0.994
1.5860;-0.0484;0.1389;0.9802;0.991
1.5870;-0.0484;0.1379;0.9786;0.989
1.5880;-0.0470;0.1400;0.9750;0.986
1.5910;-0.0444;0.1409;0.9761;0.987
1.5950;-0.0426;0.1457;0.9761;0.988
1.6010;-0.0396;0.1428;0.9777;0.989
1.6070;-0.0386;0.1405;0.9800;0.991
1.6110;-0.0386;0.1405;0.9800;0.991
1.6150;-0.0371;0.1405;0.9814;0.992
1.6230;-0.0378;0.1397;0.9813;0.992
1.6260;-0.0366;0.1394;0.9777;0.988
1.6320;-0.0377;0.1369;0.9794;0.990
1.6360;-0.0355;0.1400;0.9853;0.996
1.6590;-0.0348;0.1419;0.9924;1.003
1.6610;-0.0358;0.1410;0.9944;1.005
1.6640;-0.0356;0.1410;0.9926;1.003
1.6660;-0.0363;0.1402;0.9901;1.001
1.6700;-0.0365;0.1395;0.9859;0.996
1.6720;-0.0357;0.1396;0.9836;0.994
1.6740;-0.0362;0.1389;0.9786;0.989
1.6750;-0.0333;0.1393;0.9711;0.982
1.6820;-0.0349;0.1374;0.9668;0.977
1.6840;-0.0352;0.1363;0.9653;0.976
1.6900;-0.0347;0.1371;0.9640;0.974
1.6950;-0.0338;0.1384;0.9624;0.973
1.7000;-0.0335;0.1377;0.9673;0.978
1.7080;-0.0296;0.1410;0.9703;0.981
1.7100;-0.0312;0.1394;0.9751;0.986
1.7160;-0.0304;0.1377;0.9731;0.983
1.7200;-0.0302;0.1366;0.9704;0.980
1.7290;-0.0325;0.1368;0.9700;0.980
1.7310;-0.0365;0.1382;0.9711;0.982
1.7350;-0.0419;0.1382;0.9690;0.980
1.7440;-0.0420;0.1382;0.9704;0.981
1.7470;-0.0412;0.1355;0.9675;0.978
1.7510;-0.0417;0.1314;0.9677;0.977
1.7540;-0.0409;0.1316;0.9718;0.982
1.7630;-0.0379;0.1317;0.9757;0.985
1.7660;-0.0377;0.1325;0.9774;0.987
1.7730;-0.0385;0.1322;0.9747;0.984
1.7750;-0.0386;0.1327;0.9726;0.982
1.7970;-0.0385;0.1325;0.9745;0.984
1.8020;-0.0388;0.1346;0.9752;0.985
1.8050;-0.0415;0.1352;0.9755;0.986
1.8070;-0.0400;0.1374;0.9790;0.989
1.8090;-0.0429;0.1383;0.9803;0.991
1.8100;-0.0435;0.1363;0.9824;0.993
1.8120;-0.0462;0.1368;0.9829;0.993
1.8140;-0.0468;0.1372;0.9882;0.999
1.8190;-0.0474;0.1352;0.9867;0.997
1.8270;-0.0467;0.1357;0.9871;0.997
1.8280;-0.0454;0.1354;0.9891;0.999
1.8330;-0.0453;0.1360;0.9875;0.998
1.8420;-0.0439;0.1364;0.9866;0.997
1.8440;-0.0416;0.1366;0.9821;0.992
1.8480;-0.0396;0.1371;0.9756;0.986
1.8540;-0.0397;0.1388;0.9708;0.981
1.8600;-0.0375;0.1420;0.9708;0.982
1.8620;-0.0354;0.1423;0.9729;0.984
1.8670;-0.0340;0.1419;0.9744;0.985
1.8760;-0.0352;0.1408;0.9745;0.985
1.8780;-0.0362;0.1400;0.9726;0.983
1.8830;-0.0370;0.1384;0.9715;0.982
1.8880;-0.0390;0.1387;0.9751;0.986
1.8930;-0.0416;0.1371;0.9777;0.988
1.8980;-0.0426;0.1387;0.9803;0.991
1.9030;-0.0458;0.1385;0.9814;0.992
1.9160;-0.0481;0.1378;0.9822;0.993
1.9180;-0.0491;0.1359;0.9839;0.994
1.9190;-0.0490;0.1348;0.9852;0.996
1.9230;-0.0501;0.1319;0.9853;0.995
1.9370;-0.0509;0.1325;0.9830;0.993
1.9380;-0.0512;0.1332;0.9829;0.993
1.9400;-0.0509;0.1297;0.9813;0.991
1.9420;-0.0497;0.1306;0.9800;0.990
1.9480;-0.0486;0.1288;0.9804;0.990
1.9510;-0.0483;0.1324;0.9761;0.986
1.9560;-0.0486;0.1331;0.9786;0.989
1.9620;-0.0484;0.1330;0.9784;0.989
1.9670;-0.0482;0.1339;0.9806;0.991
1.9730;-0.0489;0.1341;0.9794;0.990
1.9850;-0.0469;0.1344;0.9814;0.992
1.9870;-0.0474;0.1358;0.9781;0.989
1.9900;-0.0450;0.1311;0.9762;0.986
1.9910;-0.0449;0.1328;0.9783;0.988
1.9960;-0.0441;0.1357;0.9753;0.986
2.0010;-0.0420;0.1364;0.9733;0.984
2.0060;-0.0418;0.1365;0.9659;0.976
2.0100;-0.0419;0.1395;0.9698;0.981
2.0160;-0.0418;0.1393;0.9703;0.981
2.0210;-0.0421;0.1383;0.9684;0.979
2.0290;-0.0423;0.1382;0.9706;0.981
2.0300;-0.0430;0.1375;0.9704;0.981
2.0360;-0.0426;0.1366;0.9729;0.983
2.0450;-0.0432;0.1348;0.9759;0.986
2.0470;-0.0445;0.1351;0.9780;0.988
2.0520;-0.0450;0.1354;0.9811;0.991
2.0560;-0.0470;0.1336;0.9849;0.995
2.0710;-0.0476;0.1335;0.9923;1.002
2.0740;-0.0459;0.1336;0.9907;1.001
2.0760;-0.0440;0.1328;0.9907;1.001
2.0770;-0.0454;0.1313;0.9901;1.000
2.1000;-0.0458;0.1312;0.9916;1.001
2.1020;-0.0463;0.1296;0.9863;0.996
2.1040;-0.0447;0.1331;0.9833;0.993
2.1060;-0.0483;0.1336;0.9790;0.989
2.1090;-0.0495;0.1332;0.9790;0.989
2.1110;-0.0498;0.1333;0.9814;0.992
2.1130;-0.0473;0.1334;0.9830;0.993
2.1150;-0.0479;0.1328;0.9836;0.994
2.1220;-0.0450;0.1336;0.9779;0.988
2.1280;-0.0407;0.1324;0.9817;0.991
2.1300;-0.0396;0.1293;0.9800;0.989
2.1350;-0.0369;0.1313;0.9827;0.992
2.1410;-0.0369;0.1313;0.9827;0.992
2.1480;-0.0364;0.1337;0.9821;0.992
2.1500;-0.0357;0.1352;0.9825;0.992
2.1540;-0.0359;0.1383;0.9839;0.994
2.1590;-0.0366;0.1382;0.9862;0.997
2.1650;-0.0347;0.1374;0.9891;0.999
2.1700;-0.0352;0.1352;0.9910;1.001
2.1770;-0.0379;0.1334;0.9911;1.001
2.1790;-0.0368;0.1322;0.9907;1.000
2.1840;-0.0377;0.1343;0.9880;0.998
2.1920;-0.0392;0.1367;0.9839;0.994
2.1960;-0.0416;0.1386;0.9842;0.995
2.2000;-0.0388;0.1372;0.9829;0.993
2.2200;-0.0372;0.1383;0.9827;0.993
2.2240;-0.0360;0.1375;0.9797;0.990
2.2260;-0.0362;0.1378;0.9796;0.990
2.2270;-0.0357;0.1339;0.9793;0.989
2.2340;-0.0339;0.1345;0.9802;0.990
2.2350;-0.0340;0.1339;0.9791;0.989
2.2370;-0.0322;0.1317;0.9813;0.991
2.2380;-0.0327;0.1346;0.9801;0.990
2.2440;-0.0341;0.1369;0.9780;0.988
2.2490;-0.0354;0.1360;0.9791;0.989
2.2540;-0.0388;0.1351;0.9815;0.992
2.2610;-0.0410;0.1316;0.9857;0.995
2.2650;-0.0429;0.1310;0.9876;0.997
2.2670;-0.0439;0.1279;0.9864;0.996
2.2740;-0.0440;0.1255;0.9883;0.997
2.2780;-0.0448;0.1274;0.9885;0.998
2.2840;-0.0464;0.1277;0.9888;0.998
2.2890;-0.0447;0.1304;0.9836;0.993
2.2940;-0.0454;0.1308;0.9819;0.992
2.2970;-0.0439;0.1314;0.9770;0.987
2.3030;-0.0421;0.1313;0.9753;0.985
2.3070;-0.0388;0.1300;0.9694;0.979
2.3120;-0.0377;0.1318;0.9682;0.978
2.3180;-0.0355;0.1316;0.9673;0.977
2.3230;-0.0318;0.1339;0.9679;0.978
2.3360;-0.0314;0.1325;0.9697;0.979
2.3400;-0.0299;0.1349;0.9689;0.979
2.3420;-0.0316;0.1349;0.9730;0.983
2.3430;-0.0340;0.1314;0.9750;0.984
2.3490;-0.0376;0.1317;0.9770;0.987
2.3510;-0.0398;0.1324;0.9799;0.990
2.3570;-0.0417;0.1327;0.9857;0.995
2.3620;-0.0443;0.1346;0.9898;1.000
2.3670;-0.0447;0.1322;0.9879;0.998
2.3720;-0.0435;0.1291;0.9871;0.996
2.3780;-0.0426;0.1283;0.9887;0.998
2.3810;-0.0404;0.1302;0.9860;0.995
2.3860;-0.0431;0.1330;0.9823;0.992
2.3920;-0.0433;0.1332;0.9822;0.992
2.3960;-0.0432;0.1305;0.9805;0.990
2.4020;-0.0456;0.1316;0.9803;0.990
2.4070;-0.0462;0.1298;0.9792;0.989
2.4130;-0.0445;0.1287;0.9748;0.984
2.4170;-0.0442;0.1290;0.9751;0.985
2.4220;-0.0453;0.1291;0.9772;0.987
2.4260;-0.0428;0.1319;0.9744;0.984
2.4320;-0.0427;0.1330;0.9759;0.986
2.4360;-0.0424;0.1342;0.9768;0.987
2.4440;-0.0402;0.1333;0.9765;0.986
2.4460;-0.0412;0.1317;0.9795;0.989
2.4520;-0.0408;0.1290;0.9841;0.993
2.4560;-0.0385;0.1280;0.9847;0.994
2.4650;-0.0396;0.1273;0.9871;0.996
2.4670;-0.0412;0.1284;0.9892;0.998
2.4880;-0.0411;0.1265;0.9890;0.998
2.4920;-0.0412;0.1254;0.9883;0.997
2.4950;-0.0442;0.1248;0.9876;0.996
2.4960;-0.0429;0.1226;0.9882;0.997
2.4980;-0.0432;0.1218;0.9922;1.001
2.5000;-0.0439;0.1220;0.9878;0.996
2.5010;-0.0438;0.1214;0.9850;0.993
2.5120;-0.0435;0.1207;0.9847;0.993
2.5130;-0.0424;0.1225;0.9832;0.992
2.5140;-0.0426;0.1236;0.9799;0.989
2.5200;-0.0404;0.1220;0.9783;0.987
2.5250;-0.0396;0.1232;0.9731;0.982
2.5300;-0.0373;0.1233;0.9671;0.976
2.5340;-0.0345;0.1243;0.9646;0.973
2.5400;-0.0341;0.1265;0.9614;0.970
2.5470;-0.0327;0.1267;0.9613;0.970
2.5490;-0.0332;0.1263;0.9621;0.971
2.5550;-0.0319;0.1286;0.9629;0.972
2.5600;-0.0313;0.1280;0.9623;0.971
2.5640;-0.0316;0.1288;0.9623;0.971
2.5700;-0.0304;0.1294;0.9680;0.977
2.5750;-0.0325;0.1287;0.9695;0.979
2.5800;-0.0304;0.1266;0.9708;0.979
2.5840;-0.0264;0.1253;0.9731;0.982
2.5900;-0.0264;0.1251;0.9759;0.984
2.6020;-0.0249;0.1262;0.9748;0.983
2.6040;-0.0270;0.1287;0.9762;0.985
2.6060;-0.0303;0.1331;0.9824;0.992
2.6080;-0.0306;0.1324;0.9846;0.994
2.6210;-0.0304;0.1324;0.9902;1.000
2.6230;-0.0310;0.1309;0.9905;1.000
2.6240;-0.0280;0.1261;0.9886;0.997
2.6300;-0.0258;0.1220;0.9915;0.999
2.6340;-0.0250;0.1234;0.9897;0.998
2.6400;-0.0267;0.1272;0.9899;0.998
2.6450;-0.0283;0.1278;0.9863;0.995
2.6490;-0.0315;0.1300;0.9862;0.995
2.6540;-0.0339;0.1312;0.9875;0.997
2.6590;-0.0326;0.1316;0.9902;0.999
2.6640;-0.0326;0.1316;0.9902;0.999
2.6680;-0.0319;0.1313;0.9880;0.997
2.6740;-0.0327;0.1318;0.9838;0.993
2.6810;-0.0286;0.1313;0.9812;0.990
2.6830;-0.0286;0.1320;0.9799;0.989
2.6890;-0.0262;0.1341;0.9771;0.987
2.6940;-0.0241;0.1341;0.9760;0.985
2.6990;-0.0225;0.1356;0.9739;0.984
2.7030;-0.0194;0.1372;0.9709;0.981
2.7090;-0.0210;0.1374;0.9684;0.978
2.7160;-0.0226;0.1386;0.9712;0.981
2.7180;-0.0249;0.1384;0.9711;0.981
2.7220;-0.0244;0.1397;0.9735;0.984
2.7270;-0.0230;0.1405;0.9762;0.987
2.7320;-0.0232;0.1410;0.9794;0.990
2.7370;-0.0240;0.1403;0.9822;0.992
2.7420;-0.0236;0.1361;0.9853;0.995
2.7630;-0.0241;0.1360;0.9888;0.998
2.7720;-0.0239;0.1372;0.9935;1.003
