time;gFx;gFy;gFz;TgF
0.2660;-0.0586;0.3123;0.9235;0.977
0.2710;-0.0601;0.3139;0.9266;0.980
0.2760;-0.0622;0.3139;0.9329;0.986
0.2800;-0.0622;0.3118;0.9364;0.989
0.2860;-0.0632;0.3082;0.9425;0.994
0.2910;-0.0631;0.3081;0.9462;0.997
0.2960;-0.0652;0.3075;0.9481;0.999
0.2990;-0.0652;0.3053;0.9487;0.999
0.3040;-0.0652;0.3054;0.9525;1.002
0.3090;-0.0687;0.3066;0.9547;1.005
0.3150;-0.0690;0.3063;0.9562;1.006
0.3190;-0.0701;0.3096;0.9536;1.005
0.3250;-0.0721;0.3100;0.9541;1.006
0.3300;-0.0712;0.3098;0.9555;1.007
0.3350;-0.0696;0.3103;0.9502;1.002
0.3400;-0.0695;0.3107;0.9508;1.003
0.3500;-0.0715;0.3143;0.9531;1.006
0.3510;-0.0696;0.3142;0.9530;1.006
0.3550;-0.0694;0.3131;0.9516;1.004
0.3600;-0.0704;0.3155;0.9525;1.006
0.3740;-0.0697;0.3139;0.9513;1.004
0.3750;-0.0697;0.3139;0.9513;1.004
0.3770;-0.0691;0.3141;0.9461;0.999
0.3830;-0.0685;0.3143;0.9395;0.993
0.3850;-0.0676;0.3165;0.9376;0.992
0.3890;-0.0651;0.3169;0.9334;0.988
0.3930;-0.0654;0.3153;0.9358;0.990
0.4180;-0.0656;0.3170;0.9320;0.987
0.4190;-0.0674;0.3186;0.9296;0.985
0.4200;-0.0665;0.3188;0.9270;0.983
0.4220;-0.0660;0.3188;0.9268;0.982
0.4230;-0.0656;0.3178;0.9240;0.979
0.4240;-0.0625;0.3178;0.9301;0.985
0.4350;-0.0587;0.3188;0.9297;0.985
0.4360;-0.0583;0.3150;0.9323;0.986
0.4390;-0.0563;0.3095;0.9312;0.983
0.4430;-0.0563;0.3078;0.9330;0.984
0.4480;-0.0546;0.3052;0.9343;0.984
0.4520;-0.0538;0.3036;0.9370;0.986
0.4570;-0.0519;0.3028;0.9372;0.986
0.4680;-0.0499;0.3037;0.9381;0.987
0.4690;-0.0486;0.3052;0.9371;0.987
0.4730;-0.0467;0.3050;0.9360;0.986
0.4780;-0.0484;0.3076;0.9394;0.990
0.4830;-0.0483;0.3065;0.9384;0.988
0.4870;-0.0481;0.3056;0.9354;0.985
0.4930;-0.0478;0.3059;0.9326;0.983
0.5120;-0.0492;0.3059;0.9326;0.983
0.5140;-0.0501;0.3054;0.9337;0.984
0.5160;-0.0468;0.3045;0.9381;0.987
0.5170;-0.0489;0.3007;0.9384;0.987
0.5180;-0.0486;0.2979;0.9391;0.986
0.5240;-0.0498;0.2976;0.9469;0.994
0.5280;-0.0493;0.2954;0.9493;0.995
0.5320;-0.0499;0.2953;0.9543;1.000
0.5370;-0.0520;0.2946;0.9516;0.997
0.5420;-0.0552;0.2985;0.9547;1.002
0.5720;-0.0576;0.3049;0.9539;1.003
0.5730;-0.0632;0.3066;0.9541;1.004
0.5740;-0.0687;0.3103;0.9507;1.002
0.5760;-0.0677;0.3113;0.9466;0.999
0.5770;-0.0670;0.3090;0.9430;0.995
0.5780;-0.0670;0.3090;0.9374;0.989
0.5790;-0.0624;0.3074;0.9343;0.986
0.5900;-0.0618;0.3051;0.9302;0.981
0.5920;-0.0582;0.2999;0.9313;0.980
0.5930;-0.0573;0.2981;0.9330;0.981
0.5990;-0.0584;0.2987;0.9382;0.986
0.6010;-0.0552;0.2979;0.9449;0.992
0.6070;-0.0540;0.2968;0.9436;0.991
0.6140;-0.0524;0.2968;0.9419;0.989
0.6270;-0.0506;0.2968;0.9408;0.988
0.6300;-0.0534;0.2996;0.9409;0.989
0.6310;-0.0529;0.3013;0.9367;0.985
0.6330;-0.0537;0.3059;0.9298;0.980
0.6410;-0.0527;0.3070;0.9311;0.982
0.6420;-0.0515;0.3107;0.9271;0.979
0.6670;-0.0497;0.3078;0.9244;0.976
0.6690;-0.0497;0.3077;0.9287;0.980
0.6700;-0.0526;0.3061;0.9287;0.979
0.6710;-0.0540;0.3013;0.9355;0.984
0.6720;-0.0546;0.3009;0.9437;0.992
0.6730;-0.0561;0.2993;0.9505;0.998
0.6750;-0.0592;0.2985;0.9571;1.004
0.6810;-0.0611;0.2988;0.9578;1.005
0.7030;-0.0624;0.2985;0.9580;1.005
0.7040;-0.0646;0.3017;0.9595;1.008
0.7050;-0.0636;0.3029;0.9566;1.005
0.7060;-0.0655;0.3015;0.9577;1.006
0.7060;-0.0705;0.3027;0.9576;1.007
0.7420;-0.0688;0.3024;0.9592;1.008
0.7430;-0.0686;0.3026;0.9587;1.008
0.7440;-0.0650;0.3031;0.9566;1.006
0.7450;-0.0630;0.3009;0.9585;1.007
0.7460;-0.0633;0.3004;0.9537;1.002
0.7470;-0.0642;0.3017;0.9516;1.000
0.7490;-0.0632;0.3007;0.9467;0.995
0.7500;-0.0614;0.3007;0.9452;0.994
0.7510;-0.0611;0.3028;0.9453;0.994
0.7550;-0.0608;0.3021;0.9420;0.991
0.7590;-0.0634;0.3043;0.9392;0.989
0.7640;-0.0636;0.3054;0.9383;0.989
0.7690;-0.0639;0.3089;0.9364;0.988
0.7740;-0.0647;0.3101;0.9386;0.991
0.7790;-0.0655;0.3082;0.9411;0.992
0.7990;-0.0666;0.3068;0.9400;0.991
0.8010;-0.0640;0.3049;0.9441;0.994
0.8020;-0.0628;0.3037;0.9454;0.995
0.8030;-0.0626;0.3015;0.9540;1.002
0.8040;-0.0669;0.3026;0.9517;1.001
0.8080;-0.0663;0.3032;0.9513;1.001
0.8130;-0.0646;0.3070;0.9462;0.997
0.8480;-0.0649;0.3075;0.9444;0.995
0.8490;-0.0639;0.3086;0.9392;0.991
0.8500;-0.0620;0.3103;0.9365;0.989
0.8510;-0.0581;0.3098;0.9294;0.981
0.8520;-0.0593;0.3080;0.9275;0.979
0.8530;-0.0593;0.3080;0.9275;0.979
0.8540;-0.0567;0.3086;0.9266;0.978
0.8550;-0.0548;0.3073;0.9226;0.974
0.8580;-0.0551;0.3095;0.9215;0.974
0.8630;-0.0586;0.3105;0.9249;0.977
0.8690;-0.0585;0.3084;0.9219;0.974
0.8730;-0.0594;0.3053;0.9235;0.974
0.8780;-0.0578;0.3042;0.9260;0.976
0.8840;-0.0578;0.3042;0.9260;0.976
0.8870;-0.0561;0.2993;0.9283;0.977
0.8930;-0.0569;0.2990;0.9351;0.983
0.8980;-0.0580;0.2989;0.9367;0.985
0.9040;-0.0609;0.2987;0.9426;0.991
0.9080;-0.0634;0.2984;0.9443;0.992
0.9130;-0.0628;0.2974;0.9469;0.995
0.9300;-0.0605;0.2967;0.9483;0.995
0.9310;-0.0601;0.2956;0.9483;0.995
0.9320;-0.0586;0.2920;0.9464;0.992
0.9330;-0.0583;0.2904;0.9413;0.987
0.9790;-0.0566;0.2901;0.9381;0.984
0.9830;-0.0550;0.2907;0.9404;0.986
0.9840;-0.0553;0.2905;0.9408;0.986
0.9850;-0.0536;0.2918;0.9389;0.985
0.9860;-0.0523;0.2896;0.9386;0.984
0.9870;-0.0520;0.2900;0.9391;0.984
0.9880;-0.0512;0.2909;0.9393;0.985
0.9890;-0.0520;0.2903;0.9380;0.983
0.9900;-0.0536;0.2924;0.9392;0.985
0.9910;-0.0552;0.2956;0.9410;0.988
0.9920;-0.0557;0.2968;0.9490;0.996
0.9930;-0.0524;0.2964;0.9554;1.002
0.9990;-0.0525;0.2917;0.9631;1.008
1.0040;-0.0511;0.2884;0.9692;1.013
1.0070;-0.0517;0.2843;0.9709;1.013
1.0110;-0.0537;0.2857;0.9725;1.015
1.0180;-0.0497;0.2898;0.9713;1.015
1.0230;-0.0520;0.2910;0.9676;1.012
1.0270;-0.0516;0.2946;0.9610;1.006
1.0310;-0.0545;0.2956;0.9565;1.003
1.0370;-0.0562;0.2957;0.9606;1.007
1.0420;-0.0642;0.2995;0.9590;1.007
1.0470;-0.0677;0.3014;0.9616;1.010
1.0690;-0.0732;0.3020;0.9693;1.018
1.0720;-0.0756;0.3028;0.9723;1.021
1.0740;-0.0795;0.3037;0.9796;1.029
1.0770;-0.0812;0.3034;0.9816;1.031
1.0800;-0.0868;0.3029;0.9821;1.031
1.0830;-0.0881;0.3034;0.9823;1.032
1.0850;-0.0912;0.3088;0.9805;1.032
1.0870;-0.0938;0.3130;0.9765;1.030
1.1130;-0.0946;0.3147;0.9718;1.026
1.1170;-0.0970;0.3158;0.9653;1.020
1.1190;-0.0947;0.3167;0.9574;1.013
1.1200;-0.0950;0.3178;0.9487;1.005
1.1220;-0.0923;0.3175;0.9418;0.998
1.1230;-0.0897;0.3188;0.9358;0.993
1.1240;-0.0884;0.3167;0.9288;0.985
1.1270;-0.0854;0.3149;0.9280;0.984
1.1300;-0.0812;0.3114;0.9259;0.980
1.1360;-0.0760;0.3114;0.9236;0.978
1.1410;-0.0741;0.3106;0.9207;0.974
1.1450;-0.0714;0.3084;0.9169;0.970
1.1500;-0.0701;0.3076;0.9147;0.968
1.1550;-0.0677;0.3093;0.9120;0.965
1.1600;-0.0643;0.3085;0.9094;0.962
1.1660;-0.0595;0.3084;0.9129;0.965
1.1710;-0.0588;0.3071;0.9050;0.957
1.1750;-0.0539;0.3037;0.9019;0.953
1.1810;-0.0516;0.2984;0.8992;0.949
1.1910;-0.0483;0.2941;0.8969;0.945
1.1930;-0.0448;0.2890;0.8959;0.942
1.1950;-0.0374;0.2842;0.8969;0.942
1.2000;-0.0356;0.2805;0.9031;0.946
1.2550;-0.0312;0.2755;0.9103;0.952
1.2560;-0.0278;0.2734;0.9166;0.957
1.2570;-0.0274;0.2722;0.9248;0.964
1.2580;-0.0286;0.2718;0.9264;0.966
1.2590;-0.0271;0.2741;0.9307;0.971
1.2600;-0.0266;0.2745;0.9298;0.970
1.2610;-0.0275;0.2777;0.9343;0.975
1.2620;-0.0292;0.2810;0.9333;0.975
1.2620;-0.0321;0.2843;0.9331;0.976
1.2630;-0.0348;0.2859;0.9387;0.982
1.2640;-0.0356;0.2875;0.9394;0.983
1.2650;-0.0379;0.2874;0.9489;0.992
1.2660;-0.0407;0.2850;0.9577;1.000
1.2770;-0.0443;0.2850;0.9684;1.010
1.2810;-0.0473;0.2849;0.9735;1.015
1.2830;-0.0490;0.2858;0.9812;1.023
1.2840;-0.0539;0.2889;0.9857;1.029
1.3150;-0.0570;0.2904;0.9866;1.030
1.3190;-0.0599;0.2922;0.9860;1.030
1.3210;-0.0621;0.2962;0.9830;1.029
1.3220;-0.0649;0.3004;0.9783;1.025
1.3240;-0.0663;0.3009;0.9804;1.028
1.3250;-0.0690;0.3018;0.9777;1.026
1.3260;-0.0713;0.3041;0.9755;1.024
1.3270;-0.0713;0.3041;0.9755;1.024
1.3280;-0.0723;0.3055;0.9701;1.020
1.3320;-0.0685;0.3067;0.9660;1.016
1.3470;-0.0682;0.3087;0.9620;1.013
1.3480;-0.0687;0.3098;0.9637;1.015
1.3490;-0.0695;0.3128;0.9591;1.011
1.3750;-0.0732;0.3127;0.9569;1.009
1.3770;-0.0761;0.3153;0.9510;1.005
1.3780;-0.0751;0.3181;0.9471;1.002
1.3790;-0.0762;0.3194;0.9445;1.000
1.3800;-0.0741;0.3205;0.9375;0.994
1.3800;-0.0729;0.3200;0.9308;0.987
1.3820;-0.0722;0.3209;0.9259;0.983
1.3890;-0.0659;0.3168;0.9207;0.976
1.3920;-0.0652;0.3159;0.9171;0.972
1.3980;-0.0636;0.3105;0.9190;0.972
1.4050;-0.0610;0.3084;0.9171;0.970
1.4070;-0.0600;0.3057;0.9163;0.968
1.4140;-0.0576;0.3021;0.9149;0.965
1.4190;-0.0555;0.3041;0.9191;0.970
1.4230;-0.0550;0.3025;0.9185;0.969
1.4260;-0.0533;0.3020;0.9149;0.965
1.4320;-0.0500;0.2999;0.9161;0.965
1.4410;-0.0499;0.2965;0.9172;0.965
1.4420;-0.0483;0.2907;0.9155;0.962
1.4470;-0.0479;0.2907;0.9163;0.962
1.4510;-0.0468;0.2929;0.9198;0.966
1.4570;-0.0479;0.2913;0.9231;0.969
1.4610;-0.0475;0.2877;0.9235;0.968
1.4670;-0.0486;0.2864;0.9292;0.974
1.4890;-0.0494;0.2874;0.9314;0.976
1.4910;-0.0508;0.2896;0.9333;0.979
1.4920;-0.0517;0.2888;0.9383;0.983
1.4930;-0.0530;0.2897;0.9395;0.985
1.4940;-0.0549;0.2885;0.9445;0.989
1.4950;-0.0559;0.2876;0.9472;0.991
1.5010;-0.0569;0.2883;0.9518;0.996
1.5210;-0.0581;0.2901;0.9546;0.999
1.5220;-0.0589;0.2913;0.9586;1.004
1.5230;-0.0585;0.2934;0.9589;1.004
1.5230;-0.0595;0.2943;0.9637;1.009
1.5250;-0.0593;0.2916;0.9687;1.013
1.5300;-0.0614;0.2913;0.9695;1.014
1.5350;-0.0634;0.2947;0.9746;1.020
1.5400;-0.0641;0.2976;0.9691;1.016
1.5460;-0.0638;0.2982;0.9639;1.011
1.5500;-0.0675;0.3037;0.9595;1.009
1.5560;-0.0669;0.3056;0.9527;1.003
1.5600;-0.0680;0.3067;0.9557;1.006
1.5650;-0.0757;0.3080;0.9547;1.006
1.5730;-0.0771;0.3093;0.9545;1.006
1.5750;-0.0814;0.3114;0.9593;1.012
1.5810;-0.0861;0.3134;0.9612;1.015
1.5850;-0.0875;0.3138;0.9619;1.016
1.5920;-0.0902;0.3148;0.9610;1.015
1.5950;-0.0927;0.3150;0.9618;1.016
1.6000;-0.0943;0.3181;0.9582;1.014
1.6060;-0.0961;0.3225;0.9570;1.014
1.6100;-0.0980;0.3203;0.9565;1.013
1.6140;-0.0975;0.3200;0.9538;1.011
1.6200;-0.1002;0.3202;0.9515;1.009
1.6440;-0.0992;0.3209;0.9475;1.005
1.6460;-0.0992;0.3210;0.9427;1.001
1.6480;-0.0967;0.3212;0.9351;0.993
1.6490;-0.0982;0.3222;0.9301;0.989
1.6510;-0.0967;0.3211;0.9235;0.982
1.6540;-0.0973;0.3199;0.9246;0.983
1.6550;-0.0958;0.3194;0.9274;0.986
1.6740;-0.0944;0.3163;0.9240;0.981
1.6750;-0.0917;0.3142;0.9209;0.977
1.6770;-0.0898;0.3113;0.9188;0.974
1.6790;-0.0870;0.3094;0.9144;0.969
1.6800;-0.0817;0.3061;0.9113;0.965
1.6830;-0.0796;0.3035;0.9014;0.954
1.6900;-0.0765;0.3030;0.8948;0.948
1.6940;-0.0735;0.3020;0.8881;0.941
1.7440;-0.0713;0.2974;0.8835;0.935
1.7460;-0.0721;0.3010;0.8766;0.930
1.7480;-0.0690;0.3057;0.8735;0.928
1.7490;-0.0677;0.3065;0.8722;0.927
1.7500;-0.0660;0.3074;0.8721;0.927
1.7520;-0.0618;0.3042;0.8724;0.926
1.7530;-0.0556;0.3010;0.8729;0.925
1.7550;-0.0513;0.2934;0.8760;0.925
1.7560;-0.0478;0.2900;0.8807;0.928
1.7580;-0.0430;0.2871;0.8870;0.933
1.7590;-0.0419;0.2831;0.8971;0.942
1.7600;-0.0403;0.2834;0.9069;0.951
1.7610;-0.0398;0.2828;0.9201;0.963
1.7620;-0.0432;0.2818;0.9318;0.974
1.7680;-0.0426;0.2828;0.9394;0.982
1.7830;-0.0418;0.2824;0.9452;0.987
1.7840;-0.0395;0.2791;0.9532;0.994
1.7850;-0.0379;0.2785;0.9613;1.002
1.7870;-0.0413;0.2759;0.9616;1.001
1.7990;-0.0395;0.2755;0.9630;1.002
1.8010;-0.0395;0.2755;0.9630;1.002
1.8020;-0.0408;0.2769;0.9642;1.004
1.8070;-0.0377;0.2784;0.9643;1.004
1.8300;-0.0367;0.2802;0.9649;1.005
1.8310;-0.0359;0.2792;0.9674;1.008
1.8320;-0.0354;0.2810;0.9690;1.010
1.8330;-0.0348;0.2794;0.9709;1.011
1.8340;-0.0333;0.2818;0.9677;1.008
1.8360;-0.0332;0.2876;0.9691;1.011
1.8410;-0.0334;0.2893;0.9713;1.014
1.8460;-0.0350;0.2930;0.9701;1.014
1.8510;-0.0337;0.2941;0.9706;1.015
1.8580;-0.0317;0.2961;0.9725;1.017
1.8610;-0.0337;0.2960;0.9752;1.020
1.8670;-0.0288;0.2935;0.9802;1.024
1.8720;-0.0275;0.2905;0.9815;1.024
1.8780;-0.0268;0.2875;0.9854;1.027
1.8810;-0.0262;0.2857;0.9886;1.029
1.8860;-0.0267;0.2818;0.9895;1.029
1.8940;-0.0242;0.2811;0.9905;1.030
1.8960;-0.0222;0.2813;0.9924;1.032
1.9020;-0.0265;0.2822;0.9956;1.035
1.9060;-0.0305;0.2840;0.9959;1.036
1.9230;-0.0310;0.2845;0.9960;1.036
1.9250;-0.0306;0.2848;0.9987;1.039
1.9260;-0.0296;0.2836;1.0033;1.043
1.9270;-0.0313;0.2823;1.0056;1.045
1.9570;-0.0297;0.2788;1.0075;1.046
1.9580;-0.0337;0.2759;1.0089;1.046
1.9600;-0.0369;0.2762;1.0077;1.046
1.9620;-0.0382;0.2741;1.0122;1.049
1.9630;-0.0391;0.2730;1.0061;1.043
1.9650;-0.0414;0.2711;1.0072;1.044
1.9660;-0.0409;0.2701;1.0028;1.039
1.9680;-0.0401;0.2640;0.9935;1.029
1.9710;-0.0358;0.2629;0.9924;1.027
1.9770;-0.0322;0.2609;0.9935;1.028
1.9800;-0.0330;0.2549;0.9937;1.026
1.9850;-0.0360;0.2499;0.9915;1.023
1.9920;-0.0384;0.2485;0.9946;1.026
1.9950;-0.0379;0.2494;0.9908;1.022
1.9990;-0.0438;0.2502;0.9869;1.019
2.0050;-0.0468;0.2519;0.9816;1.014
2.0100;-0.0446;0.2529;0.9773;1.011
2.0150;-0.0453;0.2541;0.9677;1.002
2.0200;-0.0444;0.2520;0.9609;0.994
2.0310;-0.0462;0.2540;0.9558;0.990
2.0310;-0.0497;0.2568;0.9480;0.983
2.0350;-0.0502;0.2605;0.9382;0.975
2.0390;-0.0535;0.2642;0.9336;0.972
2.0440;-0.0561;0.2665;0.9325;0.971
2.0490;-0.0571;0.2688;0.9300;0.970
2.0540;-0.0614;0.2707;0.9328;0.973
2.0820;-0.0670;0.2730;0.9316;0.973
2.0840;-0.0699;0.2728;0.9376;0.979
2.0860;-0.0732;0.2731;0.9408;0.982
2.0870;-0.0741;0.2717;0.9428;0.984
2.0890;-0.0743;0.2714;0.9455;0.986
2.0910;-0.0756;0.2700;0.9506;0.991
2.0920;-0.0774;0.2725;0.9480;0.989
2.0940;-0.0817;0.2703;0.9469;0.988
2.1200;-0.0834;0.2733;0.9433;0.986
2.1220;-0.0875;0.2781;0.9391;0.983
2.1230;-0.0881;0.2851;0.9320;0.979
2.1240;-0.0884;0.2904;0.9228;0.971
2.1250;-0.0886;0.2923;0.9193;0.969
2.1260;-0.0872;0.2950;0.9156;0.966
2.1300;-0.0852;0.2938;0.9132;0.963
2.1330;-0.0864;0.2930;0.9122;0.962
2.1380;-0.0853;0.2938;0.9133;0.963
2.1440;-0.0854;0.2974;0.9119;0.963
2.1480;-0.0837;0.2995;0.9150;0.966
2.1540;-0.0823;0.2987;0.9183;0.969
2.1580;-0.0786;0.2976;0.9180;0.968
2.1620;-0.0801;0.2962;0.9172;0.967
2.1670;-0.0788;0.2943;0.9205;0.970
2.1720;-0.0748;0.2937;0.9221;0.971
2.1770;-0.0715;0.2940;0.9254;0.974
2.1820;-0.0710;0.2937;0.9238;0.972
2.1870;-0.0654;0.2911;0.9243;0.971
2.1950;-0.0630;0.2893;0.9238;0.970
2.2040;-0.0616;0.2905;0.9148;0.962
2.2050;-0.0615;0.2901;0.9122;0.959
2.2920;-0.0606;0.2913;0.9136;0.961
2.2970;-0.0568;0.2923;0.9190;0.966
2.2990;-0.0544;0.2909;0.9241;0.970
2.3010;-0.0554;0.2887;0.9296;0.975
2.3040;-0.0508;0.2837;0.9377;0.981
2.3060;-0.0470;0.2792;0.9496;0.991
2.3080;-0.0459;0.2756;0.9552;0.995
2.3110;-0.0403;0.2686;0.9569;0.995
2.3130;-0.0381;0.2651;0.9580;0.995
2.3150;-0.0352;0.2632;0.9596;0.996
2.3160;-0.0351;0.2598;0.9565;0.992
2.3180;-0.0316;0.2581;0.9568;0.991
2.3200;-0.0323;0.2593;0.9531;0.988
2.3220;-0.0328;0.2615;0.9516;0.987
2.3240;-0.0328;0.2615;0.9516;0.987
2.3260;-0.0329;0.2632;0.9511;0.987
2.3280;-0.0338;0.2643;0.9538;0.990
2.3300;-0.0358;0.2698;0.9526;0.991
2.3310;-0.0370;0.2709;0.9473;0.986
2.3320;-0.0368;0.2676;0.9538;0.991
2.3330;-0.0368;0.2676;0.9538;0.991
2.3340;-0.0384;0.2695;0.9520;0.990
2.3350;-0.0368;0.2697;0.9494;0.988
2.3370;-0.0395;0.2673;0.9463;0.984
2.3380;-0.0438;0.2714;0.9470;0.986
2.3390;-0.0430;0.2753;0.9461;0.986
2.3400;-0.0457;0.2770;0.9413;0.982
2.3410;-0.0477;0.2799;0.9425;0.984
2.3460;-0.0461;0.2824;0.9414;0.984
2.3510;-0.0481;0.2816;0.9388;0.981
2.3550;-0.0496;0.2859;0.9364;0.980
2.3700;-0.0514;0.2858;0.9359;0.980
2.3720;-0.0505;0.2893;0.9390;0.984
2.3740;-0.0510;0.2907;0.9378;0.983
2.4250;-0.0515;0.2908;0.9337;0.979
2.4260;-0.0518;0.2923;0.9381;0.984
2.4280;-0.0509;0.2908;0.9451;0.990
2.4310;-0.0501;0.2878;0.9477;0.992
2.4320;-0.0486;0.2890;0.9511;0.995
2.4330;-0.0472;0.2874;0.9544;0.998
2.4340;-0.0486;0.2876;0.9766;1.019
2.4350;-0.0590;0.2893;0.9820;1.025
2.4350;-0.0550;0.2868;0.9591;1.003
2.4360;-0.0426;0.2897;0.9583;1.002
2.4370;-0.0357;0.2901;0.9563;1.000
2.4380;-0.0381;0.2890;0.9530;0.997
2.4390;-0.0401;0.2880;0.9417;0.986
2.4400;-0.0383;0.2889;0.9360;0.980
2.4450;-0.0356;0.2957;0.9358;0.982
2.4500;-0.0360;0.2980;0.9331;0.980
2.4540;-0.0370;0.3021;0.9360;0.984
2.4600;-0.0367;0.3014;0.9436;0.991
2.4650;-0.0403;0.2949;0.9443;0.990
2.4690;-0.0393;0.2919;0.9459;0.991
2.4740;-0.0337;0.2909;0.9483;0.992
2.4910;-0.0282;0.2885;0.9477;0.991
2.4930;-0.0244;0.2847;0.9454;0.988
2.4940;-0.0216;0.2835;0.9417;0.984
2.4950;-0.0177;0.2811;0.9422;0.983
2.5330;-0.0129;0.2780;0.9389;0.979
2.5340;-0.0137;0.2752;0.9362;0.976
2.5350;-0.0111;0.2718;0.9321;0.971
2.5360;-0.0099;0.2690;0.9340;0.972
2.5370;-0.0071;0.2720;0.9348;0.974
2.5380;-0.0083;0.2695;0.9394;0.977
2.5390;-0.0087;0.2659;0.9444;0.981
2.5400;-0.0101;0.2641;0.9526;0.989
2.5410;-0.0103;0.2592;0.9587;0.993
2.5470;-0.0101;0.2540;0.9641;0.997
2.5490;-0.0091;0.2513;0.9645;0.997
2.5530;-0.0080;0.2505;0.9695;1.001
2.5580;-0.0126;0.2505;0.9742;1.006
2.5630;-0.0150;0.2482;0.9767;1.008
2.5680;-0.0189;0.2465;0.9748;1.006
2.5730;-0.0249;0.2495;0.9755;1.007
2.5800;-0.0300;0.2521;0.9754;1.008
2.5830;-0.0382;0.2579;0.9736;1.008
2.5870;-0.0481;0.2628;0.9736;1.010
2.5930;-0.0537;0.2673;0.9758;1.013
2.6010;-0.0623;0.2717;0.9744;1.014
2.6050;-0.0695;0.2755;0.9747;1.015
2.6080;-0.0719;0.2783;0.9697;1.011
2.6370;-0.0752;0.2789;0.9654;1.008
2.6400;-0.0743;0.2812;0.9646;1.007
2.6410;-0.0757;0.2811;0.9621;1.005
2.6440;-0.0771;0.2838;0.9582;1.002
2.6450;-0.0770;0.2839;0.9523;0.997
2.6470;-0.0774;0.2885;0.9519;0.998
2.6520;-0.0794;0.2882;0.9469;0.993
2.6530;-0.0768;0.2910;0.9436;0.990
2.6540;-0.0773;0.2949;0.9387;0.987
2.6790;-0.0753;0.2954;0.9380;0.986
2.6800;-0.0741;0.2957;0.9370;0.985
2.6810;-0.0711;0.2979;0.9294;0.979
2.6820;-0.0675;0.2976;0.9279;0.977
2.6830;-0.0592;0.2992;0.9253;0.974
2.6840;-0.0513;0.2988;0.9215;0.970
2.6940;-0.0434;0.2959;0.9171;0.965
2.6950;-0.0382;0.2923;0.9141;0.960
2.6980;-0.0316;0.2905;0.9155;0.961
2.7030;-0.0257;0.2871;0.9174;0.962
2.7060;-0.0198;0.2814;0.9222;0.964
2.7110;-0.0182;0.2763;0.9237;0.964
2.7160;-0.0164;0.2764;0.9413;0.981
2.7220;-0.0368;0.2702;0.9692;1.007
2.7270;-0.0277;0.2694;0.9296;0.968
2.7430;-0.0026;0.2756;0.9370;0.977
2.7450;0.0037;0.2731;0.9615;1.000
2.7460;-0.0072;0.2654;0.9711;1.007
2.7470;-0.0104;0.2551;0.9764;1.009
2.7870;-0.0071;0.2446;0.9761;1.006
