time;gFx;gFy;gFz;TgF
0.4460;-0.0249;0.4666;0.9061;1.020
0.4520;-0.0076;0.4663;0.9580;1.066
0.4550;0.0107;0.4310;0.9982;1.087
0.4610;0.0078;0.3848;1.0233;1.093
0.4660;-0.0114;0.3131;1.0687;1.114
0.4720;-0.0410;0.2861;1.0793;1.117
0.4750;-0.0720;0.3431;0.9971;1.057
0.4810;-0.0745;0.4281;0.8786;0.980
0.4850;-0.0569;0.4785;0.8298;0.960
0.4950;-0.0376;0.4849;0.8574;0.986
0.4960;-0.0126;0.4802;0.9175;1.036
0.5000;0.0091;0.3918;0.9572;1.034
0.5060;0.0114;0.3122;0.9624;1.012
0.5300;0.0112;0.2808;0.9466;0.987
0.5310;0.0075;0.2868;0.9235;0.967
0.5320;0.0019;0.3153;0.9135;0.966
0.5330;0.0017;0.3387;0.9226;0.983
0.5330;0.0098;0.3470;0.9406;1.003
0.5340;0.0134;0.3426;0.9503;1.010
0.5420;0.0080;0.3380;0.9533;1.012
0.5510;-0.0009;0.3378;0.9509;1.009
0.5520;-0.0090;0.3373;0.9525;1.010
0.5540;-0.0175;0.3416;0.9591;1.018
0.5600;-0.0235;0.3448;0.9655;1.026
0.5640;-0.0308;0.3445;0.9613;1.022
0.5690;-0.0379;0.3429;0.9588;1.019
0.5740;-0.0420;0.3443;0.9510;1.012
0.5800;-0.0417;0.3442;0.9384;1.000
0.5830;-0.0395;0.3528;0.9064;0.973
0.5880;-0.0345;0.3586;0.8764;0.948
0.5930;-0.0129;0.3606;0.8534;0.927
0.5990;0.0150;0.3692;0.8410;0.919
0.6030;0.0565;0.3829;0.8585;0.942
0.6080;0.0675;0.4088;0.8529;0.948
0.6140;0.1080;0.4823;0.8876;1.016
0.6190;0.0587;0.4825;0.8700;0.997
0.6290;0.0346;0.4202;0.8116;0.915
0.6300;0.0139;0.3325;0.7578;0.828
0.6340;0.0172;0.2668;0.7296;0.777
0.6410;0.0281;0.2518;0.7122;0.756
0.6430;0.0335;0.2841;0.7329;0.787
0.6480;0.0274;0.3268;0.7727;0.839
0.6530;0.0219;0.3556;0.8076;0.883
0.6610;0.0191;0.3635;0.8251;0.902
0.6640;0.0227;0.3680;0.8386;0.916
0.6680;0.0260;0.3710;0.8480;0.926
0.6720;0.0402;0.3670;0.8626;0.938
0.6780;0.0494;0.3643;0.8719;0.946
0.6830;0.0528;0.3647;0.8844;0.958
0.6890;0.0537;0.3637;0.8979;0.970
0.6930;0.0580;0.3591;0.9129;0.983
0.6980;0.0582;0.3551;0.9245;0.992
0.7030;0.0606;0.3486;0.9282;0.993
0.7070;0.0533;0.3448;0.9311;0.994
0.7130;0.0510;0.3450;0.9296;0.993
0.7180;0.0459;0.3474;0.9292;0.993
0.7240;0.0441;0.3474;0.9288;0.993
0.7280;0.0476;0.3440;0.9344;0.997
0.7330;0.0486;0.3434;0.9373;0.999
0.7370;0.0475;0.3456;0.9347;0.998
0.7420;0.0457;0.3483;0.9315;0.996
0.7480;0.0438;0.3536;0.9294;0.995
0.7530;0.0424;0.3567;0.9295;0.997
0.7630;0.0441;0.3618;0.9231;0.992
0.7640;0.0462;0.3605;0.9148;0.984
0.7690;0.0513;0.3624;0.9099;0.981
0.7710;0.0529;0.3629;0.9059;0.977
0.7830;0.0492;0.3669;0.9047;0.977
0.7840;0.0420;0.3731;0.8985;0.974
0.7860;0.0349;0.3795;0.8915;0.970
0.7920;0.0298;0.3821;0.8826;0.962
0.7970;0.0293;0.3802;0.8796;0.959
0.8020;0.0254;0.3808;0.8728;0.953
0.8070;0.0209;0.3862;0.8724;0.954
0.8120;0.0177;0.3880;0.8683;0.951
0.8170;0.0158;0.3866;0.8688;0.951
0.8210;0.0115;0.3863;0.8667;0.949
0.8260;0.0136;0.3866;0.8636;0.946
0.8320;0.0166;0.3859;0.8622;0.945
0.8370;0.0252;0.3827;0.8673;0.948
0.8410;0.0304;0.3795;0.8690;0.949
0.8450;0.0327;0.3806;0.8811;0.960
0.8500;0.0347;0.3861;0.8934;0.974
0.8580;0.0376;0.3877;0.9108;0.991
0.8610;0.0407;0.3878;0.9300;1.008
0.8660;0.0402;0.3861;0.9424;1.019
0.8710;0.0415;0.3808;0.9460;1.021
0.8760;0.0415;0.3772;0.9429;1.016
0.8810;0.0476;0.3725;0.9411;1.013
0.8860;0.0531;0.3692;0.9307;1.003
0.8970;0.0600;0.3695;0.9322;1.005
0.8980;0.0668;0.3738;0.9336;1.008
0.9000;0.0719;0.3784;0.9284;1.005
0.9050;0.0726;0.3857;0.9293;1.009
0.9210;0.0705;0.3919;0.9261;1.008
0.9220;0.0697;0.3928;0.9232;1.006
0.9220;0.0713;0.3936;0.9301;1.012
0.9290;0.0668;0.3933;0.9408;1.022
0.9300;0.0671;0.3964;0.9523;1.034
0.9360;0.0583;0.3962;0.9601;1.040
0.9410;0.0498;0.4005;0.9622;1.043
0.9440;0.0478;0.4051;0.9721;1.054
0.9500;0.0495;0.4081;0.9744;1.058
0.9550;0.0494;0.4081;0.9775;1.060
0.9590;0.0560;0.4051;0.9786;1.061
0.9650;0.0654;0.3981;0.9772;1.057
0.9700;0.0654;0.3981;0.9772;1.057
0.9760;0.0714;0.3960;0.9794;1.059
0.9800;0.0750;0.3993;0.9792;1.060
0.9850;0.0935;0.4065;0.9865;1.071
0.9890;0.0935;0.4065;0.9865;1.071
0.9940;0.1005;0.4087;0.9908;1.076
1.0000;0.1000;0.4118;0.9920;1.079
1.0050;0.1004;0.4134;0.9973;1.084
1.0080;0.1021;0.4133;0.9926;1.080
1.0130;0.1056;0.4170;0.9909;1.080
1.0190;0.1075;0.4184;0.9899;1.080
1.0250;0.1040;0.4240;0.9852;1.078
1.0290;0.1015;0.4234;0.9772;1.070
1.0340;0.0963;0.4205;0.9744;1.066
1.0400;0.0920;0.4146;0.9659;1.055
1.0430;0.0861;0.4128;0.9657;1.054
1.0490;0.0811;0.4114;0.9660;1.053
1.0540;0.0733;0.4095;0.9592;1.046
1.0650;0.0644;0.4126;0.9491;1.037
1.0650;0.0553;0.4165;0.9372;1.027
1.0680;0.0530;0.4190;0.9246;1.016
1.0730;0.0504;0.4206;0.9153;1.009
1.0860;0.0483;0.4208;0.9063;1.000
1.0870;0.0459;0.4184;0.9003;0.994
1.0870;0.0442;0.4181;0.8949;0.989
1.0940;0.0401;0.4162;0.8920;0.985
1.0980;0.0417;0.4131;0.8957;0.987
1.1030;0.0451;0.4121;0.8961;0.987
1.1100;0.0445;0.4083;0.8982;0.988
1.1140;0.0438;0.4041;0.8997;0.987
1.1190;0.0436;0.4015;0.9026;0.989
1.1230;0.0426;0.3984;0.9034;0.988
1.1280;0.0398;0.3979;0.9041;0.989
1.1330;0.0402;0.3956;0.9066;0.990
1.1380;0.0412;0.3897;0.9038;0.985
1.1440;0.0442;0.3869;0.9074;0.987
1.1470;0.0451;0.3861;0.9133;0.993
1.1530;0.0437;0.3826;0.9168;0.994
1.1570;0.0437;0.3787;0.9210;0.997
1.1640;0.0386;0.3789;0.9210;0.997
1.1670;0.0351;0.3812;0.9169;0.994
1.1720;0.0329;0.3839;0.9154;0.993
1.1950;0.0301;0.3874;0.9157;0.995
1.2020;0.0307;0.3864;0.9131;0.992
1.2030;0.0343;0.3885;0.9112;0.991
1.2040;0.0366;0.3916;0.9031;0.985
1.2050;0.0371;0.3972;0.8988;0.983
1.2060;0.0368;0.4016;0.9003;0.986
1.2060;0.0362;0.4063;0.8917;0.981
1.2260;0.0344;0.4065;0.8915;0.980
1.2270;0.0350;0.4071;0.8923;0.981
1.2280;0.0390;0.4095;0.8992;0.989
1.2290;0.0462;0.4087;0.9044;0.994
1.2370;0.0541;0.4105;0.8983;0.989
1.2420;0.0597;0.4092;0.8953;0.986
1.2420;0.0611;0.4081;0.8973;0.988
1.2490;0.0580;0.4071;0.9048;0.994
1.2500;0.0565;0.4045;0.9075;0.995
1.2550;0.0533;0.4040;0.9109;0.998
1.2610;0.0448;0.4028;0.9063;0.993
1.2660;0.0406;0.4010;0.9068;0.992
1.2710;0.0354;0.4007;0.9112;0.996
1.2760;0.0366;0.3985;0.9152;0.999
1.2800;0.0379;0.3964;0.9191;1.002
1.2870;0.0354;0.3977;0.9164;1.000
1.2900;0.0326;0.3994;0.9099;0.994
1.2950;0.0290;0.4016;0.9008;0.987
1.3000;0.0307;0.4064;0.8946;0.983
1.3050;0.0304;0.4076;0.8824;0.972
1.3200;0.0310;0.4097;0.8722;0.964
1.3210;0.0346;0.4121;0.8638;0.958
1.3220;0.0382;0.4159;0.8575;0.954
1.3250;0.0355;0.4239;0.8501;0.951
1.3430;0.0400;0.4288;0.8495;0.952
1.3440;0.0435;0.4278;0.8609;0.962
1.3440;0.0472;0.4250;0.8672;0.967
1.3450;0.0500;0.4247;0.8751;0.974
1.3500;0.0506;0.4201;0.8887;0.984
1.3550;0.0478;0.4183;0.8945;0.989
1.3630;0.0487;0.4126;0.9008;0.992
1.3650;0.0484;0.4053;0.8994;0.988
1.3700;0.0506;0.3963;0.8997;0.984
1.3750;0.0483;0.3943;0.8979;0.982
1.3800;0.0466;0.3949;0.8973;0.981
1.3840;0.0492;0.3932;0.8931;0.977
1.3900;0.0519;0.3917;0.8840;0.968
1.3960;0.0574;0.3930;0.8704;0.957
1.3990;0.0701;0.4051;0.8688;0.961
1.4030;0.0735;0.4146;0.8564;0.954
1.4080;0.0838;0.4514;0.8741;0.987
1.4140;0.0849;0.5512;0.9453;1.098
1.4200;0.1266;0.4745;0.9587;1.077
1.4240;0.1493;0.4554;0.9158;1.034
1.4290;0.1245;0.4855;0.8833;1.016
1.4340;0.0858;0.4357;0.8870;0.992
1.4390;0.0628;0.3326;0.9026;0.964
1.4460;0.0764;0.2493;0.9294;0.965
1.4500;0.0820;0.2372;0.9284;0.962
1.4540;0.0759;0.3343;0.9235;0.985
1.4590;0.0589;0.4074;0.9315;1.018
1.4630;0.0553;0.4447;0.9370;1.039
1.4680;0.0457;0.4551;0.9529;1.057
1.4720;0.0464;0.4417;0.9579;1.056
1.4850;0.0485;0.4401;0.9491;1.047
1.4850;0.0509;0.4409;0.9386;1.038
1.4940;0.0566;0.4383;0.9312;1.031
1.4950;0.0692;0.4344;0.9221;1.022
1.5080;0.0873;0.4162;0.9125;1.007
1.5080;0.1059;0.4037;0.9000;0.992
1.5120;0.1236;0.3904;0.8923;0.982
1.5130;0.1384;0.3752;0.8850;0.971
1.5190;0.1507;0.3733;0.8870;0.974
1.5220;0.1603;0.3736;0.8918;0.980
1.5320;0.1690;0.3787;0.9024;0.993
1.5330;0.1719;0.3831;0.9174;1.009
1.5380;0.1718;0.3899;0.9307;1.024
1.5420;0.1672;0.3950;0.9478;1.040
1.5480;0.1616;0.4054;0.9632;1.057
1.5520;0.1527;0.4137;0.9737;1.069
1.5580;0.1425;0.4188;0.9762;1.072
1.5630;0.1290;0.4196;0.9732;1.068
1.5680;0.1167;0.4060;0.9540;1.043
1.5720;0.1087;0.3820;0.9251;1.007
1.5770;0.1008;0.3523;0.8864;0.959
1.5820;0.0923;0.3282;0.8551;0.921
1.5880;0.0845;0.3043;0.8381;0.896
1.5920;0.0741;0.2941;0.8312;0.885
1.6040;0.0600;0.3004;0.8320;0.887
1.6050;0.0489;0.3160;0.8254;0.885
1.6070;0.0471;0.3373;0.8174;0.885
1.6130;0.0472;0.3532;0.8118;0.887
1.6330;0.0472;0.3532;0.8118;0.887
1.6340;0.0526;0.3637;0.8074;0.887
1.6340;0.0588;0.3669;0.8074;0.889
1.6350;0.0646;0.3679;0.8174;0.899
1.6370;0.0647;0.3750;0.8249;0.908
1.6420;0.0612;0.3901;0.8366;0.925
1.6490;0.0545;0.4112;0.8515;0.947
1.6520;0.0524;0.4275;0.8565;0.959
1.6580;0.0483;0.4409;0.8570;0.965
1.6650;0.0506;0.4456;0.8557;0.966
1.6660;0.0530;0.4391;0.8532;0.961
1.6720;0.0531;0.4288;0.8458;0.950
1.6770;0.0482;0.4199;0.8339;0.935
1.6810;0.0358;0.4175;0.8259;0.926
1.6870;0.0233;0.4159;0.8291;0.928
1.6910;0.0158;0.4120;0.8378;0.934
1.6980;0.0113;0.4086;0.8397;0.934
1.7000;0.0051;0.4101;0.8391;0.934
1.7060;0.0005;0.4167;0.8360;0.934
1.7110;0.0001;0.4193;0.8414;0.940
1.7160;0.0053;0.4162;0.8466;0.943
1.7210;0.0082;0.4147;0.8625;0.957
1.7260;0.0158;0.4130;0.8855;0.977
1.7400;0.0193;0.4104;0.9121;1.000
1.7410;0.0216;0.4081;0.9315;1.017
1.7410;0.0247;0.4038;0.9447;1.028
1.7470;0.0322;0.4020;0.9547;1.036
1.7600;0.0363;0.4025;0.9618;1.043
1.7610;0.0384;0.4014;0.9763;1.056
1.7630;0.0382;0.3938;0.9913;1.067
1.7690;0.0385;0.3870;1.0021;1.075
1.7700;0.0352;0.3850;1.0075;1.079
1.7750;0.0800;0.4502;1.1039;1.195
1.7810;0.0553;0.4352;1.0853;1.171
1.7850;0.0362;0.3899;1.0818;1.150
1.7910;-0.0064;0.3758;1.0579;1.123
1.7940;-0.0462;0.3657;0.9963;1.062
1.8000;-0.0465;0.3564;0.9504;1.016
1.8050;-0.0384;0.3640;0.9734;1.040
1.8090;-0.0329;0.3854;1.0094;1.081
1.8150;-0.0034;0.4078;1.0550;1.131
1.8190;0.0285;0.3931;1.0624;1.133
1.8240;0.0646;0.3693;1.0583;1.123
1.8280;0.1204;0.3887;1.0978;1.171
1.8360;0.1079;0.4004;1.0395;1.119
1.8380;0.1096;0.3909;1.0010;1.080
1.8440;0.1126;0.3886;1.0045;1.083
1.8510;0.1090;0.3973;1.0091;1.090
1.8530;0.1091;0.3937;0.9761;1.058
1.8580;0.1244;0.3836;0.9368;1.020
1.8660;0.1369;0.3848;0.9420;1.027
1.8680;0.1308;0.3869;0.9734;1.056
1.8740;0.1174;0.3819;0.9770;1.056
1.8780;0.1096;0.3693;0.9526;1.027
1.8830;0.1107;0.3638;0.9290;1.004
1.8880;0.1108;0.3677;0.9235;1.000
1.8930;0.1062;0.3711;0.9194;0.997
1.9060;0.0970;0.3726;0.9091;0.987
1.9070;0.0902;0.3753;0.8904;0.970
1.9080;0.0821;0.3772;0.8624;0.945
1.9130;0.0779;0.3780;0.8407;0.925
1.9290;0.0753;0.3811;0.8224;0.910
1.9310;0.0671;0.3880;0.7997;0.891
1.9310;0.0611;0.3936;0.7773;0.873
1.9330;0.0544;0.3976;0.7619;0.861
1.9380;0.0498;0.4015;0.7500;0.852
1.9430;0.0465;0.4046;0.7486;0.852
1.9500;0.0399;0.4097;0.7457;0.852
1.9540;0.0372;0.4194;0.7536;0.863
1.9590;0.0333;0.4282;0.7604;0.873
1.9630;0.0300;0.4369;0.7678;0.884
1.9690;0.0288;0.4456;0.7710;0.891
1.9720;0.0257;0.4523;0.7812;0.903
1.9780;0.0235;0.4578;0.7840;0.908
1.9840;0.0253;0.4622;0.7903;0.916
1.9880;0.0271;0.4651;0.7943;0.921
1.9970;0.0321;0.4669;0.7960;0.923
1.9980;0.0366;0.4698;0.7954;0.925
2.0040;0.0388;0.4725;0.7967;0.927
2.0070;0.0426;0.4765;0.7975;0.930
2.0120;0.0457;0.4749;0.8007;0.932
2.0210;0.0458;0.4729;0.8034;0.933
2.0220;0.0453;0.4677;0.8110;0.937
2.0270;0.0469;0.4595;0.8162;0.938
2.0320;0.0445;0.4569;0.8176;0.938
2.0420;0.0436;0.4566;0.8223;0.942
2.0430;0.0438;0.4550;0.8249;0.943
2.0460;0.0429;0.4527;0.8287;0.945
2.0690;0.0484;0.4548;0.8386;0.955
2.0690;0.0487;0.4547;0.8526;0.968
2.0700;0.0503;0.4546;0.8655;0.979
2.0710;0.0528;0.4539;0.8753;0.987
2.0720;0.0517;0.4501;0.8808;0.990
2.0760;0.0533;0.4469;0.8920;0.999
2.0810;0.0542;0.4468;0.9004;1.007
2.0860;0.0545;0.4488;0.9127;1.019
2.0920;0.0576;0.4497;0.9169;1.023
2.0960;0.0573;0.4501;0.9256;1.031
2.1010;0.0602;0.4486;0.9311;1.035
2.1070;0.0628;0.4458;0.9337;1.037
2.1110;0.0721;0.4407;0.9342;1.035
2.1180;0.0822;0.4376;0.9311;1.032
2.1200;0.0952;0.4328;0.9282;1.029
2.1270;0.1074;0.4325;0.9213;1.023
2.1310;0.1181;0.4350;0.9167;1.022
2.1350;0.1283;0.4364;0.9138;1.021
2.1400;0.1367;0.4390;0.9096;1.019
2.1450;0.1451;0.4372;0.9036;1.014
2.1600;0.1531;0.4390;0.8975;1.011
2.1610;0.1573;0.4429;0.8960;1.012
2.1620;0.1593;0.4492;0.8953;1.014
2.1660;0.1559;0.4548;0.8990;1.020
2.1800;0.1495;0.4587;0.8939;1.016
2.1800;0.1410;0.4595;0.8830;1.005
2.1810;0.1303;0.4566;0.8740;0.995
2.1880;0.1204;0.4552;0.8641;0.984
2.1900;0.1107;0.4542;0.8602;0.979
2.1960;0.1070;0.4553;0.8471;0.968
2.2010;0.1052;0.4548;0.8335;0.955
2.2050;0.0999;0.4596;0.8264;0.951
2.2100;0.1014;0.4613;0.8170;0.944
2.2140;0.1036;0.4602;0.8113;0.938
2.2200;0.1051;0.4619;0.8048;0.934
2.2240;0.1079;0.4622;0.8037;0.933
2.2310;0.1130;0.4619;0.8036;0.934
2.2360;0.1158;0.4573;0.8011;0.930
2.2400;0.1203;0.4526;0.8007;0.928
2.2440;0.1231;0.4503;0.8078;0.933
2.2490;0.1196;0.4476;0.8102;0.933
2.2560;0.1170;0.4512;0.8179;0.941
2.2600;0.1138;0.4526;0.8217;0.945
2.2640;0.1100;0.4518;0.8308;0.952
2.2690;0.1030;0.4478;0.8425;0.960
2.2730;0.1030;0.4478;0.8425;0.960
2.2800;0.0906;0.4434;0.8531;0.966
2.2840;0.0770;0.4385;0.8606;0.969
2.2900;0.0696;0.4347;0.8675;0.973
2.2940;0.0620;0.4343;0.8768;0.980
2.2990;0.0572;0.4343;0.8824;0.985
2.3040;0.0522;0.4320;0.8916;0.992
2.3090;0.0510;0.4322;0.8980;0.998
2.3140;0.0525;0.4350;0.9034;1.004
2.3230;0.0554;0.4365;0.9070;1.008
2.3240;0.0607;0.4365;0.9124;1.013
2.3280;0.0701;0.4358;0.9176;1.018
2.3330;0.0810;0.4369;0.9191;1.021
2.3450;0.0957;0.4358;0.9230;1.025
2.3450;0.1071;0.4352;0.9201;1.023
2.3480;0.1187;0.4362;0.9176;1.023
2.3530;0.1307;0.4391;0.9215;1.029
2.3590;0.1346;0.4398;0.9309;1.038
2.3630;0.1361;0.4485;0.9444;1.054
2.3690;0.1335;0.4569;0.9527;1.065
2.3740;0.1292;0.4592;0.9555;1.068
2.3780;0.1233;0.4592;0.9584;1.070
2.3840;0.1169;0.4608;0.9688;1.079
2.3880;0.1111;0.4574;0.9784;1.086
2.3930;0.1040;0.4604;0.9750;1.083
2.3980;0.1003;0.4622;0.9679;1.077
2.4020;0.0954;0.4611;0.9593;1.069
2.4080;0.0920;0.4589;0.9471;1.056
2.4130;0.0920;0.4564;0.9329;1.043
2.4180;0.0926;0.4551;0.9210;1.031
2.4220;0.0931;0.4550;0.9120;1.023
2.4270;0.0932;0.4578;0.9055;1.019
2.4320;0.0914;0.4585;0.9048;1.018
2.4370;0.0852;0.4547;0.9071;1.018
2.4420;0.0779;0.4522;0.9064;1.016
2.4470;0.0725;0.4484;0.9053;1.013
2.4590;0.0680;0.4461;0.9041;1.010
2.4590;0.0605;0.4423;0.9072;1.011
2.4620;0.0525;0.4385;0.9076;1.009
2.4680;0.0456;0.4396;0.8984;1.001
2.4800;0.0425;0.4423;0.8991;1.003
2.4800;0.0436;0.4448;0.9036;1.008
2.4810;0.0471;0.4446;0.9050;1.009
2.4960;0.0467;0.4449;0.8903;0.996
2.4960;0.0493;0.4470;0.8787;0.987
2.4970;0.0487;0.4482;0.8678;0.978
2.5020;0.0468;0.4510;0.8603;0.972
2.5070;0.0435;0.4515;0.8583;0.971
2.5120;0.0362;0.4532;0.8610;0.974
2.5160;0.0324;0.4531;0.8585;0.971
2.5220;0.0293;0.4535;0.8633;0.976
2.5260;0.0258;0.4525;0.8587;0.971
2.5320;0.0230;0.4484;0.8639;0.974
2.5370;0.0180;0.4396;0.8683;0.973
2.5410;0.0135;0.4300;0.8704;0.971
2.5460;0.0142;0.4256;0.8725;0.971
2.5510;0.0214;0.4247;0.8805;0.978
2.5550;0.0350;0.4214;0.8925;0.988
2.5600;0.0541;0.4208;0.9007;0.996
2.5660;0.1010;0.4375;0.9086;1.014
2.5760;0.0891;0.4422;0.9144;1.020
2.5760;0.0666;0.4368;0.9156;1.017
2.5810;0.0506;0.4131;0.8982;0.990
2.6010;0.0523;0.3888;0.8837;0.967
2.6010;0.0549;0.3831;0.8857;0.967
2.6020;0.0503;0.3972;0.8936;0.979
2.6030;0.0455;0.4091;0.9050;0.994
2.6080;0.0440;0.4165;0.9107;1.002
2.6110;0.0385;0.4156;0.9109;1.002
2.6150;0.0317;0.4129;0.9112;1.001
2.6200;0.0268;0.4096;0.9104;0.999
2.6250;0.0238;0.4103;0.9065;0.995
2.6300;0.0212;0.4117;0.9072;0.996
2.6350;0.0193;0.4129;0.9086;0.998
2.6400;0.0180;0.4135;0.9116;1.001
2.6450;0.0211;0.4096;0.9115;1.000
2.6500;0.0248;0.4046;0.9103;0.997
2.6550;0.0293;0.3974;0.9012;0.985
2.6600;0.0337;0.3946;0.8943;0.978
2.6640;0.0371;0.3947;0.8979;0.982
2.6690;0.0424;0.3928;0.9023;0.985
2.6750;0.0500;0.3906;0.9061;0.988
2.6800;0.0434;0.3869;0.9080;0.988
2.6840;0.0434;0.3831;0.9172;0.995
2.6890;0.0552;0.3824;0.9317;1.009
2.6940;0.0654;0.3878;0.9399;1.019
2.7000;0.0665;0.3965;0.9353;1.018
2.7040;0.0625;0.3994;0.9196;1.005
2.7100;0.0665;0.3951;0.9041;0.989
2.7140;0.0735;0.3931;0.9058;0.990
2.7200;0.0770;0.3961;0.9107;0.996
2.7250;0.0789;0.4022;0.9083;0.997
2.7290;0.0809;0.4041;0.8972;0.987
2.7330;0.0836;0.4035;0.8932;0.984
2.7540;0.0840;0.4004;0.8877;0.977
2.7550;0.0815;0.3991;0.8836;0.973
2.7570;0.0851;0.4024;0.8717;0.964
2.7580;0.0880;0.4062;0.8604;0.956
2.7580;0.0902;0.4106;0.8552;0.953
2.7640;0.0922;0.4141;0.8562;0.956
2.7680;0.0908;0.4154;0.8541;0.954
2.7750;0.0923;0.4189;0.8473;0.950
2.7780;0.0895;0.4150;0.8404;0.942
2.7830;0.0879;0.4125;0.8357;0.936
2.7880;0.0839;0.4076;0.8251;0.924
2.7940;0.0787;0.4036;0.8190;0.916
2.7980;0.0729;0.3996;0.8138;0.910
2.8020;0.0730;0.3956;0.8157;0.909
2.8090;0.0764;0.3944;0.8155;0.909
2.8140;0.0770;0.3963;0.8135;0.908
2.8180;0.0803;0.3944;0.8192;0.913
2.8230;0.0828;0.3928;0.8324;0.924
2.8280;0.0862;0.3915;0.8561;0.945
