time;gFx;gFy;gFz;TgF
1.0100;-0.1207;0.5049;0.8523;0.998
1.0110;-0.1195;0.5064;0.8532;0.999
1.0120;-0.1152;0.5063;0.8520;0.998
1.0130;-0.1158;0.5054;0.8466;0.993
1.0140;-0.1156;0.5030;0.8457;0.991
1.0170;-0.1192;0.5008;0.8455;0.990
1.0220;-0.1256;0.5016;0.8491;0.994
1.0270;-0.1299;0.5038;0.8554;1.001
1.0330;-0.1315;0.5039;0.8547;1.001
1.0400;-0.1308;0.5035;0.8567;1.002
1.0420;-0.1275;0.5033;0.8551;1.000
1.0480;-0.1257;0.4985;0.8584;1.001
1.0580;-0.1248;0.4979;0.8617;1.003
1.0600;-0.1256;0.4974;0.8579;1.000
1.0620;-0.1233;0.4988;0.8592;1.001
1.0670;-0.1256;0.4992;0.8628;1.005
1.0770;-0.1248;0.4983;0.8618;1.003
1.0790;-0.1269;0.4977;0.8583;1.000
1.0820;-0.1286;0.4966;0.8581;1.000
1.0920;-0.1285;0.4957;0.8546;0.996
1.0950;-0.1311;0.4951;0.8579;0.999
1.0970;-0.1324;0.4944;0.8553;0.997
1.1020;-0.1350;0.4944;0.8592;1.000
1.1130;-0.1350;0.4944;0.8592;1.000
1.1150;-0.1333;0.4966;0.8603;1.002
1.1170;-0.1287;0.4946;0.8587;0.999
1.1430;-0.1306;0.4924;0.8524;0.993
1.1440;-0.1287;0.4891;0.8518;0.991
1.1460;-0.1280;0.4864;0.8555;0.992
1.1470;-0.1253;0.4865;0.8583;0.995
1.1480;-0.1259;0.4860;0.8548;0.991
1.1510;-0.1223;0.4881;0.8523;0.990
1.1520;-0.1201;0.4874;0.8507;0.988
1.1660;-0.1205;0.4859;0.8544;0.990
1.1680;-0.1211;0.4835;0.8587;0.993
1.1690;-0.1218;0.4845;0.8631;0.997
1.1700;-0.1235;0.4877;0.8683;1.003
1.1750;-0.1259;0.4876;0.8713;1.006
1.1800;-0.1303;0.4891;0.8705;1.007
1.1850;-0.1291;0.4911;0.8701;1.007
1.1910;-0.1281;0.4905;0.8683;1.005
1.1960;-0.1276;0.4893;0.8678;1.004
1.2000;-0.1271;0.4906;0.8718;1.008
1.2050;-0.1291;0.4915;0.8762;1.013
1.2100;-0.1326;0.4951;0.8758;1.015
1.2150;-0.1338;0.4964;0.8700;1.011
1.2250;-0.1344;0.4969;0.8708;1.012
1.2260;-0.1322;0.5002;0.8694;1.012
1.2300;-0.1326;0.5043;0.8703;1.015
1.2360;-0.1287;0.5049;0.8752;1.019
1.2410;-0.1223;0.5072;0.8743;1.018
1.2440;-0.1231;0.5077;0.8760;1.020
1.2500;-0.1223;0.5123;0.8742;1.021
1.2570;-0.1189;0.5141;0.8767;1.023
1.2600;-0.1178;0.5136;0.8797;1.025
1.2650;-0.1148;0.5151;0.8779;1.024
1.2860;-0.1109;0.5165;0.8742;1.021
1.2880;-0.1044;0.5151;0.8697;1.016
1.2890;-0.0974;0.5141;0.8726;1.017
1.2910;-0.0907;0.5129;0.8732;1.017
1.2930;-0.0874;0.5137;0.8726;1.016
1.2940;-0.0895;0.5116;0.8715;1.015
1.2990;-0.0916;0.5104;0.8800;1.021
1.3440;-0.0896;0.5105;0.8908;1.031
1.3450;-0.0907;0.5102;0.9001;1.039
1.3460;-0.0961;0.5099;0.9066;1.045
1.3490;-0.0968;0.5096;0.9139;1.051
1.3500;-0.0964;0.5099;0.9189;1.055
1.3510;-0.0927;0.5095;0.9284;1.063
1.3540;-0.0940;0.5074;0.9218;1.056
1.3550;-0.0916;0.5053;0.9196;1.053
1.3570;-0.0907;0.5025;0.9222;1.054
1.3760;-0.0906;0.4989;0.9226;1.053
1.3770;-0.0917;0.4916;0.9263;1.053
1.3780;-0.0945;0.4838;0.9373;1.059
1.3790;-0.0991;0.4773;0.9438;1.062
1.3800;-0.1059;0.4775;0.9363;1.056
1.3820;-0.1079;0.4856;0.9281;1.053
1.3830;-0.1161;0.5041;0.9229;1.058
1.3840;-0.1187;0.5024;0.9063;1.043
1.3890;-0.1164;0.5011;0.8925;1.030
1.3930;-0.1068;0.4966;0.8813;1.017
1.3980;-0.0968;0.4929;0.8780;1.012
1.4030;-0.0867;0.4933;0.8732;1.007
1.4090;-0.0815;0.4934;0.8658;1.000
1.4130;-0.0775;0.4930;0.8520;0.987
1.4170;-0.0743;0.5010;0.8363;0.978
1.4420;-0.0694;0.4953;0.8324;0.971
1.4430;-0.0621;0.4860;0.8149;0.951
1.4440;-0.0567;0.4816;0.7945;0.931
1.4460;-0.0548;0.4790;0.7809;0.918
1.4470;-0.0556;0.4773;0.7729;0.910
1.4480;-0.0567;0.4737;0.7703;0.906
1.4530;-0.0617;0.4737;0.7799;0.915
1.4830;-0.0737;0.4722;0.7950;0.928
1.4840;-0.0925;0.4714;0.8007;0.934
1.4870;-0.1074;0.4747;0.7938;0.931
1.4890;-0.1212;0.4795;0.7868;0.929
1.4910;-0.1300;0.4827;0.7793;0.926
1.4920;-0.1415;0.4841;0.7710;0.921
1.4930;-0.1507;0.4811;0.7643;0.916
1.4940;-0.1547;0.4779;0.7662;0.916
1.4960;-0.1539;0.4737;0.7610;0.909
1.5020;-0.1565;0.4682;0.7566;0.903
1.5070;-0.1567;0.4617;0.7529;0.897
1.5110;-0.1604;0.4551;0.7448;0.888
1.5160;-0.1651;0.4515;0.7457;0.887
1.5260;-0.1655;0.4517;0.7488;0.890
1.5270;-0.1671;0.4513;0.7667;0.905
1.5310;-0.1667;0.4539;0.7790;0.917
1.5370;-0.1658;0.4520;0.7839;0.920
1.5420;-0.1670;0.4505;0.7847;0.920
1.5460;-0.1719;0.4500;0.7858;0.922
1.5510;-0.1769;0.4473;0.7879;0.923
1.5780;-0.1824;0.4462;0.7947;0.929
1.5790;-0.1867;0.4488;0.7950;0.932
1.5820;-0.1916;0.4545;0.7967;0.937
1.5860;-0.1958;0.4616;0.7945;0.939
1.5870;-0.2005;0.4693;0.7930;0.943
1.5880;-0.2041;0.4718;0.7927;0.945
1.5900;-0.2086;0.4750;0.7896;0.945
1.5910;-0.2068;0.4795;0.7903;0.947
1.6060;-0.2068;0.4795;0.7903;0.947
1.6070;-0.2055;0.4817;0.7873;0.946
1.6080;-0.1989;0.4863;0.7818;0.942
1.6100;-0.1990;0.4889;0.7732;0.936
1.6160;-0.1988;0.4921;0.7674;0.933
1.6210;-0.2006;0.4950;0.7671;0.935
1.6260;-0.1997;0.5044;0.7667;0.939
1.6320;-0.1972;0.5136;0.7641;0.942
1.6350;-0.1964;0.5260;0.7642;0.948
1.6430;-0.1975;0.5356;0.7651;0.955
1.6450;-0.1945;0.5409;0.7630;0.955
1.6510;-0.1909;0.5474;0.7597;0.956
1.6580;-0.1854;0.5470;0.7624;0.956
1.6600;-0.1808;0.5451;0.7801;0.969
1.6660;-0.1726;0.5382;0.7917;0.973
1.6720;-0.1670;0.5303;0.8007;0.975
1.6750;-0.1578;0.5219;0.8068;0.974
1.6800;-0.1460;0.5097;0.8120;0.970
1.6850;-0.1437;0.4969;0.8235;0.972
1.7050;-0.1437;0.4876;0.8426;0.984
1.7060;-0.1457;0.4812;0.8710;1.006
1.7070;-0.1540;0.4853;0.9056;1.039
1.7090;-0.1631;0.5020;0.9388;1.077
1.7100;-0.1746;0.5268;0.9656;1.114
1.7870;-0.1944;0.5531;0.9775;1.140
1.7900;-0.2146;0.5815;0.9830;1.162
1.7960;-0.2311;0.6069;0.9755;1.172
1.7980;-0.2300;0.6287;0.9674;1.176
1.8000;-0.2178;0.6348;0.9615;1.173
1.8030;-0.1948;0.6257;0.9485;1.153
1.8050;-0.1750;0.6082;0.9397;1.133
1.8070;-0.1574;0.5855;0.9251;1.106
1.8100;-0.1399;0.5732;0.9132;1.087
1.8110;-0.1287;0.5734;0.8963;1.072
1.8130;-0.1228;0.5701;0.8803;1.056
1.8140;-0.1229;0.5633;0.8628;1.038
1.8150;-0.1281;0.5554;0.8490;1.023
1.8160;-0.1399;0.5457;0.8275;1.001
1.8170;-0.1549;0.5404;0.8060;0.983
1.8180;-0.1670;0.5372;0.7890;0.969
1.8200;-0.1850;0.5341;0.7793;0.963
1.8210;-0.2010;0.5376;0.7801;0.969
1.8220;-0.2177;0.5477;0.7908;0.986
1.8230;-0.2242;0.5562;0.7996;0.999
1.8240;-0.2233;0.5662;0.8110;1.014
1.8260;-0.2195;0.5663;0.8187;1.019
1.8270;-0.2092;0.5625;0.8201;1.016
1.8280;-0.2002;0.5532;0.8234;1.012
1.8340;-0.1894;0.5430;0.8270;1.007
1.8370;-0.1826;0.5272;0.8273;0.998
1.8720;-0.1801;0.5159;0.8234;0.988
1.8730;-0.1817;0.5113;0.8200;0.983
1.8750;-0.1863;0.5051;0.8109;0.973
1.8760;-0.1879;0.5051;0.8074;0.971
1.8770;-0.1879;0.5113;0.8008;0.969
1.8780;-0.1897;0.5146;0.7939;0.965
1.8790;-0.1866;0.5166;0.7864;0.959
1.8800;-0.1818;0.5156;0.7806;0.953
1.8920;-0.1750;0.5118;0.7708;0.942
1.8930;-0.1727;0.5008;0.7653;0.931
1.8940;-0.1707;0.4875;0.7602;0.919
1.9000;-0.1694;0.4688;0.7671;0.915
1.9030;-0.1699;0.4532;0.7817;0.919
1.9060;-0.1771;0.4335;0.7958;0.923
1.9350;-0.1859;0.4192;0.8135;0.934
1.9360;-0.1936;0.4071;0.8247;0.940
1.9370;-0.2046;0.3916;0.8373;0.947
1.9380;-0.2121;0.3806;0.8546;0.959
1.9400;-0.2226;0.3698;0.8760;0.977
1.9410;-0.2309;0.3583;0.8934;0.990
1.9420;-0.2004;0.3572;1.1053;1.179
1.9460;-0.1156;0.3439;1.2734;1.324
1.9510;-0.1124;0.3394;1.1181;1.174
1.9560;-0.1589;0.3498;0.9474;1.022
1.9810;-0.2180;0.3717;0.8600;0.962
1.9860;-0.2163;0.3713;0.8952;0.993
1.9860;-0.1929;0.3525;0.9736;1.053
1.9870;-0.1965;0.3495;0.9590;1.039
1.9880;-0.2116;0.3522;0.9059;0.995
1.9900;-0.2171;0.3525;0.8727;0.966
1.9960;-0.2185;0.3486;0.8545;0.948
1.9970;-0.2226;0.3156;0.9558;1.031
2.0050;-0.2351;0.2899;1.0723;1.135
2.0050;-0.2640;0.3115;0.9755;1.058
2.0120;-0.3078;0.3545;0.8013;0.929
2.0160;-0.3247;0.3772;0.7606;0.909
2.0210;-0.3042;0.3794;0.8378;0.969
2.0250;-0.2711;0.3696;0.9186;1.027
2.0300;-0.2389;0.3522;0.9521;1.043
2.0360;-0.2081;0.3386;0.9395;1.020
2.0430;-0.1791;0.3342;0.9122;0.988
2.0490;-0.1877;0.3478;0.8693;0.955
2.0510;-0.2042;0.3658;0.8268;0.927
2.0550;-0.2002;0.3712;0.8220;0.924
2.0630;-0.1828;0.3679;0.8341;0.930
2.0650;-0.1728;0.3682;0.8395;0.933
2.0700;-0.1953;0.3871;0.7553;0.871
2.0750;-0.2244;0.4081;0.7030;0.843
2.0800;-0.2244;0.4081;0.7030;0.843
2.0850;-0.2328;0.4135;0.8014;0.931
2.0900;-0.2504;0.4131;0.8407;0.970
2.0990;-0.2618;0.4155;0.8129;0.950
2.1010;-0.2615;0.4201;0.7829;0.926
2.1050;-0.2425;0.4260;0.7269;0.877
2.1480;-0.2425;0.4260;0.7269;0.877
2.1490;-0.1754;0.4191;0.7269;0.857
2.1510;-0.0914;0.4175;0.7505;0.864
2.1520;0.0153;0.4214;0.7776;0.885
2.1530;0.0807;0.4340;0.8572;0.964
2.1550;0.0577;0.4503;0.9445;1.048
2.1560;-0.0100;0.4577;0.9984;1.098
2.1570;-0.0983;0.4678;1.0008;1.109
2.1580;-0.1842;0.4750;0.9742;1.099
2.1600;-0.2553;0.4723;0.9492;1.091
2.1610;-0.3064;0.4568;0.9412;1.090
2.1660;-0.3309;0.4235;0.9679;1.107
2.1680;-0.3243;0.3822;1.0232;1.139
2.1730;-0.2932;0.3447;1.0795;1.171
2.1790;-0.2555;0.3090;1.1418;1.210
2.1830;-0.2475;0.2755;1.1714;1.229
2.1880;-0.2612;0.2678;1.1664;1.225
2.1930;-0.2847;0.2826;1.1492;1.217
2.2010;-0.3052;0.3006;1.1325;1.211
2.2030;-0.3279;0.3244;1.0927;1.186
2.2080;-0.3336;0.3493;1.0431;1.149
2.2160;-0.3256;0.3655;1.0255;1.136
2.2180;-0.3076;0.3661;1.0411;1.146
2.2230;-0.2998;0.3610;1.0503;1.150
2.2310;-0.2985;0.3542;1.0415;1.140
2.2340;-0.3041;0.3436;1.0180;1.117
2.2380;-0.3366;0.3447;0.9795;1.092
2.2430;-0.3822;0.3641;0.9285;1.068
2.2570;-0.4154;0.4156;0.8860;1.063
2.2580;-0.4818;0.4497;0.8906;1.108
2.2590;-0.4980;0.4843;0.8736;1.116
2.2630;-0.4922;0.5058;0.8740;1.123
2.2940;-0.4478;0.4898;0.8708;1.095
2.2950;-0.3994;0.4823;0.8590;1.063
2.2960;-0.3419;0.4548;0.8454;1.019
2.2980;-0.2880;0.4226;0.8148;0.962
2.2990;-0.2632;0.4153;0.7672;0.911
2.3010;-0.2620;0.4330;0.7497;0.904
2.3020;-0.2636;0.4746;0.7379;0.916
2.3040;-0.3056;0.6155;0.7532;1.020
2.3080;-0.3516;0.6936;0.7834;1.104
2.3130;-0.3655;0.6430;0.7725;1.069
2.3230;-0.3628;0.5660;0.7332;0.995
2.3240;-0.3407;0.5206;0.7085;0.943
2.3270;-0.3290;0.4613;0.6827;0.887
2.3320;-0.3528;0.3982;0.6428;0.834
2.3510;-0.3682;0.3478;0.6257;0.805
2.3520;-0.3632;0.3296;0.6252;0.795
2.3530;-0.3554;0.3143;0.6122;0.774
2.3550;-0.3756;0.3141;0.6000;0.774
2.3620;-0.3972;0.3362;0.5981;0.793
2.3640;-0.4099;0.3426;0.5980;0.802
2.3680;-0.4255;0.3523;0.5727;0.796
2.3720;-0.4219;0.3678;0.5443;0.781
2.3780;-0.4159;0.3938;0.5143;0.770
2.4030;-0.4052;0.4206;0.4881;0.761
2.4040;-0.3943;0.4518;0.4812;0.769
2.4040;-0.3934;0.4840;0.4758;0.784
2.4050;-0.3930;0.5127;0.4895;0.810
2.4060;-0.3942;0.5334;0.5248;0.846
2.4070;-0.3993;0.5406;0.5830;0.890
2.4230;-0.3953;0.5319;0.6435;0.924
2.4240;-0.3871;0.5129;0.6867;0.941
2.4250;-0.3709;0.4931;0.7343;0.959
2.4260;-0.3556;0.4683;0.7603;0.961
2.4320;-0.3494;0.4456;0.7694;0.955
2.4360;-0.3465;0.4267;0.7693;0.945
2.4410;-0.3406;0.4140;0.7710;0.939
2.4460;-0.3260;0.3983;0.7799;0.934
2.4510;-0.2966;0.3823;0.7991;0.934
2.4550;-0.2618;0.3678;0.8173;0.934
2.4600;-0.2405;0.3431;0.8079;0.910
2.4660;-0.2482;0.2754;0.7878;0.871
2.4700;-0.2988;0.1330;1.0013;1.053
2.4760;-0.3448;0.0318;1.3276;1.372
2.4820;-0.3252;0.0306;1.1055;1.153
2.4850;-0.3155;0.0186;0.8835;0.938
2.4910;-0.2894;-0.0066;0.8859;0.932
2.4970;-0.2447;0.0004;0.9180;0.950
2.5000;-0.1698;0.0486;0.8730;0.891
2.5050;-0.0612;0.1378;0.8678;0.881
2.5100;0.0491;0.2358;0.9711;1.000
2.5150;0.1149;0.2781;1.0271;1.070
2.5200;0.1385;0.2791;1.0448;1.090
2.5250;0.1371;0.2604;1.0685;1.108
2.5300;0.1229;0.2488;1.0920;1.127
2.5550;0.1019;0.2564;1.0793;1.114
2.5560;0.0898;0.2736;1.0457;1.085
2.5570;0.0863;0.3035;1.0048;1.053
2.5590;0.0886;0.3354;0.9896;1.049
2.5620;0.0974;0.3610;0.9912;1.059
2.5660;0.1019;0.3748;1.0065;1.079
2.5670;0.1042;0.3737;1.0313;1.102
2.5690;0.1042;0.3737;1.0313;1.102
2.5930;0.1040;0.3633;1.0635;1.129
2.5940;0.1045;0.3484;1.0911;1.150
2.5970;0.1031;0.3306;1.1137;1.166
2.5980;0.1127;0.3137;1.1314;1.179
2.5990;0.1233;0.3005;1.1475;1.193
2.6000;0.1333;0.2902;1.1545;1.198
2.6040;0.1418;0.2829;1.1640;1.206
2.6090;0.1477;0.2775;1.1739;1.215
2.6150;0.1569;0.2711;1.1848;1.225
2.6180;0.1685;0.2656;1.1869;1.228
2.6240;0.1819;0.2628;1.1907;1.233
2.6290;0.1928;0.2590;1.1934;1.236
2.6330;0.2014;0.2568;1.1849;1.229
2.6390;0.2085;0.2497;1.1663;1.211
2.6430;0.2165;0.2431;1.1446;1.190
2.6590;0.2177;0.2395;1.1275;1.173
2.6610;0.2188;0.2386;1.1054;1.152
2.6620;0.2209;0.2358;1.0896;1.137
2.6630;0.2286;0.2242;1.0784;1.125
2.6680;0.2340;0.2158;1.1450;1.188
2.6730;0.2342;0.2001;1.1911;1.230
2.6780;0.2254;0.1629;1.1817;1.214
2.7070;0.2041;0.1011;1.1492;1.172
2.7090;0.1704;0.0408;1.1353;1.149
2.7110;0.1211;0.0236;1.1186;1.125
2.7130;0.0519;0.0577;1.0939;1.097
2.7140;-0.0299;0.1233;1.0905;1.098
2.7160;-0.1127;0.2058;1.1049;1.130
2.7170;-0.1841;0.2917;1.1307;1.182
2.7180;-0.2354;0.3820;1.1669;1.250
2.7230;-0.2652;0.4550;1.1912;1.302
2.7280;-0.2791;0.5085;1.2021;1.335
2.7340;-0.2775;0.5523;1.2085;1.357
2.7380;-0.2673;0.5788;1.2071;1.365
2.7420;-0.2544;0.5909;1.1996;1.361
2.7480;-0.2363;0.5898;1.1796;1.340
2.7550;-0.2210;0.5796;1.1521;1.308
2.7570;-0.2033;0.5527;1.1126;1.259
2.7620;-0.1948;0.5198;1.0699;1.205
