time;gFx;gFy;gFz;TgF
0.2500;-0.0272;0.2425;0.9764;1.006
0.2550;-0.0299;0.2458;0.9751;1.006
0.2600;-0.0315;0.2478;0.9813;1.013
0.2800;-0.0329;0.2541;0.9975;1.030
0.2810;-0.0326;0.2560;1.0006;1.033
0.2820;-0.0271;0.2535;0.9979;1.030
0.2820;-0.0235;0.2516;0.9977;1.029
0.2880;-0.0235;0.2451;0.9949;1.025
0.2900;-0.0229;0.2432;0.9935;1.023
0.2970;-0.0187;0.2439;0.9912;1.021
0.2990;-0.0172;0.2447;0.9821;1.012
0.3050;-0.0148;0.2472;0.9795;1.010
0.3100;-0.0178;0.2496;0.9855;1.017
0.3150;-0.0208;0.2539;0.9849;1.017
0.3190;-0.0222;0.2538;0.9847;1.017
0.3240;-0.0234;0.2543;0.9847;1.017
0.3290;-0.0258;0.2511;0.9805;1.012
0.3350;-0.0250;0.2497;0.9783;1.010
0.3400;-0.0186;0.2477;0.9723;1.004
0.3450;-0.0144;0.2402;0.9666;0.996
0.3560;-0.0122;0.2391;0.9557;0.985
0.3560;-0.0096;0.2366;0.9539;0.983
0.3600;-0.0112;0.2357;0.9552;0.984
0.3650;-0.0137;0.2357;0.9535;0.982
0.3690;-0.0179;0.2371;0.9571;0.986
0.3730;-0.0203;0.2395;0.9650;0.995
0.3780;-0.0237;0.2458;0.9665;0.998
0.4010;-0.0299;0.2533;0.9682;1.001
0.4020;-0.0398;0.2578;0.9711;1.006
0.4020;-0.0435;0.2616;0.9810;1.016
0.4030;-0.0451;0.2668;0.9895;1.026
0.4040;-0.0434;0.2675;0.9911;1.027
0.4080;-0.0395;0.2690;0.9915;1.028
0.4130;-0.0318;0.2680;0.9879;1.024
0.4190;-0.0267;0.2745;0.9949;1.032
0.4240;-0.0186;0.2732;0.9877;1.025
0.4290;-0.0186;0.2732;0.9877;1.025
0.4340;-0.0062;0.2652;0.9762;1.012
0.4390;0.0064;0.2528;0.9640;0.997
0.4440;0.0148;0.2417;0.9672;0.997
0.4490;0.0178;0.2270;0.9784;1.005
0.4540;0.0192;0.2220;0.9896;1.014
0.4580;0.0153;0.2260;1.0004;1.026
0.4630;0.0203;0.2268;1.0164;1.042
0.4680;0.0465;0.2136;1.0339;1.057
0.4740;0.0868;0.1161;1.1741;1.183
0.4780;-0.0256;0.1393;1.1172;1.126
0.4900;-0.0340;0.1895;0.9822;1.001
0.5310;-0.0186;0.2389;0.9151;0.946
0.5320;0.0070;0.2714;0.8912;0.932
0.5330;0.0229;0.2833;0.9150;0.958
0.5330;0.0266;0.2689;0.9430;0.981
0.5340;0.0286;0.2312;0.9618;0.990
0.5350;0.0313;0.1894;0.9650;0.984
0.5360;0.0381;0.1572;0.9624;0.976
0.5370;0.0423;0.1418;0.9627;0.974
0.5380;0.0431;0.1438;0.9587;0.970
0.5400;0.0432;0.1492;0.9485;0.961
0.5420;0.0401;0.1601;0.9378;0.952
0.5420;0.0412;0.1706;0.9333;0.950
0.5470;0.0456;0.1828;0.9343;0.953
0.5530;0.0539;0.1893;0.9368;0.957
0.5570;0.0601;0.1914;0.9450;0.966
0.5620;0.0611;0.1913;0.9466;0.968
0.5700;0.0563;0.1907;0.9383;0.959
0.5710;0.0555;0.1882;0.9308;0.951
0.5780;0.0556;0.1841;0.9365;0.956
0.5820;0.0654;0.1887;0.9549;0.976
0.5870;0.0377;0.2074;0.9528;0.976
0.5910;0.0354;0.2122;0.9552;0.979
0.5970;0.0282;0.2185;0.9693;0.994
0.6020;0.0324;0.1981;0.9613;0.982
0.6070;0.0357;0.1641;0.9732;0.988
0.6120;0.0584;0.1519;0.9806;0.994
0.6160;0.0282;0.1586;0.9822;0.995
0.6210;0.0076;0.1556;0.9692;0.982
0.6270;0.0285;0.1287;0.9610;0.970
0.6310;0.0578;0.1007;0.9862;0.993
0.6420;0.0145;0.1005;0.9666;0.972
0.6430;-0.0249;0.1188;0.9372;0.945
0.6460;-0.0296;0.1422;0.8927;0.904
0.6690;-0.0096;0.1531;0.8645;0.878
0.6700;0.0048;0.1495;0.8900;0.902
0.6710;0.0151;0.1403;0.9341;0.945
0.6710;0.0158;0.1343;0.9524;0.962
0.6720;0.0107;0.1399;0.9415;0.952
0.6750;0.0123;0.1512;0.9402;0.952
0.6810;0.0167;0.1684;0.9530;0.968
0.6860;0.0205;0.1855;0.9750;0.993
0.6910;0.0216;0.1989;0.9904;1.010
0.6960;0.0186;0.2010;0.9947;1.015
0.7000;0.0200;0.1939;0.9954;1.014
0.7060;0.0231;0.1797;0.9933;1.010
0.7100;0.0161;0.1809;0.9813;0.998
0.7150;0.0082;0.1890;0.9819;1.000
0.7200;-0.0002;0.1922;0.9816;1.000
0.7250;-0.0051;0.1882;0.9791;0.997
0.7300;-0.0041;0.1810;0.9791;0.996
0.7350;-0.0048;0.1748;0.9758;0.991
0.7400;-0.0048;0.1628;0.9761;0.990
0.7440;-0.0040;0.1603;0.9793;0.992
0.7510;-0.0022;0.1644;0.9739;0.988
0.7560;-0.0017;0.1696;0.9682;0.983
0.7600;-0.0054;0.1777;0.9580;0.974
0.7640;-0.0096;0.1813;0.9572;0.974
0.7700;-0.0118;0.1860;0.9602;0.978
0.7750;-0.0128;0.1828;0.9638;0.981
0.7800;-0.0127;0.1783;0.9711;0.987
0.7920;-0.0079;0.1731;0.9788;0.994
0.7930;-0.0041;0.1737;0.9813;0.997
0.7940;-0.0026;0.1785;0.9803;0.996
0.8000;0.0009;0.1855;0.9806;0.998
0.8200;0.0018;0.1918;0.9803;0.999
0.8210;0.0015;0.1943;0.9778;0.997
0.8220;0.0026;0.1948;0.9750;0.994
0.8220;0.0029;0.1931;0.9751;0.994
0.8240;0.0027;0.1929;0.9745;0.993
0.8300;0.0031;0.1899;0.9743;0.993
0.8340;-0.0007;0.1897;0.9712;0.990
0.8390;-0.0012;0.1918;0.9665;0.985
0.8440;-0.0043;0.1901;0.9622;0.981
0.8500;-0.0097;0.1852;0.9534;0.971
0.8540;-0.0153;0.1783;0.9549;0.972
0.8590;-0.0211;0.1760;0.9552;0.972
0.8640;-0.0290;0.1804;0.9583;0.976
0.8690;-0.0344;0.1794;0.9595;0.977
0.8740;-0.0376;0.1779;0.9591;0.976
0.8790;-0.0398;0.1771;0.9617;0.979
0.8830;-0.0387;0.1787;0.9614;0.979
0.8890;-0.0359;0.1848;0.9575;0.976
0.8930;-0.0295;0.1919;0.9596;0.979
0.8980;-0.0236;0.2038;0.9584;0.980
0.9130;-0.0198;0.2129;0.9599;0.983
0.9140;-0.0122;0.2147;0.9589;0.983
0.9140;-0.0035;0.2141;0.9574;0.981
0.9200;0.0026;0.2069;0.9535;0.976
0.9470;0.0054;0.2012;0.9486;0.970
0.9480;0.0020;0.1949;0.9413;0.961
0.9490;-0.0007;0.1912;0.9416;0.961
0.9500;-0.0042;0.1918;0.9463;0.966
0.9510;-0.0122;0.1914;0.9494;0.969
0.9520;-0.0170;0.1907;0.9643;0.983
0.9520;-0.0228;0.1901;0.9769;0.995
0.9580;-0.0254;0.1936;0.9850;1.004
0.9630;-0.0265;0.1967;0.9826;1.002
0.9670;-0.0236;0.1973;0.9805;1.000
0.9730;-0.0228;0.1958;0.9799;0.999
0.9780;-0.0242;0.1941;0.9783;0.998
0.9830;-0.0240;0.1909;0.9824;1.001
0.9870;-0.0250;0.1879;0.9806;0.999
0.9920;-0.0256;0.1869;0.9799;0.998
0.9970;-0.0286;0.1856;0.9802;0.998
1.0030;-0.0271;0.1860;0.9825;1.000
1.0080;-0.0254;0.1876;0.9850;1.003
1.0120;-0.0254;0.1876;0.9850;1.003
1.0160;-0.0238;0.1907;0.9825;1.001
1.0210;-0.0241;0.1939;0.9828;1.002
1.0270;-0.0248;0.1922;0.9848;1.004
1.0320;-0.0222;0.1930;0.9886;1.007
1.0360;-0.0167;0.1962;0.9909;1.010
1.0410;-0.0123;0.2022;0.9934;1.014
1.0470;-0.0090;0.2085;0.9866;1.008
1.0510;-0.0064;0.2120;0.9844;1.007
1.0590;-0.0067;0.2125;0.9803;1.003
1.0600;-0.0040;0.2129;0.9781;1.001
1.0660;-0.0064;0.2141;0.9782;1.001
1.1110;-0.0066;0.2122;0.9757;0.999
1.1110;-0.0068;0.2096;0.9755;0.998
1.1120;-0.0091;0.2076;0.9728;0.995
1.1130;-0.0114;0.2067;0.9679;0.990
1.1130;-0.0108;0.2043;0.9623;0.984
1.1140;-0.0135;0.2032;0.9574;0.979
1.1150;-0.0164;0.2033;0.9564;0.978
1.1150;-0.0164;0.2053;0.9589;0.981
1.1160;-0.0166;0.2089;0.9637;0.986
1.1170;-0.0162;0.2119;0.9648;0.988
1.1210;-0.0146;0.2138;0.9664;0.990
1.1260;-0.0068;0.2158;0.9678;0.992
1.1310;-0.0012;0.2134;0.9700;0.993
1.1350;0.0029;0.2115;0.9749;0.998
1.1410;0.0032;0.2083;0.9777;1.000
1.1460;0.0026;0.2074;0.9849;1.007
1.1500;0.0065;0.2114;0.9824;1.005
1.1560;0.0064;0.2165;0.9799;1.004
1.1600;0.0060;0.2193;0.9748;0.999
1.1660;0.0078;0.2173;0.9726;0.997
1.1710;0.0071;0.2163;0.9701;0.994
1.1750;0.0048;0.2143;0.9688;0.992
1.1800;0.0031;0.2117;0.9704;0.993
1.1840;0.0001;0.2102;0.9670;0.990
1.1900;-0.0034;0.2141;0.9664;0.990
1.1940;-0.0046;0.2187;0.9627;0.987
1.2000;-0.0072;0.2177;0.9616;0.986
1.2120;-0.0077;0.2167;0.9651;0.989
1.2140;-0.0111;0.2171;0.9606;0.985
1.2150;-0.0131;0.2172;0.9583;0.983
1.2230;-0.0151;0.2164;0.9617;0.986
1.2240;-0.0162;0.2198;0.9599;0.985
1.2430;-0.0156;0.2190;0.9589;0.984
1.2440;-0.0177;0.2179;0.9617;0.986
1.2450;-0.0206;0.2179;0.9617;0.986
1.2450;-0.0208;0.2203;0.9649;0.990
1.2490;-0.0231;0.2227;0.9648;0.990
1.2550;-0.0167;0.2242;0.9617;0.988
1.2590;-0.0125;0.2231;0.9581;0.984
1.2650;-0.0077;0.2208;0.9622;0.987
1.2680;-0.0049;0.2180;0.9663;0.991
1.2740;-0.0023;0.2191;0.9680;0.992
1.2790;0.0011;0.2229;0.9737;0.999
1.2840;-0.0013;0.2244;0.9792;1.005
1.2890;-0.0020;0.2267;0.9792;1.005
1.2940;-0.0042;0.2285;0.9786;1.005
1.2990;-0.0075;0.2285;0.9720;0.999
1.3040;-0.0096;0.2249;0.9676;0.993
1.3090;-0.0092;0.2222;0.9649;0.990
1.3140;-0.0079;0.2202;0.9637;0.989
1.3180;-0.0079;0.2198;0.9657;0.990
1.3240;-0.0142;0.2212;0.9648;0.990
1.3290;-0.0163;0.2229;0.9640;0.990
1.3340;-0.0144;0.2207;0.9618;0.987
1.3480;-0.0175;0.2209;0.9620;0.987
1.3500;-0.0177;0.2194;0.9699;0.995
1.3510;-0.0190;0.2187;0.9684;0.993
1.3520;-0.0230;0.2164;0.9653;0.989
1.3880;-0.0182;0.2091;0.9629;0.986
1.3890;-0.0140;0.2071;0.9709;0.993
1.3900;-0.0106;0.2089;0.9791;1.001
1.3910;-0.0101;0.2149;0.9896;1.013
1.3920;-0.0081;0.2205;0.9956;1.020
1.3930;-0.0065;0.2210;0.9907;1.015
1.3930;-0.0051;0.2198;0.9837;1.008
1.3940;-0.0027;0.2196;0.9750;0.999
1.3970;-0.0036;0.2193;0.9733;0.998
1.4060;-0.0037;0.2195;0.9713;0.996
1.4070;-0.0051;0.2184;0.9671;0.991
1.4110;-0.0068;0.2163;0.9678;0.992
1.4170;-0.0067;0.2172;0.9668;0.991
1.4220;-0.0089;0.2166;0.9637;0.988
1.4260;-0.0109;0.2171;0.9596;0.984
1.4310;-0.0063;0.2191;0.9614;0.986
1.4390;-0.0056;0.2227;0.9633;0.989
1.4410;-0.0005;0.2253;0.9673;0.993
1.4470;-0.0131;0.2285;0.9729;1.000
1.4510;-0.0071;0.2177;0.9582;0.983
1.4560;0.0010;0.2059;0.9585;0.980
1.4610;0.0001;0.2043;0.9670;0.988
1.4670;-0.0023;0.2084;0.9719;0.994
1.4770;-0.0075;0.2140;0.9767;1.000
1.5120;-0.0117;0.2144;0.9777;1.001
1.5140;-0.0087;0.2140;0.9800;1.003
1.5150;-0.0026;0.2166;0.9765;1.000
1.5160;-0.0004;0.2201;0.9761;1.001
1.5170;-0.0026;0.2193;0.9761;1.000
1.5180;-0.0047;0.2141;0.9729;0.996
1.5200;-0.0084;0.2137;0.9737;0.997
1.5210;-0.0097;0.2141;0.9690;0.992
1.5210;-0.0103;0.2148;0.9731;0.997
1.5220;-0.0077;0.2178;0.9670;0.991
1.5320;-0.0106;0.2166;0.9667;0.991
1.5330;-0.0128;0.2144;0.9596;0.983
1.5350;-0.0168;0.2132;0.9562;0.980
1.5410;-0.0181;0.2125;0.9563;0.980
1.5460;-0.0164;0.2091;0.9544;0.977
1.5510;-0.0133;0.2077;0.9543;0.977
1.5570;-0.0081;0.2069;0.9560;0.978
1.5610;-0.0024;0.2082;0.9646;0.987
1.5650;0.0119;0.2139;0.9836;1.007
1.5700;-0.0295;0.1903;0.9976;1.016
1.5750;-0.0171;0.1964;0.9584;0.978
1.5810;-0.0162;0.2242;0.9405;0.967
1.5860;-0.0162;0.2242;0.9405;0.967
1.5910;-0.0231;0.2216;0.9606;0.986
1.5950;-0.0142;0.2139;0.9744;0.998
1.6010;-0.0086;0.2076;0.9871;1.009
1.6110;-0.0103;0.2108;0.9853;1.008
1.6120;-0.0109;0.2139;0.9756;0.999
1.6190;-0.0110;0.2153;0.9715;0.995
1.6200;-0.0109;0.2182;0.9722;0.996
1.6500;-0.0109;0.2226;0.9714;0.997
1.6510;-0.0071;0.2255;0.9705;0.996
1.6520;-0.0064;0.2226;0.9628;0.988
1.6520;-0.0057;0.2155;0.9631;0.987
1.6540;-0.0068;0.2164;0.9633;0.987
1.6550;-0.0063;0.2172;0.9627;0.987
1.6560;-0.0088;0.2213;0.9651;0.990
1.6590;-0.0093;0.2232;0.9673;0.993
1.6640;-0.0082;0.2213;0.9620;0.987
1.6690;-0.0083;0.2198;0.9578;0.983
1.6740;-0.0086;0.2144;0.9547;0.979
1.6790;-0.0057;0.2141;0.9538;0.978
1.6840;-0.0071;0.2121;0.9519;0.975
1.6880;-0.0081;0.2142;0.9484;0.972
1.6940;-0.0094;0.2129;0.9450;0.969
1.7000;-0.0104;0.2072;0.9465;0.969
1.7040;-0.0137;0.2023;0.9527;0.974
1.7080;-0.0129;0.2009;0.9551;0.976
1.7140;-0.0146;0.2034;0.9641;0.985
1.7190;-0.0153;0.2070;0.9750;0.997
1.7240;-0.0139;0.2113;0.9810;1.004
1.7290;-0.0125;0.2152;0.9890;1.012
1.7330;-0.0134;0.2179;0.9918;1.015
1.7390;-0.0098;0.2134;0.9901;1.013
1.7420;-0.0069;0.2091;0.9855;1.007
1.7480;-0.0068;0.2084;0.9847;1.007
1.7530;-0.0046;0.2081;0.9756;0.998
1.7640;-0.0047;0.2103;0.9702;0.993
1.7650;-0.0069;0.2140;0.9694;0.993
1.7670;-0.0100;0.2153;0.9682;0.992
1.7730;-0.0081;0.2149;0.9665;0.990
1.7970;-0.0071;0.2143;0.9652;0.989
1.7970;-0.0107;0.2151;0.9649;0.989
1.7980;-0.0111;0.2146;0.9620;0.986
1.7990;-0.0125;0.2165;0.9596;0.984
1.7990;-0.0110;0.2191;0.9585;0.983
1.8030;-0.0111;0.2186;0.9563;0.981
1.8100;-0.0111;0.2180;0.9529;0.978
1.8110;-0.0099;0.2143;0.9613;0.985
1.8180;-0.0142;0.2111;0.9641;0.987
1.8250;-0.0147;0.2118;0.9684;0.991
1.8270;-0.0147;0.2168;0.9712;0.995
1.8320;-0.0148;0.2194;0.9698;0.994
1.8380;-0.0151;0.2201;0.9725;0.997
1.8430;-0.0147;0.2140;0.9737;0.997
1.8470;-0.0167;0.2107;0.9761;0.999
1.8510;-0.0151;0.2101;0.9768;0.999
1.8590;-0.0161;0.2125;0.9777;1.001
1.8610;-0.0179;0.2166;0.9770;1.001
1.8670;-0.0153;0.2154;0.9770;1.001
1.8730;-0.0164;0.2147;0.9740;0.998
1.8760;-0.0167;0.2143;0.9733;0.997
1.8820;-0.0155;0.2137;0.9737;0.997
1.8870;-0.0170;0.2143;0.9730;0.996
1.9110;-0.0158;0.2167;0.9667;0.991
1.9120;-0.0137;0.2152;0.9685;0.992
1.9130;-0.0108;0.2125;0.9685;0.992
1.9130;-0.0115;0.2134;0.9673;0.991
1.9140;-0.0082;0.2173;0.9672;0.991
1.9350;-0.0066;0.2176;0.9698;0.994
1.9360;-0.0086;0.2167;0.9662;0.990
1.9360;-0.0094;0.2159;0.9668;0.991
1.9370;-0.0118;0.2133;0.9759;0.999
1.9370;-0.0111;0.2167;0.9758;1.000
1.9450;-0.0117;0.2176;0.9778;1.002
1.9460;-0.0115;0.2163;0.9814;1.005
1.9510;-0.0109;0.2137;0.9725;0.996
1.9570;-0.0095;0.2132;0.9739;0.997
1.9620;-0.0114;0.2139;0.9695;0.993
1.9650;-0.0120;0.2116;0.9651;0.988
1.9700;-0.0143;0.2110;0.9636;0.987
1.9780;-0.0154;0.2111;0.9571;0.980
1.9800;-0.0187;0.2122;0.9582;0.982
1.9860;-0.0190;0.2127;0.9565;0.980
1.9910;-0.0161;0.2153;0.9585;0.983
1.9950;-0.0158;0.2160;0.9599;0.984
2.0010;-0.0142;0.2146;0.9575;0.981
2.0050;-0.0100;0.2142;0.9604;0.984
2.0120;-0.0100;0.2125;0.9634;0.987
2.0160;-0.0067;0.2160;0.9689;0.993
2.0190;-0.0072;0.2187;0.9739;0.998
2.0290;-0.0048;0.2224;0.9734;0.999
2.0290;-0.0038;0.2226;0.9733;0.998
2.0360;-0.0013;0.2196;0.9726;0.997
2.0400;-0.0026;0.2160;0.9661;0.990
2.0510;-0.0046;0.2160;0.9657;0.990
2.0520;-0.0062;0.2171;0.9629;0.987
2.0720;-0.0079;0.2180;0.9598;0.984
2.0720;-0.0055;0.2162;0.9588;0.983
2.0740;-0.0032;0.2119;0.9620;0.985
2.0750;-0.0034;0.2092;0.9676;0.990
2.0760;-0.0046;0.2049;0.9706;0.992
2.0810;-0.0082;0.2053;0.9701;0.992
2.0830;-0.0086;0.2063;0.9687;0.990
2.0890;-0.0080;0.2078;0.9634;0.986
2.0930;-0.0101;0.2058;0.9587;0.981
2.0990;-0.0128;0.2070;0.9524;0.975
2.1040;-0.0156;0.2063;0.9474;0.970
2.1100;-0.0150;0.2058;0.9388;0.961
2.1130;-0.0147;0.2051;0.9302;0.953
2.1190;-0.0147;0.2084;0.9252;0.949
2.1240;-0.0140;0.2086;0.9191;0.943
2.1280;-0.0134;0.2067;0.9185;0.942
2.1330;-0.0132;0.2050;0.9248;0.947
2.1390;-0.0112;0.2041;0.9333;0.955
2.1430;-0.0140;0.2062;0.9380;0.960
2.1490;-0.0122;0.2063;0.9504;0.973
2.1540;-0.0115;0.2069;0.9536;0.976
2.1580;-0.0128;0.2018;0.9581;0.979
2.1630;-0.0147;0.2007;0.9696;0.990
2.1690;-0.0147;0.2007;0.9696;0.990
2.1740;-0.0154;0.1992;0.9728;0.993
2.1880;-0.0133;0.2063;0.9607;0.983
2.1890;-0.0133;0.2063;0.9607;0.983
2.1900;-0.0132;0.2061;0.9535;0.976
2.1970;-0.0112;0.2042;0.9504;0.972
2.1970;-0.0087;0.2062;0.9470;0.969
2.2260;-0.0066;0.2108;0.9437;0.967
2.2270;-0.0045;0.2158;0.9397;0.964
2.2280;-0.0009;0.2188;0.9353;0.961
2.2280;0.0027;0.2189;0.9370;0.962
2.2290;0.0005;0.2211;0.9405;0.966
2.2300;-0.0033;0.2235;0.9464;0.972
2.2320;-0.0035;0.2260;0.9542;0.981
2.2380;-0.0034;0.2292;0.9600;0.987
2.2450;-0.0056;0.2286;0.9669;0.994
2.2470;-0.0081;0.2303;0.9792;1.006
2.2530;-0.0118;0.2334;0.9893;1.017
2.2570;-0.0107;0.2406;1.0002;1.029
2.2630;-0.0112;0.2408;1.0024;1.031
2.2680;-0.0133;0.2391;1.0085;1.037
2.2730;-0.0129;0.2339;1.0059;1.033
2.2790;-0.0152;0.2306;1.0054;1.032
2.2820;-0.0153;0.2253;1.0064;1.031
2.2870;-0.0174;0.2188;1.0051;1.029
2.2930;-0.0173;0.2147;1.0062;1.029
2.2960;-0.0204;0.2124;1.0096;1.032
2.3020;-0.0209;0.2116;1.0122;1.034
2.3070;-0.0240;0.2110;1.0130;1.035
2.3180;-0.0238;0.2094;1.0187;1.040
2.3190;-0.0261;0.2061;1.0272;1.048
2.3210;-0.0287;0.2038;1.0328;1.053
2.3270;-0.0264;0.2064;1.0310;1.052
2.3480;-0.0272;0.2095;1.0250;1.047
2.3480;-0.0289;0.2113;1.0185;1.041
2.3490;-0.0288;0.2110;1.0146;1.037
2.3490;-0.0256;0.2079;1.0090;1.031
2.3500;-0.0211;0.2047;0.9976;1.019
2.3570;-0.0159;0.2040;0.9971;1.018
2.3610;-0.0122;0.2050;0.9946;1.016
2.3660;-0.0133;0.2049;0.9904;1.011
2.3710;-0.0099;0.2070;0.9912;1.013
2.3770;-0.0137;0.2079;0.9876;1.009
2.3800;-0.0146;0.2074;0.9804;1.002
2.3860;-0.0116;0.2110;0.9774;1.000
2.3910;-0.0109;0.2100;0.9722;0.995
2.3970;-0.0094;0.2097;0.9676;0.990
2.4010;-0.0065;0.2072;0.9574;0.980
2.4060;-0.0042;0.2044;0.9506;0.972
2.4130;-0.0021;0.2052;0.9471;0.969
2.4150;0.0018;0.2070;0.9417;0.964
2.4210;0.0027;0.2067;0.9400;0.962
2.4250;0.0042;0.2053;0.9452;0.967
2.4300;0.0052;0.2060;0.9491;0.971
2.4350;0.0054;0.2051;0.9472;0.969
2.4400;0.0056;0.2018;0.9426;0.964
2.4520;0.0049;0.1992;0.9457;0.966
2.4530;0.0040;0.1976;0.9515;0.972
2.4540;0.0012;0.1984;0.9524;0.973
2.4620;-0.0032;0.1979;0.9535;0.974
2.4780;-0.0053;0.1975;0.9514;0.972
2.4790;-0.0073;0.1943;0.9475;0.967
2.4800;-0.0099;0.1906;0.9473;0.966
2.4800;-0.0115;0.1892;0.9508;0.970
2.4950;-0.0123;0.1918;0.9493;0.969
2.4960;-0.0172;0.1939;0.9569;0.977
2.4970;-0.0211;0.1943;0.9634;0.983
2.4990;-0.0220;0.1988;0.9747;0.995
2.5050;-0.0230;0.2041;0.9796;1.001
2.5110;-0.0236;0.2053;0.9853;1.007
2.5180;-0.0211;0.2049;0.9860;1.007
2.5190;-0.0192;0.2022;0.9842;1.005
2.5250;-0.0199;0.2007;0.9812;1.002
2.5310;-0.0203;0.2017;0.9790;1.000
2.5350;-0.0213;0.2078;0.9773;0.999
2.5390;-0.0198;0.2093;0.9717;0.994
2.5450;-0.0183;0.2107;0.9686;0.991
2.5490;-0.0133;0.2100;0.9638;0.986
2.5540;-0.0089;0.2048;0.9597;0.981
2.5590;-0.0089;0.2046;0.9556;0.977
2.5650;-0.0072;0.2036;0.9515;0.973
2.5690;-0.0093;0.2068;0.9503;0.973
2.5740;-0.0103;0.2075;0.9519;0.974
2.5800;-0.0108;0.2055;0.9576;0.979
2.5840;-0.0105;0.2053;0.9599;0.982
2.5890;-0.0104;0.2033;0.9640;0.985
2.5950;-0.0107;0.2030;0.9670;0.988
2.6210;-0.0106;0.2061;0.9671;0.989
2.6220;-0.0124;0.2078;0.9693;0.991
2.6230;-0.0107;0.2129;0.9702;0.993
2.6230;-0.0101;0.2141;0.9701;0.993
2.6240;-0.0073;0.2107;0.9679;0.991
2.6240;-0.0068;0.2081;0.9665;0.989
2.6280;-0.0057;0.2084;0.9706;0.993
2.6380;-0.0053;0.2113;0.9687;0.991
2.6390;-0.0052;0.2167;0.9629;0.987
2.6430;-0.0090;0.2166;0.9577;0.982
2.6480;-0.0096;0.2151;0.9517;0.976
2.6520;-0.0088;0.2127;0.9531;0.977
2.6580;-0.0100;0.2096;0.9507;0.974
2.6610;-0.0100;0.2114;0.9540;0.977
2.6680;-0.0096;0.2136;0.9538;0.978
2.6720;-0.0101;0.2176;0.9549;0.979
2.6790;-0.0084;0.2192;0.9549;0.980
2.6830;-0.0066;0.2177;0.9579;0.982
2.6880;-0.0060;0.2138;0.9624;0.986
2.6920;-0.0055;0.2107;0.9671;0.990
2.6980;-0.0071;0.2107;0.9755;0.998
2.7020;-0.0080;0.2130;0.9822;1.005
2.7080;-0.0096;0.2144;0.9923;1.015
2.7120;-0.0082;0.2156;0.9936;1.017
2.7160;-0.0088;0.2132;0.9975;1.020
2.7210;-0.0023;0.2119;0.9973;1.020
2.7270;-0.0021;0.2095;0.9971;1.019
2.7370;-0.0012;0.2090;0.9914;1.013
2.7380;-0.0015;0.2097;0.9822;1.004
2.7490;-0.0042;0.2132;0.9800;1.003
2.7500;-0.0050;0.2153;0.9703;0.994
2.7510;-0.0050;0.2153;0.9703;0.994
2.7720;-0.0090;0.2165;0.9624;0.986
2.7730;-0.0087;0.2148;0.9532;0.977
2.7740;-0.0058;0.2108;0.9478;0.971
