time;gFx;gFy;gFz;TgF
0.6380;-0.0702;0.0850;0.9801;0.986
0.6390;-0.0663;0.0858;0.9819;0.988
0.6420;-0.0649;0.0835;0.9813;0.987
0.6490;-0.0674;0.0834;0.9810;0.987
0.6530;-0.0705;0.0832;0.9847;0.991
0.6570;-0.0691;0.0856;0.9878;0.994
0.6690;-0.0682;0.0848;0.9872;0.993
0.6710;-0.0704;0.0839;0.9872;0.993
0.6720;-0.0712;0.0864;0.9869;0.993
0.6790;-0.0685;0.0882;0.9831;0.989
0.6810;-0.0652;0.0897;0.9828;0.989
0.6880;-0.0659;0.0917;0.9797;0.986
0.6920;-0.0644;0.0914;0.9735;0.980
0.6990;-0.0643;0.0921;0.9764;0.983
0.7020;-0.0613;0.0937;0.9762;0.983
0.7080;-0.0608;0.0930;0.9736;0.980
0.7140;-0.0615;0.0942;0.9689;0.975
0.7160;-0.0665;0.0950;0.9647;0.972
0.7220;-0.0665;0.0960;0.9637;0.971
0.7270;-0.0691;0.0963;0.9678;0.975
0.7320;-0.0691;0.0963;0.9678;0.975
0.7360;-0.0676;0.0920;0.9668;0.974
0.7420;-0.0694;0.0909;0.9686;0.975
0.7520;-0.0704;0.0876;0.9696;0.976
0.7530;-0.0708;0.0878;0.9720;0.979
0.7560;-0.0764;0.0880;0.9718;0.979
0.7660;-0.0805;0.0867;0.9747;0.982
0.7670;-0.0839;0.0869;0.9802;0.988
0.7720;-0.0820;0.0828;0.9828;0.990
0.7780;-0.0826;0.0792;0.9846;0.991
0.7900;-0.0847;0.0776;0.9844;0.991
0.7920;-0.0827;0.0746;0.9852;0.992
0.7930;-0.0847;0.0766;0.9906;0.997
0.7950;-0.0865;0.0753;0.9919;0.998
0.8160;-0.0892;0.0792;0.9955;1.003
0.8180;-0.0894;0.0777;0.9998;1.007
0.8190;-0.0911;0.0779;1.0051;1.012
0.8210;-0.0857;0.0802;1.0054;1.012
0.8220;-0.0841;0.0797;1.0034;1.010
0.8260;-0.0809;0.0828;1.0014;1.008
0.8320;-0.0781;0.0844;1.0007;1.007
0.8350;-0.0762;0.0873;0.9935;1.000
0.8420;-0.0724;0.0892;0.9932;1.000
0.8480;-0.0680;0.0892;0.9906;0.997
0.8500;-0.0606;0.0892;0.9813;0.987
0.8560;-0.0585;0.0886;0.9756;0.981
0.8620;-0.0576;0.0876;0.9770;0.983
0.8670;-0.0581;0.0913;0.9792;0.985
0.8700;-0.0603;0.0921;0.9776;0.984
0.8760;-0.0645;0.0924;0.9808;0.987
0.8820;-0.0687;0.0941;0.9829;0.990
0.8840;-0.0694;0.0925;0.9788;0.986
0.8900;-0.0707;0.0908;0.9791;0.986
0.8950;-0.0708;0.0907;0.9816;0.988
0.9020;-0.0718;0.0891;0.9799;0.987
0.9050;-0.0722;0.0892;0.9795;0.986
0.9100;-0.0716;0.0921;0.9743;0.981
0.9260;-0.0721;0.0938;0.9719;0.979
0.9340;-0.0699;0.0936;0.9696;0.977
0.9360;-0.0705;0.0938;0.9665;0.974
0.9380;-0.0688;0.0929;0.9616;0.969
0.9400;-0.0685;0.0920;0.9617;0.969
0.9410;-0.0694;0.0892;0.9586;0.965
0.9450;-0.0678;0.0879;0.9566;0.963
0.9600;-0.0678;0.0859;0.9583;0.965
0.9650;-0.0674;0.0873;0.9627;0.969
0.9660;-0.0665;0.0847;0.9683;0.974
0.9670;-0.0682;0.0836;0.9746;0.981
0.9690;-0.0679;0.0837;0.9802;0.986
0.9740;-0.0679;0.0837;0.9857;0.992
0.9790;-0.0697;0.0800;0.9908;0.996
0.9840;-0.0713;0.0798;0.9888;0.995
1.0330;-0.0732;0.0804;0.9886;0.995
1.0340;-0.0718;0.0810;0.9917;0.998
1.0340;-0.0701;0.0798;0.9944;1.000
1.0350;-0.0673;0.0798;0.9977;1.003
1.0360;-0.0658;0.0812;0.9974;1.003
1.0370;-0.0647;0.0814;1.0012;1.007
1.0380;-0.0648;0.0834;1.0004;1.006
1.0390;-0.0624;0.0829;1.0035;1.009
1.0400;-0.0639;0.0828;1.0062;1.012
1.0410;-0.0642;0.0856;1.0070;1.013
1.0420;-0.0638;0.0873;1.0050;1.011
1.0430;-0.0638;0.0869;1.0004;1.006
1.0500;-0.0636;0.0878;0.9965;1.002
1.0520;-0.0639;0.0909;0.9948;1.001
1.0570;-0.0636;0.0920;0.9943;1.001
1.0670;-0.0639;0.0900;0.9880;0.994
1.0680;-0.0660;0.0894;0.9930;0.999
1.0730;-0.0672;0.0911;0.9900;0.996
1.0770;-0.0695;0.0930;0.9867;0.993
1.0880;-0.0693;0.0932;0.9825;0.989
1.0890;-0.0690;0.0906;0.9852;0.992
1.0920;-0.0698;0.0876;0.9838;0.990
1.1170;-0.0668;0.0859;0.9811;0.987
1.1190;-0.0706;0.0821;0.9827;0.989
1.1200;-0.0735;0.0812;0.9816;0.988
1.1220;-0.0736;0.0848;0.9821;0.988
1.1230;-0.0763;0.0865;0.9827;0.989
1.1240;-0.0796;0.0903;0.9838;0.991
1.1270;-0.0801;0.0913;0.9863;0.994
1.1330;-0.0788;0.0893;0.9856;0.993
1.1370;-0.0768;0.0865;0.9812;0.988
1.1430;-0.0781;0.0813;0.9787;0.985
1.1470;-0.0756;0.0803;0.9746;0.981
1.1510;-0.0756;0.0810;0.9728;0.979
1.1560;-0.0760;0.0813;0.9729;0.979
1.1620;-0.0745;0.0826;0.9714;0.978
1.1860;-0.0763;0.0820;0.9728;0.979
1.1900;-0.0799;0.0814;0.9717;0.978
1.1910;-0.0823;0.0825;0.9755;0.982
1.1930;-0.0830;0.0817;0.9813;0.988
1.1950;-0.0842;0.0785;0.9838;0.990
1.1990;-0.0852;0.0799;0.9896;0.996
1.2020;-0.0881;0.0781;0.9928;1.000
1.2030;-0.0850;0.0781;0.9957;1.002
1.2060;-0.0829;0.0792;0.9965;1.003
1.2160;-0.0817;0.0786;0.9963;1.003
1.2190;-0.0809;0.0814;0.9974;1.004
1.2210;-0.0770;0.0806;0.9897;0.996
1.2280;-0.0746;0.0836;0.9875;0.994
1.2310;-0.0730;0.0819;0.9861;0.992
1.2410;-0.0710;0.0842;0.9844;0.991
1.2440;-0.0702;0.0836;0.9823;0.988
1.2490;-0.0691;0.0810;0.9788;0.985
1.2510;-0.0687;0.0790;0.9772;0.983
1.2570;-0.0716;0.0821;0.9802;0.986
1.2610;-0.0697;0.0840;0.9781;0.984
1.2710;-0.0682;0.0861;0.9776;0.984
1.2750;-0.0688;0.0886;0.9798;0.986
1.2770;-0.0685;0.0878;0.9822;0.988
1.2810;-0.0658;0.0888;0.9787;0.985
1.2880;-0.0635;0.0879;0.9760;0.982
1.2910;-0.0635;0.0879;0.9760;0.982
1.2970;-0.0639;0.0909;0.9726;0.979
1.3050;-0.0655;0.0899;0.9679;0.974
1.3070;-0.0688;0.0920;0.9679;0.975
1.3110;-0.0688;0.0887;0.9723;0.979
1.3150;-0.0697;0.0881;0.9776;0.984
1.3400;-0.0679;0.0858;0.9789;0.985
1.3440;-0.0691;0.0845;0.9747;0.981
1.3460;-0.0696;0.0854;0.9795;0.986
1.3490;-0.0718;0.0849;0.9791;0.985
1.3510;-0.0718;0.0857;0.9778;0.984
1.3560;-0.0715;0.0853;0.9755;0.982
1.3590;-0.0712;0.0823;0.9758;0.982
1.3610;-0.0729;0.0839;0.9729;0.979
1.3620;-0.0724;0.0849;0.9761;0.982
1.3640;-0.0741;0.0872;0.9782;0.985
1.3690;-0.0748;0.0873;0.9819;0.989
1.3750;-0.0769;0.0864;0.9837;0.990
1.3790;-0.0761;0.0855;0.9835;0.990
1.3840;-0.0746;0.0862;0.9865;0.993
1.3900;-0.0738;0.0869;0.9872;0.994
1.3940;-0.0728;0.0846;0.9908;0.997
1.4010;-0.0726;0.0858;0.9890;0.995
1.4030;-0.0726;0.0834;0.9938;1.000
1.4090;-0.0714;0.0813;0.9915;0.997
1.4140;-0.0718;0.0807;0.9941;1.000
1.4200;-0.0674;0.0801;0.9933;0.999
1.4240;-0.0693;0.0851;0.9949;1.001
1.4290;-0.0707;0.0875;0.9936;1.000
1.4370;-0.0688;0.0875;0.9963;1.003
1.4410;-0.0668;0.0880;0.9976;1.004
1.4440;-0.0634;0.0856;0.9908;0.996
1.4500;-0.0628;0.0863;0.9878;0.994
1.4530;-0.0643;0.0892;0.9852;0.991
1.4580;-0.0654;0.0903;0.9861;0.992
1.4630;-0.0626;0.0928;0.9857;0.992
1.4800;-0.0611;0.0949;0.9838;0.990
1.4900;-0.0599;0.0942;0.9831;0.989
1.4910;-0.0577;0.0947;0.9789;0.985
1.5150;-0.0600;0.0950;0.9807;0.987
1.5180;-0.0631;0.0978;0.9793;0.986
1.5190;-0.0624;0.0994;0.9786;0.986
1.5210;-0.0624;0.0995;0.9803;0.987
1.5220;-0.0628;0.1015;0.9804;0.988
1.5230;-0.0606;0.0996;0.9801;0.987
1.5240;-0.0614;0.0991;0.9807;0.988
1.5250;-0.0606;0.0973;0.9797;0.986
1.5260;-0.0583;0.0948;0.9798;0.986
1.5270;-0.0613;0.0918;0.9762;0.982
1.5320;-0.0621;0.0927;0.9748;0.981
1.5370;-0.0640;0.0928;0.9755;0.982
1.5430;-0.0654;0.0925;0.9731;0.980
1.5480;-0.0672;0.0938;0.9766;0.983
1.5540;-0.0694;0.0934;0.9778;0.985
1.5570;-0.0749;0.0921;0.9819;0.989
1.5630;-0.0749;0.0884;0.9868;0.994
1.5680;-0.0771;0.0863;0.9880;0.995
1.5750;-0.0764;0.0873;0.9910;0.998
1.5760;-0.0794;0.0854;0.9921;0.999
1.5850;-0.0792;0.0845;0.9926;0.999
1.5860;-0.0809;0.0847;0.9927;1.000
1.5920;-0.0814;0.0873;0.9913;0.998
1.5970;-0.0823;0.0873;0.9925;1.000
1.6110;-0.0797;0.0874;0.9908;0.998
1.6130;-0.0788;0.0840;0.9890;0.996
1.6140;-0.0767;0.0813;0.9873;0.994
1.6150;-0.0746;0.0826;0.9890;0.995
1.6290;-0.0732;0.0821;0.9894;0.996
1.6300;-0.0740;0.0809;0.9914;0.997
1.6310;-0.0723;0.0851;0.9905;0.997
1.6380;-0.0697;0.0865;0.9886;0.995
1.6410;-0.0685;0.0895;0.9864;0.993
1.6460;-0.0687;0.0920;0.9839;0.991
1.6500;-0.0694;0.0942;0.9800;0.987
1.6580;-0.0657;0.0934;0.9810;0.988
1.6600;-0.0661;0.0897;0.9829;0.989
1.6650;-0.0627;0.0888;0.9836;0.990
1.6710;-0.0640;0.0874;0.9824;0.988
1.6760;-0.0647;0.0872;0.9854;0.991
1.6810;-0.0650;0.0884;0.9871;0.993
1.6860;-0.0633;0.0890;0.9907;0.997
1.6900;-0.0636;0.0887;0.9932;0.999
1.6960;-0.0650;0.0882;0.9939;1.000
1.7000;-0.0661;0.0870;0.9952;1.001
1.7110;-0.0680;0.0845;1.0014;1.007
1.7150;-0.0708;0.0815;1.0009;1.007
1.7190;-0.0716;0.0810;1.0018;1.008
1.7220;-0.0730;0.0763;0.9977;1.003
1.7390;-0.0722;0.0780;0.9963;1.002
1.7400;-0.0731;0.0799;0.9941;1.000
1.7410;-0.0726;0.0834;0.9898;0.996
1.7420;-0.0697;0.0869;0.9837;0.990
1.7430;-0.0668;0.0881;0.9762;0.982
1.7490;-0.0657;0.0894;0.9692;0.975
1.7630;-0.0610;0.0919;0.9629;0.969
1.7650;-0.0574;0.0933;0.9581;0.964
1.7710;-0.0543;0.0934;0.9575;0.964
1.7720;-0.0542;0.0941;0.9597;0.966
1.7760;-0.0531;0.0964;0.9609;0.967
1.7780;-0.0520;0.0968;0.9613;0.968
1.7850;-0.0533;0.0971;0.9634;0.970
1.7890;-0.0542;0.0974;0.9699;0.976
1.7940;-0.0564;0.0956;0.9743;0.981
1.7990;-0.0610;0.0947;0.9781;0.985
1.8040;-0.0632;0.0962;0.9797;0.986
1.8090;-0.0622;0.0962;0.9795;0.986
1.8150;-0.0647;0.0943;0.9776;0.984
1.8190;-0.0586;0.0916;0.9803;0.986
1.8270;-0.0592;0.0909;0.9826;0.989
1.8280;-0.0622;0.0904;0.9799;0.986
1.8340;-0.0625;0.0914;0.9825;0.989
1.8400;-0.0625;0.0914;0.9825;0.989
1.8440;-0.0630;0.0912;0.9830;0.989
1.8490;-0.0644;0.0914;0.9846;0.991
1.8530;-0.0648;0.0900;0.9880;0.994
1.8580;-0.0654;0.0885;0.9847;0.991
1.8630;-0.0683;0.0900;0.9821;0.989
1.8690;-0.0702;0.0903;0.9821;0.989
1.8830;-0.0744;0.0890;0.9791;0.986
1.8950;-0.0742;0.0878;0.9807;0.987
1.8990;-0.0752;0.0880;0.9800;0.987
1.9000;-0.0766;0.0857;0.9773;0.984
1.9020;-0.0770;0.0858;0.9783;0.985
1.9030;-0.0773;0.0881;0.9839;0.991
1.9050;-0.0751;0.0882;0.9869;0.994
1.9100;-0.0739;0.0878;0.9871;0.994
1.9120;-0.0706;0.0840;0.9872;0.993
1.9190;-0.0711;0.0856;0.9871;0.993
1.9240;-0.0734;0.0865;0.9891;0.996
1.9270;-0.0738;0.0878;0.9906;0.997
1.9320;-0.0768;0.0886;0.9877;0.995
1.9390;-0.0757;0.0864;0.9915;0.998
1.9410;-0.0766;0.0854;0.9905;0.997
1.9470;-0.0763;0.0849;0.9885;0.995
1.9530;-0.0760;0.0834;0.9907;0.997
1.9590;-0.0757;0.0839;0.9909;0.997
1.9630;-0.0784;0.0859;0.9877;0.994
1.9680;-0.0738;0.0893;0.9879;0.995
1.9740;-0.0726;0.0892;0.9885;0.995
1.9930;-0.0729;0.0905;0.9874;0.994
1.9960;-0.0743;0.0917;0.9871;0.994
1.9980;-0.0743;0.0901;0.9824;0.989
1.9990;-0.0714;0.0881;0.9836;0.990
2.0010;-0.0712;0.0893;0.9835;0.990
2.0050;-0.0712;0.0894;0.9814;0.988
2.0060;-0.0709;0.0904;0.9813;0.988
2.0160;-0.0669;0.0927;0.9788;0.985
2.0170;-0.0657;0.0934;0.9763;0.983
2.0250;-0.0638;0.0953;0.9811;0.988
2.0260;-0.0626;0.0945;0.9817;0.988
2.0310;-0.0603;0.0943;0.9784;0.985
2.0360;-0.0582;0.0939;0.9778;0.984
2.0460;-0.0586;0.0906;0.9791;0.985
2.0510;-0.0590;0.0884;0.9795;0.985
2.0530;-0.0619;0.0885;0.9784;0.984
2.0580;-0.0643;0.0868;0.9787;0.985
2.0600;-0.0681;0.0859;0.9818;0.988
2.0650;-0.0710;0.0843;0.9823;0.988
2.0710;-0.0734;0.0856;0.9851;0.992
2.0750;-0.0722;0.0842;0.9887;0.995
2.0800;-0.0732;0.0855;0.9864;0.993
2.0870;-0.0727;0.0856;0.9903;0.997
2.0950;-0.0717;0.0856;0.9885;0.995
2.0960;-0.0704;0.0869;0.9883;0.995
2.1000;-0.0692;0.0885;0.9839;0.990
2.1070;-0.0670;0.0894;0.9819;0.988
2.1100;-0.0653;0.0888;0.9777;0.984
2.1160;-0.0624;0.0916;0.9701;0.976
2.1200;-0.0621;0.0889;0.9697;0.976
2.1240;-0.0635;0.0871;0.9646;0.971
2.1300;-0.0615;0.0849;0.9654;0.971
2.1350;-0.0639;0.0853;0.9696;0.975
2.1560;-0.0625;0.0859;0.9736;0.979
2.1580;-0.0636;0.0881;0.9756;0.982
2.1690;-0.0657;0.0870;0.9784;0.984
2.1710;-0.0668;0.0864;0.9851;0.991
2.1730;-0.0679;0.0875;0.9917;0.998
2.1750;-0.0674;0.0869;0.9979;1.004
2.1770;-0.0687;0.0827;1.0024;1.008
2.1800;-0.0690;0.0841;1.0021;1.008
2.1830;-0.0697;0.0841;1.0066;1.013
2.1850;-0.0693;0.0839;1.0034;1.009
2.1930;-0.0683;0.0834;1.0048;1.011
2.1970;-0.0678;0.0838;1.0043;1.010
2.2000;-0.0666;0.0846;0.9995;1.005
2.2050;-0.0657;0.0849;0.9937;0.999
2.2140;-0.0653;0.0853;0.9902;0.996
2.2170;-0.0663;0.0861;0.9899;0.996
2.2190;-0.0657;0.0887;0.9877;0.994
2.2300;-0.0650;0.0914;0.9851;0.991
2.2330;-0.0627;0.0923;0.9836;0.990
2.2350;-0.0623;0.0922;0.9803;0.987
2.2400;-0.0602;0.0911;0.9802;0.986
2.2510;-0.0570;0.0909;0.9807;0.987
2.2520;-0.0555;0.0932;0.9811;0.987
2.2530;-0.0552;0.0905;0.9758;0.981
2.2590;-0.0523;0.0888;0.9743;0.980
2.2650;-0.0503;0.0862;0.9750;0.980
2.2710;-0.0515;0.0862;0.9743;0.979
2.2750;-0.0547;0.0892;0.9755;0.981
2.2780;-0.0529;0.0901;0.9781;0.984
2.2830;-0.0525;0.0908;0.9791;0.985
2.2890;-0.0547;0.0917;0.9818;0.988
2.2940;-0.0565;0.0908;0.9882;0.994
2.2990;-0.0575;0.0909;0.9884;0.994
2.3070;-0.0608;0.0892;0.9882;0.994
2.3080;-0.0626;0.0877;0.9878;0.994
2.3190;-0.0623;0.0867;0.9901;0.996
2.3220;-0.0641;0.0845;0.9839;0.990
2.3230;-0.0665;0.0850;0.9842;0.990
2.3480;-0.0652;0.0835;0.9794;0.985
2.3510;-0.0669;0.0816;0.9786;0.984
2.3530;-0.0671;0.0840;0.9736;0.980
2.3560;-0.0658;0.0843;0.9767;0.983
2.3590;-0.0639;0.0853;0.9750;0.981
2.3610;-0.0628;0.0828;0.9765;0.982
2.3630;-0.0631;0.0838;0.9735;0.979
2.3650;-0.0646;0.0848;0.9746;0.980
2.3710;-0.0644;0.0845;0.9751;0.981
2.3740;-0.0658;0.0828;0.9787;0.984
2.3800;-0.0685;0.0831;0.9816;0.988
2.3830;-0.0669;0.0828;0.9847;0.990
2.3890;-0.0669;0.0828;0.9847;0.990
2.3970;-0.0694;0.0812;0.9819;0.988
2.4000;-0.0668;0.0821;0.9827;0.988
2.4020;-0.0661;0.0807;0.9809;0.986
2.4100;-0.0661;0.0801;0.9850;0.990
2.4130;-0.0650;0.0821;0.9839;0.989
2.4180;-0.0642;0.0845;0.9821;0.988
2.4260;-0.0614;0.0856;0.9855;0.991
2.4280;-0.0577;0.0848;0.9893;0.995
2.4350;-0.0598;0.0853;0.9912;0.997
2.4370;-0.0594;0.0858;0.9940;0.999
2.4420;-0.0608;0.0887;0.9916;0.997
2.4640;-0.0619;0.0893;0.9935;0.999
2.4660;-0.0656;0.0892;0.9952;1.001
2.4680;-0.0640;0.0863;0.9960;1.002
2.4710;-0.0643;0.0859;0.9962;1.002
2.4720;-0.0663;0.0848;0.9939;1.000
2.4950;-0.0674;0.0875;0.9927;0.999
2.4960;-0.0668;0.0895;0.9918;0.998
2.4980;-0.0641;0.0889;0.9897;0.996
2.4990;-0.0625;0.0900;0.9912;0.997
2.5000;-0.0602;0.0879;0.9899;0.996
2.5010;-0.0583;0.0850;0.9915;0.997
2.5020;-0.0571;0.0886;0.9898;0.995
2.5060;-0.0578;0.0897;0.9905;0.996
2.5110;-0.0553;0.0905;0.9868;0.993
2.5150;-0.0547;0.0882;0.9874;0.993
2.5200;-0.0555;0.0887;0.9858;0.991
2.5270;-0.0571;0.0880;0.9872;0.993
2.5310;-0.0583;0.0868;0.9846;0.990
2.5360;-0.0585;0.0856;0.9825;0.988
2.5410;-0.0572;0.0831;0.9813;0.986
2.5460;-0.0571;0.0832;0.9786;0.984
2.5500;-0.0537;0.0852;0.9787;0.984
2.5560;-0.0516;0.0891;0.9809;0.986
2.5620;-0.0516;0.0873;0.9769;0.982
2.5650;-0.0504;0.0881;0.9762;0.981
2.5700;-0.0494;0.0869;0.9778;0.983
2.6010;-0.0511;0.0869;0.9808;0.986
2.6030;-0.0517;0.0867;0.9800;0.985
2.6060;-0.0517;0.0873;0.9789;0.984
2.6090;-0.0517;0.0869;0.9789;0.984
2.6100;-0.0517;0.0884;0.9811;0.986
2.6120;-0.0501;0.0864;0.9822;0.987
2.6150;-0.0495;0.0869;0.9840;0.989
2.6170;-0.0484;0.0872;0.9816;0.987
2.6200;-0.0476;0.0913;0.9788;0.984
2.6210;-0.0501;0.0950;0.9764;0.982
2.6250;-0.0490;0.0894;0.9751;0.980
2.6290;-0.0487;0.0898;0.9759;0.981
2.6340;-0.0526;0.0887;0.9739;0.979
2.6390;-0.0562;0.0875;0.9747;0.980
2.6440;-0.0582;0.0859;0.9748;0.980
2.6490;-0.0575;0.0856;0.9745;0.980
2.6540;-0.0599;0.0847;0.9756;0.981
2.6580;-0.0635;0.0829;0.9751;0.981
2.6640;-0.0624;0.0814;0.9768;0.982
2.6690;-0.0622;0.0786;0.9805;0.986
2.6730;-0.0622;0.0781;0.9794;0.984
2.6780;-0.0632;0.0820;0.9825;0.988
2.6850;-0.0617;0.0854;0.9803;0.986
2.6880;-0.0602;0.0883;0.9831;0.989
2.6970;-0.0578;0.0869;0.9771;0.983
2.6990;-0.0569;0.0867;0.9766;0.982
2.7040;-0.0584;0.0862;0.9748;0.980
2.7100;-0.0611;0.0862;0.9739;0.980
2.7140;-0.0663;0.0878;0.9739;0.980
2.7180;-0.0665;0.0858;0.9742;0.980
2.7250;-0.0667;0.0840;0.9730;0.979
2.7420;-0.0691;0.0843;0.9750;0.981
2.7440;-0.0698;0.0823;0.9800;0.986
2.7470;-0.0690;0.0841;0.9869;0.993
2.7490;-0.0673;0.0848;0.9886;0.994
2.7520;-0.0689;0.0842;0.9901;0.996
2.7540;-0.0699;0.0856;0.9935;1.000
