time;gFx;gFy;gFz;TgF
0.3240;-0.0111;0.3869;0.8977;0.978
0.3290;-0.0119;0.3901;0.9045;0.985
0.3450;-0.0163;0.3867;0.9066;0.986
0.3470;-0.0157;0.3883;0.9096;0.989
0.3490;-0.0180;0.3890;0.9087;0.989
0.3500;-0.0184;0.3905;0.9139;0.994
0.3850;-0.0172;0.3894;0.9111;0.991
0.3860;-0.0148;0.3899;0.9119;0.992
0.3870;-0.0148;0.3865;0.9152;0.994
0.3880;-0.0145;0.3855;0.9147;0.993
0.3890;-0.0116;0.3850;0.9096;0.988
0.3900;-0.0096;0.3861;0.9077;0.986
0.3910;-0.0090;0.3876;0.9057;0.985
0.3920;-0.0062;0.3907;0.9038;0.985
0.3930;-0.0053;0.3917;0.9021;0.983
0.4030;-0.0033;0.3914;0.9041;0.985
0.4040;-0.0058;0.3926;0.9065;0.988
0.4080;-0.0029;0.3920;0.9067;0.988
0.4130;-0.0011;0.3895;0.9115;0.991
0.4170;-0.0007;0.3886;0.9141;0.993
0.4220;0.0004;0.3886;0.9176;0.996
0.4270;0.0050;0.3888;0.9194;0.998
0.4340;0.0089;0.3886;0.9237;1.002
0.4370;0.0084;0.3856;0.9266;1.004
0.4420;0.0070;0.3828;0.9262;1.002
0.4470;0.0092;0.3827;0.9263;1.002
0.4520;0.0097;0.3820;0.9254;1.001
0.4570;0.0111;0.3808;0.9253;1.001
0.4620;0.0106;0.3818;0.9259;1.002
0.4820;0.0130;0.3823;0.9271;1.003
0.4850;0.0118;0.3815;0.9302;1.005
0.4880;0.0081;0.3830;0.9315;1.007
0.4890;0.0058;0.3822;0.9301;1.006
0.4900;0.0062;0.3829;0.9312;1.007
0.4920;0.0070;0.3819;0.9365;1.011
0.4960;0.0036;0.3816;0.9348;1.010
0.5080;0.0059;0.3792;0.9313;1.006
0.5090;0.0093;0.3773;0.9318;1.005
0.5140;0.0122;0.3777;0.9290;1.003
0.5310;0.0142;0.3723;0.9224;0.995
0.5320;0.0158;0.3736;0.9218;0.995
0.5330;0.0137;0.3738;0.9188;0.992
0.5330;0.0137;0.3738;0.9188;0.992
0.5350;0.0133;0.3741;0.9129;0.987
0.5420;0.0099;0.3748;0.9115;0.986
0.5470;0.0086;0.3741;0.9079;0.982
0.5740;0.0076;0.3770;0.9064;0.982
0.5750;0.0081;0.3746;0.9080;0.982
0.5760;0.0049;0.3734;0.9077;0.982
0.5780;0.0024;0.3721;0.9069;0.980
0.5790;0.0018;0.3709;0.9079;0.981
0.5810;0.0012;0.3685;0.9081;0.980
0.5820;0.0015;0.3676;0.9072;0.979
0.5860;0.0003;0.3654;0.9057;0.977
0.5910;-0.0016;0.3658;0.9138;0.984
0.5960;-0.0028;0.3616;0.9083;0.978
0.6000;-0.0060;0.3638;0.9085;0.979
0.6050;-0.0124;0.3640;0.9094;0.980
0.6110;-0.0125;0.3662;0.9038;0.975
0.6150;-0.0143;0.3703;0.9041;0.977
0.6280;-0.0151;0.3692;0.9062;0.979
0.6290;-0.0183;0.3709;0.9069;0.980
0.6300;-0.0191;0.3720;0.9047;0.978
0.6700;-0.0205;0.3699;0.9048;0.978
0.6710;-0.0186;0.3698;0.9047;0.978
0.6720;-0.0193;0.3696;0.9043;0.977
0.6730;-0.0183;0.3688;0.9013;0.974
0.6740;-0.0182;0.3698;0.9025;0.975
0.6750;-0.0194;0.3725;0.8985;0.973
0.6760;-0.0216;0.3743;0.9017;0.977
0.6770;-0.0235;0.3728;0.9017;0.976
0.6780;-0.0222;0.3740;0.9105;0.985
0.6790;-0.0230;0.3744;0.9155;0.989
0.6860;-0.0250;0.3762;0.9215;0.996
0.6900;-0.0271;0.3771;0.9223;0.997
0.6940;-0.0299;0.3770;0.9227;0.997
0.6990;-0.0295;0.3760;0.9263;1.000
0.7050;-0.0294;0.3773;0.9296;1.004
0.7100;-0.0308;0.3778;0.9352;1.009
0.7130;-0.0319;0.3775;0.9370;1.011
0.7190;-0.0325;0.3739;0.9395;1.012
0.7250;-0.0326;0.3766;0.9416;1.015
0.7300;-0.0333;0.3737;0.9420;1.014
0.7470;-0.0306;0.3706;0.9458;1.016
0.7480;-0.0284;0.3688;0.9492;1.019
0.7520;-0.0280;0.3636;0.9488;1.016
0.7530;-0.0238;0.3592;0.9483;1.014
0.7540;-0.0276;0.3570;0.9456;1.011
0.7940;-0.0310;0.3588;0.9477;1.014
0.7950;-0.0362;0.3630;0.9444;1.012
0.7960;-0.0365;0.3695;0.9473;1.017
0.7980;-0.0363;0.3701;0.9476;1.018
0.8020;-0.0366;0.3684;0.9486;1.018
0.8030;-0.0337;0.3646;0.9512;1.019
0.8040;-0.0338;0.3609;0.9520;1.019
0.8050;-0.0349;0.3588;0.9568;1.022
0.8060;-0.0341;0.3552;0.9529;1.018
0.8070;-0.0357;0.3544;0.9491;1.014
0.8090;-0.0349;0.3597;0.9499;1.016
0.8130;-0.0345;0.3627;0.9442;1.012
0.8200;-0.0319;0.3647;0.9428;1.011
0.8230;-0.0320;0.3643;0.9358;1.005
0.8290;-0.0327;0.3630;0.9296;0.998
0.8340;-0.0294;0.3596;0.9265;0.994
0.8410;-0.0271;0.3580;0.9213;0.989
0.8440;-0.0257;0.3551;0.9212;0.988
0.8480;-0.0197;0.3524;0.9208;0.986
0.8580;-0.0187;0.3520;0.9220;0.987
0.8600;-0.0178;0.3473;0.9213;0.985
0.8630;-0.0199;0.3487;0.9232;0.987
0.8680;-0.0264;0.3530;0.9201;0.986
0.8730;-0.0273;0.3567;0.9187;0.986
0.8770;-0.0282;0.3575;0.9182;0.986
0.8830;-0.0283;0.3578;0.9166;0.984
0.9090;-0.0299;0.3605;0.9134;0.982
0.9110;-0.0278;0.3600;0.9103;0.979
0.9130;-0.0290;0.3572;0.9118;0.980
0.9140;-0.0335;0.3543;0.9136;0.981
0.9160;-0.0336;0.3531;0.9151;0.981
0.9180;-0.0346;0.3552;0.9158;0.983
0.9200;-0.0369;0.3547;0.9154;0.982
0.9210;-0.0370;0.3552;0.9223;0.989
0.9400;-0.0385;0.3563;0.9269;0.994
0.9410;-0.0401;0.3578;0.9265;0.994
0.9420;-0.0435;0.3593;0.9294;0.997
0.9430;-0.0457;0.3627;0.9296;0.999
0.9460;-0.0459;0.3616;0.9294;0.998
0.9520;-0.0478;0.3623;0.9310;1.000
0.9570;-0.0487;0.3642;0.9344;1.004
0.9610;-0.0489;0.3641;0.9327;1.002
0.9660;-0.0533;0.3651;0.9362;1.006
0.9710;-0.0555;0.3651;0.9349;1.005
0.9760;-0.0605;0.3646;0.9364;1.007
0.9820;-0.0632;0.3643;0.9390;1.009
0.9870;-0.0665;0.3637;0.9430;1.013
0.9910;-0.0697;0.3633;0.9467;1.016
0.9960;-0.0708;0.3630;0.9508;1.020
1.0010;-0.0724;0.3642;0.9495;1.020
1.0070;-0.0733;0.3620;0.9471;1.017
1.0110;-0.0721;0.3602;0.9493;1.018
1.0160;-0.0700;0.3576;0.9510;1.018
1.0230;-0.0687;0.3542;0.9465;1.013
1.0260;-0.0715;0.3543;0.9456;1.012
1.0310;-0.0705;0.3556;0.9357;1.003
1.0360;-0.0720;0.3570;0.9342;1.003
1.0590;-0.0720;0.3570;0.9342;1.003
1.1100;-0.0690;0.3600;0.9283;0.998
1.1110;-0.0708;0.3639;0.9223;0.994
1.1120;-0.0694;0.3642;0.9159;0.988
1.1130;-0.0665;0.3651;0.9123;0.985
1.1140;-0.0632;0.3685;0.9084;0.982
1.1150;-0.0602;0.3698;0.9055;0.980
1.1160;-0.0577;0.3677;0.8986;0.973
1.1170;-0.0580;0.3684;0.8983;0.973
1.1190;-0.0577;0.3677;0.8965;0.971
1.1200;-0.0584;0.3695;0.8986;0.973
1.1210;-0.0578;0.3728;0.9048;0.980
1.1220;-0.0561;0.3707;0.9100;0.984
1.1230;-0.0574;0.3699;0.9121;0.986
1.1240;-0.0595;0.3682;0.9152;0.988
1.1250;-0.0625;0.3648;0.9220;0.994
1.1250;-0.0628;0.3636;0.9215;0.993
1.1260;-0.0609;0.3643;0.9243;0.995
1.1300;-0.0606;0.3656;0.9290;1.000
1.1330;-0.0612;0.3680;0.9327;1.005
1.1390;-0.0666;0.3701;0.9340;1.007
1.1440;-0.0737;0.3770;0.9250;1.002
1.1490;-0.0778;0.3880;0.9200;1.001
1.1780;-0.0723;0.3929;0.9108;0.995
1.1790;-0.0613;0.3933;0.9034;0.987
1.1800;-0.0635;0.3972;0.9097;0.995
1.1820;-0.0773;0.4113;0.9094;1.001
1.1830;-0.0903;0.4252;0.9137;1.012
1.1840;-0.0922;0.4325;0.9093;1.011
1.1850;-0.0878;0.4404;0.9127;1.017
1.1990;-0.0826;0.4410;0.9199;1.023
1.2000;-0.0789;0.4342;0.9193;1.020
1.2010;-0.0741;0.4283;0.9085;1.007
1.2070;-0.0625;0.4210;0.9038;0.999
1.2080;-0.0512;0.4174;0.8985;0.992
1.2130;-0.0437;0.4162;0.8950;0.988
1.2180;-0.0363;0.4132;0.8891;0.981
1.2230;-0.0302;0.4151;0.8862;0.979
1.2280;-0.0211;0.4100;0.8862;0.977
1.2320;-0.0149;0.4039;0.8841;0.972
1.2390;-0.0193;0.4038;0.8846;0.973
1.2430;-0.0199;0.4053;0.8897;0.978
1.2480;-0.0217;0.4048;0.8962;0.984
1.2520;-0.0173;0.4023;0.9022;0.988
1.2580;-0.0166;0.3955;0.9136;0.996
1.2630;-0.0134;0.3862;0.9202;0.998
1.2670;-0.0123;0.3725;0.9271;0.999
1.2740;-0.0148;0.3614;0.9336;1.001
1.2770;-0.0154;0.3513;0.9408;1.004
1.2820;-0.0187;0.3437;0.9489;1.009
1.2870;-0.0220;0.3414;0.9530;1.013
1.2920;-0.0239;0.3390;0.9593;1.018
1.2970;-0.0319;0.3381;0.9677;1.026
1.3030;-0.0357;0.3354;0.9704;1.027
1.3320;-0.0408;0.3361;0.9656;1.023
1.3340;-0.0428;0.3364;0.9653;1.023
1.3360;-0.0425;0.3312;0.9646;1.021
1.3380;-0.0429;0.3284;0.9618;1.017
1.3400;-0.0415;0.3255;0.9610;1.016
1.3410;-0.0426;0.3205;0.9580;1.011
1.3430;-0.0416;0.3175;0.9537;1.006
1.3440;-0.0413;0.3166;0.9454;0.998
1.3930;-0.0384;0.3148;0.9400;0.992
1.3950;-0.0343;0.3156;0.9316;0.984
1.3960;-0.0282;0.3130;0.9200;0.972
1.3980;-0.0252;0.3135;0.9118;0.964
1.3990;-0.0244;0.3178;0.9043;0.959
1.4000;-0.0238;0.3212;0.8892;0.946
1.4020;-0.0164;0.3242;0.8790;0.937
1.4030;-0.0090;0.3248;0.8726;0.931
1.4040;-0.0040;0.3282;0.8712;0.931
1.4070;-0.0072;0.3320;0.8666;0.928
1.4090;-0.0073;0.3318;0.8659;0.927
1.4100;-0.0081;0.3396;0.8604;0.925
1.4110;-0.0081;0.3443;0.8614;0.928
1.4130;-0.0107;0.3509;0.8625;0.931
1.4200;-0.0112;0.3589;0.8600;0.932
1.4240;-0.0159;0.3674;0.8575;0.933
1.4270;-0.0186;0.3784;0.8566;0.937
1.4320;-0.0239;0.3878;0.8535;0.938
1.4360;-0.0244;0.3953;0.8549;0.942
1.4650;-0.0271;0.4010;0.8542;0.944
1.4670;-0.0280;0.4084;0.8579;0.951
1.4710;-0.0288;0.4139;0.8590;0.954
1.4790;-0.0309;0.4191;0.8607;0.958
1.4850;-0.0329;0.4237;0.8619;0.961
1.4860;-0.0334;0.4283;0.8706;0.971
1.4870;-0.0319;0.4279;0.8794;0.978
1.4890;-0.0317;0.4301;0.8839;0.983
1.4900;-0.0342;0.4286;0.8929;0.991
1.4910;-0.0353;0.4257;0.8984;0.995
1.4920;-0.0395;0.4226;0.9016;0.996
1.5040;-0.0413;0.4206;0.9092;1.003
1.5070;-0.0418;0.4222;0.9198;1.013
1.5090;-0.0444;0.4234;0.9223;1.016
1.5100;-0.0483;0.4237;0.9261;1.020
1.5150;-0.0509;0.4239;0.9284;1.022
1.5200;-0.0514;0.4238;0.9297;1.023
1.5250;-0.0515;0.4225;0.9312;1.024
1.5300;-0.0548;0.4208;0.9308;1.023
1.5350;-0.0560;0.4192;0.9276;1.019
1.5500;-0.0592;0.4153;0.9301;1.020
1.5500;-0.0579;0.4135;0.9333;1.022
1.5510;-0.0579;0.4135;0.9333;1.022
1.5580;-0.0588;0.4121;0.9296;1.019
1.5600;-0.0617;0.4111;0.9273;1.016
1.5640;-0.0592;0.4055;0.9299;1.016
1.5700;-0.0548;0.4016;0.9336;1.018
1.6010;-0.0502;0.3977;0.9332;1.016
1.6020;-0.0461;0.3927;0.9307;1.011
1.6030;-0.0401;0.3884;0.9280;1.007
1.6040;-0.0351;0.3826;0.9240;1.001
1.6090;-0.0335;0.3818;0.9209;0.997
1.6100;-0.0341;0.3815;0.9187;0.995
1.6110;-0.0318;0.3806;0.9219;0.998
1.6110;-0.0300;0.3797;0.9246;1.000
1.6130;-0.0294;0.3754;0.9287;1.002
1.6250;-0.0274;0.3708;0.9328;1.004
1.6260;-0.0295;0.3636;0.9366;1.005
1.6290;-0.0276;0.3601;0.9350;1.002
1.6340;-0.0272;0.3604;0.9372;1.004
1.6390;-0.0257;0.3574;0.9376;1.004
1.6440;-0.0260;0.3577;0.9393;1.005
1.6490;-0.0293;0.3583;0.9364;1.003
1.6540;-0.0352;0.3590;0.9358;1.003
1.6610;-0.0432;0.3641;0.9314;1.001
1.6630;-0.0462;0.3696;0.9298;1.002
1.6690;-0.0496;0.3790;0.9285;1.004
1.6730;-0.0493;0.3820;0.9253;1.002
1.6790;-0.0515;0.3843;0.9191;0.998
1.6840;-0.0498;0.3833;0.9158;0.994
1.6890;-0.0481;0.3816;0.9100;0.988
1.6940;-0.0460;0.3756;0.9052;0.981
1.6980;-0.0418;0.3717;0.8964;0.971
1.7040;-0.0377;0.3702;0.8829;0.958
1.7080;-0.0347;0.3722;0.8717;0.949
1.7120;-0.0325;0.3766;0.8611;0.940
1.7190;-0.0333;0.3840;0.8511;0.934
1.7230;-0.0332;0.3907;0.8459;0.932
1.7410;-0.0335;0.3922;0.8454;0.933
1.7430;-0.0338;0.3958;0.8454;0.934
1.7440;-0.0354;0.3993;0.8495;0.939
1.7460;-0.0360;0.3965;0.8529;0.941
1.7470;-0.0341;0.3962;0.8593;0.947
1.7880;-0.0394;0.3936;0.8667;0.953
1.7890;-0.0431;0.3934;0.8720;0.958
1.7900;-0.0435;0.3945;0.8775;0.963
1.7910;-0.0438;0.3930;0.8839;0.968
1.7930;-0.0475;0.3923;0.8860;0.970
1.7940;-0.0483;0.3928;0.8899;0.974
1.7950;-0.0500;0.3921;0.8947;0.978
1.7960;-0.0520;0.3936;0.9025;0.986
1.7970;-0.0542;0.3932;0.9042;0.987
1.7980;-0.0578;0.3947;0.9071;0.991
1.8040;-0.0606;0.3960;0.9114;0.996
1.8060;-0.0635;0.3958;0.9129;0.997
1.8110;-0.0635;0.3952;0.9141;0.998
1.8160;-0.0633;0.3922;0.9146;0.997
1.8210;-0.0606;0.3894;0.9172;0.998
1.8300;-0.0561;0.3864;0.9182;0.998
1.8320;-0.0539;0.3848;0.9176;0.996
1.8360;-0.0500;0.3850;0.9154;0.994
1.8410;-0.0475;0.3847;0.9151;0.994
1.8510;-0.0429;0.3845;0.9198;0.998
1.8520;-0.0412;0.3809;0.9254;1.002
1.8570;-0.0383;0.3784;0.9342;1.009
1.9170;-0.0372;0.3745;0.9409;1.013
1.9220;-0.0367;0.3732;0.9525;1.024
1.9230;-0.0392;0.3701;0.9639;1.033
1.9250;-0.0401;0.3662;0.9746;1.042
1.9270;-0.0413;0.3680;0.9892;1.056
1.9290;-0.0435;0.3671;0.9971;1.063
1.9300;-0.0451;0.3664;1.0010;1.067
1.9310;-0.0462;0.3685;1.0007;1.067
1.9320;-0.0514;0.3710;0.9958;1.064
1.9330;-0.0543;0.3732;0.9866;1.056
1.9340;-0.0546;0.3795;0.9742;1.047
1.9350;-0.0545;0.3862;0.9567;1.033
1.9360;-0.0550;0.3927;0.9434;1.023
1.9370;-0.0554;0.3961;0.9308;1.013
1.9380;-0.0574;0.3979;0.9157;1.000
1.9390;-0.0570;0.3999;0.9037;0.990
1.9410;-0.0558;0.4026;0.8973;0.985
1.9460;-0.0543;0.4007;0.8884;0.976
1.9490;-0.0549;0.4027;0.8777;0.967
1.9540;-0.0519;0.4032;0.8656;0.956
1.9610;-0.0489;0.4013;0.8555;0.946
1.9660;-0.0479;0.3987;0.8518;0.942
1.9700;-0.0453;0.3949;0.8475;0.936
1.9760;-0.0486;0.3959;0.8502;0.939
1.9830;-0.0512;0.3950;0.8513;0.940
1.9840;-0.0559;0.3936;0.8559;0.944
1.9890;-0.0599;0.3925;0.8584;0.946
1.9970;-0.0639;0.3945;0.8596;0.948
1.9990;-0.0697;0.3982;0.8579;0.948
2.0030;-0.0721;0.4024;0.8578;0.950
2.0080;-0.0752;0.4053;0.8594;0.953
2.0200;-0.0760;0.4061;0.8625;0.956
2.0230;-0.0849;0.4062;0.8678;0.962
2.0240;-0.0887;0.4066;0.8743;0.968
2.0550;-0.0914;0.4020;0.8810;0.973
2.0760;-0.0965;0.4026;0.8893;0.981
2.0780;-0.0983;0.4019;0.8930;0.984
2.0790;-0.1013;0.4021;0.9001;0.991
2.0800;-0.1027;0.4023;0.9085;0.999
2.0810;-0.0991;0.3997;0.9154;1.004
2.0830;-0.0991;0.3997;0.9154;1.004
2.0840;-0.0990;0.3919;0.9159;1.001
2.0850;-0.0961;0.3900;0.9182;1.002
2.0870;-0.0955;0.3873;0.9121;0.995
2.0890;-0.0933;0.3837;0.9099;0.992
2.0900;-0.0878;0.3850;0.9030;0.986
2.0910;-0.0801;0.3878;0.8995;0.983
2.0990;-0.0728;0.3888;0.8932;0.977
2.1000;-0.0659;0.3886;0.8871;0.971
2.1030;-0.0585;0.3891;0.8861;0.970
2.1080;-0.0515;0.3896;0.8893;0.972
2.1130;-0.0458;0.3856;0.8846;0.966
2.1170;-0.0410;0.3810;0.8813;0.961
2.1220;-0.0333;0.3811;0.8785;0.958
2.1270;-0.0309;0.3808;0.8771;0.957
2.1410;-0.0248;0.3794;0.8765;0.955
2.1430;-0.0235;0.3831;0.8752;0.956
2.1450;-0.0230;0.3846;0.8789;0.960
2.2020;-0.0236;0.3883;0.8819;0.964
2.2030;-0.0224;0.3890;0.8892;0.971
2.2040;-0.0244;0.3892;0.8978;0.979
2.2050;-0.0277;0.3874;0.9102;0.990
2.2060;-0.0340;0.3857;0.9221;1.000
2.2070;-0.0366;0.3828;0.9279;1.004
2.2100;-0.0425;0.3796;0.9389;1.014
2.2110;-0.0458;0.3753;0.9461;1.019
2.2120;-0.0512;0.3770;0.9526;1.026
2.2130;-0.0572;0.3751;0.9551;1.028
2.2140;-0.0628;0.3769;0.9627;1.036
2.2150;-0.0683;0.3738;0.9654;1.037
2.2170;-0.0735;0.3687;0.9653;1.036
2.2180;-0.0799;0.3644;0.9675;1.037
2.2190;-0.0820;0.3627;0.9638;1.033
2.2240;-0.0856;0.3640;0.9564;1.027
2.2310;-0.0872;0.3646;0.9465;1.018
2.2320;-0.0890;0.3627;0.9358;1.008
2.2360;-0.0903;0.3639;0.9263;0.999
2.2410;-0.0878;0.3634;0.9131;0.987
2.2470;-0.0828;0.3630;0.9085;0.982
2.2510;-0.0834;0.3610;0.9007;0.974
2.2560;-0.0827;0.3568;0.8980;0.970
2.2610;-0.0803;0.3495;0.8999;0.969
2.2660;-0.0767;0.3423;0.8950;0.961
2.2730;-0.0754;0.3406;0.8958;0.961
2.2760;-0.0764;0.3412;0.8899;0.956
2.3010;-0.0769;0.3440;0.8955;0.962
2.3030;-0.0762;0.3454;0.8979;0.965
2.3050;-0.0764;0.3470;0.9022;0.970
2.3070;-0.0796;0.3469;0.9094;0.977
2.3160;-0.0821;0.3474;0.9113;0.979
2.3180;-0.0872;0.3503;0.9169;0.985
2.3200;-0.0895;0.3494;0.9209;0.989
2.3220;-0.0880;0.3484;0.9267;0.994
2.3310;-0.0894;0.3459;0.9246;0.991
2.3330;-0.0869;0.3459;0.9293;0.995
2.3350;-0.0837;0.3464;0.9282;0.994
2.3370;-0.0847;0.3484;0.9262;0.993
2.3580;-0.0848;0.3513;0.9269;0.995
2.3600;-0.0807;0.3539;0.9271;0.996
2.3620;-0.0767;0.3560;0.9292;0.998
2.3640;-0.0736;0.3581;0.9285;0.998
2.3650;-0.0702;0.3586;0.9362;1.005
2.3660;-0.0664;0.3587;0.9343;1.003
2.3710;-0.0618;0.3562;0.9364;1.004
2.3750;-0.0610;0.3557;0.9356;1.003
2.3840;-0.0582;0.3567;0.9321;1.000
2.3860;-0.0561;0.3591;0.9297;0.998
2.3910;-0.0512;0.3610;0.9286;0.998
2.3950;-0.0493;0.3609;0.9326;1.001
2.4000;-0.0474;0.3637;0.9301;1.000
2.4060;-0.0446;0.3647;0.9284;0.998
2.4110;-0.0419;0.3641;0.9301;1.000
2.4170;-0.0434;0.3629;0.9250;0.995
2.4190;-0.0384;0.3636;0.9278;0.997
2.4250;-0.0322;0.3666;0.9276;0.998
2.4600;-0.0283;0.3665;0.9212;0.992
2.4630;-0.0237;0.3679;0.9165;0.988
2.4660;-0.0239;0.3695;0.9197;0.991
2.4680;-0.0202;0.3689;0.9167;0.988
2.4710;-0.0212;0.3671;0.9165;0.988
2.4780;-0.0195;0.3717;0.9215;0.994
2.4800;-0.0162;0.3740;0.9295;1.002
2.4810;-0.0147;0.3738;0.9306;1.003
2.4820;-0.0192;0.3735;0.9379;1.010
2.4830;-0.0227;0.3709;0.9424;1.013
2.4840;-0.0260;0.3673;0.9502;1.019
2.4850;-0.0287;0.3622;0.9584;1.025
2.5260;-0.0332;0.3569;0.9700;1.034
2.5300;-0.0378;0.3514;0.9773;1.039
2.5340;-0.0456;0.3475;0.9877;1.048
2.5360;-0.0505;0.3414;0.9901;1.048
2.5390;-0.0505;0.3348;0.9961;1.052
2.5410;-0.0518;0.3314;0.9991;1.054
2.5430;-0.0552;0.3265;1.0029;1.056
2.5450;-0.0569;0.3224;1.0043;1.056
2.5730;-0.0578;0.3170;1.0028;1.053
2.5740;-0.0606;0.3147;1.0010;1.051
2.5750;-0.0595;0.3122;0.9952;1.045
2.5770;-0.0599;0.3127;0.9902;1.040
2.5780;-0.0601;0.3099;0.9837;1.033
2.5790;-0.0592;0.3088;0.9802;1.029
2.5800;-0.0593;0.3098;0.9726;1.022
2.5810;-0.0597;0.3070;0.9652;1.015
2.5820;-0.0577;0.3064;0.9557;1.005
2.5830;-0.0564;0.3040;0.9494;0.999
2.5840;-0.0564;0.3040;0.9494;0.999
2.5850;-0.0510;0.3017;0.9424;0.991
2.5890;-0.0476;0.3012;0.9367;0.985
2.5920;-0.0401;0.2966;0.9278;0.975
2.5990;-0.0378;0.2975;0.9187;0.966
2.6020;-0.0336;0.2959;0.9119;0.959
2.6080;-0.0316;0.2990;0.9049;0.954
2.6130;-0.0327;0.3044;0.8989;0.950
2.6330;-0.0294;0.3060;0.8973;0.948
2.6490;-0.0285;0.3079;0.8959;0.948
2.6510;-0.0268;0.3114;0.8918;0.945
2.6520;-0.0233;0.3152;0.8942;0.948
2.6530;-0.0228;0.3158;0.8991;0.953
2.6540;-0.0205;0.3125;0.9032;0.956
2.6550;-0.0203;0.3116;0.9058;0.958
2.6560;-0.0186;0.3097;0.9097;0.961
2.6580;-0.0186;0.3111;0.9135;0.965
2.6630;-0.0172;0.3131;0.9149;0.967
2.6940;-0.0187;0.3136;0.9196;0.972
2.6970;-0.0217;0.3127;0.9228;0.975
2.7010;-0.0263;0.3108;0.9292;0.980
2.7030;-0.0360;0.3134;0.9339;0.986
2.7060;-0.0429;0.3153;0.9416;0.994
2.7080;-0.0514;0.3174;0.9474;1.000
2.7110;-0.0560;0.3180;0.9540;1.007
2.7130;-0.0624;0.3212;0.9635;1.018
2.7160;-0.0676;0.3230;0.9653;1.020
2.7190;-0.0719;0.3270;0.9650;1.021
2.7210;-0.0771;0.3319;0.9623;1.021
2.7220;-0.0799;0.3416;0.9568;1.019
2.7270;-0.0768;0.3486;0.9521;1.017
2.7320;-0.0710;0.3577;0.9436;1.012
2.7470;-0.0647;0.3636;0.9356;1.006
2.7500;-0.0595;0.3661;0.9327;1.004
2.7510;-0.0554;0.3716;0.9261;0.999
2.7530;-0.0536;0.3745;0.9238;0.998
2.7900;-0.0495;0.3774;0.9265;1.002
