time;gFx;gFy;gFz;TgF
0.0040;-0.0486;-0.2723;0.8644;0.908
0.0040;-0.0461;-0.2739;0.8625;0.906
0.0050;-0.0439;-0.2690;0.8676;0.909
0.0050;-0.0383;-0.2650;0.8761;0.916
0.0110;-0.0290;-0.2627;0.8914;0.930
0.0140;-0.0217;-0.2662;0.9020;0.941
0.0200;-0.0153;-0.2676;0.9110;0.950
0.0240;-0.0094;-0.2675;0.9209;0.959
0.0290;-0.0053;-0.2726;0.9340;0.973
0.0340;-0.0021;-0.2709;0.9498;0.988
0.0390;0.0015;-0.2756;0.9662;1.005
0.0430;-0.0005;-0.2827;0.9667;1.007
0.0490;-0.0043;-0.2896;0.9817;1.024
0.0540;-0.0092;-0.2951;0.9904;1.033
0.0580;-0.0166;-0.2960;0.9933;1.037
0.0630;-0.0261;-0.2987;0.9992;1.043
0.0680;-0.0404;-0.2990;0.9992;1.044
0.0730;-0.0521;-0.2987;0.9874;1.033
0.0790;-0.0612;-0.2938;0.9866;1.031
0.0830;-0.0672;-0.2862;0.9814;1.024
0.0940;-0.0672;-0.2814;0.9653;1.008
0.0950;-0.0633;-0.2815;0.9528;0.996
0.0980;-0.0589;-0.2827;0.9471;0.990
0.1030;-0.0537;-0.2822;0.9308;0.974
0.1080;-0.0459;-0.2841;0.9109;0.955
0.1120;-0.0362;-0.2851;0.9033;0.948
0.1180;-0.0279;-0.2877;0.8972;0.943
0.1230;-0.0192;-0.2844;0.8968;0.941
0.1270;-0.0144;-0.2816;0.8982;0.941
0.1320;-0.0065;-0.2787;0.9003;0.942
0.1390;-0.0003;-0.2715;0.9061;0.946
0.1430;-0.0003;-0.2715;0.9061;0.946
0.1470;0.0032;-0.2683;0.9122;0.951
0.1530;0.0022;-0.2673;0.9146;0.953
0.1580;0.0029;-0.2680;0.9201;0.958
0.1620;0.0031;-0.2653;0.9314;0.968
0.1670;0.0020;-0.2617;0.9364;0.972
0.1720;-0.0027;-0.2629;0.9421;0.978
0.1780;-0.0240;-0.2729;0.9634;1.002
0.1820;-0.0240;-0.2729;0.9634;1.002
0.1870;-0.0319;-0.2786;0.9684;1.008
0.1920;-0.0374;-0.2788;0.9673;1.007
0.1970;-0.0390;-0.2796;0.9645;1.005
0.2020;-0.0395;-0.2824;0.9653;1.007
0.2070;-0.0338;-0.2891;0.9624;1.005
0.2110;-0.0290;-0.2940;0.9576;1.002
0.2170;-0.0242;-0.2938;0.9518;0.996
0.2230;-0.0136;-0.2946;0.9430;0.988
0.2260;-0.0045;-0.2945;0.9340;0.979
0.2320;0.0043;-0.3010;0.9276;0.975
0.2370;0.0100;-0.3015;0.9267;0.975
0.2410;0.0129;-0.3025;0.9272;0.975
0.2460;0.0142;-0.3024;0.9337;0.982
0.2510;0.0125;-0.3034;0.9373;0.985
0.2640;0.0106;-0.3046;0.9362;0.985
0.2660;0.0057;-0.3020;0.9433;0.990
0.2660;-0.0009;-0.2960;0.9438;0.989
0.2710;-0.0081;-0.2918;0.9428;0.987
0.2820;-0.0144;-0.2844;0.9433;0.985
0.2830;-0.0204;-0.2792;0.9469;0.987
0.2850;-0.0287;-0.2744;0.9530;0.992
0.2910;-0.0364;-0.2681;0.9558;0.993
0.2960;-0.0389;-0.2638;0.9557;0.992
0.3000;-0.0424;-0.2596;0.9604;0.996
0.3070;-0.0473;-0.2596;0.9636;0.999
0.3100;-0.0483;-0.2590;0.9641;0.999
0.3150;-0.0492;-0.2597;0.9639;0.999
0.3220;-0.0481;-0.2632;0.9629;0.999
0.3280;-0.0433;-0.2659;0.9651;1.002
0.3300;-0.0397;-0.2679;0.9574;0.995
0.3360;-0.0318;-0.2712;0.9552;0.993
0.3450;-0.0235;-0.2773;0.9533;0.993
0.3450;-0.0137;-0.2808;0.9486;0.989
0.3500;-0.0045;-0.2799;0.9436;0.984
0.3600;0.0068;-0.2825;0.9461;0.987
0.3610;0.0111;-0.2845;0.9414;0.983
0.3640;0.0114;-0.2901;0.9424;0.986
0.3690;0.0107;-0.2942;0.9439;0.989
0.3750;0.0098;-0.2989;0.9434;0.990
0.3790;0.0071;-0.3004;0.9430;0.990
0.3840;0.0036;-0.3021;0.9424;0.990
0.3990;-0.0016;-0.2988;0.9439;0.990
0.4000;-0.0057;-0.2946;0.9381;0.983
0.4010;-0.0127;-0.2927;0.9332;0.978
0.4060;-0.0188;-0.2905;0.9324;0.977
0.4090;-0.0213;-0.2822;0.9305;0.973
0.4150;-0.0247;-0.2758;0.9243;0.965
0.4200;-0.0308;-0.2715;0.9257;0.965
0.4260;-0.0317;-0.2674;0.9227;0.961
0.4290;-0.0318;-0.2660;0.9271;0.965
0.4340;-0.0352;-0.2679;0.9314;0.970
0.4410;-0.0357;-0.2730;0.9351;0.975
0.4440;-0.0319;-0.2806;0.9396;0.981
0.4480;-0.0327;-0.2866;0.9443;0.987
0.4550;-0.0299;-0.2987;0.9449;0.991
0.4580;-0.0281;-0.3078;0.9489;0.998
0.4640;-0.0283;-0.3153;0.9444;0.996
0.4680;-0.0280;-0.3226;0.9429;0.997
0.4740;-0.0280;-0.3247;0.9480;1.002
0.4780;-0.0313;-0.3251;0.9482;1.003
0.4830;-0.0305;-0.3227;0.9482;1.002
0.4880;-0.0278;-0.3172;0.9458;0.998
0.4940;-0.0232;-0.3118;0.9416;0.992
0.4980;-0.0208;-0.3070;0.9414;0.990
0.5030;-0.0225;-0.3054;0.9389;0.988
0.5140;-0.0212;-0.3010;0.9373;0.985
0.5150;-0.0246;-0.2984;0.9393;0.986
0.5180;-0.0253;-0.2956;0.9386;0.984
0.5230;-0.0301;-0.2935;0.9403;0.986
0.5280;-0.0325;-0.2920;0.9411;0.986
0.5360;-0.0359;-0.2873;0.9380;0.982
0.5390;-0.0409;-0.2824;0.9356;0.978
0.5430;-0.0455;-0.2782;0.9327;0.974
0.5480;-0.0455;-0.2782;0.9327;0.974
0.5530;-0.0450;-0.2706;0.9381;0.977
0.5620;-0.0421;-0.2650;0.9348;0.973
0.5630;-0.0394;-0.2601;0.9383;0.975
0.5670;-0.0377;-0.2578;0.9385;0.974
0.5760;-0.0366;-0.2603;0.9364;0.973
0.5770;-0.0338;-0.2639;0.9347;0.972
0.5820;-0.0268;-0.2679;0.9351;0.973
0.5870;-0.0247;-0.2744;0.9370;0.977
0.5930;-0.0216;-0.2836;0.9367;0.979
0.5970;-0.0211;-0.2924;0.9403;0.985
0.6230;-0.0193;-0.2980;0.9376;0.984
0.6240;-0.0250;-0.3054;0.9420;0.991
0.6240;-0.0329;-0.3056;0.9493;0.998
0.6250;-0.0398;-0.3055;0.9512;1.000
0.6260;-0.0429;-0.2993;0.9519;0.999
0.6300;-0.0451;-0.2957;0.9503;0.996
0.6330;-0.0410;-0.2847;0.9493;0.992
0.6370;-0.0347;-0.2760;0.9514;0.991
0.6420;-0.0298;-0.2700;0.9516;0.990
0.6470;-0.0288;-0.2641;0.9517;0.988
0.6520;-0.0288;-0.2657;0.9468;0.984
0.6740;-0.0322;-0.2690;0.9533;0.991
0.6740;-0.0362;-0.2749;0.9540;0.993
0.6750;-0.0410;-0.2786;0.9573;0.998
0.6760;-0.0435;-0.2805;0.9532;0.995
0.6770;-0.0462;-0.2866;0.9515;0.995
0.6810;-0.0479;-0.2894;0.9497;0.994
0.6870;-0.0443;-0.2935;0.9467;0.992
0.6920;-0.0411;-0.3020;0.9487;0.996
0.6950;-0.0395;-0.3084;0.9513;1.001
0.7000;-0.0383;-0.3149;0.9456;0.997
0.7060;-0.0324;-0.3228;0.9440;0.998
0.7120;-0.0236;-0.3238;0.9406;0.995
0.7150;-0.0181;-0.3260;0.9378;0.993
0.7200;-0.0130;-0.3234;0.9387;0.993
0.7260;-0.0122;-0.3222;0.9392;0.993
0.7300;-0.0148;-0.3187;0.9405;0.993
0.7350;-0.0164;-0.3131;0.9364;0.987
0.7430;-0.0203;-0.3056;0.9377;0.986
0.7460;-0.0246;-0.2965;0.9385;0.985
0.7510;-0.0246;-0.2863;0.9405;0.983
0.7550;-0.0268;-0.2759;0.9389;0.979
0.7610;-0.0285;-0.2670;0.9402;0.978
0.7650;-0.0287;-0.2596;0.9367;0.972
0.7700;-0.0286;-0.2584;0.9325;0.968
0.7760;-0.0233;-0.2588;0.9275;0.963
0.7800;-0.0203;-0.2595;0.9218;0.958
0.7850;-0.0192;-0.2655;0.9194;0.957
0.7900;-0.0214;-0.2733;0.9152;0.955
0.7990;-0.0209;-0.2815;0.9149;0.957
0.8000;-0.0206;-0.2830;0.9212;0.964
0.8050;-0.0235;-0.2888;0.9241;0.968
0.8140;-0.0261;-0.2918;0.9267;0.972
0.8150;-0.0276;-0.2972;0.9265;0.973
0.8200;-0.0297;-0.2999;0.9318;0.979
0.8260;-0.0314;-0.3014;0.9408;0.988
0.8300;-0.0301;-0.3029;0.9462;0.994
0.8340;-0.0299;-0.3049;0.9510;0.999
0.8390;-0.0286;-0.3060;0.9493;0.998
0.8440;-0.0292;-0.3089;0.9568;1.006
0.8490;-0.0317;-0.3108;0.9633;1.013
0.8540;-0.0286;-0.3127;0.9627;1.013
0.8590;-0.0292;-0.3116;0.9623;1.012
0.8640;-0.0318;-0.3101;0.9585;1.008
0.8690;-0.0353;-0.3057;0.9568;1.005
0.8740;-0.0391;-0.3003;0.9510;0.998
0.8790;-0.0404;-0.2919;0.9494;0.994
0.8840;-0.0415;-0.2822;0.9492;0.991
0.8890;-0.0446;-0.2731;0.9480;0.988
0.8940;-0.0442;-0.2640;0.9487;0.986
0.8990;-0.0435;-0.2569;0.9464;0.982
0.9030;-0.0428;-0.2537;0.9426;0.977
0.9090;-0.0399;-0.2520;0.9425;0.976
0.9130;-0.0380;-0.2533;0.9379;0.972
0.9180;-0.0365;-0.2553;0.9318;0.967
0.9230;-0.0385;-0.2623;0.9285;0.966
0.9280;-0.0384;-0.2667;0.9268;0.965
0.9330;-0.0375;-0.2665;0.9329;0.971
0.9400;-0.0374;-0.2703;0.9279;0.967
0.9500;-0.0415;-0.2695;0.9281;0.967
0.9510;-0.0445;-0.2722;0.9343;0.974
0.9530;-0.0445;-0.2722;0.9343;0.974
0.9690;-0.0437;-0.2775;0.9361;0.977
0.9690;-0.0404;-0.2791;0.9383;0.980
0.9700;-0.0357;-0.2827;0.9438;0.986
0.9730;-0.0360;-0.2841;0.9480;0.990
0.9780;-0.0373;-0.2893;0.9508;0.995
0.9820;-0.0368;-0.2914;0.9538;0.998
0.9870;-0.0341;-0.2923;0.9586;1.003
0.9920;-0.0314;-0.2921;0.9618;1.006
0.9970;-0.0268;-0.2941;0.9622;1.007
1.0020;-0.0266;-0.2951;0.9599;1.005
1.0070;-0.0253;-0.2935;0.9582;1.002
1.0120;-0.0235;-0.2907;0.9562;1.000
1.0180;-0.0202;-0.2871;0.9538;0.996
1.0220;-0.0199;-0.2838;0.9508;0.992
1.0280;-0.0175;-0.2789;0.9453;0.986
1.0320;-0.0123;-0.2753;0.9460;0.985
1.0380;-0.0157;-0.2747;0.9381;0.978
1.0450;-0.0175;-0.2759;0.9338;0.974
1.0480;-0.0216;-0.2758;0.9282;0.969
1.0520;-0.0252;-0.2792;0.9286;0.970
1.0560;-0.0294;-0.2828;0.9321;0.975
1.0620;-0.0275;-0.2902;0.9320;0.976
1.0670;-0.0279;-0.2947;0.9331;0.979
1.0710;-0.0240;-0.2984;0.9354;0.982
1.0840;-0.0238;-0.3019;0.9333;0.981
1.0850;-0.0192;-0.3051;0.9352;0.984
1.0860;-0.0166;-0.3041;0.9367;0.985
1.0920;-0.0148;-0.3040;0.9405;0.989
1.1020;-0.0091;-0.3004;0.9414;0.988
1.1030;-0.0079;-0.2976;0.9454;0.991
1.1060;-0.0054;-0.2954;0.9422;0.987
1.1130;-0.0044;-0.2918;0.9431;0.987
1.1160;-0.0067;-0.2899;0.9484;0.992
1.1210;-0.0104;-0.2855;0.9509;0.993
1.1280;-0.0140;-0.2834;0.9533;0.995
1.1300;-0.0174;-0.2816;0.9595;1.000
1.1360;-0.0198;-0.2794;0.9551;0.995
1.1400;-0.0219;-0.2801;0.9496;0.990
1.1460;-0.0247;-0.2809;0.9483;0.989
1.1500;-0.0246;-0.2828;0.9442;0.986
1.1550;-0.0213;-0.2838;0.9455;0.987
1.1600;-0.0206;-0.2847;0.9437;0.986
1.1650;-0.0207;-0.2875;0.9424;0.985
1.1700;-0.0224;-0.2877;0.9414;0.985
1.1750;-0.0247;-0.2875;0.9378;0.981
1.1800;-0.0227;-0.2895;0.9420;0.986
1.1850;-0.0274;-0.2893;0.9434;0.987
1.1900;-0.0285;-0.2908;0.9477;0.992
1.1950;-0.0283;-0.2923;0.9420;0.987
1.2000;-0.0249;-0.2924;0.9409;0.986
1.2050;-0.0200;-0.2925;0.9407;0.985
1.2120;-0.0180;-0.2925;0.9370;0.982
1.2150;-0.0130;-0.2934;0.9368;0.982
1.2190;-0.0129;-0.2920;0.9374;0.982
1.2250;-0.0119;-0.2897;0.9338;0.978
1.2370;-0.0099;-0.2853;0.9376;0.980
1.2380;-0.0076;-0.2822;0.9366;0.978
1.2400;-0.0086;-0.2821;0.9340;0.976
1.2480;-0.0074;-0.2826;0.9379;0.980
1.2500;-0.0095;-0.2793;0.9424;0.983
1.2550;-0.0155;-0.2792;0.9452;0.986
1.2590;-0.0222;-0.2815;0.9487;0.990
1.2650;-0.0284;-0.2802;0.9525;0.993
1.2690;-0.0310;-0.2823;0.9530;0.994
1.2750;-0.0333;-0.2830;0.9507;0.992
1.2790;-0.0326;-0.2813;0.9513;0.993
1.2840;-0.0362;-0.2800;0.9540;0.995
1.2890;-0.0375;-0.2800;0.9551;0.996
1.2960;-0.0399;-0.2784;0.9567;0.997
1.2980;-0.0376;-0.2777;0.9526;0.993
1.3040;-0.0385;-0.2802;0.9478;0.989
1.3080;-0.0354;-0.2791;0.9419;0.983
1.3140;-0.0306;-0.2795;0.9361;0.977
1.3180;-0.0311;-0.2844;0.9373;0.980
1.3240;-0.0304;-0.2869;0.9417;0.985
1.3290;-0.0344;-0.2902;0.9418;0.986
1.3330;-0.0344;-0.2910;0.9435;0.988
1.3380;-0.0348;-0.2904;0.9424;0.987
1.3450;-0.0310;-0.2873;0.9454;0.989
1.3480;-0.0267;-0.2828;0.9455;0.987
1.3530;-0.0241;-0.2770;0.9454;0.985
1.3580;-0.0224;-0.2722;0.9414;0.980
1.3630;-0.0224;-0.2722;0.9414;0.980
1.3670;-0.0206;-0.2698;0.9396;0.978
1.3730;-0.0240;-0.2678;0.9380;0.976
1.3920;-0.0246;-0.2663;0.9365;0.974
1.3930;-0.0261;-0.2650;0.9332;0.970
1.3940;-0.0272;-0.2675;0.9350;0.973
1.3950;-0.0260;-0.2659;0.9365;0.974
1.3980;-0.0247;-0.2689;0.9386;0.977
1.4030;-0.0234;-0.2738;0.9386;0.978
1.4070;-0.0203;-0.2770;0.9384;0.979
1.4120;-0.0166;-0.2804;0.9358;0.977
1.4180;-0.0114;-0.2869;0.9397;0.983
1.4240;-0.0083;-0.2899;0.9439;0.987
1.4280;-0.0107;-0.2965;0.9461;0.992
1.4330;-0.0111;-0.2995;0.9453;0.992
1.4370;-0.0155;-0.3017;0.9431;0.990
1.4420;-0.0170;-0.3010;0.9482;0.995
1.4480;-0.0229;-0.3001;0.9504;0.997
1.4520;-0.0275;-0.2998;0.9533;1.000
1.4570;-0.0323;-0.2976;0.9513;0.997
1.4640;-0.0344;-0.2952;0.9566;1.002
1.4670;-0.0322;-0.2910;0.9595;1.003
1.4720;-0.0299;-0.2858;0.9627;1.005
1.4770;-0.0321;-0.2825;0.9613;1.002
1.4820;-0.0350;-0.2806;0.9536;0.995
1.4860;-0.0340;-0.2752;0.9480;0.988
1.4910;-0.0340;-0.2734;0.9516;0.991
1.5060;-0.0345;-0.2719;0.9508;0.990
1.5060;-0.0333;-0.2706;0.9508;0.989
1.5070;-0.0326;-0.2693;0.9494;0.987
1.5120;-0.0284;-0.2733;0.9459;0.985
1.5160;-0.0255;-0.2785;0.9431;0.984
1.5220;-0.0211;-0.2808;0.9374;0.979
1.5260;-0.0158;-0.2882;0.9336;0.977
1.5320;-0.0121;-0.2921;0.9306;0.975
1.5360;-0.0087;-0.2963;0.9254;0.972
1.5410;-0.0036;-0.2959;0.9279;0.974
1.5460;-0.0047;-0.2978;0.9290;0.976
1.5510;-0.0065;-0.2994;0.9300;0.977
1.5550;-0.0125;-0.2973;0.9342;0.980
1.5600;-0.0144;-0.2970;0.9325;0.979
1.5670;-0.0225;-0.2956;0.9361;0.982
1.5720;-0.0274;-0.2907;0.9416;0.986
1.5770;-0.0303;-0.2868;0.9474;0.990
1.5820;-0.0350;-0.2814;0.9480;0.990
1.5850;-0.0363;-0.2789;0.9460;0.987
1.6120;-0.0368;-0.2723;0.9430;0.982
1.6120;-0.0358;-0.2662;0.9395;0.977
1.6130;-0.0366;-0.2621;0.9391;0.976
1.6140;-0.0358;-0.2590;0.9408;0.976
1.6150;-0.0349;-0.2572;0.9446;0.980
1.6160;-0.0324;-0.2597;0.9458;0.981
1.6220;-0.0325;-0.2601;0.9453;0.981
1.6250;-0.0323;-0.2649;0.9446;0.982
1.6310;-0.0313;-0.2704;0.9416;0.980
1.6360;-0.0288;-0.2783;0.9430;0.984
1.6410;-0.0274;-0.2855;0.9427;0.985
1.6450;-0.0239;-0.2902;0.9443;0.988
1.6560;-0.0169;-0.2915;0.9417;0.986
1.6560;-0.0151;-0.2920;0.9405;0.985
1.6600;-0.0137;-0.2912;0.9360;0.980
1.6650;-0.0106;-0.2918;0.9375;0.982
1.6710;-0.0123;-0.2904;0.9411;0.985
1.6750;-0.0120;-0.2871;0.9415;0.984
1.6810;-0.0141;-0.2825;0.9450;0.986
1.6840;-0.0141;-0.2805;0.9468;0.988
1.6890;-0.0136;-0.2794;0.9475;0.988
1.6960;-0.0133;-0.2774;0.9501;0.990
1.7000;-0.0153;-0.2808;0.9482;0.989
1.7040;-0.0194;-0.2813;0.9524;0.993
1.7090;-0.0209;-0.2836;0.9556;0.997
1.7140;-0.0178;-0.2817;0.9529;0.994
1.7190;-0.0184;-0.2819;0.9500;0.991
1.7240;-0.0167;-0.2849;0.9496;0.992
1.7280;-0.0172;-0.2869;0.9479;0.991
1.7340;-0.0158;-0.2878;0.9448;0.988
1.7400;-0.0112;-0.2893;0.9450;0.988
1.7440;-0.0089;-0.2896;0.9468;0.990
1.7490;-0.0078;-0.2906;0.9441;0.988
1.7540;-0.0079;-0.2925;0.9447;0.989
1.7600;-0.0087;-0.2915;0.9453;0.989
1.7660;-0.0073;-0.2913;0.9419;0.986
1.7690;-0.0084;-0.2859;0.9427;0.985
1.7730;-0.0082;-0.2800;0.9398;0.981
1.7800;-0.0072;-0.2761;0.9430;0.983
1.7830;-0.0072;-0.2761;0.9430;0.983
1.7880;-0.0077;-0.2714;0.9428;0.981
1.7940;-0.0083;-0.2715;0.9420;0.980
1.8070;-0.0112;-0.2703;0.9424;0.980
1.8070;-0.0150;-0.2725;0.9457;0.984
1.8080;-0.0193;-0.2759;0.9450;0.985
1.8130;-0.0222;-0.2784;0.9465;0.987
1.8220;-0.0249;-0.2784;0.9455;0.986
1.8230;-0.0254;-0.2819;0.9460;0.987
1.8280;-0.0244;-0.2800;0.9410;0.982
1.8360;-0.0251;-0.2755;0.9404;0.980
1.8380;-0.0226;-0.2699;0.9423;0.980
1.8430;-0.0245;-0.2673;0.9469;0.984
1.8520;-0.0230;-0.2655;0.9450;0.982
1.8520;-0.0277;-0.2621;0.9497;0.986
1.8570;-0.0248;-0.2626;0.9555;0.991
1.8620;-0.0184;-0.2612;0.9478;0.983
1.8670;-0.0107;-0.2615;0.9439;0.979
1.8720;-0.0095;-0.2613;0.9449;0.980
1.8780;-0.0083;-0.2639;0.9471;0.983
1.8820;-0.0031;-0.2668;0.9427;0.980
1.8880;-0.0016;-0.2722;0.9443;0.983
1.8920;-0.0013;-0.2771;0.9466;0.986
1.8990;-0.0028;-0.2841;0.9496;0.991
1.9020;-0.0054;-0.2908;0.9530;0.996
1.9080;-0.0120;-0.2974;0.9571;1.002
1.9120;-0.0133;-0.2999;0.9551;1.001
1.9170;-0.0138;-0.3017;0.9559;1.002
1.9210;-0.0186;-0.3037;0.9565;1.004
1.9270;-0.0264;-0.3002;0.9576;1.004
1.9410;-0.0330;-0.2957;0.9569;1.002
1.9420;-0.0344;-0.2907;0.9589;1.003
1.9430;-0.0374;-0.2839;0.9569;0.999
1.9460;-0.0390;-0.2759;0.9517;0.992
1.9530;-0.0377;-0.2693;0.9483;0.987
1.9580;-0.0366;-0.2634;0.9449;0.982
1.9620;-0.0336;-0.2611;0.9421;0.978
1.9660;-0.0335;-0.2573;0.9420;0.977
1.9700;-0.0328;-0.2574;0.9395;0.975
1.9760;-0.0303;-0.2602;0.9411;0.977
1.9810;-0.0239;-0.2609;0.9378;0.974
1.9860;-0.0199;-0.2642;0.9334;0.970
1.9920;-0.0193;-0.2644;0.9395;0.976
1.9970;-0.0170;-0.2679;0.9378;0.976
2.0010;-0.0144;-0.2704;0.9380;0.976
2.0070;-0.0129;-0.2741;0.9364;0.976
2.0110;-0.0126;-0.2778;0.9381;0.978
2.0180;-0.0128;-0.2769;0.9369;0.977
2.0210;-0.0158;-0.2803;0.9347;0.976
2.0260;-0.0178;-0.2792;0.9401;0.981
2.0310;-0.0197;-0.2802;0.9431;0.984
2.0350;-0.0212;-0.2799;0.9436;0.984
2.0400;-0.0242;-0.2794;0.9411;0.982
2.0450;-0.0238;-0.2822;0.9402;0.982
2.0610;-0.0265;-0.2830;0.9433;0.985
2.0620;-0.0273;-0.2852;0.9451;0.988
2.0620;-0.0250;-0.2878;0.9422;0.985
2.0780;-0.0203;-0.2921;0.9429;0.987
2.0790;-0.0197;-0.2952;0.9460;0.991
2.0790;-0.0173;-0.3030;0.9471;0.995
2.0800;-0.0167;-0.3072;0.9471;0.996
2.0890;-0.0155;-0.3062;0.9545;1.003
2.0900;-0.0138;-0.3046;0.9539;1.001
2.0960;-0.0129;-0.3015;0.9560;1.003
2.1030;-0.0112;-0.2964;0.9500;0.995
2.1050;-0.0084;-0.2888;0.9469;0.990
2.1090;-0.0102;-0.2819;0.9422;0.983
2.1150;-0.0128;-0.2747;0.9438;0.983
2.1190;-0.0150;-0.2693;0.9424;0.980
2.1250;-0.0151;-0.2682;0.9458;0.983
2.1300;-0.0159;-0.2664;0.9423;0.979
2.1350;-0.0165;-0.2641;0.9384;0.975
2.1390;-0.0154;-0.2662;0.9392;0.976
2.1450;-0.0188;-0.2686;0.9405;0.978
2.1520;-0.0215;-0.2719;0.9421;0.981
2.1550;-0.0221;-0.2745;0.9441;0.983
2.1600;-0.0188;-0.2747;0.9389;0.978
2.1640;-0.0147;-0.2758;0.9377;0.978
2.1700;-0.0119;-0.2762;0.9370;0.977
2.1750;-0.0126;-0.2749;0.9367;0.976
2.1790;-0.0131;-0.2754;0.9393;0.979
2.1850;-0.0136;-0.2772;0.9425;0.982
2.1900;-0.0174;-0.2780;0.9431;0.983
2.1930;-0.0222;-0.2803;0.9478;0.989
2.1980;-0.0222;-0.2803;0.9478;0.989
2.2050;-0.0290;-0.2778;0.9536;0.994
2.2090;-0.0326;-0.2774;0.9598;1.000
2.2140;-0.0338;-0.2742;0.9645;1.003
2.2240;-0.0338;-0.2729;0.9645;1.003
2.2250;-0.0291;-0.2717;0.9643;1.002
2.2280;-0.0279;-0.2728;0.9646;1.003
2.2360;-0.0260;-0.2741;0.9624;1.001
2.2380;-0.0290;-0.2761;0.9621;1.001
2.2430;-0.0297;-0.2784;0.9601;1.000
2.2480;-0.0300;-0.2808;0.9612;1.002
2.2540;-0.0300;-0.2778;0.9607;1.001
2.2590;-0.0260;-0.2791;0.9544;0.995
2.2630;-0.0206;-0.2734;0.9493;0.988
2.2680;-0.0157;-0.2701;0.9411;0.979
2.2740;-0.0106;-0.2678;0.9331;0.971
2.2780;-0.0094;-0.2681;0.9259;0.964
2.2850;-0.0089;-0.2639;0.9223;0.959
2.2880;-0.0044;-0.2625;0.9201;0.957
2.2930;-0.0020;-0.2620;0.9204;0.957
2.2970;-0.0026;-0.2640;0.9237;0.961
2.3020;-0.0031;-0.2672;0.9290;0.967
2.3080;-0.0056;-0.2687;0.9319;0.970
2.3130;-0.0102;-0.2754;0.9369;0.977
2.3180;-0.0156;-0.2811;0.9420;0.983
2.3220;-0.0220;-0.2824;0.9511;0.992
2.3280;-0.0255;-0.2858;0.9565;0.999
2.3320;-0.0241;-0.2857;0.9582;1.000
2.3370;-0.0240;-0.2845;0.9558;0.998
2.3410;-0.0219;-0.2846;0.9554;0.997
2.3470;-0.0212;-0.2867;0.9552;0.998
2.3600;-0.0182;-0.2872;0.9581;1.000
2.3610;-0.0148;-0.2900;0.9584;1.001
2.3620;-0.0101;-0.2905;0.9572;1.000
2.3680;-0.0075;-0.2913;0.9548;0.998
2.3790;-0.0071;-0.2911;0.9525;0.996
2.3810;-0.0043;-0.2908;0.9522;0.996
2.3810;-0.0076;-0.2886;0.9512;0.994
2.3880;-0.0085;-0.2888;0.9512;0.994
2.3920;-0.0111;-0.2888;0.9502;0.993
2.3970;-0.0157;-0.2845;0.9508;0.993
2.4040;-0.0166;-0.2798;0.9450;0.986
2.4050;-0.0184;-0.2770;0.9422;0.982
2.4100;-0.0180;-0.2736;0.9399;0.979
2.4160;-0.0173;-0.2699;0.9384;0.977
2.4210;-0.0169;-0.2690;0.9375;0.975
2.4270;-0.0155;-0.2707;0.9307;0.969
2.4320;-0.0128;-0.2708;0.9315;0.970
2.4370;-0.0122;-0.2692;0.9285;0.967
2.4420;-0.0113;-0.2713;0.9279;0.967
2.4460;-0.0156;-0.2736;0.9322;0.972
2.4540;-0.0167;-0.2736;0.9375;0.977
2.4550;-0.0180;-0.2750;0.9406;0.980
2.4600;-0.0184;-0.2757;0.9432;0.983
2.4690;-0.0208;-0.2766;0.9495;0.989
2.4730;-0.0237;-0.2773;0.9511;0.991
2.4750;-0.0261;-0.2785;0.9558;0.996
2.4800;-0.0271;-0.2789;0.9527;0.993
2.4970;-0.0263;-0.2761;0.9491;0.989
2.4970;-0.0206;-0.2747;0.9471;0.986
2.4980;-0.0166;-0.2739;0.9453;0.984
2.5010;-0.0135;-0.2697;0.9413;0.979
2.5140;-0.0083;-0.2696;0.9408;0.979
2.5150;-0.0084;-0.2685;0.9383;0.976
2.5150;-0.0122;-0.2690;0.9427;0.980
2.5210;-0.0136;-0.2675;0.9430;0.980
2.5260;-0.0183;-0.2703;0.9419;0.980
2.5290;-0.0187;-0.2682;0.9416;0.979
2.5340;-0.0220;-0.2652;0.9431;0.980
2.5390;-0.0226;-0.2624;0.9465;0.982
2.5440;-0.0223;-0.2623;0.9535;0.989
2.5490;-0.0209;-0.2633;0.9527;0.989
2.5550;-0.0218;-0.2666;0.9514;0.988
2.5590;-0.0219;-0.2739;0.9526;0.991
2.5640;-0.0227;-0.2836;0.9543;0.996
2.5710;-0.0209;-0.2886;0.9555;0.998
2.5750;-0.0180;-0.2920;0.9552;0.999
2.5800;-0.0188;-0.2941;0.9558;1.000
2.5840;-0.0182;-0.2929;0.9565;1.000
2.5900;-0.0200;-0.2912;0.9607;1.004
2.5950;-0.0207;-0.2874;0.9602;1.002
2.6000;-0.0251;-0.2836;0.9599;1.001
2.6050;-0.0257;-0.2738;0.9600;0.999
2.6080;-0.0227;-0.2644;0.9545;0.991
2.6140;-0.0209;-0.2585;0.9504;0.985
2.6210;-0.0209;-0.2585;0.9504;0.985
2.6240;-0.0209;-0.2511;0.9439;0.977
2.6290;-0.0204;-0.2479;0.9386;0.971
2.6330;-0.0184;-0.2478;0.9334;0.966
2.6570;-0.0194;-0.2477;0.9331;0.966
2.6580;-0.0161;-0.2499;0.9344;0.967
