time,gFx,gFy,gFz,TgF
0.3980;-0.1451;-0.1959;0.6775;0.720
0.4410;-0.0769;-0.1620;0.6634;0.687
0.4420;-0.0167;-0.1817;0.6859;0.710
0.4440;0.0370;-0.2159;0.6701;0.705
0.4450;0.0765;-0.2398;0.7061;0.750
0.4540;0.1082;-0.2619;0.7360;0.789
0.4550;0.1082;-0.2619;0.7360;0.789
0.4640;0.1531;-0.2839;0.7527;0.819
0.4740;0.2011;-0.3180;0.7523;0.841
0.4840;0.2314;-0.3577;0.7572;0.869
0.4940;0.2640;-0.3858;0.7594;0.892
0.5040;0.2965;-0.4142;0.7571;0.913
0.5310;0.3288;-0.4399;0.7546;0.933
0.5330;0.3721;-0.4751;0.7482;0.961
0.5340;0.4040;-0.5193;0.7326;0.985
0.5830;0.4365;-0.5529;0.7216;1.008
0.5880;0.4590;-0.5752;0.7053;1.019
0.5920;0.4671;-0.5949;0.6881;1.022
0.5980;0.4715;-0.6080;0.6616;1.015
0.6010;0.4864;-0.6196;0.6383;1.014
0.6050;0.5126;-0.6335;0.6108;1.018
0.6070;0.5301;-0.6510;0.5846;1.023
0.6360;0.5297;-0.6595;0.5573;1.013
0.6380;0.4906;-0.6555;0.5327;0.977
0.6390;0.4348;-0.6577;0.5262;0.948
0.6490;0.4372;-0.6958;0.4947;0.959
0.6560;0.4768;-0.7466;0.4622;0.999
0.6800;0.4866;-0.7765;0.4396;1.016
0.6820;0.4817;-0.7918;0.4201;1.018
0.6860;0.4682;-0.7980;0.4001;1.008
0.6930;0.4463;-0.8037;0.3819;0.995
0.7440;0.4449;-0.8186;0.3485;0.995
0.7460;0.4560;-0.8339;0.3184;1.002
0.7470;0.4615;-0.8376;0.2988;1.002
0.7530;0.4938;-0.7595;0.2712;0.946
0.7550;0.5010;-0.7409;0.2401;0.926
0.7560;0.4743;-0.8586;0.2413;1.010
0.7700;0.4543;-1.0035;0.2508;1.130
0.7780;0.4554;-1.0538;0.2091;1.167
0.7840;0.4645;-1.0434;0.1895;1.158
0.7940;0.4335;-0.9890;0.2175;1.102
0.8080;0.3639;-0.9322;0.2455;1.030
0.8150;0.2962;-0.9370;0.2272;1.009
0.8430;0.2961;-0.9847;0.1535;1.040
0.8440;0.3256;-1.0663;0.0778;1.118
0.8470;0.3371;-1.1311;0.0343;1.181
0.8570;0.3411;-1.1204;0.0153;1.171
0.8660;0.3719;-1.0847;-0.0063;1.147
0.8810;0.3880;-1.0822;-0.0426;1.150
0.8870;0.3703;-1.0824;-0.0723;1.146
0.8950;0.3334;-1.0735;-0.0964;1.128
0.9040;0.2883;-1.0675;-0.1138;1.112
0.9160;0.2470;-1.0576;-0.1399;1.095
0.9250;0.2195;-1.0415;-0.1723;1.078
0.9350;0.1995;-1.0445;-0.2125;1.084
0.9930;0.1843;-1.0444;-0.2562;1.091
0.9980;0.1843;-1.0444;-0.2562;1.091
0.9990;0.1599;-1.0246;-0.2885;1.076
1.0010;0.1183;-1.0050;-0.3012;1.056
1.0020;0.0758;-0.9882;-0.3213;1.042
1.0030;0.0522;-0.9771;-0.3567;1.042
1.0150;0.0448;-0.9618;-0.3792;1.035
1.0160;0.0453;-0.9423;-0.4044;1.026
1.0340;0.0404;-0.9161;-0.4451;1.019
1.0360;0.0309;-0.8735;-0.4721;0.993
1.0440;0.0218;-0.8218;-0.4873;0.956
1.0540;0.0125;-0.7748;-0.5023;0.923
1.0860;0.0057;-0.7350;-0.5233;0.902
1.0880;0.0033;-0.7018;-0.5356;0.883
1.0890;0.0075;-0.6864;-0.5515;0.881
1.0980;0.0078;-0.6748;-0.5629;0.879
1.1280;-0.0017;-0.6684;-0.5838;0.887
1.1300;-0.0126;-0.6616;-0.6271;0.912
1.1320;-0.0250;-0.6447;-0.6561;0.920
1.1370;-0.0492;-0.6279;-0.6653;0.916
1.1440;-0.0517;-0.6153;-0.6818;0.920
1.1540;-0.0489;-0.5958;-0.7075;0.926
1.1650;-0.0592;-0.5854;-0.7061;0.919
1.1750;-0.0748;-0.5825;-0.6855;0.903
1.1870;-0.0775;-0.5782;-0.6743;0.892
1.1950;-0.0776;-0.5749;-0.7032;0.912
1.2050;-0.0787;-0.5499;-0.7458;0.930
1.2420;-0.0784;-0.5155;-0.7770;0.936
1.2440;-0.0944;-0.4821;-0.8026;0.941
1.2460;-0.1019;-0.4658;-0.8371;0.963
1.2470;-0.1119;-0.4587;-0.8624;0.983
1.2550;-0.1205;-0.4587;-0.8743;0.995
1.3010;-0.1258;-0.4549;-0.8738;0.993
1.3050;-0.1364;-0.4459;-0.8667;0.984
1.3070;-0.1436;-0.4378;-0.8865;0.999
1.3080;-0.1415;-0.4244;-0.9218;1.025
1.3100;-0.1439;-0.4175;-0.9489;1.047
1.3210;-0.1501;-0.4366;-0.9599;1.065
1.3250;-0.1570;-0.4582;-0.9656;1.080
1.3340;-0.1606;-0.4783;-0.9515;1.077
1.3440;-0.1636;-0.4986;-0.9387;1.075
1.3730;-0.1634;-0.5123;-0.9345;1.078
1.3740;-0.1641;-0.5245;-0.9420;1.091
1.3750;-0.1647;-0.5406;-0.9591;1.113
1.4050;-0.1611;-0.5511;-0.9788;1.135
1.4070;-0.1592;-0.5665;-0.9888;1.151
1.4090;-0.1563;-0.5810;-0.9897;1.158
1.4160;-0.1494;-0.5879;-0.9788;1.151
1.4260;-0.1439;-0.5829;-0.9673;1.139
1.4460;-0.1469;-0.5807;-0.9478;1.121
1.4480;-0.1469;-0.5807;-0.9478;1.121
1.4540;-0.1451;-0.5709;-0.9290;1.100
1.4660;-0.1313;-0.5452;-0.9235;1.080
1.4740;-0.1221;-0.5104;-0.9188;1.058
1.4870;-0.1273;-0.4815;-0.9095;1.037
1.4950;-0.1327;-0.4591;-0.9134;1.031
1.5300;-0.1430;-0.4446;-0.9276;1.039
1.5360;-0.1468;-0.4281;-0.9466;1.049
1.5380;-0.1475;-0.4032;-0.9610;1.053
1.5390;-0.1452;-0.3830;-0.9687;1.052
1.5550;-0.1389;-0.3636;-0.9751;1.050
1.5560;-0.1309;-0.3489;-0.9747;1.044
1.5640;-0.1242;-0.3393;-0.9679;1.033
1.5740;-0.1212;-0.3389;-0.9598;1.025
1.5840;-0.1154;-0.3369;-0.9519;1.016
1.5960;-0.1104;-0.3362;-0.9423;1.007
1.6080;-0.1066;-0.3385;-0.9317;0.997
1.6200;-0.1007;-0.3408;-0.9286;0.994
1.6300;-0.0955;-0.3437;-0.9251;0.991
1.6370;-0.0913;-0.3459;-0.9177;0.985
1.6450;-0.0929;-0.3482;-0.9135;0.982
1.6740;-0.0935;-0.3551;-0.9149;0.986
1.6950;-0.0950;-0.3622;-0.9179;0.991
1.6960;-0.0968;-0.3720;-0.9143;0.992
1.6980;-0.1002;-0.3817;-0.9081;0.990
1.6990;-0.0996;-0.3811;-0.9052;0.987
1.7170;-0.0878;-0.3741;-0.9118;0.989
1.7330;-0.0826;-0.3666;-0.9091;0.984
1.7340;-0.0786;-0.3570;-0.9081;0.979
1.7420;-0.0767;-0.3443;-0.9160;0.982
1.7500;-0.0825;-0.3301;-0.9266;0.987
1.7560;-0.0890;-0.3177;-0.9337;0.990
1.7680;-0.0931;-0.3010;-0.9396;0.991
1.7750;-0.0975;-0.2848;-0.9429;0.990
1.7930;-0.0924;-0.2767;-0.9427;0.987
1.7940;-0.0861;-0.2706;-0.9472;0.989
1.8260;-0.0817;-0.2620;-0.9446;0.984
1.8270;-0.0851;-0.2580;-0.9430;0.981
1.8310;-0.0894;-0.2566;-0.9414;0.980
1.8370;-0.0948;-0.2564;-0.9403;0.979
1.8480;-0.0975;-0.2601;-0.9408;0.981
1.8540;-0.0971;-0.2609;-0.9514;0.991
1.8670;-0.0908;-0.2574;-0.9633;1.001
1.8770;-0.0809;-0.2532;-0.9690;1.005
1.8860;-0.0748;-0.2549;-0.9747;1.010
1.8970;-0.0719;-0.2543;-0.9725;1.008
1.9070;-0.0730;-0.2599;-0.9684;1.005
1.9380;-0.0739;-0.2695;-0.9626;1.002
1.9400;-0.0753;-0.2828;-0.9551;0.999
1.9410;-0.0753;-0.2828;-0.9551;0.999
1.9480;-0.0781;-0.2970;-0.9469;0.995
1.9550;-0.0781;-0.2929;-0.9507;0.998
1.9700;-0.0749;-0.2769;-0.9606;1.003
1.9740;-0.0699;-0.2640;-0.9735;1.011
1.9850;-0.0676;-0.2575;-0.9824;1.018
1.9960;-0.0669;-0.2526;-0.9819;1.016
2.0050;-0.0665;-0.2502;-0.9759;1.010
2.0150;-0.0714;-0.2493;-0.9697;1.004
2.0260;-0.0781;-0.2462;-0.9652;0.999
2.0350;-0.0820;-0.2396;-0.9675;1.000
2.0470;-0.0836;-0.2262;-0.9676;0.997
2.0700;-0.0821;-0.2144;-0.9599;0.987
2.0720;-0.0793;-0.2075;-0.9485;0.974
2.0900;-0.0736;-0.1999;-0.9460;0.970
2.0920;-0.0636;-0.1931;-0.9449;0.967
2.1130;-0.0511;-0.1865;-0.9497;0.969
2.1150;-0.0492;-0.1926;-0.9528;0.973
2.1170;-0.0558;-0.1970;-0.9543;0.976
2.1250;-0.0545;-0.1945;-0.9612;0.982
2.1350;-0.0465;-0.1893;-0.9671;0.987
2.1490;-0.0183;-0.1788;-0.9747;0.991
2.1550;0.0067;-0.1825;-0.9775;0.994
2.1650;0.0134;-0.2069;-0.9740;0.996
2.1750;0.0254;-0.2281;-0.9708;0.998
2.1850;0.0309;-0.2284;-0.9736;1.001
2.1950;0.0440;-0.2145;-0.9733;0.998
2.2190;0.0476;-0.1940;-0.9719;0.992
2.2240;0.0182;-0.1957;-0.9736;0.993
2.2250;-0.0177;-0.2066;-0.9764;0.998
2.2680;-0.0485;-0.2103;-0.9745;0.998
2.2690;-0.0689;-0.1953;-0.9724;0.994
2.2700;-0.0593;-0.1642;-0.9706;0.986
2.2710;-0.0424;-0.1213;-0.9769;0.985
2.2830;-0.0868;-0.0384;-0.9375;0.942
2.2880;-0.1450;0.0098;-0.8397;0.852
2.2950;-0.1195;-0.1487;-0.7710;0.794
2.3050;-0.0723;-0.2403;-0.7442;0.785
2.3170;-0.0314;-0.2968;-0.7360;0.794
2.3260;-0.0018;-0.3256;-0.7735;0.839
2.3380;0.0116;-0.3298;-0.8466;0.909
2.3450;0.0178;-0.3133;-0.9170;0.969
2.3590;-0.0056;-0.2872;-0.9646;1.007
2.3960;-0.0212;-0.2706;-1.0191;1.055
2.3970;-0.0233;-0.2561;-1.0700;1.100
2.3980;-0.0174;-0.2308;-1.0999;1.124
2.3990;-0.0020;-0.2130;-1.1082;1.129
2.4070;0.0013;-0.2035;-1.1087;1.127
2.4260;-0.0085;-0.2078;-1.1074;1.127
2.4270;-0.0085;-0.2078;-1.1074;1.127
2.4350;-0.0158;-0.2000;-1.1166;1.134
2.4490;-0.0239;-0.1821;-1.1295;1.144
2.4550;-0.0481;-0.1900;-1.1395;1.156
2.4690;-0.0673;-0.2132;-1.1528;1.174
2.4760;-0.0699;-0.2116;-1.2198;1.240
2.5100;-0.0832;-0.2030;-1.1441;1.165
2.5180;-0.0624;-0.1455;-1.0780;1.090
2.5210;-0.0974;-0.1889;-1.0089;1.031
2.5220;-0.1356;-0.1510;-1.0712;1.090
2.5280;-0.1076;-0.1002;-1.0018;1.013
2.5360;-0.1313;-0.0679;-0.9632;0.975
2.5480;-0.1380;-0.0175;-0.8898;0.901
2.5550;-0.1618;0.0478;-0.8271;0.844
2.5660;-0.1787;0.1047;-0.7745;0.802
2.5750;-0.1664;0.1427;-0.7410;0.773
2.5860;-0.1430;0.1826;-0.7451;0.780
2.5970;-0.1193;0.1991;-0.7655;0.800
2.6060;-0.0927;0.1856;-0.7894;0.816
2.6490;-0.0626;0.1663;-0.8198;0.839
2.6500;0.0038;0.1130;-0.9283;0.935
2.6510;0.0397;0.1104;-0.8484;0.856
2.6530;0.0509;0.1336;-0.8069;0.820
2.6610;-0.0183;0.1375;-0.7655;0.778
2.6880;-0.1011;0.1324;-0.7417;0.760
2.6900;-0.1309;0.1289;-0.7296;0.752
2.6910;-0.1291;0.1135;-0.7826;0.801
2.7000;-0.1211;0.0977;-0.8104;0.825
2.7060;-0.0943;0.1049;-0.8719;0.883
2.7160;-0.0366;0.0804;-1.0505;1.054
2.7260;-0.0749;0.0670;-1.0702;1.075
2.7400;-0.1012;0.0793;-1.0017;1.010
2.7510;-0.0203;0.0908;-0.9520;0.957
2.7550;0.0440;0.1148;-0.9252;0.933
2.7850;0.0379;0.1350;-0.8987;0.910
2.7860;-0.0301;0.1494;-0.8847;0.898
2.7880;-0.0614;0.1628;-0.8906;0.907
2.8020;-0.0784;0.1575;-0.9016;0.919
2.8270;-0.0974;0.1431;-0.8811;0.898
2.8280;-0.1221;0.1391;-0.8688;0.888
2.8290;-0.1338;0.1389;-0.8860;0.907
2.8370;-0.1465;0.1408;-0.9219;0.944
2.8460;-0.1553;0.1463;-0.9753;0.998
2.8560;-0.1467;0.1531;-1.0184;1.040
2.8670;-0.1270;0.1688;-1.0404;1.062
2.8760;-0.1057;0.2080;-1.0330;1.059
2.8860;-0.0732;0.2651;-1.0363;1.072
2.8980;-0.0350;0.3831;-1.0199;1.090
2.9210;-0.0539;0.3801;-0.9916;1.063
2.9230;-0.0539;0.3801;-0.9916;1.063
2.9270;-0.0814;0.3127;-1.0146;1.065
2.9660;-0.0934;0.2162;-1.0229;1.050
2.9670;-0.0892;0.1823;-1.0071;1.027
2.9680;-0.0854;0.1481;-0.9409;0.956
2.9690;-0.0859;0.1623;-0.9409;0.959
2.9760;-0.1016;0.1646;-0.9598;0.979
2.9880;-0.1323;0.1481;-0.9777;0.998
2.9980;-0.1863;0.1174;-0.9923;1.016
3.0060;-0.2453;0.0915;-1.0169;1.050
3.0160;-0.3001;0.1098;-0.9671;1.019
3.0260;-0.3186;0.1218;-1.0238;1.079
3.0360;-0.3218;0.1626;-1.0497;1.110
3.0710;-0.3269;0.2158;-1.0296;1.102
3.0740;-0.3062;0.2494;-1.0209;1.095
3.0860;-0.2797;0.2982;-1.0102;1.090
3.0870;-0.2419;0.3464;-0.9805;1.068
3.0890;-0.2361;0.3441;-0.9682;1.054
3.0980;-0.2532;0.3103;-0.9584;1.039
3.1080;-0.2945;0.2798;-0.9563;1.039
3.1160;-0.3223;0.2314;-0.9437;1.024
3.1260;-0.3697;0.1336;-1.1468;1.212
3.1360;-0.2921;0.1471;-0.9334;0.989
3.1470;-0.2055;0.0994;-0.7467;0.781
3.1580;-0.1979;0.0043;-0.8198;0.843
3.1960;-0.2006;0.0286;-0.7639;0.790
3.2000;-0.1595;0.1698;-0.7332;0.769
3.2050;-0.1238;0.3103;-0.7426;0.814
3.2060;-0.1134;0.3801;-0.7603;0.858
3.2070;-0.1074;0.4030;-0.7798;0.884
3.2220;-0.0859;0.3980;-0.7812;0.881
3.2690;-0.0501;0.3852;-0.8345;0.920
3.2720;-0.0268;0.3775;-0.8576;0.937
3.2740;-0.0286;0.3811;-0.8671;0.948
3.2760;-0.0475;0.3832;-0.8522;0.936
3.2770;-0.0690;0.3804;-0.8295;0.915
3.2810;-0.0801;0.3718;-0.8168;0.901
3.2920;-0.0806;0.3565;-0.8265;0.904
3.3000;-0.0835;0.3227;-0.8350;0.899
3.3060;-0.0819;0.2804;-0.8602;0.908
3.3170;-0.0856;0.2438;-0.8686;0.906
3.3260;-0.0821;0.2391;-0.8658;0.902
3.3470;-0.0697;0.2546;-0.8523;0.892
3.3610;-0.0569;0.2732;-0.8449;0.890
3.3620;-0.0409;0.2877;-0.8510;0.899
3.3750;-0.0473;0.2847;-0.8516;0.899
3.3760;-0.0591;0.2877;-0.8882;0.936
3.3960;-0.0608;0.2927;-0.8993;0.948
3.4080;-0.0719;0.2946;-0.8898;0.940
3.4100;-0.0719;0.2946;-0.8898;0.940
3.4190;-0.0763;0.2970;-0.8656;0.918
3.4260;-0.0723;0.2888;-0.8424;0.893
3.4360;-0.0572;0.2741;-0.8209;0.867
3.4460;-0.0462;0.2456;-0.8102;0.848
3.4670;-0.0431;0.2183;-0.8229;0.852
3.4690;-0.0401;0.2029;-0.8448;0.870
3.4760;-0.0439;0.1966;-0.8669;0.890
3.5060;-0.0505;0.1925;-0.8801;0.902
3.5080;-0.0405;0.2041;-0.8855;0.910
3.5100;-0.0313;0.2062;-0.8901;0.914
3.5180;-0.0188;0.1870;-0.8854;0.905
3.5280;-0.0090;0.1610;-0.8868;0.901
3.5360;0.0046;0.1244;-0.9040;0.913
3.5470;0.0282;0.0936;-0.9425;0.948
3.5570;0.0552;0.0829;-0.9730;0.978
3.5670;0.0818;0.0832;-0.9996;1.006
3.5770;0.1013;0.1051;-1.0473;1.057
3.5880;0.1079;0.1332;-1.1007;1.114
3.6140;0.1056;0.1537;-1.1384;1.154
3.6160;0.0964;0.1629;-1.1564;1.172
3.6170;0.0885;0.1595;-1.1704;1.185
3.6260;0.0851;0.1597;-1.1718;1.186
3.6360;0.0823;0.1481;-1.1732;1.185
3.6510;0.0748;0.1325;-1.1655;1.175
3.6570;0.0600;0.1194;-1.1476;1.155
3.6670;0.0529;0.1102;-1.1276;1.134
3.6760;0.0449;0.0944;-1.1171;1.122
3.6870;0.0352;0.0611;-1.1041;1.106
3.6990;0.0296;0.0498;-1.1071;1.109
3.7070;0.0398;0.0467;-1.1006;1.102
3.7170;0.0442;0.0464;-1.1095;1.111
3.7270;0.0417;0.0459;-1.1029;1.105
3.7410;0.0200;0.0557;-1.1237;1.125
3.7770;0.0142;0.0737;-1.1234;1.126
3.7780;0.0142;0.1168;-1.1134;1.120
3.7790;-0.0117;0.0954;-1.1660;1.170
3.7810;-0.0228;0.1023;-1.1735;1.178
3.7880;-0.0188;0.1154;-1.1552;1.161
3.8190;-0.0144;0.1272;-1.1661;1.173
3.8200;-0.0051;0.1321;-1.1536;1.161
3.8210;0.0059;0.1146;-1.1212;1.127
3.8280;0.0120;0.1016;-1.1038;1.109
3.8370;0.0337;0.0898;-1.0660;1.070
3.8490;0.0481;0.0771;-1.0227;1.027
3.8570;0.0614;0.0652;-0.9857;0.990
3.8690;0.0751;0.0507;-0.9533;0.958
3.8830;0.0775;0.0503;-0.9321;0.937
3.9090;0.0828;0.0258;-0.9169;0.921
3.9100;0.0828;0.0258;-0.9169;0.921
3.9110;0.0957;-0.0001;-0.8923;0.897
3.9210;0.1014;-0.0147;-0.8606;0.867
3.9390;0.1162;-0.0228;-0.8201;0.829
3.9400;0.1262;-0.0321;-0.7859;0.797
3.9490;0.1258;-0.0481;-0.7673;0.779
3.9570;0.1121;-0.0708;-0.7943;0.805
3.9680;0.1288;-0.0910;-0.7725;0.788
3.9760;0.1303;-0.1101;-0.7599;0.779
3.9870;0.1264;-0.1348;-0.7545;0.777
3.9990;0.1155;-0.1652;-0.7540;0.780
4.0080;0.1069;-0.1968;-0.7548;0.787
4.0180;0.0975;-0.2356;-0.7842;0.825
4.0270;0.0793;-0.2746;-0.8165;0.865
4.0540;0.0628;-0.3040;-0.8284;0.885
4.0560;0.0460;-0.3155;-0.8302;0.889
4.0570;0.0349;-0.3211;-0.8297;0.890
4.1320;0.0244;-0.3282;-0.8377;0.900
4.1340;0.0001;-0.3360;-0.8764;0.939
4.1350;-0.0097;-0.3328;-0.9036;0.963
4.1370;-0.0181;-0.3033;-0.9263;0.975
4.1380;-0.0145;-0.2650;-0.9423;0.979
4.1390;-0.0159;-0.2309;-0.9725;1.000
4.1400;-0.0294;-0.2139;-1.0137;1.036
4.1410;-0.0454;-0.2147;-1.0398;1.063
4.1510;-0.0580;-0.2178;-1.0652;1.089
4.1570;-0.0575;-0.2083;-1.0896;1.111
4.1870;-0.0547;-0.1958;-1.1219;1.140
4.1880;-0.0491;-0.1804;-1.1609;1.176
4.1890;-0.0373;-0.1665;-1.1925;1.205
4.2230;-0.0455;-0.1675;-1.2219;1.234
4.2260;-0.0450;-0.1647;-1.2353;1.247
4.2270;-0.0364;-0.1579;-1.2385;1.249
4.2290;-0.0309;-0.1508;-1.2380;1.247
4.2400;-0.0186;-0.1418;-1.2382;1.246
4.2530;-0.0107;-0.1359;-1.2299;1.237
4.2570;-0.0660;-0.1392;-1.5838;1.591
4.2690;-0.1353;-0.0922;-1.6838;1.692
4.2770;-0.4632;0.0167;-1.7531;1.813
4.2870;-0.0746;-0.0738;-1.0611;1.066
4.3090;0.0682;-0.1821;-0.9461;0.966
4.3110;-0.0077;-0.1446;-0.9484;0.959
4.3530;-0.0117;-0.0748;-0.9693;0.972
4.3540;0.0272;-0.0918;-0.9984;1.003
4.3550;-0.0202;-0.0816;-0.9584;0.962
4.3570;-0.0258;-0.0699;-0.9095;0.913
4.3580;0.0101;-0.0581;-0.9342;0.936
4.3680;-0.0155;-0.0351;-0.9048;0.906
4.3780;-0.0120;-0.0499;-0.9066;0.908
4.3990;-0.0009;-0.0795;-0.9378;0.941
4.4020;-0.0009;-0.0795;-0.9378;0.941
4.4130;-0.0047;-0.0975;-0.9382;0.943
4.4200;0.0112;-0.1265;-0.9372;0.946
4.4280;0.0186;-0.1638;-0.9268;0.941
4.4370;0.0031;-0.1760;-0.9116;0.928
4.4750;0.0064;-0.1935;-0.9279;0.948
4.4770;-0.0455;-0.1892;-1.1247;1.141
4.4790;-0.0884;-0.1882;-1.0675;1.088
4.4800;-0.0644;-0.2279;-0.9985;1.026
4.5660;-0.0107;-0.2647;-1.0012;1.036
4.5680;-0.0208;-0.2656;-0.9529;0.989
4.5700;-0.0126;-0.2640;-1.0217;1.055
4.5710;0.0011;-0.2724;-0.9981;1.035
4.5720;-0.0018;-0.2780;-0.9837;1.022
4.5730;-0.0156;-0.2689;-0.9611;0.998
4.5740;-0.0228;-0.2541;-0.9794;1.012
4.5760;-0.0153;-0.2262;-1.0468;1.071
4.5770;-0.0429;-0.1981;-1.0075;1.028
4.5790;-0.0735;-0.2052;-0.9555;0.980
4.5930;-0.0736;-0.2147;-0.9617;0.988
4.5990;-0.0213;-0.2095;-0.9355;0.959
4.6090;0.0179;-0.2187;-1.0721;1.094
4.6470;0.0220;-0.2063;-0.9626;0.985
4.6480;0.0320;-0.1853;-0.9449;0.963
4.6490;0.0498;-0.1697;-0.9799;0.996
4.6500;0.0299;-0.1525;-0.9449;0.958
4.6570;0.0238;-0.1540;-0.9957;1.008
4.6700;-0.0480;-0.1600;-1.0017;1.016
4.6770;-0.0603;-0.1634;-0.9555;0.971
4.6880;0.0048;-0.1782;-0.9610;0.977
4.7010;0.0128;-0.1790;-0.9488;0.966
4.7080;-0.0215;-0.1735;-0.9547;0.971
4.7190;-0.0084;-0.1631;-0.9428;0.957
4.7290;-0.0106;-0.1542;-0.9439;0.956
4.7420;-0.0308;-0.1480;-0.9562;0.968
4.7780;-0.0315;-0.1591;-0.9691;0.983
4.7800;-0.0198;-0.1735;-0.9742;0.990
4.7800;-0.0120;-0.1872;-0.9750;0.993
4.7810;-0.0045;-0.1959;-0.9665;0.986
4.7950;0.0001;-0.2005;-0.9586;0.979
4.7990;0.0054;-0.1931;-0.9489;0.968
4.8090;-0.0057;-0.1603;-0.9532;0.967
4.8180;0.0057;-0.1546;-0.9678;0.980
4.8270;0.0344;-0.1763;-0.9705;0.987
4.8380;0.0290;-0.2019;-0.9748;0.996
4.8690;0.0081;-0.2197;-0.9635;0.988
4.8710;0.0062;-0.2292;-0.9662;0.993
4.8720;0.0304;-0.2361;-0.9527;0.982
4.8900;0.0465;-0.2261;-0.9546;0.982
4.9130;0.0382;-0.2115;-0.9536;0.978
4.9150;0.0382;-0.2115;-0.9536;0.978
4.9170;0.0269;-0.1995;-0.9648;0.986
4.9190;0.0337;-0.1963;-0.9687;0.989
4.9270;0.0363;-0.1906;-0.9672;0.986
4.9380;0.0305;-0.1835;-0.9701;0.988
4.9500;0.0147;-0.1833;-0.9602;0.978
4.9580;0.0086;-0.1668;-0.9619;0.976
4.9700;0.0144;-0.1595;-0.9634;0.977
4.9780;0.0194;-0.1577;-0.9714;0.984
5.0030;0.0226;-0.1633;-0.9871;1.001
5.0060;0.0246;-0.1614;-0.9789;0.992
5.0320;0.0238;-0.1568;-0.9801;0.993
5.0330;0.0255;-0.1507;-0.9716;0.984
5.0350;0.0202;-0.1412;-0.9704;0.981
5.0610;0.0141;-0.1566;-0.9988;1.011
5.0640;-0.0216;-0.1740;-1.2357;1.248
5.0650;0.0940;-0.0803;-0.9127;0.921
5.0730;0.0936;-0.0525;-1.0300;1.036
5.0780;0.0007;-0.0314;-0.9913;0.992
5.0900;0.0163;-0.0322;-0.9574;0.958
5.0980;0.0291;-0.0494;-1.0000;1.002
5.1080;0.0385;-0.0677;-0.9689;0.972
5.1200;0.0265;-0.0811;-0.9918;0.995
5.1310;0.0109;-0.0923;-0.9756;0.980
5.1770;0.0191;-0.1171;-0.9819;0.989
5.1790;0.0175;-0.1403;-0.9819;0.992
5.1800;0.0180;-0.1412;-0.9708;0.981
5.1810;0.0095;-0.1340;-0.9826;0.992
5.1810;0.0150;-0.1316;-0.9784;0.987
5.2020;0.0142;-0.1364;-0.9786;0.988
5.2030;0.0204;-0.1408;-0.9802;0.990
5.2100;0.0160;-0.1382;-0.9799;0.990
5.2180;0.0038;-0.1320;-0.9739;0.983
5.2280;0.0159;-0.1334;-0.9756;0.985
5.2390;0.0206;-0.1400;-0.9749;0.985
5.2500;0.0268;-0.1502;-0.9786;0.990
5.2580;0.0338;-0.1600;-0.9947;1.008
5.2700;0.0257;-0.1605;-0.9767;0.990
5.2790;0.0026;-0.1653;-1.0159;1.029
5.3060;0.0337;-0.1667;-0.9795;0.994
5.3090;0.0512;-0.1738;-0.9581;0.975
5.3100;0.0647;-0.1895;-0.9569;0.978
5.3340;0.0736;-0.2099;-0.9629;0.988
