time;gFx;gFy;gFz;TgF
0.2120;-0.0021;-0.2240;0.9512;0.977
0.2170;-0.0002;-0.2272;0.9617;0.988
0.2320;0.0027;-0.2307;0.9631;0.990
0.2320;0.0062;-0.2378;0.9623;0.991
0.2330;0.0078;-0.2428;0.9656;0.996
0.2380;0.0120;-0.2474;0.9609;0.992
0.2530;0.0150;-0.2496;0.9580;0.990
0.2530;0.0144;-0.2482;0.9599;0.992
0.2540;0.0150;-0.2450;0.9558;0.987
0.2580;0.0116;-0.2404;0.9572;0.987
0.2710;0.0076;-0.2393;0.9573;0.987
0.2720;0.0029;-0.2394;0.9576;0.987
0.2740;-0.0012;-0.2378;0.9589;0.988
0.2770;-0.0036;-0.2354;0.9566;0.985
0.2820;-0.0031;-0.2321;0.9569;0.985
0.2870;-0.0032;-0.2270;0.9549;0.981
0.2940;-0.0026;-0.2260;0.9510;0.978
0.2950;-0.0012;-0.2244;0.9481;0.974
0.3020;-0.0007;-0.2226;0.9457;0.972
0.3060;-0.0018;-0.2245;0.9406;0.967
0.3100;-0.0018;-0.2268;0.9399;0.967
0.3160;-0.0029;-0.2290;0.9409;0.968
0.3220;-0.0043;-0.2303;0.9431;0.971
0.3260;-0.0063;-0.2313;0.9456;0.974
0.3300;-0.0111;-0.2314;0.9499;0.978
0.3350;-0.0181;-0.2309;0.9544;0.982
0.3430;-0.0227;-0.2274;0.9584;0.985
0.3460;-0.0247;-0.2220;0.9636;0.989
0.3510;-0.0266;-0.2172;0.9672;0.992
0.3550;-0.0216;-0.2151;0.9693;0.993
0.3600;-0.0184;-0.2170;0.9690;0.993
0.3660;-0.0144;-0.2197;0.9671;0.992
0.3700;-0.0126;-0.2217;0.9623;0.988
0.3870;-0.0131;-0.2251;0.9604;0.987
0.3870;-0.0123;-0.2271;0.9519;0.979
0.3880;-0.0070;-0.2278;0.9499;0.977
0.3900;-0.0033;-0.2272;0.9472;0.974
0.4200;0.0012;-0.2231;0.9441;0.970
0.4210;0.0035;-0.2212;0.9391;0.965
0.4220;0.0040;-0.2178;0.9365;0.962
0.4240;0.0086;-0.2149;0.9326;0.957
0.4250;0.0067;-0.2157;0.9303;0.955
0.4260;0.0006;-0.2169;0.9386;0.963
0.4270;-0.0010;-0.2176;0.9460;0.971
0.4340;0.0004;-0.2251;0.9478;0.974
0.4340;0.0016;-0.2323;0.9524;0.980
0.4390;0.0049;-0.2414;0.9526;0.983
0.4440;0.0036;-0.2469;0.9661;0.997
0.4490;-0.0007;-0.2463;0.9693;1.000
0.4540;-0.0052;-0.2419;0.9775;1.007
0.4600;-0.0063;-0.2464;0.9783;1.009
0.4640;-0.0030;-0.2547;0.9695;1.002
0.4680;0.0084;-0.2610;0.9648;0.999
0.4740;0.0196;-0.2608;0.9655;1.000
0.4790;0.0222;-0.2551;0.9591;0.993
0.4830;0.0230;-0.2482;0.9547;0.987
0.4890;0.0262;-0.2419;0.9533;0.984
0.5010;0.0268;-0.2363;0.9494;0.979
0.5010;0.0234;-0.2339;0.9421;0.971
0.5030;0.0206;-0.2343;0.9301;0.959
0.5210;0.0154;-0.2299;0.9278;0.956
0.5210;0.0128;-0.2309;0.9289;0.957
0.5220;0.0084;-0.2297;0.9240;0.952
0.5230;0.0062;-0.2296;0.9280;0.956
0.5300;0.0031;-0.2276;0.9325;0.960
0.5330;0.0027;-0.2298;0.9360;0.964
0.5390;0.0028;-0.2292;0.9411;0.969
0.5460;-0.0023;-0.2315;0.9492;0.977
0.5480;-0.0079;-0.2340;0.9575;0.986
0.5540;-0.0079;-0.2340;0.9575;0.986
0.5580;-0.0142;-0.2334;0.9617;0.990
0.5630;-0.0181;-0.2311;0.9640;0.991
0.5690;-0.0161;-0.2292;0.9704;0.997
0.5730;-0.0171;-0.2272;0.9736;1.000
0.5800;-0.0120;-0.2241;0.9729;0.998
0.5820;-0.0054;-0.2243;0.9687;0.994
0.5870;-0.0035;-0.2239;0.9621;0.988
0.5940;0.0033;-0.2232;0.9569;0.983
0.5970;0.0103;-0.2211;0.9548;0.980
0.6030;0.0162;-0.2244;0.9515;0.978
0.6070;0.0192;-0.2273;0.9521;0.979
0.6120;0.0211;-0.2310;0.9475;0.976
0.6180;0.0229;-0.2336;0.9468;0.975
0.6230;0.0227;-0.2355;0.9511;0.980
0.6450;0.0218;-0.2367;0.9562;0.985
0.6480;0.0183;-0.2373;0.9626;0.992
0.6480;0.0102;-0.2353;0.9652;0.994
0.6490;-0.0011;-0.2345;0.9741;1.002
0.6490;-0.0085;-0.2342;0.9824;1.010
0.6530;-0.0144;-0.2333;0.9899;1.017
0.6560;-0.0188;-0.2306;0.9964;1.023
0.6630;-0.0205;-0.2323;0.9984;1.025
0.6660;-0.0186;-0.2337;0.9919;1.019
0.6710;-0.0136;-0.2364;0.9858;1.014
0.6790;-0.0064;-0.2387;0.9769;1.006
0.6820;-0.0034;-0.2388;0.9635;0.993
0.6870;-0.0013;-0.2344;0.9543;0.983
0.6930;0.0033;-0.2340;0.9495;0.978
0.6970;0.0077;-0.2340;0.9444;0.973
0.7020;0.0095;-0.2342;0.9398;0.969
0.7060;0.0123;-0.2347;0.9350;0.964
0.7120;0.0118;-0.2357;0.9309;0.960
0.7170;0.0134;-0.2342;0.9308;0.960
0.7220;0.0124;-0.2348;0.9250;0.954
0.7250;0.0089;-0.2313;0.9303;0.959
0.7320;0.0049;-0.2313;0.9314;0.960
0.7370;0.0001;-0.2318;0.9387;0.967
0.7410;-0.0041;-0.2342;0.9384;0.967
0.7450;-0.0097;-0.2390;0.9451;0.975
0.7710;-0.0128;-0.2400;0.9478;0.978
0.7720;-0.0130;-0.2414;0.9451;0.976
0.7730;-0.0114;-0.2438;0.9409;0.972
0.7730;-0.0111;-0.2419;0.9431;0.974
0.7750;-0.0088;-0.2384;0.9402;0.970
0.7760;-0.0064;-0.2366;0.9353;0.965
0.7800;-0.0060;-0.2321;0.9354;0.964
0.7850;-0.0039;-0.2279;0.9354;0.963
0.7910;-0.0029;-0.2260;0.9364;0.963
0.8010;-0.0025;-0.2258;0.9362;0.963
0.8020;-0.0002;-0.2270;0.9395;0.967
0.8050;0.0031;-0.2309;0.9450;0.973
0.8170;0.0059;-0.2361;0.9474;0.976
0.8180;0.0075;-0.2384;0.9473;0.977
0.8230;0.0078;-0.2405;0.9502;0.980
0.8260;0.0058;-0.2417;0.9548;0.985
0.8320;0.0028;-0.2449;0.9599;0.991
0.8350;-0.0001;-0.2442;0.9656;0.996
0.8400;-0.0029;-0.2440;0.9682;0.998
0.8470;-0.0060;-0.2430;0.9720;1.002
0.8500;-0.0084;-0.2424;0.9685;0.998
0.8550;-0.0110;-0.2401;0.9697;0.999
0.8600;-0.0163;-0.2359;0.9715;1.000
0.8640;-0.0202;-0.2321;0.9734;1.001
0.8700;-0.0219;-0.2255;0.9744;1.000
0.8750;-0.0227;-0.2266;0.9702;0.997
0.8790;-0.0180;-0.2227;0.9644;0.990
0.8830;-0.0120;-0.2248;0.9612;0.987
0.8900;-0.0053;-0.2253;0.9574;0.984
0.8960;0.0006;-0.2253;0.9533;0.980
0.9000;0.0048;-0.2292;0.9472;0.975
0.9050;0.0099;-0.2306;0.9434;0.971
0.9090;0.0107;-0.2315;0.9431;0.971
0.9140;0.0107;-0.2315;0.9431;0.971
0.9190;0.0141;-0.2318;0.9424;0.971
0.9230;0.0112;-0.2325;0.9414;0.970
0.9390;0.0074;-0.2319;0.9378;0.966
0.9400;0.0018;-0.2315;0.9337;0.962
0.9410;-0.0031;-0.2290;0.9331;0.961
0.9460;-0.0091;-0.2262;0.9359;0.963
0.9620;-0.0159;-0.2208;0.9461;0.972
0.9630;-0.0159;-0.2208;0.9461;0.972
0.9640;-0.0181;-0.2217;0.9540;0.980
0.9650;-0.0200;-0.2220;0.9637;0.989
0.9690;-0.0201;-0.2257;0.9690;0.995
0.9740;-0.0202;-0.2279;0.9698;0.996
0.9790;-0.0183;-0.2312;0.9782;1.005
0.9830;-0.0155;-0.2349;0.9790;1.007
0.9890;-0.0103;-0.2391;0.9802;1.009
0.9930;-0.0106;-0.2435;0.9788;1.009
0.9990;-0.0124;-0.2422;0.9765;1.006
1.0040;-0.0125;-0.2425;0.9712;1.001
1.0080;-0.0158;-0.2429;0.9736;1.004
1.0140;-0.0148;-0.2414;0.9742;1.004
1.0180;-0.0146;-0.2428;0.9778;1.008
1.0230;-0.0111;-0.2453;0.9730;1.004
1.0270;-0.0083;-0.2460;0.9723;1.003
1.0320;-0.0050;-0.2490;0.9715;1.003
1.0380;-0.0020;-0.2483;0.9645;0.996
1.0430;-0.0012;-0.2464;0.9637;0.995
1.0550;0.0004;-0.2445;0.9602;0.991
1.0560;-0.0020;-0.2397;0.9563;0.986
1.0560;-0.0002;-0.2362;0.9498;0.979
1.0760;-0.0021;-0.2352;0.9467;0.975
1.0770;-0.0026;-0.2312;0.9462;0.974
1.0780;-0.0038;-0.2284;0.9446;0.972
1.0790;-0.0070;-0.2274;0.9436;0.971
1.0850;-0.0089;-0.2284;0.9400;0.967
1.0870;-0.0117;-0.2286;0.9384;0.966
1.0930;-0.0151;-0.2314;0.9436;0.972
1.0970;-0.0192;-0.2352;0.9475;0.976
1.1030;-0.0192;-0.2357;0.9528;0.982
1.1070;-0.0197;-0.2367;0.9588;0.988
1.1160;-0.0200;-0.2397;0.9602;0.990
1.1160;-0.0174;-0.2398;0.9599;0.990
1.1200;-0.0137;-0.2413;0.9609;0.991
1.1290;-0.0075;-0.2383;0.9580;0.987
1.1330;-0.0024;-0.2361;0.9568;0.986
1.1370;0.0013;-0.2355;0.9517;0.980
1.1420;0.0023;-0.2342;0.9498;0.978
1.1480;0.0035;-0.2350;0.9439;0.973
1.1520;0.0031;-0.2344;0.9454;0.974
1.1570;-0.0007;-0.2340;0.9435;0.972
1.1630;-0.0005;-0.2322;0.9413;0.969
1.1660;-0.0048;-0.2326;0.9444;0.973
1.1720;-0.0082;-0.2347;0.9496;0.978
1.1760;-0.0119;-0.2340;0.9602;0.988
1.1890;-0.0110;-0.2337;0.9653;0.993
1.1890;-0.0120;-0.2353;0.9675;0.996
1.1910;-0.0092;-0.2399;0.9748;1.004
1.1960;-0.0104;-0.2403;0.9812;1.010
1.2250;-0.0084;-0.2386;0.9812;1.010
1.2250;-0.0060;-0.2386;0.9839;1.012
1.2260;-0.0075;-0.2377;0.9775;1.006
1.2270;-0.0069;-0.2364;0.9772;1.005
1.2270;-0.0089;-0.2339;0.9693;0.997
1.2280;-0.0058;-0.2340;0.9647;0.993
1.2340;-0.0049;-0.2307;0.9564;0.984
1.2350;-0.0045;-0.2277;0.9466;0.974
1.2400;-0.0005;-0.2220;0.9387;0.965
1.2580;0.0017;-0.2201;0.9343;0.960
1.2590;0.0024;-0.2178;0.9326;0.958
1.2600;0.0032;-0.2154;0.9321;0.957
1.2610;-0.0036;-0.2128;0.9359;0.960
1.2660;-0.0034;-0.2144;0.9369;0.961
1.2700;-0.0014;-0.2181;0.9394;0.964
1.2740;-0.0029;-0.2220;0.9451;0.971
1.2790;-0.0029;-0.2220;0.9451;0.971
1.2840;-0.0077;-0.2312;0.9514;0.979
1.2890;-0.0089;-0.2350;0.9543;0.983
1.2940;-0.0089;-0.2419;0.9533;0.984
1.2990;-0.0095;-0.2449;0.9568;0.988
1.3040;-0.0124;-0.2483;0.9712;1.002
1.3090;-0.0124;-0.2483;0.9712;1.002
1.3150;-0.0153;-0.2482;0.9688;1.000
1.3180;-0.0186;-0.2499;0.9713;1.003
1.3230;-0.0173;-0.2442;0.9660;0.997
1.3290;-0.0138;-0.2386;0.9661;0.995
1.3340;-0.0091;-0.2333;0.9634;0.991
1.3380;-0.0093;-0.2281;0.9609;0.988
1.3430;-0.0107;-0.2266;0.9516;0.978
1.3580;-0.0112;-0.2205;0.9420;0.968
1.3590;-0.0101;-0.2168;0.9384;0.963
1.3600;-0.0122;-0.2134;0.9343;0.958
1.3630;-0.0123;-0.2136;0.9351;0.959
1.3760;-0.0100;-0.2163;0.9328;0.958
1.3760;-0.0101;-0.2251;0.9348;0.962
1.3780;-0.0100;-0.2303;0.9407;0.969
1.3830;-0.0087;-0.2360;0.9421;0.971
1.3880;-0.0058;-0.2406;0.9486;0.979
1.3930;-0.0025;-0.2441;0.9505;0.981
1.4000;-0.0020;-0.2488;0.9504;0.982
1.4030;-0.0035;-0.2491;0.9536;0.986
1.4080;-0.0064;-0.2456;0.9558;0.987
1.4120;-0.0123;-0.2402;0.9550;0.985
1.4180;-0.0133;-0.2362;0.9634;0.992
1.4220;-0.0131;-0.2379;0.9659;0.995
1.4270;-0.0193;-0.2427;0.9695;1.000
1.4320;-0.0289;-0.2438;0.9723;1.003
1.4370;-0.0321;-0.2417;0.9819;1.012
1.4420;-0.0324;-0.2375;0.9857;1.014
1.4470;-0.0318;-0.2355;0.9823;1.011
1.4520;-0.0304;-0.2300;0.9781;1.005
1.4570;-0.0316;-0.2277;0.9753;1.002
1.4620;-0.0294;-0.2242;0.9719;0.998
1.4740;-0.0266;-0.2195;0.9618;0.987
1.4750;-0.0247;-0.2150;0.9540;0.978
1.4760;-0.0213;-0.2108;0.9500;0.973
1.5130;-0.0221;-0.2092;0.9471;0.970
1.5140;-0.0200;-0.2089;0.9455;0.969
1.5150;-0.0204;-0.2110;0.9427;0.966
1.5160;-0.0173;-0.2160;0.9426;0.967
1.5170;-0.0167;-0.2202;0.9455;0.971
1.5180;-0.0134;-0.2245;0.9462;0.973
1.5190;-0.0115;-0.2282;0.9480;0.975
1.5200;-0.0090;-0.2300;0.9478;0.975
1.5230;-0.0048;-0.2320;0.9505;0.978
1.5270;-0.0035;-0.2333;0.9574;0.985
1.5310;-0.0049;-0.2347;0.9595;0.988
1.5360;-0.0061;-0.2380;0.9623;0.991
1.5420;-0.0070;-0.2375;0.9624;0.991
1.5460;-0.0068;-0.2362;0.9660;0.995
1.5510;-0.0070;-0.2371;0.9669;0.996
1.5560;-0.0123;-0.2384;0.9634;0.993
1.5610;-0.0169;-0.2391;0.9633;0.993
1.5680;-0.0189;-0.2387;0.9634;0.993
1.5710;-0.0155;-0.2389;0.9612;0.991
1.5760;-0.0133;-0.2345;0.9614;0.990
1.5810;-0.0136;-0.2326;0.9612;0.989
1.5860;-0.0175;-0.2331;0.9602;0.988
1.5900;-0.0182;-0.2320;0.9587;0.986
1.5950;-0.0177;-0.2342;0.9557;0.984
1.6170;-0.0167;-0.2344;0.9489;0.978
1.6180;-0.0132;-0.2333;0.9498;0.978
1.6190;-0.0111;-0.2319;0.9486;0.977
1.6200;-0.0084;-0.2292;0.9471;0.974
1.6210;-0.0093;-0.2287;0.9461;0.973
1.6280;-0.0090;-0.2267;0.9496;0.976
1.6300;-0.0111;-0.2270;0.9430;0.970
1.6420;-0.0111;-0.2284;0.9430;0.970
1.6430;-0.0111;-0.2284;0.9430;0.970
1.6450;-0.0133;-0.2256;0.9487;0.975
1.6510;-0.0128;-0.2283;0.9515;0.979
1.6550;-0.0148;-0.2330;0.9509;0.979
1.6600;-0.0139;-0.2340;0.9535;0.982
1.6650;-0.0139;-0.2340;0.9535;0.982
1.6690;-0.0107;-0.2358;0.9554;0.984
1.6740;-0.0063;-0.2396;0.9535;0.983
1.6790;-0.0011;-0.2409;0.9538;0.984
1.6840;0.0026;-0.2400;0.9591;0.989
1.6890;0.0033;-0.2419;0.9584;0.988
1.6940;0.0028;-0.2418;0.9615;0.991
1.6990;0.0020;-0.2421;0.9632;0.993
1.7050;-0.0036;-0.2430;0.9627;0.993
1.7090;-0.0092;-0.2437;0.9657;0.996
1.7140;-0.0129;-0.2433;0.9509;0.982
1.7200;-0.0142;-0.2428;0.9574;0.988
1.7240;-0.0154;-0.2428;0.9535;0.984
1.7290;-0.0158;-0.2403;0.9538;0.984
1.7360;-0.0184;-0.2407;0.9525;0.983
1.7620;-0.0191;-0.2409;0.9554;0.986
1.7640;-0.0205;-0.2458;0.9526;0.984
1.7650;-0.0171;-0.2443;0.9591;0.990
1.7660;-0.0128;-0.2402;0.9680;0.997
1.7670;-0.0111;-0.2364;0.9501;0.979
1.7680;-0.0105;-0.2340;0.9463;0.975
1.7700;-0.0081;-0.2296;0.9441;0.972
1.7760;-0.0075;-0.2306;0.9431;0.971
1.7790;-0.0090;-0.2295;0.9443;0.972
1.7840;-0.0109;-0.2306;0.9511;0.979
1.7960;-0.0134;-0.2287;0.9516;0.979
1.7960;-0.0151;-0.2334;0.9513;0.980
1.7980;-0.0160;-0.2354;0.9554;0.984
1.8190;-0.0204;-0.2362;0.9664;0.995
1.8200;-0.0280;-0.2367;0.9737;1.002
1.8210;-0.0284;-0.2372;0.9783;1.007
1.8210;-0.0262;-0.2393;0.9793;1.008
1.8250;-0.0224;-0.2392;0.9780;1.007
1.8290;-0.0228;-0.2404;0.9803;1.010
1.8350;-0.0267;-0.2399;0.9740;1.003
1.8380;-0.0261;-0.2381;0.9704;1.000
1.8420;-0.0220;-0.2317;0.9665;0.994
1.8470;-0.0184;-0.2258;0.9630;0.989
1.8520;-0.0188;-0.2186;0.9647;0.989
1.8590;-0.0227;-0.2147;0.9657;0.990
1.8630;-0.0275;-0.2107;0.9638;0.987
1.8690;-0.0331;-0.2115;0.9620;0.985
1.8730;-0.0340;-0.2122;0.9622;0.986
1.8770;-0.0300;-0.2143;0.9588;0.983
1.8830;-0.0275;-0.2164;0.9543;0.979
1.8880;-0.0227;-0.2163;0.9559;0.980
1.8930;-0.0190;-0.2177;0.9544;0.979
1.8980;-0.0157;-0.2201;0.9569;0.982
1.9140;-0.0135;-0.2235;0.9569;0.983
1.9150;-0.0148;-0.2256;0.9586;0.985
1.9160;-0.0155;-0.2236;0.9567;0.983
1.9310;-0.0142;-0.2246;0.9533;0.979
1.9310;-0.0181;-0.2253;0.9536;0.980
1.9320;-0.0183;-0.2233;0.9529;0.979
1.9330;-0.0185;-0.2228;0.9505;0.976
1.9380;-0.0213;-0.2248;0.9527;0.979
1.9410;-0.0206;-0.2268;0.9517;0.979
1.9480;-0.0184;-0.2287;0.9532;0.980
1.9530;-0.0192;-0.2324;0.9538;0.982
1.9570;-0.0189;-0.2353;0.9547;0.984
1.9620;-0.0139;-0.2395;0.9524;0.982
1.9660;-0.0081;-0.2400;0.9491;0.979
1.9720;-0.0015;-0.2427;0.9473;0.978
1.9770;-0.0003;-0.2426;0.9413;0.972
1.9820;-0.0001;-0.2386;0.9411;0.971
1.9860;-0.0018;-0.2349;0.9367;0.966
1.9920;-0.0063;-0.2306;0.9308;0.959
1.9950;-0.0065;-0.2303;0.9285;0.957
2.0000;-0.0114;-0.2330;0.9303;0.959
2.0060;-0.0114;-0.2330;0.9303;0.959
2.0120;-0.0188;-0.2354;0.9340;0.963
2.0170;-0.0325;-0.2430;0.9372;0.969
2.0370;-0.0325;-0.2430;0.9372;0.969
2.0380;-0.0338;-0.2439;0.9441;0.976
2.0380;-0.0344;-0.2430;0.9516;0.983
2.0390;-0.0327;-0.2420;0.9564;0.987
2.0410;-0.0294;-0.2416;0.9645;0.995
2.0450;-0.0253;-0.2434;0.9695;1.000
2.0500;-0.0227;-0.2459;0.9693;1.000
2.0580;-0.0197;-0.2493;0.9676;0.999
2.0610;-0.0168;-0.2479;0.9672;0.999
2.0650;-0.0145;-0.2494;0.9652;0.997
2.0700;-0.0127;-0.2492;0.9599;0.992
2.0750;-0.0125;-0.2425;0.9535;0.984
2.0810;-0.0118;-0.2367;0.9512;0.980
2.0850;-0.0135;-0.2322;0.9492;0.977
2.0900;-0.0170;-0.2271;0.9445;0.972
2.0950;-0.0207;-0.2243;0.9452;0.972
2.1010;-0.0225;-0.2244;0.9469;0.973
2.1050;-0.0257;-0.2233;0.9491;0.975
2.1090;-0.0296;-0.2261;0.9523;0.979
2.1140;-0.0289;-0.2264;0.9611;0.988
2.1210;-0.0287;-0.2268;0.9665;0.993
2.1250;-0.0282;-0.2285;0.9692;0.996
2.1300;-0.0267;-0.2291;0.9735;1.000
2.1360;-0.0269;-0.2312;0.9805;1.008
2.1400;-0.0195;-0.2329;0.9831;1.010
2.1440;-0.0188;-0.2353;0.9828;1.011
2.1490;-0.0124;-0.2381;0.9846;1.013
2.1550;-0.0099;-0.2436;0.9807;1.011
2.1600;-0.0077;-0.2463;0.9744;1.005
2.1650;-0.0049;-0.2457;0.9723;1.003
2.1690;-0.0068;-0.2438;0.9653;0.996
2.1750;-0.0040;-0.2421;0.9586;0.989
2.1810;0.0015;-0.2392;0.9541;0.984
2.1860;0.0026;-0.2348;0.9463;0.975
2.1980;0.0016;-0.2295;0.9456;0.973
2.2000;-0.0003;-0.2266;0.9390;0.966
2.2010;-0.0047;-0.2243;0.9371;0.964
2.2310;-0.0060;-0.2237;0.9316;0.958
2.2310;-0.0049;-0.2243;0.9351;0.962
2.2320;-0.0051;-0.2241;0.9348;0.961
2.2330;-0.0079;-0.2230;0.9375;0.964
2.2340;-0.0072;-0.2251;0.9444;0.971
2.2340;-0.0072;-0.2238;0.9482;0.974
2.2470;-0.0082;-0.2238;0.9478;0.974
2.2480;-0.0075;-0.2248;0.9486;0.975
2.2480;-0.0114;-0.2247;0.9520;0.978
2.2490;-0.0148;-0.2282;0.9500;0.977
2.2550;-0.0167;-0.2297;0.9515;0.979
2.2590;-0.0159;-0.2303;0.9528;0.980
2.2630;-0.0120;-0.2331;0.9584;0.986
2.2700;-0.0092;-0.2344;0.9603;0.989
2.2730;-0.0082;-0.2384;0.9639;0.993
2.2790;-0.0075;-0.2411;0.9674;0.997
2.2840;-0.0048;-0.2433;0.9696;1.000
2.2890;-0.0026;-0.2449;0.9698;1.000
2.2930;0.0002;-0.2449;0.9653;0.996
2.2990;0.0022;-0.2433;0.9657;0.996
2.3030;0.0057;-0.2438;0.9605;0.991
2.3070;0.0063;-0.2408;0.9577;0.988
2.3110;0.0051;-0.2386;0.9495;0.979
2.3190;0.0038;-0.2360;0.9483;0.977
2.3350;-0.0009;-0.2313;0.9450;0.973
2.3350;-0.0042;-0.2251;0.9425;0.969
2.3360;-0.0064;-0.2213;0.9414;0.967
2.3630;-0.0107;-0.2177;0.9417;0.967
2.3640;-0.0111;-0.2161;0.9423;0.967
2.3640;-0.0149;-0.2147;0.9401;0.964
2.3650;-0.0191;-0.2141;0.9433;0.967
2.3660;-0.0183;-0.2144;0.9485;0.973
2.3660;-0.0203;-0.2184;0.9540;0.979
2.3670;-0.0203;-0.2184;0.9540;0.979
2.3720;-0.0200;-0.2260;0.9597;0.986
2.3770;-0.0200;-0.2260;0.9597;0.986
2.3820;-0.0191;-0.2310;0.9623;0.990
2.3870;-0.0149;-0.2373;0.9670;0.996
2.3930;-0.0136;-0.2391;0.9697;0.999
2.3960;-0.0125;-0.2410;0.9706;1.000
2.4010;-0.0140;-0.2378;0.9711;1.000
2.4090;-0.0159;-0.2365;0.9714;1.000
2.4110;-0.0156;-0.2327;0.9735;1.001
2.4160;-0.0188;-0.2328;0.9679;0.996
2.4200;-0.0188;-0.2303;0.9693;0.997
2.4270;-0.0194;-0.2301;0.9703;0.997
2.4310;-0.0215;-0.2295;0.9645;0.992
2.4360;-0.0242;-0.2279;0.9604;0.987
2.4410;-0.0243;-0.2237;0.9568;0.983
2.4450;-0.0258;-0.2225;0.9511;0.977
2.4510;-0.0251;-0.2220;0.9489;0.975
2.4640;-0.0244;-0.2221;0.9471;0.973
2.4650;-0.0224;-0.2226;0.9447;0.971
2.4660;-0.0224;-0.2237;0.9400;0.967
2.4750;-0.0203;-0.2250;0.9378;0.965
2.4760;-0.0233;-0.2249;0.9358;0.963
2.4830;-0.0266;-0.2260;0.9387;0.966
2.4850;-0.0288;-0.2272;0.9450;0.972
2.4930;-0.0334;-0.2268;0.9504;0.978
2.4950;-0.0351;-0.2266;0.9550;0.982
2.5000;-0.0390;-0.2262;0.9638;0.991
2.5050;-0.0376;-0.2238;0.9678;0.994
2.5090;-0.0360;-0.2258;0.9723;0.999
2.5140;-0.0322;-0.2259;0.9695;0.996
2.5190;-0.0291;-0.2273;0.9695;0.996
2.5250;-0.0263;-0.2307;0.9695;0.997
2.5290;-0.0239;-0.2314;0.9659;0.993
2.5350;-0.0242;-0.2333;0.9630;0.991
2.5390;-0.0219;-0.2345;0.9602;0.989
2.5450;-0.0183;-0.2351;0.9590;0.988
2.5500;-0.0186;-0.2358;0.9533;0.982
2.5550;-0.0175;-0.2323;0.9505;0.979
2.5590;-0.0175;-0.2318;0.9472;0.975
2.5640;-0.0183;-0.2282;0.9440;0.971
2.5690;-0.0166;-0.2262;0.9416;0.968
2.5740;-0.0193;-0.2245;0.9394;0.966
2.5790;-0.0224;-0.2216;0.9358;0.962
2.5840;-0.0243;-0.2173;0.9378;0.963
2.5890;-0.0229;-0.2174;0.9375;0.963
2.5940;-0.0243;-0.2210;0.9362;0.962
2.5990;-0.0272;-0.2188;0.9440;0.969
2.6040;-0.0302;-0.2160;0.9489;0.974
2.6220;-0.0311;-0.2160;0.9570;0.982
2.6240;-0.0326;-0.2167;0.9629;0.987
2.6240;-0.0324;-0.2163;0.9644;0.989
2.6250;-0.0296;-0.2167;0.9696;0.994
2.6290;-0.0279;-0.2213;0.9722;0.997
2.6330;-0.0219;-0.2246;0.9722;0.998
2.6380;-0.0218;-0.2282;0.9691;0.996
2.6490;-0.0171;-0.2310;0.9619;0.989
2.6490;-0.0133;-0.2320;0.9646;0.992
