time,gFx,gFy,gFz,TgF
0.0030;-0.6577;-0.1854;0.6378;0.935
0.0060;-0.6618;-0.1904;0.6343;0.936
0.0620;-0.6706;-0.1914;0.6332;0.942
0.0630;-0.6767;-0.1865;0.6250;0.940
0.0740;-0.6748;-0.1783;0.6179;0.932
0.0750;-0.6732;-0.1699;0.6120;0.926
0.0760;-0.6723;-0.1620;0.6074;0.920
0.0780;-0.6704;-0.1554;0.6059;0.917
0.0790;-0.6721;-0.1492;0.6018;0.914
0.0870;-0.6765;-0.1421;0.6007;0.916
0.1050;-0.6743;-0.1420;0.6017;0.915
0.1060;-0.6742;-0.1458;0.6075;0.919
0.1880;-0.6774;-0.1493;0.6134;0.926
0.1910;-0.6830;-0.1531;0.6196;0.935
0.1950;-0.6817;-0.1532;0.6240;0.937
0.1990;-0.6834;-0.1530;0.6272;0.940
0.2020;-0.6863;-0.1542;0.6308;0.945
0.2070;-0.6867;-0.1555;0.6336;0.947
0.2110;-0.6858;-0.1565;0.6357;0.948
0.2140;-0.6870;-0.1567;0.6384;0.951
0.2170;-0.6860;-0.1562;0.6394;0.951
0.2200;-0.6839;-0.1557;0.6400;0.950
0.2240;-0.6827;-0.1556;0.6400;0.949
0.2260;-0.6808;-0.1572;0.6375;0.946
0.2530;-0.6786;-0.1582;0.6373;0.944
0.2550;-0.6758;-0.1581;0.6375;0.942
0.2570;-0.6742;-0.1602;0.6372;0.941
0.2660;-0.6726;-0.1634;0.6363;0.940
0.2900;-0.6692;-0.1663;0.6339;0.937
0.2920;-0.6691;-0.1678;0.6341;0.937
0.2930;-0.6679;-0.1697;0.6353;0.937
0.3700;-0.6651;-0.1733;0.6351;0.936
0.3730;-0.6641;-0.1747;0.6334;0.934
0.3760;-0.6634;-0.1716;0.6332;0.933
0.3780;-0.6618;-0.1680;0.6318;0.930
0.3800;-0.6591;-0.1646;0.6318;0.928
0.3820;-0.6610;-0.1606;0.6331;0.929
0.3830;-0.6598;-0.1574;0.6331;0.928
0.3850;-0.6598;-0.1574;0.6331;0.928
0.3870;-0.6610;-0.1550;0.6295;0.926
0.4020;-0.6616;-0.1526;0.6287;0.925
0.4030;-0.6607;-0.1521;0.6299;0.925
0.4250;-0.6651;-0.1466;0.6296;0.927
0.4260;-0.6687;-0.1444;0.6295;0.930
0.4340;-0.6722;-0.1421;0.6290;0.931
0.4640;-0.6800;-0.1435;0.6288;0.937
0.4660;-0.6865;-0.1414;0.6285;0.941
0.4670;-0.6928;-0.1411;0.6266;0.945
0.4750;-0.7001;-0.1415;0.6260;0.950
0.4900;-0.7044;-0.1415;0.6243;0.952
0.4930;-0.7108;-0.1411;0.6257;0.957
0.5670;-0.7142;-0.1399;0.6251;0.959
0.5690;-0.7157;-0.1432;0.6263;0.962
0.5700;-0.7164;-0.1448;0.6273;0.963
0.5710;-0.7168;-0.1480;0.6273;0.964
0.5720;-0.7134;-0.1479;0.6271;0.961
0.5730;-0.7097;-0.1488;0.6266;0.958
0.5740;-0.7065;-0.1470;0.6284;0.957
0.5750;-0.6999;-0.1472;0.6273;0.951
0.5840;-0.6935;-0.1439;0.6245;0.944
0.6030;-0.6908;-0.1405;0.6251;0.942
0.6060;-0.6921;-0.1406;0.6271;0.944
0.6140;-0.6946;-0.1466;0.6271;0.947
0.6660;-0.6977;-0.1493;0.6260;0.949
0.6690;-0.7004;-0.1451;0.6274;0.951
0.6700;-0.7013;-0.1463;0.6247;0.951
0.6720;-0.6991;-0.1504;0.6198;0.946
0.6730;-0.6961;-0.1504;0.6138;0.940
0.6750;-0.6941;-0.1439;0.6134;0.937
0.6860;-0.6989;-0.1382;0.6093;0.937
0.6940;-0.7000;-0.1317;0.6038;0.934
0.7040;-0.7002;-0.1286;0.5996;0.931
0.7140;-0.7010;-0.1286;0.5971;0.930
0.7390;-0.7018;-0.1291;0.5929;0.928
0.7410;-0.7058;-0.1267;0.5912;0.929
0.7460;-0.7125;-0.1262;0.5877;0.932
0.7530;-0.7172;-0.1249;0.5879;0.936
0.8150;-0.7198;-0.1258;0.5887;0.938
0.8180;-0.7164;-0.1278;0.5891;0.936
0.8210;-0.7133;-0.1294;0.5911;0.935
0.8230;-0.7106;-0.1335;0.5937;0.936
0.8250;-0.7091;-0.1355;0.5959;0.936
0.8260;-0.7111;-0.1368;0.6003;0.941
0.8270;-0.7095;-0.1393;0.6029;0.941
0.8360;-0.7087;-0.1440;0.6039;0.942
0.8450;-0.7095;-0.1444;0.6024;0.942
0.8550;-0.7125;-0.1437;0.6037;0.945
0.8760;-0.7146;-0.1449;0.6056;0.948
0.8770;-0.7146;-0.1449;0.6056;0.948
0.8840;-0.7212;-0.1472;0.6081;0.955
0.9330;-0.7233;-0.1507;0.6142;0.961
0.9350;-0.7254;-0.1517;0.6180;0.965
0.9360;-0.7246;-0.1534;0.6188;0.965
0.9370;-0.7242;-0.1516;0.6190;0.965
0.9380;-0.7228;-0.1507;0.6191;0.964
0.9450;-0.7225;-0.1463;0.6181;0.962
0.9540;-0.7230;-0.1456;0.6169;0.962
0.9640;-0.7247;-0.1424;0.6147;0.961
0.9740;-0.7252;-0.1386;0.6180;0.963
0.9860;-0.7226;-0.1362;0.6210;0.962
0.9950;-0.7181;-0.1356;0.6193;0.958
1.0050;-0.7115;-0.1353;0.6140;0.950
1.0390;-0.7082;-0.1372;0.6113;0.946
1.0410;-0.7035;-0.1352;0.6094;0.941
1.0420;-0.6988;-0.1349;0.6087;0.936
1.0610;-0.6994;-0.1335;0.6058;0.935
1.0620;-0.7002;-0.1335;0.5998;0.932
1.0720;-0.6968;-0.1342;0.5904;0.923
1.0740;-0.6930;-0.1389;0.5814;0.915
1.1030;-0.6896;-0.1418;0.5662;0.903
1.1050;-0.6887;-0.1467;0.5518;0.895
1.1070;-0.6923;-0.1537;0.5345;0.888
1.1180;-0.7055;-0.1567;0.5143;0.887
1.1250;-0.7116;-0.1555;0.4953;0.881
1.1340;-0.7214;-0.1539;0.4763;0.878
1.1520;-0.7310;-0.1614;0.4562;0.877
1.1630;-0.7305;-0.1623;0.4376;0.867
1.1750;-0.7230;-0.1581;0.4231;0.852
1.1760;-0.7118;-0.1446;0.4202;0.839
1.2000;-0.6954;-0.1320;0.4244;0.825
1.2020;-0.6812;-0.1296;0.4321;0.817
1.2070;-0.6715;-0.1283;0.4493;0.818
1.2160;-0.6648;-0.1235;0.4746;0.826
1.2260;-0.6612;-0.1171;0.4986;0.836
1.2340;-0.6574;-0.1104;0.5272;0.850
1.2440;-0.6498;-0.1071;0.5595;0.864
1.2540;-0.6392;-0.1036;0.5937;0.878
1.2670;-0.6161;-0.1011;0.6276;0.885
1.2950;-0.5768;-0.0937;0.6572;0.879
1.2970;-0.5289;-0.0766;0.6822;0.867
1.2990;-0.4859;-0.0646;0.7004;0.855
1.3070;-0.4639;-0.0709;0.7149;0.855
1.3650;-0.4572;-0.0930;0.7289;0.865
1.3670;-0.4604;-0.1200;0.7445;0.884
1.3680;-0.4603;-0.1416;0.7580;0.898
1.3690;-0.4598;-0.1570;0.7752;0.915
1.3700;-0.4596;-0.1622;0.7949;0.932
1.3810;-0.4569;-0.1585;0.8129;0.946
1.3820;-0.4569;-0.1585;0.8129;0.946
1.3850;-0.4528;-0.1559;0.8264;0.955
1.3950;-0.4443;-0.1589;0.8385;0.962
1.4050;-0.4365;-0.1634;0.8481;0.968
1.4140;-0.4433;-0.1637;0.8529;0.975
1.4510;-0.4595;-0.1695;0.8546;0.985
1.4550;-0.4656;-0.1909;0.8630;0.999
1.4560;-0.4729;-0.2214;0.8677;1.013
1.4580;-0.4701;-0.2535;0.8658;1.017
1.5230;-0.4528;-0.2742;0.8689;1.017
1.5250;-0.4380;-0.2864;0.8764;1.021
1.5270;-0.4280;-0.2912;0.8724;1.014
1.5280;-0.4227;-0.2948;0.8604;1.003
1.5290;-0.4261;-0.2840;0.8568;0.998
1.5310;-0.4276;-0.2711;0.8406;0.981
1.5320;-0.4211;-0.2573;0.8240;0.960
1.5430;-0.4176;-0.2448;0.8086;0.942
1.5440;-0.4264;-0.2295;0.7941;0.930
1.5540;-0.4330;-0.2231;0.7762;0.916
1.5730;-0.4311;-0.2231;0.7617;0.903
1.5750;-0.4210;-0.2188;0.7506;0.888
1.5870;-0.4097;-0.2156;0.7363;0.870
1.6570;-0.3941;-0.2081;0.7301;0.855
1.6600;-0.3692;-0.2036;0.7213;0.836
1.6640;-0.3322;-0.2027;0.7189;0.817
1.6670;-0.2902;-0.2079;0.7210;0.805
1.6700;-0.2504;-0.2220;0.7330;0.806
1.6730;-0.2055;-0.2469;0.7457;0.812
1.6770;-0.1416;-0.2764;0.7562;0.817
1.6800;-0.0792;-0.3015;0.7677;0.829
1.6830;-0.0158;-0.3249;0.7797;0.845
1.6850;0.0399;-0.3420;0.7886;0.861
1.6980;0.0886;-0.3616;0.7950;0.878
1.7200;0.1375;-0.3860;0.7994;0.898
1.7220;0.1988;-0.4215;0.8042;0.929
1.7270;0.2510;-0.4633;0.8087;0.965
1.7860;0.2966;-0.5048;0.8183;1.006
1.7880;0.3308;-0.5375;0.8225;1.037
1.7890;0.3566;-0.5570;0.8234;1.056
1.7900;0.3817;-0.5772;0.8171;1.071
1.7910;0.4075;-0.6014;0.8107;1.089
1.7930;0.4186;-0.6266;0.8010;1.100
1.8010;0.4267;-0.6565;0.7886;1.111
1.8050;0.4312;-0.6836;0.7795;1.123
1.8140;0.4296;-0.7010;0.7748;1.130
1.8270;0.4099;-0.7121;0.7689;1.125
1.8340;0.4090;-0.7283;0.7531;1.125
1.8580;0.4081;-0.7471;0.7369;1.126
1.8600;0.3728;-0.7576;0.7181;1.108
1.9040;0.3564;-0.7591;0.6810;1.080
1.9060;0.3564;-0.7591;0.6810;1.080
1.9090;0.3833;-0.6882;0.6159;1.000
1.9100;0.3986;-0.7452;0.5887;1.030
1.9110;0.4018;-0.8560;0.6250;1.133
1.9180;0.3489;-0.7576;0.5775;1.014
1.9250;0.3693;-0.8469;0.6005;1.102
1.9350;0.3820;-0.9279;0.5650;1.152
1.9480;0.4045;-0.8807;0.4851;1.084
1.9570;0.4530;-0.9406;0.4667;1.144
1.9660;0.4801;-0.9174;0.4456;1.127
1.9740;0.5100;-0.9144;0.4012;1.121
1.9850;0.5405;-0.9044;0.3684;1.116
2.0060;0.5491;-0.9003;0.3287;1.105
2.0080;0.5496;-0.9026;0.3067;1.100
2.0150;0.5387;-0.9255;0.2777;1.106
2.0290;0.5093;-0.9715;0.2579;1.127
2.0800;0.4631;-1.0258;0.2418;1.151
2.0810;0.4340;-1.0817;0.2109;1.184
2.0830;0.4195;-1.1056;0.1710;1.195
2.0840;0.4082;-1.1181;0.1124;1.196
2.0850;0.4142;-1.1412;0.0393;1.215
2.0860;0.4294;-1.1686;-0.0327;1.245
2.0960;0.4197;-1.1944;-0.0822;1.269
2.1230;0.4012;-1.2030;-0.0990;1.272
2.1240;0.3822;-1.1837;-0.0999;1.248
2.1260;0.3629;-1.1631;-0.1033;1.223
2.1350;0.3538;-1.1434;-0.1207;1.203
2.1470;0.3379;-1.1123;-0.1541;1.173
2.1730;0.2943;-1.0781;-0.1654;1.130
2.1860;0.2365;-1.0334;-0.1550;1.071
2.1900;0.1768;-0.9938;-0.1462;1.020
2.1920;0.1294;-0.9648;-0.1496;0.985
2.2080;0.0968;-0.9434;-0.1643;0.963
2.2100;0.0725;-0.9475;-0.1893;0.969
2.2150;0.0590;-0.9426;-0.2291;0.972
2.2250;0.0476;-0.9311;-0.2599;0.968
2.2350;0.0344;-0.9229;-0.2732;0.963
2.2480;0.0082;-0.9046;-0.2773;0.946
2.2750;-0.0231;-0.8817;-0.2772;0.925
2.2760;-0.0481;-0.8604;-0.2767;0.905
2.2780;-0.0604;-0.8394;-0.2725;0.885
2.2850;-0.0522;-0.8203;-0.2732;0.866
2.3240;-0.0434;-0.8078;-0.2744;0.854
2.3260;-0.0311;-0.8032;-0.2744;0.849
2.3270;-0.0366;-0.7944;-0.2807;0.843
2.3280;-0.0497;-0.7760;-0.2787;0.826
2.3350;-0.0573;-0.7616;-0.2824;0.814
2.3460;-0.0548;-0.7453;-0.2988;0.805
2.3590;-0.0480;-0.7254;-0.3233;0.796
2.3760;-0.0400;-0.7088;-0.3545;0.794
2.3770;-0.0400;-0.7088;-0.3545;0.794
2.3850;-0.0495;-0.6973;-0.3813;0.796
2.4100;-0.0647;-0.6885;-0.4008;0.799
2.4120;-0.0772;-0.6839;-0.4325;0.813
2.4170;-0.0942;-0.6773;-0.4576;0.823
2.4840;-0.0987;-0.6718;-0.4808;0.832
2.4860;-0.0928;-0.6635;-0.5038;0.838
2.4880;-0.0862;-0.6522;-0.5180;0.837
2.4900;-0.0820;-0.6517;-0.5232;0.840
2.4910;-0.0862;-0.6578;-0.5165;0.841
2.4920;-0.0964;-0.6609;-0.5027;0.836
2.4930;-0.1062;-0.6709;-0.4908;0.838
2.5040;-0.1128;-0.6898;-0.4923;0.855
2.5060;-0.1135;-0.6993;-0.4989;0.867
2.5150;-0.1018;-0.7021;-0.5132;0.876
2.5330;-0.1027;-0.6958;-0.5162;0.872
2.5350;-0.1116;-0.6962;-0.5132;0.872
2.5830;-0.1237;-0.6906;-0.5044;0.864
2.5850;-0.1371;-0.6831;-0.4959;0.855
2.5870;-0.1457;-0.6790;-0.4899;0.850
2.5880;-0.1472;-0.6734;-0.4903;0.846
2.5900;-0.1408;-0.6693;-0.5008;0.848
2.5980;-0.1349;-0.6684;-0.5104;0.852
2.6080;-0.1413;-0.6593;-0.5132;0.847
2.6150;-0.1495;-0.6529;-0.5148;0.845
2.6270;-0.1623;-0.6530;-0.5232;0.852
2.6350;-0.1670;-0.6547;-0.5302;0.859
2.6460;-0.1532;-0.6459;-0.5582;0.867
2.6570;-0.1306;-0.6267;-0.5939;0.873
2.6680;-0.1192;-0.6055;-0.6246;0.878
2.6760;-0.1191;-0.5904;-0.6493;0.886
2.6850;-0.1201;-0.5796;-0.6767;0.899
2.7170;-0.1217;-0.5696;-0.7091;0.918
2.7300;-0.1177;-0.5595;-0.7451;0.939
2.7340;-0.1179;-0.5571;-0.7803;0.966
2.7370;-0.1242;-0.5691;-0.8161;1.003
2.7380;-0.1317;-0.5911;-0.8542;1.047
2.7570;-0.1390;-0.6185;-0.8914;1.094
2.7580;-0.1393;-0.6430;-0.9331;1.142
2.7680;-0.1260;-0.6541;-0.9805;1.185
2.7770;-0.0987;-0.6599;-1.0258;1.224
2.7860;-0.0721;-0.6486;-1.0667;1.250
2.7950;-0.0420;-0.6390;-1.0994;1.272
2.8180;-0.0104;-0.6337;-1.1252;1.291
2.8190;0.0153;-0.6374;-1.1457;1.311
2.8600;0.0290;-0.6305;-1.1585;1.319
2.8610;0.0389;-0.6088;-1.1545;1.306
2.8630;0.0454;-0.5910;-1.1489;1.293
2.8640;0.0511;-0.5766;-1.1416;1.280
2.8760;0.0583;-0.5611;-1.1287;1.262
2.8770;0.0583;-0.5611;-1.1287;1.262
2.8850;0.0665;-0.5458;-1.1140;1.242
2.8960;0.0695;-0.5410;-1.1007;1.228
2.9080;0.0738;-0.5412;-1.0867;1.216
2.9160;0.0713;-0.5422;-1.0644;1.197
2.9260;0.0547;-0.5441;-1.0371;1.172
2.9360;0.0428;-0.5417;-1.0096;1.147
2.9460;0.0450;-0.5259;-0.9884;1.121
2.9560;0.0665;-0.5021;-0.9863;1.109
2.9770;0.1017;-0.4858;-0.9852;1.103
2.9780;0.1271;-0.4741;-0.9783;1.095
2.9850;0.1383;-0.4695;-0.9511;1.070
3.0210;0.1397;-0.4587;-0.9122;1.031
3.0230;0.1234;-0.4395;-0.8624;0.976
3.0250;0.1077;-0.4192;-0.8096;0.918
3.0400;0.0977;-0.4021;-0.7684;0.873
3.0410;0.0919;-0.3877;-0.7334;0.835
3.0460;0.0820;-0.3703;-0.7016;0.798
3.0570;0.0646;-0.3560;-0.6823;0.772
3.0650;0.0567;-0.3480;-0.6738;0.760
3.0750;0.0439;-0.3380;-0.6663;0.748
3.0860;0.0308;-0.3301;-0.6682;0.746
3.1040;0.0297;-0.3147;-0.6794;0.749
3.1180;0.0305;-0.2987;-0.6982;0.760
3.1190;0.0333;-0.2923;-0.7212;0.779
3.1480;0.0336;-0.2916;-0.7495;0.805
3.1490;0.0341;-0.2930;-0.7761;0.830
3.1500;0.0183;-0.2967;-0.7987;0.852
3.1580;-0.0012;-0.3023;-0.8129;0.867
3.1680;-0.0260;-0.3047;-0.8314;0.886
3.1800;-0.0483;-0.3112;-0.8545;0.911
3.1850;-0.0606;-0.3164;-0.8877;0.944
3.1960;-0.0676;-0.3166;-0.9205;0.976
3.2080;-0.0715;-0.3191;-0.9526;1.007
3.2160;-0.0774;-0.3242;-0.9850;1.040
3.2260;-0.0732;-0.3210;-1.0227;1.074
3.2360;-0.0627;-0.3130;-1.0665;1.113
3.2530;-0.0564;-0.3026;-1.1062;1.148
3.2620;-0.0492;-0.2863;-1.1387;1.175
3.3000;-0.0429;-0.2718;-1.1616;1.194
3.3020;-0.0377;-0.2529;-1.1728;1.200
3.3050;-0.0397;-0.2383;-1.1727;1.197
3.3060;-0.0423;-0.2249;-1.1674;1.190
