time;gFx;gFy;gFz;TgF
0.6660;-0.0095;-0.2843;0.9467;0.989
0.6700;-0.0063;-0.2817;0.9403;0.982
0.6750;-0.0002;-0.2811;0.9305;0.972
0.6790;0.0023;-0.2800;0.9206;0.962
0.6840;0.0061;-0.2781;0.9120;0.953
0.6890;0.0010;-0.2760;0.9015;0.943
0.6950;0.0002;-0.2732;0.8975;0.938
0.7070;0.0013;-0.2669;0.8954;0.934
0.7090;0.0023;-0.2684;0.8975;0.937
0.7110;0.0064;-0.2688;0.9034;0.943
0.7190;0.0106;-0.2713;0.9078;0.948
0.7200;0.0113;-0.2733;0.9207;0.961
0.7240;0.0115;-0.2783;0.9295;0.970
0.7280;0.0114;-0.2801;0.9416;0.982
0.7350;0.0092;-0.2787;0.9511;0.991
0.7400;0.0064;-0.2750;0.9538;0.993
0.7450;0.0018;-0.2686;0.9591;0.996
0.7510;-0.0057;-0.2622;0.9649;1.000
0.7550;-0.0131;-0.2565;0.9690;1.002
0.7600;-0.0192;-0.2538;0.9727;1.005
0.7640;-0.0261;-0.2504;0.9755;1.007
0.7680;-0.0311;-0.2452;0.9660;0.997
0.7740;-0.0351;-0.2405;0.9570;0.987
0.7780;-0.0382;-0.2398;0.9475;0.978
0.7850;-0.0405;-0.2409;0.9451;0.976
0.7880;-0.0395;-0.2429;0.9364;0.968
0.7920;-0.0379;-0.2465;0.9401;0.973
0.8020;-0.0329;-0.2499;0.9485;0.981
0.8030;-0.0309;-0.2519;0.9510;0.984
0.8080;-0.0288;-0.2568;0.9509;0.985
0.8140;-0.0232;-0.2632;0.9520;0.988
0.8180;-0.0151;-0.2701;0.9504;0.988
0.8240;-0.0085;-0.2758;0.9526;0.992
0.8280;-0.0012;-0.2804;0.9512;0.992
0.8330;0.0071;-0.2854;0.9489;0.991
0.8430;0.0128;-0.2904;0.9472;0.991
0.8430;0.0080;-0.2930;0.9442;0.989
0.8480;0.0022;-0.2850;0.9411;0.983
0.8540;-0.0016;-0.2808;0.9365;0.978
0.8640;-0.0053;-0.2933;0.9241;0.970
0.8660;-0.0038;-0.3009;0.9284;0.976
0.8710;0.0004;-0.2760;0.9375;0.977
0.8730;-0.0068;-0.2560;0.9439;0.978
0.8770;-0.0280;-0.2429;0.9429;0.974
0.8830;-0.0490;-0.2321;0.9369;0.966
0.8870;-0.0490;-0.2321;0.9369;0.966
0.8930;-0.0607;-0.2229;0.9364;0.964
0.8980;-0.0638;-0.2195;0.9442;0.971
0.9040;-0.0637;-0.2196;0.9539;0.981
0.9080;-0.0652;-0.2258;0.9590;0.987
0.9130;-0.0676;-0.2300;0.9645;0.994
0.9180;-0.0670;-0.2326;0.9673;0.997
0.9230;-0.0624;-0.2380;0.9687;0.999
0.9270;-0.0549;-0.2399;0.9675;0.998
0.9310;-0.0442;-0.2425;0.9562;0.987
0.9360;-0.0368;-0.2485;0.9461;0.979
0.9420;-0.0275;-0.2508;0.9362;0.970
0.9470;-0.0156;-0.2546;0.9251;0.960
0.9520;-0.0114;-0.2567;0.9212;0.956
0.9580;-0.0081;-0.2593;0.9220;0.958
0.9620;-0.0077;-0.2611;0.9177;0.954
0.9660;-0.0112;-0.2568;0.9210;0.956
0.9710;-0.0148;-0.2508;0.9276;0.961
0.9780;-0.0178;-0.2495;0.9399;0.973
0.9900;-0.0250;-0.2441;0.9489;0.980
0.9910;-0.0247;-0.2402;0.9532;0.983
0.9920;-0.0296;-0.2425;0.9579;0.989
1.0110;-0.0307;-0.2430;0.9646;0.995
1.0120;-0.0277;-0.2434;0.9684;0.999
1.0120;-0.0232;-0.2414;0.9753;1.005
1.0130;-0.0206;-0.2422;0.9803;1.010
1.0160;-0.0196;-0.2428;0.9854;1.015
1.0210;-0.0197;-0.2486;0.9828;1.014
1.0260;-0.0153;-0.2552;0.9800;1.013
1.0310;-0.0143;-0.2591;0.9772;1.011
1.0350;-0.0100;-0.2643;0.9720;1.007
1.0410;-0.0043;-0.2662;0.9661;1.002
1.0460;0.0026;-0.2692;0.9552;0.992
1.0500;0.0083;-0.2711;0.9427;0.981
1.0570;0.0066;-0.2722;0.9332;0.972
1.0610;0.0087;-0.2678;0.9299;0.968
1.0660;0.0147;-0.2663;0.9314;0.969
1.0710;0.0148;-0.2662;0.9373;0.975
1.0760;0.0206;-0.2673;0.9394;0.977
1.0810;0.0170;-0.2715;0.9388;0.977
1.0860;0.0150;-0.2734;0.9395;0.979
1.0900;0.0131;-0.2743;0.9454;0.984
1.0940;0.0138;-0.2776;0.9482;0.988
1.0990;0.0135;-0.2761;0.9462;0.986
1.1050;0.0159;-0.2724;0.9402;0.979
1.1100;0.0106;-0.2695;0.9314;0.970
1.1150;0.0028;-0.2664;0.9272;0.965
1.1360;-0.0093;-0.2632;0.9265;0.963
1.1370;-0.0147;-0.2596;0.9336;0.969
1.1380;-0.0175;-0.2554;0.9422;0.976
1.1390;-0.0184;-0.2527;0.9549;0.988
1.1390;-0.0197;-0.2521;0.9568;0.990
1.1450;-0.0198;-0.2568;0.9595;0.993
1.1500;-0.0186;-0.2609;0.9621;0.997
1.1560;-0.0122;-0.2665;0.9585;0.995
1.1590;-0.0039;-0.2692;0.9561;0.993
1.1650;0.0006;-0.2739;0.9524;0.991
1.1700;0.0009;-0.2803;0.9446;0.985
1.1750;0.0026;-0.2847;0.9424;0.984
1.1790;-0.0004;-0.2827;0.9440;0.985
1.1830;0.0021;-0.2808;0.9449;0.986
1.1890;0.0059;-0.2793;0.9424;0.983
1.1950;0.0072;-0.2775;0.9450;0.985
1.1990;0.0127;-0.2813;0.9495;0.990
1.2040;0.0123;-0.2803;0.9501;0.991
1.2090;0.0120;-0.2786;0.9473;0.987
1.2140;0.0092;-0.2726;0.9395;0.978
1.2180;0.0067;-0.2678;0.9356;0.973
1.2230;0.0015;-0.2653;0.9336;0.971
1.2280;-0.0034;-0.2634;0.9320;0.968
1.2340;-0.0039;-0.2613;0.9345;0.970
1.2540;-0.0076;-0.2588;0.9319;0.967
1.2550;-0.0111;-0.2571;0.9350;0.970
1.2550;-0.0123;-0.2570;0.9406;0.975
1.2560;-0.0133;-0.2571;0.9418;0.976
1.2570;-0.0103;-0.2587;0.9461;0.981
1.2640;-0.0081;-0.2631;0.9478;0.984
1.2680;-0.0075;-0.2671;0.9523;0.989
1.2730;-0.0070;-0.2722;0.9565;0.994
1.2780;-0.0046;-0.2760;0.9576;0.997
1.2830;0.0029;-0.2805;0.9583;0.999
1.2900;0.0086;-0.2812;0.9516;0.992
1.2940;0.0093;-0.2830;0.9444;0.986
1.2970;0.0093;-0.2830;0.9444;0.986
1.3050;0.0079;-0.2830;0.9422;0.984
1.3080;0.0103;-0.2825;0.9362;0.978
1.3130;0.0096;-0.2833;0.9289;0.971
1.3180;0.0057;-0.2827;0.9284;0.970
1.3220;0.0042;-0.2825;0.9287;0.971
1.3280;0.0029;-0.2808;0.9296;0.971
1.3340;-0.0040;-0.2728;0.9365;0.975
1.3390;-0.0040;-0.2728;0.9365;0.975
1.3430;-0.0114;-0.2711;0.9437;0.982
1.3470;-0.0166;-0.2668;0.9513;0.988
1.3520;-0.0211;-0.2652;0.9613;0.997
1.3570;-0.0228;-0.2623;0.9712;1.006
1.3630;-0.0227;-0.2615;0.9741;1.009
1.3670;-0.0219;-0.2615;0.9737;1.008
1.3730;-0.0182;-0.2687;0.9703;1.007
1.3770;-0.0133;-0.2735;0.9696;1.008
1.3820;-0.0103;-0.2771;0.9618;1.001
1.3900;-0.0035;-0.2778;0.9558;0.995
1.3920;-0.0024;-0.2748;0.9539;0.993
1.3970;0.0032;-0.2734;0.9515;0.990
1.4020;0.0018;-0.2720;0.9513;0.989
1.4210;-0.0009;-0.2727;0.9513;0.990
1.4220;-0.0046;-0.2723;0.9495;0.988
1.4230;-0.0088;-0.2692;0.9541;0.991
1.4230;-0.0107;-0.2671;0.9554;0.992
1.4260;-0.0114;-0.2653;0.9602;0.996
1.4320;-0.0139;-0.2591;0.9591;0.994
1.4370;-0.0124;-0.2587;0.9612;0.995
1.4410;-0.0151;-0.2567;0.9573;0.991
1.4450;-0.0180;-0.2573;0.9581;0.992
1.4510;-0.0204;-0.2540;0.9562;0.990
1.4550;-0.0203;-0.2513;0.9569;0.990
1.4610;-0.0222;-0.2508;0.9538;0.986
1.4650;-0.0217;-0.2496;0.9510;0.983
1.4710;-0.0240;-0.2499;0.9514;0.984
1.5050;-0.0257;-0.2508;0.9530;0.986
1.5060;-0.0253;-0.2523;0.9510;0.984
1.5070;-0.0239;-0.2558;0.9518;0.986
1.5080;-0.0245;-0.2582;0.9546;0.989
1.5090;-0.0259;-0.2561;0.9549;0.989
1.5110;-0.0244;-0.2555;0.9579;0.992
1.5110;-0.0242;-0.2561;0.9521;0.986
1.5120;-0.0220;-0.2555;0.9522;0.986
1.5150;-0.0213;-0.2551;0.9499;0.984
1.5200;-0.0183;-0.2552;0.9479;0.982
1.5250;-0.0184;-0.2546;0.9374;0.972
1.5310;-0.0209;-0.2530;0.9318;0.966
1.5350;-0.0227;-0.2518;0.9256;0.960
1.5550;-0.0208;-0.2493;0.9257;0.959
1.5560;-0.0200;-0.2496;0.9278;0.961
1.5570;-0.0228;-0.2502;0.9296;0.963
1.5580;-0.0246;-0.2489;0.9309;0.964
1.5590;-0.0238;-0.2487;0.9360;0.969
1.5650;-0.0242;-0.2477;0.9388;0.971
1.5700;-0.0260;-0.2474;0.9388;0.971
1.5750;-0.0248;-0.2482;0.9355;0.968
1.5790;-0.0227;-0.2498;0.9360;0.969
1.5850;-0.0257;-0.2483;0.9366;0.969
1.5890;-0.0275;-0.2496;0.9370;0.970
1.5950;-0.0289;-0.2509;0.9416;0.975
1.5990;-0.0279;-0.2534;0.9434;0.977
1.6040;-0.0261;-0.2530;0.9457;0.979
1.6090;-0.0275;-0.2547;0.9512;0.985
1.6150;-0.0247;-0.2588;0.9604;0.995
1.6190;-0.0252;-0.2612;0.9672;1.002
1.6250;-0.0252;-0.2658;0.9684;1.005
1.6300;-0.0214;-0.2687;0.9763;1.013
1.6340;-0.0186;-0.2718;0.9728;1.010
1.6400;-0.0197;-0.2719;0.9746;1.012
1.6440;-0.0204;-0.2679;0.9731;1.009
1.6480;-0.0210;-0.2678;0.9661;1.003
1.6520;-0.0228;-0.2642;0.9622;0.998
1.6580;-0.0251;-0.2620;0.9562;0.992
1.6640;-0.0269;-0.2577;0.9514;0.986
1.6680;-0.0257;-0.2541;0.9486;0.982
1.6810;-0.0258;-0.2522;0.9480;0.981
1.6810;-0.0228;-0.2494;0.9511;0.984
1.6820;-0.0211;-0.2464;0.9519;0.984
1.6910;-0.0173;-0.2445;0.9517;0.983
1.6920;-0.0149;-0.2429;0.9525;0.983
1.6980;-0.0203;-0.2447;0.9461;0.977
1.7030;-0.0247;-0.2419;0.9403;0.971
1.7080;-0.0247;-0.2419;0.9403;0.971
1.7120;-0.0252;-0.2400;0.9386;0.969
1.7170;-0.0210;-0.2389;0.9339;0.964
1.7250;-0.0211;-0.2388;0.9364;0.967
1.7280;-0.0179;-0.2414;0.9351;0.966
1.7330;-0.0177;-0.2449;0.9365;0.968
1.7390;-0.0226;-0.2438;0.9384;0.970
1.7420;-0.0264;-0.2472;0.9349;0.967
1.7480;-0.0280;-0.2474;0.9397;0.972
1.7520;-0.0269;-0.2475;0.9452;0.977
1.7580;-0.0220;-0.2449;0.9502;0.981
1.7630;-0.0206;-0.2458;0.9544;0.986
1.7680;-0.0156;-0.2493;0.9549;0.987
1.7720;-0.0099;-0.2546;0.9600;0.993
1.7770;-0.0098;-0.2606;0.9558;0.991
1.7830;-0.0097;-0.2623;0.9552;0.991
1.7880;-0.0082;-0.2651;0.9547;0.991
1.7920;-0.0057;-0.2638;0.9558;0.992
1.7970;-0.0019;-0.2639;0.9525;0.988
1.8020;-0.0050;-0.2641;0.9523;0.988
1.8080;-0.0103;-0.2613;0.9525;0.988
1.8110;-0.0158;-0.2576;0.9446;0.979
1.8150;-0.0198;-0.2497;0.9460;0.979
1.8230;-0.0262;-0.2436;0.9453;0.977
1.8410;-0.0309;-0.2414;0.9464;0.977
1.8420;-0.0339;-0.2400;0.9508;0.981
1.8420;-0.0302;-0.2404;0.9563;0.987
1.8430;-0.0252;-0.2475;0.9556;0.987
1.8480;-0.0229;-0.2511;0.9547;0.987
1.8510;-0.0184;-0.2570;0.9594;0.993
1.8550;-0.0127;-0.2599;0.9606;0.995
1.8620;-0.0109;-0.2621;0.9579;0.993
1.8680;-0.0096;-0.2613;0.9581;0.993
1.8710;-0.0097;-0.2602;0.9516;0.987
1.8770;-0.0084;-0.2598;0.9479;0.983
1.8800;-0.0074;-0.2618;0.9458;0.981
1.8850;-0.0060;-0.2611;0.9466;0.982
1.8930;-0.0078;-0.2592;0.9434;0.978
1.8960;-0.0078;-0.2584;0.9460;0.981
1.9010;-0.0092;-0.2592;0.9452;0.980
1.9050;-0.0089;-0.2579;0.9508;0.985
1.9100;-0.0106;-0.2556;0.9521;0.986
1.9140;-0.0089;-0.2537;0.9565;0.990
1.9200;-0.0064;-0.2519;0.9585;0.991
1.9250;-0.0057;-0.2526;0.9590;0.992
1.9310;-0.0031;-0.2559;0.9529;0.987
1.9360;-0.0013;-0.2574;0.9499;0.984
1.9400;-0.0033;-0.2585;0.9476;0.982
1.9460;-0.0019;-0.2577;0.9453;0.980
1.9500;-0.0023;-0.2560;0.9402;0.974
1.9550;-0.0005;-0.2514;0.9360;0.969
1.9690;-0.0010;-0.2489;0.9347;0.967
1.9700;-0.0047;-0.2469;0.9360;0.968
1.9850;-0.0071;-0.2452;0.9364;0.968
1.9850;-0.0117;-0.2453;0.9401;0.972
1.9860;-0.0135;-0.2417;0.9374;0.968
1.9860;-0.0162;-0.2394;0.9422;0.972
1.9890;-0.0169;-0.2399;0.9433;0.974
1.9950;-0.0169;-0.2405;0.9461;0.976
1.9990;-0.0180;-0.2420;0.9471;0.978
2.0050;-0.0137;-0.2452;0.9500;0.981
2.0100;-0.0124;-0.2483;0.9541;0.986
2.0150;-0.0087;-0.2543;0.9554;0.989
2.0190;-0.0037;-0.2590;0.9576;0.992
2.0240;0.0005;-0.2664;0.9573;0.994
2.0290;0.0065;-0.2676;0.9565;0.993
2.0340;0.0065;-0.2656;0.9570;0.993
2.0390;0.0060;-0.2639;0.9601;0.996
2.0450;0.0053;-0.2656;0.9606;0.997
2.0490;0.0053;-0.2664;0.9635;1.000
2.0540;0.0044;-0.2642;0.9618;0.997
2.0600;0.0029;-0.2617;0.9611;0.996
2.0630;0.0036;-0.2570;0.9585;0.992
2.0680;0.0019;-0.2520;0.9552;0.988
2.0730;-0.0045;-0.2464;0.9539;0.985
2.0780;-0.0089;-0.2375;0.9526;0.982
2.0840;-0.0147;-0.2344;0.9513;0.980
2.0880;-0.0149;-0.2308;0.9509;0.979
2.1000;-0.0154;-0.2313;0.9487;0.977
2.1000;-0.0136;-0.2334;0.9493;0.978
2.1050;-0.0129;-0.2339;0.9443;0.973
2.1080;-0.0175;-0.2372;0.9395;0.969
2.1180;-0.0205;-0.2399;0.9403;0.971
2.1190;-0.0205;-0.2399;0.9403;0.971
2.1220;-0.0229;-0.2394;0.9405;0.971
2.1270;-0.0172;-0.2406;0.9434;0.974
2.1330;-0.0131;-0.2424;0.9491;0.980
2.1380;-0.0106;-0.2466;0.9501;0.982
2.1430;-0.0104;-0.2538;0.9565;0.990
2.1470;-0.0093;-0.2579;0.9595;0.994
2.1530;-0.0075;-0.2592;0.9595;0.994
2.1570;-0.0022;-0.2619;0.9634;0.998
2.1630;-0.0042;-0.2657;0.9648;1.001
2.1660;-0.0065;-0.2656;0.9615;0.998
2.1720;-0.0061;-0.2645;0.9597;0.995
2.1780;-0.0057;-0.2634;0.9566;0.992
2.1830;-0.0062;-0.2628;0.9514;0.987
2.1870;-0.0071;-0.2611;0.9466;0.982
2.1960;-0.0067;-0.2646;0.9477;0.984
2.1970;-0.0067;-0.2667;0.9517;0.988
2.2030;-0.0029;-0.2714;0.9475;0.986
2.2070;-0.0030;-0.2707;0.9475;0.985
2.2110;-0.0004;-0.2734;0.9469;0.986
2.2180;-0.0024;-0.2732;0.9469;0.986
2.2220;-0.0038;-0.2723;0.9461;0.985
2.2440;-0.0057;-0.2682;0.9491;0.986
2.2440;-0.0070;-0.2651;0.9474;0.984
2.2450;-0.0068;-0.2607;0.9434;0.979
2.2460;-0.0089;-0.2588;0.9359;0.971
2.2470;-0.0113;-0.2554;0.9303;0.965
2.2540;-0.0129;-0.2520;0.9241;0.958
2.2560;-0.0135;-0.2522;0.9205;0.955
2.2630;-0.0154;-0.2501;0.9180;0.952
2.2660;-0.0167;-0.2494;0.9213;0.955
2.2700;-0.0161;-0.2489;0.9240;0.957
2.2770;-0.0127;-0.2493;0.9268;0.960
2.2810;-0.0116;-0.2522;0.9326;0.966
2.2860;-0.0092;-0.2540;0.9370;0.971
2.2900;-0.0072;-0.2593;0.9446;0.980
2.2950;-0.0038;-0.2601;0.9509;0.986
2.3010;-0.0044;-0.2627;0.9543;0.990
2.3050;-0.0018;-0.2638;0.9582;0.994
2.3100;0.0048;-0.2624;0.9562;0.992
2.3150;0.0015;-0.2635;0.9572;0.993
2.3210;0.0033;-0.2618;0.9551;0.990
2.3250;0.0021;-0.2610;0.9557;0.991
2.3300;-0.0010;-0.2565;0.9548;0.989
2.3340;-0.0033;-0.2539;0.9526;0.986
2.3400;-0.0051;-0.2475;0.9557;0.987
2.3450;-0.0068;-0.2472;0.9609;0.992
2.3500;-0.0081;-0.2435;0.9624;0.993
2.3550;-0.0098;-0.2416;0.9621;0.992
2.3590;-0.0106;-0.2404;0.9637;0.993
2.3640;-0.0121;-0.2383;0.9665;0.996
2.3700;-0.0145;-0.2396;0.9686;0.998
2.3750;-0.0148;-0.2394;0.9671;0.996
2.3930;-0.0154;-0.2387;0.9661;0.995
2.3970;-0.0138;-0.2383;0.9653;0.994
2.3980;-0.0106;-0.2369;0.9639;0.993
2.3990;-0.0104;-0.2355;0.9626;0.991
2.4000;-0.0076;-0.2378;0.9627;0.992
2.4050;-0.0053;-0.2413;0.9606;0.990
2.4090;-0.0022;-0.2438;0.9565;0.987
2.4150;-0.0049;-0.2482;0.9524;0.984
2.4190;0.0012;-0.2499;0.9540;0.986
2.4230;0.0056;-0.2506;0.9530;0.985
2.4290;0.0049;-0.2551;0.9517;0.985
2.4340;0.0039;-0.2565;0.9555;0.989
2.4390;0.0010;-0.2572;0.9552;0.989
2.4440;-0.0010;-0.2582;0.9626;0.997
2.4490;-0.0053;-0.2557;0.9634;0.997
2.4540;-0.0124;-0.2543;0.9655;0.999
2.4590;-0.0171;-0.2533;0.9706;1.003
2.4790;-0.0199;-0.2538;0.9731;1.006
2.4800;-0.0202;-0.2563;0.9722;1.006
2.4810;-0.0191;-0.2568;0.9631;0.997
2.4830;-0.0167;-0.2565;0.9578;0.992
2.4840;-0.0128;-0.2559;0.9491;0.983
2.4890;-0.0074;-0.2573;0.9373;0.972
2.4940;-0.0037;-0.2597;0.9266;0.962
2.5030;0.0014;-0.2626;0.9212;0.958
2.5040;0.0053;-0.2622;0.9152;0.952
2.5080;0.0078;-0.2628;0.9128;0.950
2.5230;0.0047;-0.2616;0.9107;0.948
2.5230;-0.0009;-0.2610;0.9144;0.951
2.5240;-0.0044;-0.2602;0.9158;0.952
2.5310;-0.0049;-0.2611;0.9205;0.957
2.5320;-0.0049;-0.2611;0.9205;0.957
2.5370;-0.0060;-0.2625;0.9254;0.962
2.5430;-0.0069;-0.2642;0.9302;0.967
2.5480;-0.0105;-0.2654;0.9333;0.970
2.5540;-0.0136;-0.2671;0.9386;0.976
2.5580;-0.0143;-0.2699;0.9442;0.982
2.5640;-0.0180;-0.2717;0.9488;0.987
2.5670;-0.0194;-0.2725;0.9547;0.993
2.5720;-0.0170;-0.2683;0.9583;0.995
2.5780;-0.0142;-0.2682;0.9629;1.000
2.5830;-0.0128;-0.2678;0.9633;1.000
2.5880;-0.0125;-0.2693;0.9642;1.001
2.5930;-0.0123;-0.2693;0.9622;0.999
2.5970;-0.0112;-0.2690;0.9613;0.998
2.6030;-0.0081;-0.2677;0.9590;0.996
2.6080;-0.0063;-0.2709;0.9574;0.995
2.6130;-0.0078;-0.2685;0.9544;0.992
2.6180;-0.0075;-0.2653;0.9498;0.986
2.6220;-0.0064;-0.2639;0.9495;0.985
2.6270;-0.0046;-0.2618;0.9468;0.982
2.6320;-0.0079;-0.2648;0.9468;0.983
2.6360;-0.0074;-0.2623;0.9484;0.984
2.6420;-0.0082;-0.2631;0.9438;0.980
2.6480;-0.0059;-0.2624;0.9462;0.982
2.6520;-0.0051;-0.2600;0.9482;0.983
2.6570;-0.0068;-0.2569;0.9467;0.981
