time;gFx;gFy;gFz;TgF
1.1240;0.0291;0.2607;0.9562;0.992
1.1250;0.0272;0.2640;0.9648;1.001
1.1300;0.0286;0.2679;0.9679;1.005
1.1310;0.0263;0.2704;0.9591;0.997
1.1680;0.0276;0.2753;0.9530;0.992
1.1700;0.0285;0.2768;0.9546;0.994
1.1710;0.0286;0.2759;0.9623;1.001
1.1740;0.0309;0.2780;0.9597;1.000
1.1760;0.0318;0.2754;0.9557;0.995
1.1780;0.0328;0.2741;0.9535;0.993
1.1790;0.0334;0.2711;0.9527;0.991
1.1800;0.0291;0.2657;0.9579;0.994
1.1810;0.0197;0.2664;0.9643;1.001
1.1820;0.0216;0.2660;0.9687;1.005
1.1830;0.0264;0.2632;0.9684;1.004
1.1890;0.0292;0.2612;0.9635;0.999
1.1950;0.0275;0.2607;0.9595;0.995
1.1980;0.0281;0.2609;0.9520;0.987
1.2020;0.0265;0.2600;0.9406;0.976
1.2100;0.0225;0.2630;0.9293;0.966
1.2140;0.0191;0.2692;0.9191;0.958
1.2180;0.0155;0.2764;0.9139;0.955
1.2230;0.0159;0.2760;0.9183;0.959
1.2290;0.0251;0.2750;0.9384;0.978
1.2330;0.0361;0.2701;0.9544;0.993
1.2490;0.0361;0.2701;0.9544;0.993
1.2510;0.0413;0.2665;0.9582;0.995
1.2520;0.0439;0.2624;0.9556;0.992
1.2530;0.0434;0.2606;0.9465;0.983
1.2580;0.0363;0.2654;0.9329;0.971
1.2630;0.0327;0.2747;0.9333;0.973
1.2670;0.0269;0.2808;0.9421;0.983
1.2720;0.0225;0.2827;0.9533;0.995
1.2790;0.0213;0.2833;0.9657;1.007
1.2820;0.0213;0.2784;0.9700;1.009
1.2880;0.0246;0.2726;0.9677;1.006
1.2920;0.0308;0.2675;0.9604;0.997
1.3280;0.0357;0.2668;0.9513;0.989
1.3290;0.0357;0.2709;0.9448;0.984
1.3300;0.0372;0.2707;0.9395;0.978
1.3320;0.0355;0.2760;0.9325;0.973
1.3330;0.0339;0.2777;0.9350;0.976
1.3340;0.0334;0.2773;0.9405;0.981
1.3360;0.0342;0.2742;0.9411;0.981
1.3380;0.0344;0.2732;0.9409;0.980
1.3390;0.0352;0.2753;0.9405;0.981
1.3410;0.0307;0.2781;0.9356;0.977
1.3540;0.0244;0.2809;0.9282;0.970
1.3560;0.0228;0.2861;0.9204;0.964
1.3610;0.0223;0.2899;0.9258;0.970
1.3620;0.0242;0.2891;0.9352;0.979
1.3670;0.0231;0.2857;0.9337;0.977
1.3710;0.0230;0.2802;0.9373;0.979
1.3760;0.0237;0.2770;0.9307;0.971
1.3820;0.0262;0.2781;0.9323;0.973
1.3860;0.0285;0.2790;0.9335;0.975
1.3910;0.0285;0.2874;0.9347;0.978
1.4110;0.0211;0.2922;0.9389;0.984
1.4120;0.0159;0.2953;0.9409;0.986
1.4130;0.0136;0.2899;0.9371;0.981
1.4150;0.0178;0.2877;0.9342;0.978
1.4160;0.0225;0.2891;0.9436;0.987
1.4270;0.0277;0.2882;0.9506;0.994
1.4300;0.0299;0.2904;0.9464;0.990
1.4300;0.0306;0.2898;0.9392;0.983
1.4470;0.0251;0.2898;0.9362;0.980
1.4490;0.0227;0.2877;0.9325;0.976
1.4500;0.0203;0.2863;0.9314;0.975
1.4510;0.0238;0.2850;0.9367;0.979
1.4550;0.0244;0.2808;0.9424;0.984
1.4630;0.0296;0.2815;0.9399;0.982
1.4650;0.0289;0.2808;0.9370;0.979
1.4690;0.0263;0.2806;0.9336;0.975
1.4750;0.0260;0.2769;0.9300;0.971
1.4790;0.0287;0.2729;0.9387;0.978
1.4850;0.0282;0.2712;0.9437;0.982
1.4900;0.0293;0.2719;0.9452;0.984
1.4970;0.0253;0.2729;0.9452;0.984
1.4990;0.0209;0.2719;0.9414;0.980
1.5050;0.0213;0.2715;0.9385;0.977
1.5090;0.0202;0.2748;0.9418;0.981
1.5150;0.0224;0.2758;0.9371;0.977
1.5190;0.0242;0.2761;0.9356;0.976
1.5250;0.0238;0.2770;0.9386;0.979
1.5290;0.0265;0.2741;0.9441;0.983
1.5340;0.0279;0.2776;0.9533;0.993
1.5390;0.0290;0.2775;0.9558;0.996
1.5450;0.0283;0.2799;0.9565;0.997
1.5490;0.0279;0.2824;0.9543;0.996
1.5550;0.0257;0.2836;0.9512;0.993
1.5610;0.0287;0.2868;0.9510;0.994
1.5900;0.0321;0.2830;0.9558;0.997
1.5960;0.0362;0.2795;0.9629;1.003
1.5970;0.0341;0.2767;0.9577;0.997
1.5980;0.0293;0.2772;0.9526;0.993
1.5990;0.0258;0.2760;0.9430;0.983
1.6000;0.0270;0.2756;0.9435;0.983
1.6010;0.0255;0.2788;0.9430;0.984
1.6020;0.0264;0.2806;0.9405;0.982
1.6110;0.0278;0.2802;0.9442;0.985
1.6120;0.0244;0.2762;0.9472;0.987
1.6140;0.0244;0.2762;0.9472;0.987
1.6180;0.0263;0.2769;0.9463;0.986
1.6240;0.0239;0.2774;0.9479;0.988
1.6290;0.0189;0.2799;0.9444;0.985
1.6330;0.0148;0.2841;0.9398;0.982
1.6390;0.0132;0.2910;0.9380;0.982
1.6430;0.0173;0.2916;0.9452;0.989
1.6490;0.0230;0.2913;0.9526;0.996
1.6530;0.0271;0.2857;0.9558;0.998
1.6600;0.0279;0.2835;0.9601;1.001
1.6650;0.0290;0.2821;0.9577;0.999
1.6690;0.0296;0.2811;0.9571;0.998
1.6720;0.0272;0.2849;0.9538;0.996
1.6830;0.0266;0.2872;0.9534;0.996
1.6870;0.0253;0.2888;0.9509;0.994
1.6890;0.0285;0.2894;0.9469;0.991
1.6940;0.0293;0.2879;0.9497;0.993
1.7230;0.0294;0.2858;0.9415;0.984
1.7240;0.0260;0.2850;0.9355;0.978
1.7260;0.0272;0.2824;0.9326;0.975
1.7310;0.0308;0.2813;0.9314;0.973
1.7330;0.0322;0.2805;0.9292;0.971
1.7350;0.0316;0.2838;0.9333;0.976
1.7410;0.0295;0.2868;0.9329;0.976
1.7700;0.0238;0.2885;0.9309;0.975
1.7710;0.0239;0.2867;0.9309;0.974
1.7720;0.0260;0.2862;0.9344;0.978
1.7740;0.0280;0.2861;0.9384;0.981
1.7750;0.0288;0.2868;0.9416;0.985
1.7770;0.0249;0.2876;0.9418;0.985
1.7790;0.0198;0.2879;0.9364;0.980
1.7800;0.0183;0.2907;0.9382;0.982
1.7810;0.0161;0.2913;0.9382;0.983
1.7820;0.0147;0.2919;0.9408;0.985
1.7830;0.0155;0.2901;0.9395;0.983
1.7880;0.0196;0.2905;0.9428;0.987
1.7910;0.0254;0.2929;0.9395;0.984
1.8000;0.0226;0.2935;0.9325;0.978
1.8010;0.0208;0.2931;0.9321;0.977
1.8070;0.0228;0.2904;0.9402;0.984
1.8130;0.0247;0.2904;0.9408;0.985
1.8150;0.0302;0.2864;0.9469;0.990
1.8210;0.0306;0.2835;0.9489;0.991
1.8250;0.0323;0.2811;0.9489;0.990
1.8550;0.0339;0.2764;0.9415;0.982
1.8560;0.0348;0.2794;0.9367;0.978
1.8610;0.0331;0.2805;0.9325;0.974
1.8620;0.0333;0.2817;0.9320;0.974
1.8620;0.0319;0.2849;0.9354;0.978
1.8630;0.0329;0.2819;0.9384;0.980
1.8640;0.0311;0.2797;0.9375;0.979
1.8650;0.0280;0.2740;0.9355;0.975
1.8740;0.0257;0.2714;0.9381;0.977
1.8750;0.0244;0.2725;0.9384;0.977
1.8840;0.0250;0.2717;0.9418;0.981
1.8850;0.0257;0.2756;0.9424;0.982
1.8910;0.0236;0.2769;0.9413;0.981
1.8980;0.0204;0.2828;0.9414;0.983
1.9010;0.0205;0.2849;0.9432;0.985
1.9060;0.0202;0.2905;0.9466;0.990
1.9110;0.0230;0.2924;0.9467;0.991
1.9140;0.0217;0.2912;0.9484;0.992
1.9200;0.0224;0.2912;0.9516;0.995
1.9250;0.0240;0.2858;0.9522;0.995
1.9350;0.0225;0.2873;0.9602;1.003
1.9370;0.0211;0.2868;0.9583;1.001
1.9410;0.0172;0.2853;0.9531;0.995
1.9460;0.0161;0.2855;0.9472;0.989
1.9520;0.0164;0.2853;0.9477;0.990
1.9550;0.0191;0.2853;0.9455;0.988
1.9630;0.0208;0.2840;0.9393;0.982
1.9650;0.0194;0.2806;0.9364;0.978
1.9720;0.0156;0.2803;0.9329;0.974
1.9760;0.0153;0.2771;0.9331;0.973
2.0040;0.0150;0.2761;0.9406;0.980
2.0050;0.0090;0.2784;0.9328;0.973
2.0060;0.0090;0.2784;0.9328;0.973
2.0080;0.0005;0.2810;0.9259;0.968
2.0090;-0.0025;0.2815;0.9250;0.967
2.0100;0.0033;0.2841;0.9382;0.980
2.0120;0.0110;0.2856;0.9504;0.992
2.0130;0.0153;0.2873;0.9551;0.997
2.0410;0.0131;0.2843;0.9425;0.985
2.0430;0.0107;0.2820;0.9369;0.978
2.0440;0.0122;0.2799;0.9372;0.978
2.0460;0.0141;0.2811;0.9409;0.982
2.0480;0.0153;0.2802;0.9477;0.988
2.0490;0.0153;0.2799;0.9488;0.989
2.0500;0.0146;0.2784;0.9449;0.985
2.0540;0.0142;0.2776;0.9356;0.976
2.0590;0.0189;0.2773;0.9332;0.974
2.0660;0.0242;0.2782;0.9337;0.975
2.0680;0.0252;0.2769;0.9361;0.977
2.0740;0.0251;0.2794;0.9393;0.980
2.0790;0.0245;0.2824;0.9378;0.980
2.0830;0.0200;0.2831;0.9369;0.979
2.0880;0.0194;0.2849;0.9409;0.983
2.0920;0.0193;0.2830;0.9397;0.982
2.1000;0.0185;0.2841;0.9381;0.980
2.1020;0.0167;0.2847;0.9441;0.986
2.1070;0.0177;0.2852;0.9454;0.988
2.1120;0.0154;0.2836;0.9473;0.989
2.1300;0.0170;0.2810;0.9529;0.994
2.1310;0.0170;0.2803;0.9500;0.991
2.1320;0.0161;0.2815;0.9472;0.988
2.1330;0.0153;0.2847;0.9422;0.984
2.1680;0.0144;0.2847;0.9398;0.982
2.1700;0.0203;0.2868;0.9400;0.983
2.1730;0.0241;0.2860;0.9389;0.982
2.1750;0.0272;0.2860;0.9392;0.982
2.1760;0.0260;0.2832;0.9421;0.984
2.1790;0.0231;0.2816;0.9420;0.983
2.1810;0.0253;0.2828;0.9419;0.984
2.1830;0.0234;0.2819;0.9486;0.990
2.1840;0.0236;0.2822;0.9515;0.993
2.1850;0.0229;0.2821;0.9546;0.996
2.1860;0.0269;0.2815;0.9522;0.993
2.1940;0.0296;0.2789;0.9541;0.994
2.1980;0.0334;0.2770;0.9516;0.992
2.2060;0.0349;0.2729;0.9473;0.986
2.2070;0.0377;0.2715;0.9482;0.987
2.2110;0.0324;0.2717;0.9470;0.986
2.2160;0.0318;0.2728;0.9462;0.985
2.2220;0.0313;0.2758;0.9458;0.986
2.2450;0.0274;0.2762;0.9599;0.999
2.2460;0.0145;0.2841;0.9697;1.011
2.2470;0.0247;0.2832;0.9573;0.999
2.2480;0.0296;0.2794;0.9445;0.985
2.2490;0.0310;0.2753;0.9425;0.982
2.2500;0.0330;0.2760;0.9411;0.981
2.2560;0.0404;0.2803;0.9580;0.999
2.2600;0.0452;0.2836;0.9579;1.000
2.2760;0.0473;0.2827;0.9631;1.005
2.2780;0.0423;0.2841;0.9522;0.995
2.2790;0.0365;0.2838;0.9467;0.989
2.2800;0.0337;0.2800;0.9453;0.987
2.3040;0.0296;0.2748;0.9455;0.985
2.3040;0.0305;0.2714;0.9459;0.985
2.3050;0.0297;0.2686;0.9502;0.988
2.3060;0.0243;0.2703;0.9500;0.988
2.3070;0.0234;0.2718;0.9450;0.984
2.3100;0.0222;0.2737;0.9380;0.977
2.3150;0.0219;0.2741;0.9308;0.971
2.3230;0.0210;0.2747;0.9281;0.968
2.3250;0.0238;0.2741;0.9237;0.964
2.3300;0.0211;0.2741;0.9265;0.966
2.3350;0.0192;0.2772;0.9265;0.967
2.3390;0.0157;0.2783;0.9290;0.970
2.3440;0.0136;0.2830;0.9320;0.974
2.3500;0.0130;0.2863;0.9341;0.977
2.3540;0.0111;0.2885;0.9389;0.982
2.3590;0.0111;0.2885;0.9389;0.982
2.3650;0.0140;0.2897;0.9378;0.982
2.3740;0.0169;0.2909;0.9414;0.986
2.3760;0.0167;0.2864;0.9403;0.983
2.3790;0.0181;0.2863;0.9417;0.984
2.3880;0.0192;0.2861;0.9475;0.990
2.3900;0.0169;0.2835;0.9116;0.955
2.3940;0.0155;0.2784;0.9031;0.945
2.4000;0.0197;0.2755;0.8942;0.936
2.4240;0.0205;0.2733;0.8842;0.926
2.4260;0.0224;0.2725;0.8898;0.931
2.4290;0.0197;0.2739;0.9031;0.944
2.4300;0.0180;0.2733;0.9210;0.961
2.4310;0.0168;0.2741;0.9370;0.976
2.4340;0.0179;0.2744;0.9467;0.986
2.4350;0.0263;0.2792;0.9508;0.991
2.4600;0.0312;0.2860;0.9479;0.991
2.4620;0.0326;0.2915;0.9414;0.986
2.4630;0.0298;0.2966;0.9404;0.987
2.4650;0.0301;0.2989;0.9527;0.999
2.4660;0.0291;0.3031;0.9642;1.011
2.4680;0.0257;0.3040;0.9718;1.019
2.4690;0.0245;0.3037;0.9721;1.019
2.4730;0.0245;0.3022;0.9637;1.010
2.4780;0.0220;0.2979;0.9574;1.003
2.4870;0.0279;0.2974;0.9540;1.000
2.4880;0.0316;0.2946;0.9594;1.004
2.4930;0.0315;0.2927;0.9642;1.008
2.4970;0.0272;0.2902;0.9686;1.011
2.5030;0.0202;0.2910;0.9805;1.023
2.5080;0.0133;0.2901;0.9822;1.024
2.5130;0.0093;0.2879;0.9788;1.020
2.5380;0.0080;0.2872;0.9683;1.010
2.5420;0.0100;0.2871;0.9560;0.998
2.5440;0.0165;0.2860;0.9443;0.987
2.5450;0.0216;0.2836;0.9436;0.985
2.5470;0.0262;0.2836;0.9441;0.986
2.5510;0.0261;0.2842;0.9532;0.995
2.5520;0.0253;0.2846;0.9554;0.997
2.5530;0.0228;0.2820;0.9597;1.001
2.5590;0.0206;0.2758;0.9613;1.000
2.5620;0.0207;0.2745;0.9633;1.002
2.5680;0.0200;0.2713;0.9587;0.997
2.5730;0.0184;0.2707;0.9502;0.988
2.5760;0.0167;0.2695;0.9397;0.978
2.5810;0.0139;0.2749;0.9271;0.967
2.5870;0.0135;0.2787;0.9200;0.961
2.5920;0.0134;0.2786;0.9157;0.957
2.5960;0.0168;0.2827;0.9137;0.957
2.6030;0.0159;0.2848;0.9100;0.954
2.6060;0.0074;0.2838;0.8928;0.937
2.6120;0.0080;0.2820;0.8898;0.933
2.6160;0.0153;0.2762;0.8994;0.941
2.6230;0.0221;0.2695;0.9163;0.955
2.6260;0.0219;0.2679;0.9220;0.960
2.6340;0.0180;0.2689;0.9200;0.959
2.6370;0.0127;0.2694;0.9184;0.957
2.6410;0.0128;0.2725;0.9213;0.961
2.6460;0.0159;0.2794;0.9196;0.961
2.6530;0.0185;0.2807;0.9182;0.960
2.6560;0.0181;0.2812;0.9188;0.961
2.6620;0.0242;0.2791;0.9130;0.955
2.6660;0.0323;0.2770;0.9147;0.956
2.6720;0.0328;0.2773;0.9091;0.951
2.6770;0.0264;0.2802;0.9245;0.966
2.6810;0.0225;0.2821;0.9354;0.977
2.7050;0.0175;0.2820;0.9372;0.979
2.7060;0.0143;0.2874;0.9638;1.006
2.7180;0.0136;0.2889;0.9807;1.022
2.7200;0.0119;0.2907;0.9890;1.031
2.7210;0.0143;0.2896;0.9899;1.031
2.7270;0.0190;0.2926;0.9862;1.029
2.7280;0.0238;0.2949;0.9742;1.018
2.7470;0.0247;0.2978;0.9643;1.010
2.7480;0.0258;0.2994;0.9618;1.008
2.7530;0.0280;0.2992;0.9637;1.009
2.7540;0.0280;0.2992;0.9637;1.009
2.7560;0.0284;0.2960;0.9706;1.015
2.7570;0.0300;0.2938;0.9773;1.021
2.7590;0.0288;0.2893;0.9853;1.027
2.7600;0.0283;0.2852;0.9858;1.027
2.7600;0.0277;0.2824;0.9804;1.021
2.7650;0.0319;0.2786;0.9733;1.013
2.7720;0.0331;0.2781;0.9664;1.006
2.7740;0.0354;0.2754;0.9549;0.994
2.7800;0.0338;0.2732;0.9431;0.982
2.7870;0.0310;0.2731;0.9377;0.977
2.7910;0.0269;0.2722;0.9354;0.975
2.7950;0.0205;0.2719;0.9366;0.975
2.7990;0.0172;0.2737;0.9375;0.977
2.8040;0.0158;0.2706;0.9386;0.977
2.8100;0.0166;0.2722;0.9399;0.979
2.8150;0.0189;0.2734;0.9404;0.980
2.8410;0.0204;0.2749;0.9374;0.977
2.8420;0.0219;0.2801;0.9379;0.979
2.8430;0.0221;0.2833;0.9365;0.979
2.8450;0.0239;0.2852;0.9364;0.979
2.8460;0.0271;0.2849;0.9371;0.980
2.8470;0.0294;0.2846;0.9349;0.978
