time;gFx;gFy;gFz;TgF
0.1870;0.0173;-0.2469;0.9727;1.004
0.1890;0.0144;-0.2502;0.9820;1.013
0.1940;0.0155;-0.2526;0.9836;1.016
0.1950;0.0166;-0.2544;0.9833;1.016
0.1980;0.0142;-0.2591;0.9871;1.021
0.2030;0.0158;-0.2604;0.9978;1.031
0.2080;0.0142;-0.2632;0.9932;1.028
0.2130;0.0126;-0.2598;0.9984;1.032
0.2180;0.0165;-0.2583;1.0193;1.052
0.2240;0.0202;-0.2576;1.0216;1.054
0.2280;0.0235;-0.2585;1.0243;1.057
0.2330;0.0262;-0.2585;1.0154;1.048
0.2420;0.0304;-0.2560;1.0064;1.039
0.2430;0.0345;-0.2513;0.9970;1.029
0.2480;0.0330;-0.2412;0.9869;1.016
0.2520;0.0294;-0.2325;0.9773;1.005
0.2590;0.0277;-0.2276;0.9675;0.994
0.2620;0.0250;-0.2223;0.9645;0.990
0.2670;0.0225;-0.2163;0.9602;0.985
0.2710;0.0206;-0.2139;0.9602;0.984
0.2860;0.0206;-0.2139;0.9602;0.984
0.2870;0.0173;-0.2110;0.9636;0.987
0.2890;0.0140;-0.2100;0.9618;0.985
0.3140;0.0133;-0.2114;0.9664;0.989
0.3140;0.0159;-0.2133;0.9685;0.992
0.3150;0.0168;-0.2143;0.9686;0.992
0.3160;0.0195;-0.2150;0.9665;0.990
0.3170;0.0229;-0.2207;0.9693;0.994
0.3170;0.0246;-0.2238;0.9641;0.990
0.3220;0.0261;-0.2253;0.9653;0.992
0.3260;0.0274;-0.2289;0.9669;0.994
0.3310;0.0332;-0.2307;0.9660;0.994
0.3370;0.0343;-0.2317;0.9627;0.991
0.3410;0.0330;-0.2311;0.9550;0.983
0.3470;0.0266;-0.2249;0.9504;0.977
0.3520;0.0242;-0.2186;0.9538;0.979
0.3600;0.0192;-0.2138;0.9548;0.979
0.3610;0.0167;-0.2118;0.9557;0.979
0.3670;0.0098;-0.2136;0.9526;0.976
0.3710;0.0058;-0.2141;0.9494;0.973
0.3760;0.0059;-0.2157;0.9427;0.967
0.3810;0.0071;-0.2171;0.9366;0.961
0.3870;0.0071;-0.2185;0.9329;0.958
0.3910;0.0097;-0.2218;0.9358;0.962
0.3950;0.0109;-0.2277;0.9396;0.967
0.4000;0.0151;-0.2315;0.9510;0.979
0.4080;0.0137;-0.2339;0.9602;0.988
0.4100;0.0172;-0.2366;0.9674;0.996
0.4160;0.0161;-0.2397;0.9761;1.005
0.4210;0.0241;-0.2416;0.9848;1.014
0.4280;0.0285;-0.2424;0.9810;1.011
0.4310;0.0258;-0.2453;0.9686;1.000
0.4350;0.0235;-0.2430;0.9563;0.987
0.4510;0.0146;-0.2416;0.9466;0.977
0.4520;0.0084;-0.2367;0.9409;0.970
0.4530;0.0051;-0.2340;0.9398;0.968
0.4710;0.0065;-0.2337;0.9413;0.970
0.4730;0.0043;-0.2314;0.9441;0.972
0.4750;0.0021;-0.2300;0.9463;0.974
0.4900;0.0006;-0.2299;0.9519;0.979
0.4920;0.0053;-0.2323;0.9545;0.982
0.4930;0.0054;-0.2347;0.9529;0.981
0.4930;0.0017;-0.2369;0.9550;0.984
0.5010;-0.0004;-0.2391;0.9543;0.984
0.5020;-0.0014;-0.2374;0.9538;0.983
0.5020;-0.0004;-0.2360;0.9556;0.984
0.5100;0.0013;-0.2331;0.9583;0.986
0.5110;0.0044;-0.2300;0.9606;0.988
0.5180;0.0042;-0.2289;0.9592;0.986
0.5190;0.0053;-0.2298;0.9563;0.984
0.5250;0.0057;-0.2292;0.9543;0.981
0.5290;0.0075;-0.2308;0.9507;0.978
0.5350;0.0088;-0.2343;0.9458;0.974
0.5390;0.0111;-0.2384;0.9449;0.975
0.5440;0.0094;-0.2402;0.9472;0.977
0.5500;0.0090;-0.2427;0.9490;0.980
0.5530;0.0093;-0.2439;0.9506;0.981
0.5670;0.0078;-0.2439;0.9581;0.989
0.5670;0.0076;-0.2444;0.9632;0.994
0.5680;0.0082;-0.2485;0.9687;1.000
0.5860;0.0100;-0.2474;0.9672;0.998
0.5870;0.0116;-0.2460;0.9725;1.003
0.5880;0.0104;-0.2438;0.9670;0.997
0.5890;0.0073;-0.2405;0.9643;0.994
0.5970;0.0101;-0.2369;0.9565;0.985
0.5980;0.0093;-0.2358;0.9500;0.979
0.6040;0.0089;-0.2329;0.9419;0.970
0.6080;0.0121;-0.2307;0.9384;0.966
0.6130;0.0131;-0.2266;0.9365;0.964
0.6190;0.0175;-0.2245;0.9300;0.957
0.6230;0.0215;-0.2229;0.9267;0.953
0.6280;0.0252;-0.2237;0.9257;0.953
0.6330;0.0319;-0.2242;0.9255;0.953
0.6390;0.0380;-0.2249;0.9246;0.952
0.6430;0.0440;-0.2292;0.9271;0.956
0.6480;0.0501;-0.2332;0.9301;0.960
0.6520;0.0560;-0.2382;0.9347;0.966
0.6570;0.0560;-0.2382;0.9347;0.966
0.6640;0.0576;-0.2402;0.9432;0.975
0.6680;0.0578;-0.2442;0.9495;0.982
0.6720;0.0594;-0.2413;0.9587;0.990
0.6780;0.0565;-0.2411;0.9607;0.992
0.6820;0.0498;-0.2405;0.9708;1.001
0.6890;0.0402;-0.2325;0.9789;1.007
0.7000;0.0360;-0.2292;0.9864;1.013
0.7010;0.0293;-0.2268;0.9944;1.020
0.7030;0.0313;-0.2274;0.9987;1.025
0.7130;0.0336;-0.2266;1.0016;1.027
0.7140;0.0349;-0.2271;0.9972;1.023
0.7220;0.0319;-0.2259;0.9971;1.023
0.7230;0.0294;-0.2220;1.0015;1.026
0.7320;0.0283;-0.2179;0.9984;1.022
0.7330;0.0283;-0.2099;0.9985;1.021
0.7380;0.0291;-0.2049;1.0055;1.027
0.7440;0.0282;-0.2008;1.0015;1.022
0.7470;0.0287;-0.1983;0.9964;1.016
0.7510;0.0272;-0.1997;0.9910;1.011
0.7560;0.0290;-0.1981;0.9893;1.009
0.7620;0.0327;-0.1977;0.9855;1.006
0.7670;0.0363;-0.2028;0.9752;0.997
0.7710;0.0345;-0.2033;0.9626;0.984
0.7780;0.0346;-0.2052;0.9510;0.974
0.7810;0.0359;-0.2049;0.9458;0.968
0.7870;0.0365;-0.2022;0.9424;0.965
0.7910;0.0377;-0.2055;0.9375;0.961
0.7960;0.0368;-0.2064;0.9322;0.955
0.8000;0.0362;-0.2061;0.9388;0.962
0.8070;0.0375;-0.2078;0.9358;0.959
0.8110;0.0355;-0.2105;0.9375;0.961
0.8160;0.0358;-0.2129;0.9394;0.964
0.8210;0.0369;-0.2143;0.9366;0.962
0.8260;0.0381;-0.2166;0.9255;0.951
0.8310;0.0387;-0.2185;0.9161;0.943
0.8360;0.0392;-0.2178;0.9081;0.935
0.8410;0.0359;-0.2140;0.9030;0.929
0.8520;0.0352;-0.2125;0.8970;0.922
0.8530;0.0324;-0.2113;0.8868;0.912
0.8590;0.0337;-0.2098;0.8868;0.912
0.8750;0.0343;-0.2116;0.8846;0.910
0.8760;0.0358;-0.2147;0.8874;0.914
0.8770;0.0407;-0.2182;0.8932;0.920
0.8770;0.0448;-0.2237;0.8915;0.920
0.8850;0.0466;-0.2252;0.8985;0.927
0.8860;0.0484;-0.2306;0.8975;0.928
0.8900;0.0489;-0.2340;0.9044;0.935
0.8950;0.0510;-0.2381;0.9209;0.953
0.8990;0.0506;-0.2440;0.9391;0.972
0.9050;0.0476;-0.2490;0.9475;0.981
0.9090;0.0495;-0.2491;0.9599;0.993
0.9160;0.0503;-0.2541;0.9734;1.007
0.9210;0.0470;-0.2556;0.9786;1.012
0.9250;0.0440;-0.2577;0.9876;1.022
0.9300;0.0420;-0.2596;0.9939;1.028
0.9440;0.0392;-0.2579;0.9960;1.030
0.9450;0.0353;-0.2596;0.9932;1.027
0.9460;0.0340;-0.2561;0.9995;1.032
0.9490;0.0348;-0.2554;0.9803;1.014
0.9550;0.0370;-0.2564;0.9722;1.006
0.9600;0.0418;-0.2544;0.9743;1.008
0.9640;0.0362;-0.2490;0.9895;1.021
0.9680;0.0329;-0.2453;0.9770;1.008
0.9750;0.0351;-0.2403;0.9711;1.001
0.9870;0.0340;-0.2384;0.9692;0.999
0.9880;0.0341;-0.2349;0.9755;1.004
0.9890;0.0309;-0.2311;0.9607;0.989
0.9970;0.0277;-0.2258;0.9472;0.974
0.9980;0.0281;-0.2191;0.9405;0.966
1.0060;0.0252;-0.2132;0.9415;0.966
1.0080;0.0217;-0.2094;0.9271;0.951
1.0140;0.0213;-0.2119;0.9220;0.946
1.0190;0.0213;-0.2160;0.9254;0.951
1.0240;0.0203;-0.2211;0.9258;0.952
1.0280;0.0153;-0.2280;0.9233;0.951
1.0340;0.0147;-0.2306;0.9397;0.968
1.0390;0.0147;-0.2306;0.9397;0.968
1.0430;0.0172;-0.2337;0.9613;0.990
1.0480;0.0161;-0.2359;0.9731;1.001
1.0530;0.0153;-0.2400;0.9888;1.018
1.0590;0.0117;-0.2451;1.0018;1.031
1.0630;0.0068;-0.2431;1.0112;1.040
1.0670;0.0081;-0.2439;1.0133;1.042
1.0740;0.0061;-0.2447;1.0094;1.039
1.0790;0.0041;-0.2467;0.9971;1.027
1.0840;0.0038;-0.2467;0.9865;1.017
1.0880;0.0083;-0.2482;0.9761;1.007
1.0920;0.0097;-0.2480;0.9655;0.997
1.0980;0.0108;-0.2469;0.9579;0.989
1.1030;0.0087;-0.2407;0.9546;0.985
1.1070;0.0076;-0.2358;0.9565;0.985
1.1200;0.0104;-0.2338;0.9570;0.985
1.1210;0.0136;-0.2320;0.9515;0.979
1.1220;0.0121;-0.2309;0.9461;0.974
1.1270;0.0109;-0.2301;0.9413;0.969
1.1450;0.0126;-0.2296;0.9378;0.966
1.1460;0.0085;-0.2275;0.9171;0.945
1.1470;0.0078;-0.2208;0.9254;0.951
1.1480;0.0041;-0.2174;0.9183;0.944
1.1520;-0.0026;-0.2148;0.9121;0.937
1.1580;-0.0084;-0.2140;0.9044;0.929
1.1640;-0.0103;-0.2105;0.9167;0.941
1.1660;-0.0082;-0.2100;0.9138;0.938
1.1710;-0.0123;-0.2084;0.9188;0.942
1.1770;-0.0192;-0.2072;0.9372;0.960
1.1820;-0.0190;-0.2107;0.9536;0.977
1.1870;-0.0168;-0.2144;0.9656;0.989
1.1920;-0.0159;-0.2184;0.9724;0.997
1.1970;-0.0114;-0.2243;0.9778;1.003
1.2010;-0.0063;-0.2325;0.9845;1.012
1.2050;0.0024;-0.2352;0.9882;1.016
1.2100;0.0060;-0.2415;0.9882;1.017
1.2180;0.0082;-0.2447;0.9905;1.020
1.2230;0.0074;-0.2445;0.9894;1.019
1.2310;0.0076;-0.2435;0.9871;1.017
1.2330;0.0095;-0.2425;0.9860;1.015
1.2370;0.0110;-0.2401;0.9836;1.013
1.2420;0.0161;-0.2391;0.9805;1.009
1.2480;0.0141;-0.2353;0.9763;1.004
1.2520;0.0123;-0.2326;0.9710;0.999
1.2570;0.0132;-0.2273;0.9670;0.993
1.2610;0.0142;-0.2220;0.9610;0.986
1.2720;0.0161;-0.2226;0.9539;0.980
1.2730;0.0175;-0.2207;0.9506;0.976
1.2760;0.0174;-0.2207;0.9457;0.971
1.3020;0.0179;-0.2226;0.9406;0.967
1.3030;0.0177;-0.2209;0.9380;0.964
1.3040;0.0124;-0.2237;0.9395;0.966
1.3050;0.0111;-0.2235;0.9424;0.969
1.3060;0.0127;-0.2232;0.9443;0.970
1.3070;0.0083;-0.2204;0.9524;0.978
1.3090;0.0051;-0.2187;0.9625;0.987
1.3160;0.0040;-0.2193;0.9720;0.996
1.3190;0.0049;-0.2189;0.9801;1.004
1.3260;0.0060;-0.2246;0.9811;1.006
1.3320;0.0095;-0.2287;0.9811;1.007
1.3360;0.0120;-0.2304;0.9793;1.006
1.3400;0.0148;-0.2329;0.9766;1.004
1.3440;0.0167;-0.2345;0.9726;1.001
1.3490;0.0219;-0.2367;0.9659;0.995
1.3550;0.0278;-0.2398;0.9618;0.992
1.3600;0.0289;-0.2412;0.9539;0.984
1.3670;0.0288;-0.2421;0.9462;0.977
1.3700;0.0343;-0.2403;0.9402;0.971
1.3740;0.0340;-0.2382;0.9311;0.962
1.3790;0.0329;-0.2353;0.9296;0.959
1.3840;0.0348;-0.2315;0.9258;0.955
1.3900;0.0318;-0.2289;0.9211;0.950
1.3950;0.0264;-0.2240;0.9231;0.950
1.4090;0.0233;-0.2194;0.9257;0.952
1.4100;0.0180;-0.2187;0.9314;0.957
1.4120;0.0147;-0.2183;0.9378;0.963
1.4380;0.0147;-0.2183;0.9378;0.963
1.4390;0.0122;-0.2177;0.9405;0.965
1.4400;0.0117;-0.2187;0.9474;0.972
1.4780;0.0140;-0.2203;0.9549;0.980
1.4790;0.0162;-0.2253;0.9568;0.983
1.4800;0.0233;-0.2338;0.9627;0.991
1.4810;0.0233;-0.2338;0.9627;0.991
1.4820;0.0245;-0.2370;0.9684;0.997
1.4830;0.0263;-0.2411;0.9739;1.004
1.4840;0.0261;-0.2393;0.9753;1.005
1.4850;0.0254;-0.2386;0.9793;1.008
1.4860;0.0261;-0.2377;0.9811;1.010
1.4860;0.0300;-0.2404;0.9767;1.006
1.4870;0.0280;-0.2397;0.9725;1.002
1.4880;0.0328;-0.2409;0.9687;0.999
1.4880;0.0332;-0.2381;0.9617;0.991
1.4930;0.0348;-0.2390;0.9590;0.989
1.4990;0.0352;-0.2395;0.9529;0.983
1.5040;0.0354;-0.2391;0.9556;0.986
1.5080;0.0359;-0.2367;0.9553;0.985
1.5140;0.0354;-0.2351;0.9557;0.985
1.5180;0.0353;-0.2331;0.9533;0.982
1.5230;0.0346;-0.2314;0.9511;0.979
1.5280;0.0326;-0.2278;0.9483;0.976
1.5530;0.0304;-0.2235;0.9467;0.973
1.5540;0.0247;-0.2203;0.9455;0.971
1.5540;0.0210;-0.2190;0.9516;0.977
1.5550;0.0202;-0.2165;0.9558;0.980
1.5560;0.0175;-0.2168;0.9576;0.982
1.5560;0.0170;-0.2174;0.9596;0.984
1.5620;0.0209;-0.2188;0.9638;0.989
1.5670;0.0222;-0.2223;0.9689;0.994
1.5720;0.0225;-0.2240;0.9662;0.992
1.5760;0.0220;-0.2250;0.9700;0.996
1.5840;0.0225;-0.2255;0.9720;0.998
1.5870;0.0228;-0.2269;0.9725;0.999
1.5920;0.0230;-0.2255;0.9703;0.996
1.5970;0.0231;-0.2242;0.9632;0.989
1.6010;0.0212;-0.2224;0.9569;0.983
1.6070;0.0180;-0.2249;0.9502;0.977
1.6120;0.0136;-0.2245;0.9438;0.970
1.6180;0.0100;-0.2256;0.9383;0.965
1.6200;0.0051;-0.2240;0.9405;0.967
1.6270;0.0018;-0.2204;0.9446;0.970
1.6330;-0.0003;-0.2148;0.9511;0.975
1.6370;0.0008;-0.2129;0.9553;0.979
1.6410;-0.0017;-0.2102;0.9642;0.987
1.6460;-0.0008;-0.2121;0.9708;0.994
1.6510;0.0029;-0.2163;0.9770;1.001
1.6570;0.0043;-0.2231;0.9824;1.007
1.6610;0.0059;-0.2251;0.9761;1.002
1.6730;0.0079;-0.2240;0.9669;0.993
1.6730;0.0144;-0.2224;0.9693;0.995
1.6840;0.0205;-0.2265;0.9664;0.993
1.6850;0.0200;-0.2295;0.9637;0.991
1.6850;0.0197;-0.2322;0.9617;0.989
1.6920;0.0169;-0.2324;0.9618;0.990
1.6960;0.0158;-0.2323;0.9645;0.992
1.7020;0.0161;-0.2288;0.9676;0.994
1.7060;0.0177;-0.2226;0.9665;0.992
1.7110;0.0167;-0.2197;0.9648;0.990
1.7180;0.0153;-0.2202;0.9600;0.985
1.7190;0.0158;-0.2198;0.9534;0.979
1.7240;0.0175;-0.2235;0.9490;0.975
1.7290;0.0162;-0.2241;0.9444;0.971
1.7350;0.0158;-0.2251;0.9417;0.968
1.7410;0.0161;-0.2242;0.9458;0.972
1.7460;0.0155;-0.2245;0.9476;0.974
1.7520;0.0136;-0.2254;0.9524;0.979
1.7560;0.0113;-0.2249;0.9608;0.987
1.7600;0.0106;-0.2239;0.9750;1.000
1.7650;0.0169;-0.2241;0.9821;1.007
1.7700;0.0213;-0.2256;0.9803;1.006
1.7750;0.0217;-0.2273;0.9746;1.001
1.7800;0.0202;-0.2315;0.9560;0.984
1.7840;0.0209;-0.2287;0.9619;0.989
1.7890;0.0219;-0.2279;0.9574;0.984
1.7960;0.0220;-0.2280;0.9558;0.983
1.8020;0.0220;-0.2280;0.9558;0.983
1.8040;0.0227;-0.2263;0.9568;0.983
1.8100;0.0209;-0.2239;0.9522;0.978
1.8140;0.0181;-0.2205;0.9537;0.979
1.8250;0.0156;-0.2228;0.9568;0.982
1.8260;0.0162;-0.2215;0.9576;0.983
1.8390;0.0154;-0.2245;0.9550;0.981
1.8400;0.0164;-0.2249;0.9560;0.982
1.8400;0.0172;-0.2283;0.9524;0.980
1.8450;0.0147;-0.2273;0.9510;0.978
1.8490;0.0157;-0.2293;0.9500;0.977
1.8550;0.0188;-0.2288;0.9488;0.976
1.8590;0.0158;-0.2279;0.9445;0.972
1.8640;0.0139;-0.2267;0.9513;0.978
1.8690;0.0117;-0.2275;0.9471;0.974
1.8740;0.0115;-0.2243;0.9467;0.973
1.8780;0.0133;-0.2253;0.9474;0.974
1.8880;0.0100;-0.2276;0.9511;0.978
1.8890;0.0077;-0.2300;0.9533;0.981
1.8940;0.0079;-0.2261;0.9563;0.983
1.8980;0.0079;-0.2292;0.9558;0.983
1.9030;0.0084;-0.2306;0.9587;0.986
1.9090;0.0097;-0.2297;0.9634;0.990
1.9140;0.0095;-0.2288;0.9645;0.991
1.9180;0.0111;-0.2275;0.9606;0.987
1.9280;0.0110;-0.2271;0.9574;0.984
1.9280;0.0139;-0.2245;0.9556;0.982
1.9340;0.0153;-0.2231;0.9510;0.977
1.9380;0.0156;-0.2208;0.9449;0.970
1.9430;0.0156;-0.2211;0.9343;0.960
1.9490;0.0126;-0.2193;0.9308;0.956
1.9620;0.0095;-0.2170;0.9296;0.955
1.9630;0.0076;-0.2136;0.9345;0.959
1.9630;0.0086;-0.2140;0.9424;0.966
1.9690;0.0107;-0.2151;0.9466;0.971
1.9880;0.0118;-0.2167;0.9501;0.975
1.9890;0.0115;-0.2216;0.9522;0.978
1.9900;0.0133;-0.2242;0.9524;0.979
1.9900;0.0151;-0.2221;0.9574;0.983
1.9920;0.0166;-0.2229;0.9606;0.986
1.9970;0.0156;-0.2226;0.9627;0.988
2.0040;0.0116;-0.2212;0.9618;0.987
2.0070;0.0115;-0.2205;0.9664;0.991
2.0120;0.0077;-0.2218;0.9686;0.994
2.0160;0.0082;-0.2211;0.9687;0.994
2.0240;0.0075;-0.2212;0.9687;0.994
2.0260;0.0058;-0.2200;0.9732;0.998
2.0310;0.0033;-0.2193;0.9747;0.999
2.0370;0.0033;-0.2185;0.9761;1.000
2.0410;0.0042;-0.2210;0.9745;0.999
2.0470;0.0057;-0.2232;0.9728;0.998
2.0540;0.0068;-0.2263;0.9718;0.998
2.0570;0.0072;-0.2314;0.9686;0.996
2.0620;0.0057;-0.2301;0.9636;0.991
2.0670;0.0074;-0.2256;0.9773;1.003
2.0720;0.0064;-0.2198;0.9722;0.997
2.0770;0.0040;-0.2200;0.9705;0.995
2.0820;0.0013;-0.2209;0.9693;0.994
2.0980;0.0019;-0.2182;0.9692;0.993
2.0990;0.0026;-0.2183;0.9669;0.991
2.1000;0.0090;-0.2222;0.9576;0.983
2.1010;0.0084;-0.2243;0.9444;0.971
2.1160;0.0106;-0.2224;0.9471;0.973
2.1180;0.0096;-0.2188;0.9454;0.970
2.1190;0.0093;-0.2188;0.9428;0.968
2.1200;0.0123;-0.2163;0.9506;0.975
2.1260;0.0139;-0.2152;0.9483;0.973
2.1300;0.0140;-0.2166;0.9546;0.979
2.1370;0.0104;-0.2166;0.9493;0.974
2.1410;0.0076;-0.2165;0.9500;0.974
2.1460;0.0094;-0.2157;0.9563;0.980
2.1550;0.0104;-0.2153;0.9645;0.988
2.1560;0.0123;-0.2159;0.9619;0.986
2.1610;0.0112;-0.2182;0.9595;0.984
2.1660;0.0099;-0.2203;0.9650;0.990
2.1700;0.0118;-0.2221;0.9642;0.989
2.1750;0.0103;-0.2232;0.9662;0.992
2.1800;0.0103;-0.2232;0.9662;0.992
2.1870;0.0122;-0.2226;0.9654;0.991
2.1900;0.0123;-0.2234;0.9615;0.987
2.1940;0.0128;-0.2240;0.9595;0.985
2.1990;0.0126;-0.2240;0.9610;0.987
2.2050;0.0166;-0.2204;0.9583;0.983
2.2110;0.0173;-0.2224;0.9553;0.981
2.2150;0.0178;-0.2245;0.9515;0.978
2.2380;0.0188;-0.2250;0.9500;0.977
2.2390;0.0168;-0.2260;0.9504;0.977
2.2400;0.0141;-0.2208;0.9588;0.984
2.2400;0.0116;-0.2192;0.9533;0.978
2.2430;0.0114;-0.2154;0.9617;0.986
2.2440;0.0172;-0.2172;0.9642;0.989
2.2610;0.0164;-0.2185;0.9695;0.994
2.2610;0.0161;-0.2172;0.9631;0.987
2.2620;0.0146;-0.2195;0.9559;0.981
2.2670;0.0147;-0.2225;0.9488;0.975
2.2690;0.0170;-0.2274;0.9468;0.974
2.2740;0.0175;-0.2278;0.9508;0.978
2.2800;0.0177;-0.2306;0.9538;0.981
2.2840;0.0191;-0.2333;0.9575;0.986
2.2880;0.0211;-0.2342;0.9607;0.989
2.2930;0.0249;-0.2333;0.9703;0.998
2.2970;0.0243;-0.2337;0.9751;1.003
2.3080;0.0237;-0.2312;0.9744;1.002
2.3090;0.0252;-0.2290;0.9751;1.002
2.3140;0.0277;-0.2295;0.9672;0.994
2.3190;0.0263;-0.2289;0.9547;0.982
2.3230;0.0217;-0.2274;0.9460;0.973
2.3300;0.0167;-0.2258;0.9390;0.966
2.3320;0.0159;-0.2238;0.9320;0.959
2.3380;0.0130;-0.2216;0.9320;0.958
2.3440;0.0130;-0.2216;0.9384;0.964
2.3490;0.0100;-0.2223;0.9439;0.970
2.3530;0.0102;-0.2225;0.9511;0.977
2.3580;0.0128;-0.2252;0.9555;0.982
2.3640;0.0126;-0.2267;0.9555;0.982
2.3680;0.0093;-0.2300;0.9604;0.988
2.3820;0.0104;-0.2320;0.9629;0.990
2.3830;0.0125;-0.2340;0.9671;0.995
2.3840;0.0106;-0.2356;0.9705;0.999
2.3890;0.0078;-0.2357;0.9748;1.003
2.4040;0.0113;-0.2339;0.9739;1.002
2.4050;0.0107;-0.2334;0.9726;1.000
2.4050;0.0067;-0.2331;0.9684;0.996
2.4080;0.0059;-0.2317;0.9694;0.997
2.4130;0.0043;-0.2269;0.9634;0.990
2.4350;0.0028;-0.2215;0.9590;0.984
2.4360;0.0000;-0.2165;0.9549;0.979
2.4370;-0.0037;-0.2125;0.9522;0.976
2.4380;-0.0041;-0.2081;0.9485;0.971
2.4400;-0.0023;-0.2063;0.9444;0.967
2.4420;-0.0036;-0.2080;0.9422;0.965
2.4470;-0.0045;-0.2078;0.9409;0.964
2.4510;-0.0028;-0.2062;0.9410;0.963
2.4560;-0.0030;-0.2074;0.9416;0.964
2.4610;-0.0021;-0.2075;0.9445;0.967
2.4660;-0.0009;-0.2060;0.9456;0.968
2.4710;0.0002;-0.2067;0.9432;0.966
2.4760;-0.0031;-0.2091;0.9422;0.965
2.4810;-0.0023;-0.2096;0.9431;0.966
2.4860;0.0021;-0.2105;0.9508;0.974
2.4910;0.0049;-0.2134;0.9539;0.977
2.4950;0.0068;-0.2176;0.9587;0.983
2.5000;0.0093;-0.2224;0.9662;0.992
2.5210;0.0112;-0.2250;0.9712;0.997
2.5220;0.0158;-0.2263;0.9771;1.003
2.5220;0.0172;-0.2264;0.9800;1.006
2.5230;0.0150;-0.2283;0.9786;1.005
2.5250;0.0131;-0.2308;0.9766;1.004
2.5300;0.0140;-0.2289;0.9766;1.003
2.5350;0.0150;-0.2275;0.9700;0.996
2.5420;0.0159;-0.2269;0.9690;0.995
2.5450;0.0146;-0.2233;0.9709;0.996
2.5500;0.0117;-0.2226;0.9665;0.992
2.5580;0.0119;-0.2199;0.9625;0.987
2.5600;0.0119;-0.2193;0.9599;0.985
2.5650;0.0119;-0.2193;0.9599;0.985
2.5700;0.0113;-0.2178;0.9576;0.982
2.5750;0.0076;-0.2161;0.9508;0.975
2.5800;0.0066;-0.2121;0.9481;0.972
2.5850;0.0040;-0.2104;0.9541;0.977
2.5900;0.0023;-0.2081;0.9483;0.971
2.5950;0.0019;-0.2061;0.9530;0.975
2.6000;0.0022;-0.2052;0.9516;0.974
2.6070;0.0005;-0.2048;0.9520;0.974
2.6100;0.0005;-0.2045;0.9522;0.974
2.6140;0.0015;-0.2083;0.9584;0.981
2.6190;0.0046;-0.2135;0.9576;0.981
2.6240;0.0076;-0.2202;0.9555;0.981
2.6290;0.0059;-0.2254;0.9521;0.978
2.6340;0.0019;-0.2264;0.9555;0.982
2.6510;0.0046;-0.2263;0.9586;0.985
2.6550;0.0052;-0.2264;0.9610;0.987
2.6550;0.0079;-0.2290;0.9624;0.989
2.6560;0.0046;-0.2285;0.9624;0.989
2.6650;0.0055;-0.2296;0.9689;0.996
2.6660;0.0049;-0.2277;0.9714;0.998
2.6700;0.0040;-0.2251;0.9687;0.995
2.6770;0.0032;-0.2215;0.9681;0.993
2.6800;0.0045;-0.2209;0.9620;0.987
2.6850;0.0046;-0.2166;0.9531;0.977
2.6910;0.0043;-0.2150;0.9503;0.974
2.6950;0.0020;-0.2110;0.9436;0.967
2.7000;0.0014;-0.2083;0.9401;0.963
2.7030;0.0016;-0.2058;0.9434;0.966
2.7080;0.0023;-0.2045;0.9466;0.968
2.7140;0.0031;-0.2076;0.9480;0.970
2.7200;0.0048;-0.2128;0.9485;0.972
2.7250;0.0067;-0.2169;0.9523;0.977
2.7290;0.0087;-0.2201;0.9552;0.980
